property,prefix,Context,Question,Correct Answer,negative_sample_type,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
can be a source of entertainment,a guitar,'',Can a guitar be a source of entertainment?,Yes,random,-4.028531551361084,-6.717100143432617,-15.274587631225586,-12.621665000915527,11.246056079864502,5.90456485748291,Yes,True
can be a source of entertainment,an armor,'',Can an armor be a source of entertainment?,No,random,-3.2428531646728516,-5.555353164672852,-15.274587631225586,-12.621665000915527,12.031734466552734,7.066311836242676,Yes,False
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,-5.18287992477417,-5.997673988342285,-15.274587631225586,-12.621665000915527,10.091707706451416,6.623991012573242,Yes,False
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,-4.617393970489502,-4.089796543121338,-15.274587631225586,-12.621665000915527,10.657193660736084,8.53186845779419,Yes,False
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,-4.350273609161377,-5.3916401863098145,-15.274587631225586,-12.621665000915527,10.924314022064209,7.230024814605713,Yes,False
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,-4.481158256530762,-5.9380693435668945,-15.274587631225586,-12.621665000915527,10.793429374694824,6.683595657348633,Yes,False
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,-4.619357585906982,-6.258711814880371,-15.274587631225586,-12.621665000915527,10.655230045318604,6.362953186035156,Yes,False
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,-3.588676929473877,-4.871822357177734,-15.274587631225586,-12.621665000915527,11.685910701751709,7.749842643737793,Yes,False
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,-4.833040237426758,-4.837240695953369,-15.274587631225586,-12.621665000915527,10.441547393798828,7.784424304962158,Yes,False
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,-4.98668909072876,-6.088003158569336,-15.274587631225586,-12.621665000915527,10.287898540496826,6.533661842346191,Yes,False
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,-4.598699569702148,-5.672430038452148,-15.274587631225586,-12.621665000915527,10.675888061523438,6.949234962463379,Yes,False
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,-4.711822032928467,-5.964796543121338,-15.274587631225586,-12.621665000915527,10.56276559829712,6.6568684577941895,Yes,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,-6.569775581359863,-8.302118301391602,-15.274587631225586,-12.621665000915527,8.704812049865723,4.319546699523926,Yes,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,-4.777042388916016,-5.372815132141113,-15.274587631225586,-12.621665000915527,10.49754524230957,7.248849868774414,Yes,False
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,-3.8564584255218506,-6.6170244216918945,-15.274587631225586,-12.621665000915527,11.418129205703735,6.004640579223633,Yes,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,-4.496617794036865,-6.341760158538818,-15.274587631225586,-12.621665000915527,10.77796983718872,6.279904842376709,Yes,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,-2.506875514984131,-6.491905212402344,-15.274587631225586,-12.621665000915527,12.767712116241455,6.129759788513184,Yes,False
can be bald,an owl,'',Can an owl be bald?,No,random,-3.5986998081207275,-4.854458332061768,-15.274587631225586,-12.621665000915527,11.675887823104858,7.76720666885376,Yes,False
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,-5.2751336097717285,-5.4652605056762695,-15.274587631225586,-12.621665000915527,9.999454021453857,7.156404495239258,Yes,False
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,-5.397899627685547,-6.246399879455566,-15.274587631225586,-12.621665000915527,9.876688003540039,6.375265121459961,Yes,True
can be bent,a leg,'',Can a leg be bent?,Yes,random,-5.495921611785889,-7.029260158538818,-15.274587631225586,-12.621665000915527,9.778666019439697,5.592404842376709,Yes,True
can be bent,an owl,'',Can an owl be bent?,No,random,-6.365243911743164,-5.68287992477417,-15.274587631225586,-12.621665000915527,8.909343719482422,6.938785076141357,Yes,False
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,-4.226754665374756,-5.765705108642578,-15.274587631225586,-12.621665000915527,11.04783296585083,6.855959892272949,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,-3.574897289276123,-4.684695243835449,-15.274587631225586,-12.621665000915527,11.699690341949463,7.936969757080078,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,-3.992393970489502,-4.588350296020508,-15.274587631225586,-12.621665000915527,11.282193660736084,8.03331470489502,Yes,False
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,-5.640705108642578,-7.304405212402344,-15.274587631225586,-12.621665000915527,9.633882522583008,5.317259788513184,Yes,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,-4.935173988342285,-5.842293739318848,-15.274587631225586,-12.621665000915527,10.3394136428833,6.77937126159668,Yes,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,-4.311837196350098,-5.434164524078369,-15.274587631225586,-12.621665000915527,10.962750434875488,7.187500476837158,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,-3.740244150161743,-6.711822032928467,-15.274587631225586,-12.621665000915527,11.534343481063843,5.9098429679870605,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,-4.825029373168945,-7.36168909072876,-15.274587631225586,-12.621665000915527,10.44955825805664,5.259975910186768,Yes,False
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,-3.154493808746338,-4.936173915863037,-15.274587631225586,-12.621665000915527,12.120093822479248,7.68549108505249,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,-4.553885459899902,-4.901483535766602,-15.274587631225586,-12.621665000915527,10.720702171325684,7.720181465148926,Yes,False
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,-3.2109034061431885,-6.900503158569336,-15.274587631225586,-12.621665000915527,12.063684225082397,5.721161842346191,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,-3.7872695922851562,-5.210399627685547,-15.274587631225586,-12.621665000915527,11.48731803894043,7.4112653732299805,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,-3.465669870376587,-3.310797929763794,-15.274587631225586,-12.621665000915527,11.808917760848999,9.310867071151733,Yes,False
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,-4.43287992477417,-5.652535915374756,-15.274587631225586,-12.621665000915527,10.841707706451416,6.9691290855407715,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,-5.058159351348877,-3.904493808746338,-15.274587631225586,-12.621665000915527,10.216428279876709,8.71717119216919,Yes,False
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,-6.398403167724609,-5.964542388916016,-15.274587631225586,-12.621665000915527,8.876184463500977,6.657122611999512,Yes,False
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,-5.0005693435668945,-7.13633394241333,-15.274587631225586,-12.621665000915527,10.274018287658691,5.485331058502197,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,-4.774740695953369,-5.776176929473877,-15.274587631225586,-12.621665000915527,10.499846935272217,6.84548807144165,Yes,False
can be curly,hair,'',Can hair be curly?,Yes,random,-3.1538503170013428,-5.528995513916016,-15.274587631225586,-12.621665000915527,12.120737314224243,7.092669486999512,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,-5.211822032928467,-6.929893970489502,-15.274587631225586,-12.621665000915527,10.06276559829712,5.691771030426025,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,-4.997195243835449,-5.528169631958008,-15.274587631225586,-12.621665000915527,10.277392387390137,7.0934953689575195,Yes,False
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,-4.513653755187988,-6.206623077392578,-15.274587631225586,-12.621665000915527,10.760933876037598,6.415041923522949,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,-6.174990653991699,-3.7447662353515625,-15.274587631225586,-12.621665000915527,9.099596977233887,8.876898765563965,Yes,False
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,-3.6051011085510254,-6.62201452255249,-15.274587631225586,-12.621665000915527,11.66948652267456,5.999650478363037,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,-4.560997486114502,-6.6863298416137695,-15.274587631225586,-12.621665000915527,10.713590145111084,5.935335159301758,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,-5.638912677764893,-7.306857585906982,-15.274587631225586,-12.621665000915527,9.635674953460693,5.314807415008545,Yes,False
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,-3.902264356613159,-6.9244160652160645,-15.274587631225586,-12.621665000915527,11.372323274612427,5.697248935699463,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,-4.028356075286865,-5.998071193695068,-15.274587631225586,-12.621665000915527,11.24623155593872,6.623593807220459,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,-5.18287992477417,-6.560024261474609,-15.274587631225586,-12.621665000915527,10.091707706451416,6.061640739440918,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,-5.728147506713867,-4.990243911743164,-15.274587631225586,-12.621665000915527,9.546440124511719,7.631421089172363,Yes,False
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,-4.335903167724609,-5.4947662353515625,-15.274587631225586,-12.621665000915527,10.938684463500977,7.126898765563965,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,-4.018345832824707,-6.147363185882568,-15.274587631225586,-12.621665000915527,11.256241798400879,6.474301815032959,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,-3.534527063369751,-6.5100626945495605,-15.274587631225586,-12.621665000915527,11.740060567855835,6.111602306365967,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,-5.2041401863098145,-4.211377143859863,-15.274587631225586,-12.621665000915527,10.070447444915771,8.410287857055664,Yes,False
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,-4.143345832824707,-5.178885459899902,-15.274587631225586,-12.621665000915527,11.131241798400879,7.442779541015625,Yes,False
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,-5.467381954193115,-6.0617899894714355,-15.274587631225586,-12.621665000915527,9.80720567703247,6.559875011444092,Yes,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,-5.655517578125,-6.718358039855957,-15.274587631225586,-12.621665000915527,9.619070053100586,5.90330696105957,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,-3.0047476291656494,-7.147899627685547,-15.274587631225586,-12.621665000915527,12.269840002059937,5.4737653732299805,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,-3.8762402534484863,-6.709863185882568,-15.274587631225586,-12.621665000915527,11.3983473777771,5.911801815032959,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,-4.716196060180664,-4.810571193695068,-15.274587631225586,-12.621665000915527,10.558391571044922,7.811093807220459,Yes,False
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-5.308899879455566,-6.2479472160339355,-15.274587631225586,-12.621665000915527,9.96568775177002,6.373717784881592,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-3.732353925704956,-4.654793739318848,-15.274587631225586,-12.621665000915527,11.54223370552063,7.96687126159668,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-4.865832328796387,-6.0572662353515625,-15.274587631225586,-12.621665000915527,10.4087553024292,6.564398765563965,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-5.961822032928467,-6.371399879455566,-15.274587631225586,-12.621665000915527,9.31276559829712,6.250265121459961,Yes,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-4.216760158538818,-4.842684268951416,-15.274587631225586,-12.621665000915527,11.057827472686768,7.778980731964111,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-5.022899627685547,-6.088983535766602,-15.274587631225586,-12.621665000915527,10.251688003540039,6.532681465148926,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,-4.774322032928467,-6.183899879455566,-15.274587631225586,-12.621665000915527,10.50026559829712,6.437765121459961,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-5.172430038452148,-6.923336505889893,-15.274587631225586,-12.621665000915527,10.102157592773438,5.698328495025635,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-5.152296543121338,-4.340669631958008,-15.274587631225586,-12.621665000915527,10.122291088104248,8.28099536895752,Yes,False
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-4.298336505889893,-6.083685874938965,-15.274587631225586,-12.621665000915527,10.976251125335693,6.5379791259765625,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-5.117853164672852,-5.464796543121338,-15.274587631225586,-12.621665000915527,10.156734466552734,7.1568684577941895,Yes,False
can be folded,a finger,'',Can a finger be folded?,No,random,-3.6850242614746094,-4.529260158538818,-15.274587631225586,-12.621665000915527,11.589563369750977,8.092404842376709,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-3.6550776958465576,-5.580845832824707,-15.274587631225586,-12.621665000915527,11.619509935379028,7.04081916809082,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-3.5584216117858887,-3.2475242614746094,-15.274587631225586,-12.621665000915527,11.716166019439697,9.374140739440918,Yes,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-4.5902605056762695,-5.966495513916016,-15.274587631225586,-12.621665000915527,10.684327125549316,6.655169486999512,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-4.99537992477417,-6.777296543121338,-15.274587631225586,-12.621665000915527,10.279207706451416,5.8443684577941895,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-4.161199569702148,-5.696211814880371,-15.274587631225586,-12.621665000915527,11.113388061523438,6.925453186035156,Yes,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-5.11324405670166,-5.773877143859863,-15.274587631225586,-12.621665000915527,10.161343574523926,6.847787857055664,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-4.8568501472473145,-4.398877143859863,-15.274587631225586,-12.621665000915527,10.417737483978271,8.222787857055664,Yes,False
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-5.481158256530762,-7.978147506713867,-15.274587631225586,-12.621665000915527,9.793429374694824,4.64351749420166,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-4.5251336097717285,-4.966031551361084,-15.274587631225586,-12.621665000915527,10.749454021453857,7.655633449554443,Yes,False
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-3.8371822834014893,-4.359930038452148,-15.274587631225586,-12.621665000915527,11.437405347824097,8.261734962463379,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-5.018345832824707,-7.801452159881592,-15.274587631225586,-12.621665000915527,10.256241798400879,4.8202128410339355,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-4.519853591918945,-5.962240695953369,-15.274587631225586,-12.621665000915527,10.75473403930664,6.659424304962158,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-4.787773609161377,-6.007275581359863,-15.274587631225586,-12.621665000915527,10.486814022064209,6.614389419555664,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-4.523403167724609,-5.870659351348877,-15.274587631225586,-12.621665000915527,10.751184463500977,6.75100564956665,Yes,False
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-4.711822032928467,-5.963983535766602,-15.274587631225586,-12.621665000915527,10.56276559829712,6.657681465148926,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-4.9017229080200195,-6.598699569702148,-15.274587631225586,-12.621665000915527,10.372864723205566,6.022965431213379,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-4.139710903167725,-5.365243911743164,-15.274587631225586,-12.621665000915527,11.134876728057861,7.256421089172363,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-4.7943501472473145,-5.739618301391602,-15.274587631225586,-12.621665000915527,10.480237483978271,6.882046699523926,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-4.578205108642578,-5.23824405670166,-15.274587631225586,-12.621665000915527,10.696382522583008,7.383420944213867,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-5.395540237426758,-6.3690714836120605,-15.274587631225586,-12.621665000915527,9.879047393798828,6.252593517303467,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-4.604458332061768,-5.459292888641357,-15.274587631225586,-12.621665000915527,10.670129299163818,7.16237211227417,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-5.2943501472473145,-6.645540237426758,-15.274587631225586,-12.621665000915527,9.980237483978271,5.9761247634887695,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-4.661199569702148,-6.61324405670166,-15.274587631225586,-12.621665000915527,10.613388061523438,6.008420944213867,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-5.209863185882568,-7.147363185882568,-15.274587631225586,-12.621665000915527,10.064724445343018,5.474301815032959,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-5.483965873718262,-6.458685874938965,-15.274587631225586,-12.621665000915527,9.790621757507324,6.1629791259765625,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-5.450029373168945,-5.705845832824707,-15.274587631225586,-12.621665000915527,9.82455825805664,6.91581916809082,Yes,False
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-5.244357585906982,-6.171465873718262,-15.274587631225586,-12.621665000915527,10.030230045318604,6.450199127197266,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-4.991385459899902,-4.87037992477417,-15.274587631225586,-12.621665000915527,10.283202171325684,7.751285076141357,Yes,False
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-5.287773609161377,-6.633711814880371,-15.274587631225586,-12.621665000915527,9.986814022064209,5.987953186035156,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-3.990832567214966,-4.650503158569336,-15.274587631225586,-12.621665000915527,11.28375506401062,7.971161842346191,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-5.651771545410156,-6.029131889343262,-15.274587631225586,-12.621665000915527,9.62281608581543,6.592533111572266,Yes,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-5.496617794036865,-5.529131889343262,-15.274587631225586,-12.621665000915527,9.77796983718872,7.092533111572266,Yes,False
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-4.443248748779297,-6.92574405670166,-15.274587631225586,-12.621665000915527,10.831338882446289,5.695920944213867,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-5.211822032928467,-6.93287992477417,-15.274587631225586,-12.621665000915527,10.06276559829712,5.688785076141357,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-5.601754665374756,-7.927118301391602,-15.274587631225586,-12.621665000915527,9.67283296585083,4.694546699523926,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-5.321211814880371,-6.896185874938965,-15.274587631225586,-12.621665000915527,9.953375816345215,5.7254791259765625,Yes,False
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-5.350273609161377,-4.302118301391602,-15.274587631225586,-12.621665000915527,9.924314022064209,8.319546699523926,Yes,False
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-3.7170491218566895,-5.953205108642578,-15.274587631225586,-12.621665000915527,11.557538509368896,6.668459892272949,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-5.036199569702148,-6.066626071929932,-15.274587631225586,-12.621665000915527,10.238388061523438,6.555038928985596,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-4.603147506713867,-5.9806904792785645,-15.274587631225586,-12.621665000915527,10.671440124511719,6.640974521636963,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-5.220249652862549,-5.923336505889893,-15.274587631225586,-12.621665000915527,10.054337978363037,6.698328495025635,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-5.0725626945495605,-6.331623077392578,-15.274587631225586,-12.621665000915527,10.202024936676025,6.290041923522949,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-4.867393970489502,-3.2923262119293213,-15.274587631225586,-12.621665000915527,10.407193660736084,9.329338788986206,Yes,False
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-5.7369160652160645,-7.170440196990967,-15.274587631225586,-12.621665000915527,9.537671566009521,5.4512248039245605,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-3.9294052124023438,-5.213350296020508,-15.274587631225586,-12.621665000915527,11.345182418823242,7.4083147048950195,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-4.2505693435668945,-5.700029373168945,-15.274587631225586,-12.621665000915527,11.024018287658691,6.921635627746582,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-5.005748748779297,-7.228147506713867,-15.274587631225586,-12.621665000915527,10.268838882446289,5.39351749420166,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-4.943248748779297,-5.890705108642578,-15.274587631225586,-12.621665000915527,10.331338882446289,6.730959892272949,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-4.086377143859863,-6.088983535766602,-15.274587631225586,-12.621665000915527,11.188210487365723,6.532681465148926,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-3.779003858566284,-4.0791401863098145,-15.274587631225586,-12.621665000915527,11.495583772659302,8.542524814605713,Yes,False
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-4.921465873718262,-6.610836505889893,-15.274587631225586,-12.621665000915527,10.353121757507324,6.010828495025635,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-4.458040237426758,-5.835903167724609,-15.274587631225586,-12.621665000915527,10.816547393798828,6.785761833190918,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-5.280860900878906,-5.290647506713867,-15.274587631225586,-12.621665000915527,9.99372673034668,7.33101749420166,Yes,False
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-4.458040237426758,-3.4325826168060303,-15.274587631225586,-12.621665000915527,10.816547393798828,9.189082384109497,Yes,False
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-4.74537992477417,-5.6527605056762695,-15.274587631225586,-12.621665000915527,10.529207706451416,6.968904495239258,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-5.394123077392578,-3.9148385524749756,-15.274587631225586,-12.621665000915527,9.880464553833008,8.706826448440552,Yes,False
can be found underground,milk,'',Can milk be found underground?,No,random,-3.7247695922851562,-4.774740695953369,-15.274587631225586,-12.621665000915527,11.54981803894043,7.846924304962158,Yes,False
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-5.30787992477417,-5.966880798339844,-15.274587631225586,-12.621665000915527,9.966707706451416,6.654784202575684,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,-4.398403167724609,-5.495921611785889,-15.274587631225586,-12.621665000915527,10.876184463500977,7.125743389129639,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-3.957000970840454,-7.2966227531433105,-15.274587631225586,-12.621665000915527,11.317586660385132,5.325042247772217,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-4.487490653991699,-6.427118301391602,-15.274587631225586,-12.621665000915527,10.787096977233887,6.194546699523926,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-5.632275581359863,-6.015705108642578,-15.274587631225586,-12.621665000915527,9.642312049865723,6.605959892272949,Yes,False
can be grown,lemon,'',Can lemon be grown?,Yes,random,-4.4920244216918945,-6.689901828765869,-15.274587631225586,-12.621665000915527,10.782563209533691,5.931763172149658,Yes,True
