question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
Research indicates that which of the following factors most influence a person's sexual orientation?,(A) parenting style,(B) masculine/feminine personality traits,(C) hormones released in the womb,(D) sexual orientation of parents,C,-3.811021089553833,-4.144742012023926,-2.7487359046936035,-3.1847662925720215,C,True
Which of the following usually increases with age in healthy adults between the ages of 18 and 70?,(A) fluid intelligence,(B) crystallized intelligence,(C) g,(D) speededness,B,-4.031845569610596,-2.8595001697540283,-3.8232345581054688,-4.4547576904296875,B,True
The left cerebral hemisphere is specialized for which of the following functions?,"(A) verbal, mathematical, and recognizing emotional expressions","(B) mathematical, spatial, and musical","(C) verbal, analytic, and mathematical","(D) mathematical, spatial, and analytic",C,-2.3205783367156982,-4.208333492279053,-4.308962821960449,-4.5802788734436035,A,False
Runners in a park were found to pick up their pace when another runner came into view; this finding illustrates the phenomenon of,(A) social facilitation.,(B) conformity.,(C) deindividuation.,(D) norms.,A,-2.221841812133789,-4.948841571807861,-5.28228235244751,-5.532689094543457,A,True
"A researcher tests the problem solving skills of twenty 10-year-old, twenty 20-year-old, and twenty 30-year-old participants for a study on age and problem solving. What research method is this researcher using?",(A) longitudinal,(B) stage,(C) developmental,(D) cross-sectional,D,-3.5014755725860596,-4.110009670257568,-2.310981512069702,-3.2670819759368896,C,False
"Bessie could barely detect sweetness in a sip of water from a pitcher in which one quarter of a teaspoon of water was mixed into a half gallon of water. For taste, this is Bessie's",(A) absolute threshold,(B) difference threshold,(C) subliminal stimulation,(D) distal stimulus,A,-2.7042500972747803,-3.6670563220977783,-4.342463493347168,-3.4303455352783203,A,True
"During assigned seat-work time, Mary, a firstgrade student, sometimes leaves her seat and attempts to play with a block collection. When she leaves her seat, she fails to complete her seat work. Which of the following behavioral intervention strategies will most effectively increase the long-term likelihood that Mary will complete her seat work?",(A) Allowing Mary to read from a teacherselected book for a specific period of time before beginning her seat work,(B) Allowing Mary to play with the blocks afterward if she remains in her seat throughout the assigned seat-work time,(C) Explaining to Mary the value of completing seat work in terms of the objectives of the lesson,(D) Removing the blocks from the classroom during the assigned seat-work time,B,-3.1847903728485107,-4.2440314292907715,-2.217514991760254,-3.6866047382354736,C,False
Which of the following are most directly designed to help determine whether the findings of a study reflect a truly replicable phenomenon rather than the outcomes of chance processes?,(A) Inferential statistics,(B) Descriptive statistics,(C) Standard deviation,(D) Extraneous variables,A,-1.8314156532287598,-4.506828784942627,-4.464973449707031,-4.2345733642578125,A,True
An unjustifiable and usually negative attitude toward a group and its members is called,(A) prejudice,(B) ethnocentrism,(C) in-group bias,(D) discrimination,A,-2.685610055923462,-4.1355767250061035,-4.467248439788818,-3.802028179168701,A,True
"Calvin's fear of dogs was so great that he could not even visit his friends who had dogs or who lived in a neighborhood that had a lot of dogs. Once he sought help, he worked to overcome this fear first by witnessing his counselor playing with a dog and then, after a while, by actually touching and petting a dog himself. The method used to help Calvin overcome his fears is known as",(A) countertransference,(B) peer-counselor alliance,(C) rational-emotive therapy,(D) systematic desensitization,D,-3.9315762519836426,-4.583919048309326,-3.8611226081848145,-1.5777416229248047,D,True
"Mr. Gordon suffered damage to the back of his right frontal lobe. As a result, he is unable to",(A) understand information he hears,(B) understand information he reads,(C) speak intelligibly,(D) move his left hand,D,-2.4114747047424316,-3.3682870864868164,-3.6787679195404053,-3.6603283882141113,A,False
"During the manic phase of a bipolar disorder, individuals are most likely to experience",(A) high self-esteem,(B) delusions of persecution,(C) uncontrollable grief and despair,(D) visual hallucinations,A,-3.1121342182159424,-2.7313005924224854,-4.565370559692383,-3.6266276836395264,B,False
"According to Kohlberg, at the third (postconventional) level of moral development, individuals",(A) follow rules in order to obtain reward,(B) follow rules in order to avoid punishment,"(C) define what is right by what they have learned from others, especially authority figures",(D) self-define principles that may or may not match the dominant morals of the times,D,-3.9311013221740723,-4.390658855438232,-1.8052014112472534,-3.0588297843933105,C,False
"To which perspective are the roles of knowledge, information processing, and their interactions most central?",(A) Psychoanalytic,(B) Cognitive,(C) Behaviorist,(D) Evolutionary,B,-4.788212299346924,-2.4508659839630127,-4.249252796173096,-5.344413757324219,B,True
Which of the following is primarily a chemical sense?,(A) Touch,(B) Vision,(C) Taste,(D) Hearing,C,-4.524949073791504,-6.025111675262451,-2.622039318084717,-5.293405532836914,C,True
"A 7-year-old student arrived in the United States one year ago from a non-Englishspeaking country, where she achieved high scores in reading. Over the year, she has become fluent in social English. After a few months in a monolingual English second grade, her teacher refers her for evaluation because she has great difficulty with the basal reader used in the class. Two English proficiency tests administered to the student show that she performs above the mean for monolingual English grade peers in speaking and listening but well below the mean in reading and writing. She also performs well above the mean for grade peers on reading tests in her native language. Based on this information alone, which of the following is the most accurate interpretation?",(A) Continued use of the student's native language in her home environment is interfering with her development of English.,(B) The student's reading difficulty is an early indicator that she will have increased academic problems as her coursework requires more reading.,(C) The discrepancy between the student's English social language skills and reading skills is expected given the richer context in which social skills are acquired.,(D)  The discrepancy between the student's native language reading skills and English reading skills is related to the greater complexity of English.,C,-3.3148365020751953,-3.1559853553771973,-2.280789375305176,-2.9868035316467285,C,True
The limbic system plays an important role in,(A) maintaining balance.,(B) regulating emotion.,(C) monitoring arousal.,(D) processing sensory information.,B,-5.046202182769775,-2.098677158355713,-5.658187389373779,-5.459418773651123,B,True
"To demonstrate causation, a researcher must",(A) manipulate the way a participant responds to some aspect of a situation,(B) operationalize dependent and independent variables,(C) develop a hypothesis that predicts the relationship between variables,(D) show that the manipulation of one variable invariably leads to predicted changes in another,D,-3.051023244857788,-3.9911656379699707,-3.6428842544555664,-1.5647424459457397,D,True
A special diet can prevent the expression of the trait for,(A) Tay-Sachs syndrome,(B) PKU (phenylketonuria),(C) Huntington's disease,(D) Down syndrome,B,-2.587214708328247,-2.486135482788086,-4.469574451446533,-4.54941987991333,B,True
Which of the following is an example of an implicit memory?,(A) describing the taste of the cake at your last birthday party,(B) remembering how to tie a tie,(C) recalling the name of your junior high school shop teacher,(D) recognizing a celebrity,B,-3.8114397525787354,-3.803736925125122,-3.685551881790161,-3.530327081680298,D,False
"After collecting and analyzing the responses of 2,000 randomly selected study participants, Adeel finds that college juniors who work at paying jobs 15 hours a week get higher grades than juniors who don't have paying jobs or who work full time. Which of the following research methods did Adeel use?",(A) experimental,(B) naturalistic observation,(C) case study,(D) survey,D,-3.0733797550201416,-3.9437060356140137,-4.396326065063477,-4.146730422973633,A,False
"Nat's therapist tells him to relax, close his eyes, and breathe slowly whenever he begins to experience fear associated with being in an enclosed space. The therapist is using a technique that is central to",(A) person-centered therapy,(B) psychoanalysis,(C) rational-emotive therapy,(D) systematic desensitization,D,-3.5882961750030518,-3.5591933727264404,-3.8450326919555664,-2.3525242805480957,D,True
Periods of special sensitivity to specific types of learning that shape the capacity for future development are known as,(A) maturation periods,(B) critical periods,(C) primary development periods,(D) secondary development periods,B,-4.083615779876709,-1.7518616914749146,-5.145556449890137,-5.642431735992432,B,True
Areas of the brain that are damaged are referred to as having,(A) brain lesions,(B) hemispheres,(C) brain lobes,(D) cortical adhesions,A,-1.982509970664978,-5.003166198730469,-5.2300825119018555,-4.98457670211792,A,True
Which of the following best summarizes a view of classical behaviorism?,"(A) Behavior is under the control of external stimuli that either reinforce or punish actions, thereby affecting the likelihood of the occurrence of these behaviors.",(B) Behavior can be controlled by introspection.,(C) Behavior is the result of competing motives that result from mental events that occur outside of one's awareness.,(D) Behavior is influenced by internal drives and motivation.,A,-1.7394719123840332,-4.833363056182861,-5.6109538078308105,-5.430826187133789,A,True
"A sixth-grade teacher is concerned because Kerry, a student in class, has been hostile to classmates. Which of the following teacher strategies is most likely to encourage Kerry to be more cooperative with classmates?",(A) Preventing Kerry from participating in play or recess activities as a consequence of hostile behavior,(B) Having Kerry memorize rules of behavior and write examples of how they would apply in the classroom,(C) Withholding attention or approval from Kerry in response to hostile behavior,(D) Implementing social skills training to teach Kerry appropriate replacement behaviors for hostile behaviors,D,-3.6908419132232666,-3.9519662857055664,-3.61549973487854,-1.7096787691116333,D,True
Daniel is a toddler who lags behind his peers in terms of speech development. He avoids eye contact with people and resists alterations to routine. Daniel is most likely to be diagnosed with,(A) Down syndrome.,(B) fetal alcohol syndrome.,(C) mental retardation.,(D) autism.,D,-3.3458383083343506,-4.943593978881836,-4.986979961395264,-2.355663776397705,D,True
Garcia and Koelling's research regarding learned aversions established that which of the following UCS and CS pairs are the most powerful and learned most quickly?,(A) performing a task and receiving a food reward,(B) nausea and food or drink,(C) movement and shock,(D) punishments and rewards,B,-2.801722526550293,-3.260504961013794,-3.7620930671691895,-3.8282883167266846,A,False
Which structure is found in the inner ear?,(A) hammer,(B) basilar membrane,(C) tympanic membrane,(D) pinna,B,-4.0989861488342285,-2.149472713470459,-4.438870906829834,-5.106559753417969,B,True
Psychogenic amnesia is an indication of which kind of psychological disorder?,(A) schizophrenic,(B) anxiety,(C) mood,(D) dissociative,D,-3.2305850982666016,-4.217611312866211,-4.62238073348999,-2.28676700592041,D,True
"Although a man watched in horror as his wife and children were killed by a speeding truck as they crossed the street, he has no memory of the event and gets upset when people tell him he must remember. The man is most likely suffering from",(A) panic disorder,(B) post-traumatic stress disorder,(C) dissociative amnesia,(D) bipolar disorder,C,-4.062672138214111,-3.3208541870117188,-2.1431467533111572,-3.4068446159362793,C,True
"Michelle watches David Letterman on television, but doesn't recognize him when she walks past him in Manhattan. Which effect on perception does this best illustrate?",(A) convergence,(B) context,(C) proximity,(D) closure,B,-4.201115131378174,-2.6972649097442627,-3.868295431137085,-3.7406976222991943,B,True
"In a meeting with the school psychologist, Ms. Harcar, a new sixth-grade teacher, expresses some concerns about a student, Anthony. The school psychologist has worked with the boy and knows him well. Anthony has a mild learning disability and receives academic support. He is doing well on a daily basis but has difficulty performing on tests. The school psychologist discusses ways in which Ms. Harcar could incorporate study-skills training into classroom activities. With regard to study-skills training, the school psychologist should stress which of the following principles while advising Ms. Harcar?","(A) The study skills of students with disabilities are improved when they are given a single, specific study strategy to follow for all subjects.",(B) Students with disabilities often develop study skills on their own and need only some guidance and reinforcement by the teacher.,(C) Training in study skills needs to include helping students to guide their own thinking to organize their own study behaviors and to use varied study approaches.,(D) Study strategies are best taught in a small group by having students practice collaborative problem-solving activities modeled by the teacher.,C,-3.4675047397613525,-4.253843784332275,-1.668126106262207,-3.6103532314300537,C,True
"In class, John's teacher tells him that she will give him the coin and bill for each picture he can correctly identify on the face of the penny, nickel, dime, quarter, half-dollar, dollar bill, and five-dollar bill. John cannot identify any of them although he has been handling money for 17 years. His inability to remember the pictures most likely results from",(A) confabulation,(B) failure to reconstruct,(C) failure to encode,(D) deep processing,C,-3.570570945739746,-4.196989059448242,-3.0770184993743896,-2.5601606369018555,D,False
The somatic nervous system is part of the,(A) central nervous system.,(B) peripheral nervous system.,(C) autonomic nervous system.,(D) parasympathetic nervous system.,B,-2.546567916870117,-3.6858506202697754,-5.202099800109863,-6.130078315734863,A,False
Professor Ek is interested in studying online bullying behaviors of middle school students. Which of the following research method choices (and the rationale for the choice) is the most appropriate?,(A) Experiment-the most convenient and ethical way to study online bullying is to randomly assign half of the participants to a group who experiences the independent variable (online bullying).,"(B) Correlation-it would be unethical to purposefully expose middle school students to bullying behaviors, so Professor Ek should examine variables that correlate with existing instances of online bullying.","(C) Naturalistic observation-observing instances of online bullying by monitoring middle school students' social networking behavior would provide the most accurate data and not raise important privacy concerns, because social networks are considered ""public"" space.",(D) Survey-self-reports about online bullying behaviors and responses to these behaviors would likely provide the most accurate descriptions of bullying and its impact.,B,-3.1420867443084717,-3.3110342025756836,-2.6450960636138916,-4.4811787605285645,C,False
"In the rock opera Tommy, Tommy becomes deaf and blind after witnessing a terrible murder, although there is nothing organically wrong with his ears or eyes. Tommy is suffering from",(A) panic disorder,(B) post-traumatic stress disorder,(C) conversion disorder,(D) obsessive-compulsive disorder,C,-4.175685405731201,-2.2542836666107178,-3.8702476024627686,-4.038798809051514,B,False
"The ""c"" in the word cat is best described as a",(A) phoneme.,(B) morpheme.,(C) holophrase.,(D) syllable.,A,-2.347184658050537,-4.877962112426758,-4.44496488571167,-5.960522174835205,A,True
"Xavier is beginning his first year of college. He is eager to find a few other freshmen to ""hang out"" with. Psychologists would say that Xavier is motivated by a(n)",(A) fraternization need,(B) assimilation need,(C) attachment need,(D) affiliation need,D,-2.524221420288086,-4.685900688171387,-4.890850067138672,-4.301414966583252,A,False
Research indicates that a test participant exposed to a list of positive words and then asked to recall the words from that list a week later will be more likely to remember those words if he,(A) is tested by a researcher who deliberately exhibits a positive attitude,(B) is in a positive mood when initially exposed to the words,"(C) considers himself a ""positive"" person, regardless of his mood during the experience",(D) considers the initial testing experience positive,B,-2.45638370513916,-2.8696327209472656,-3.3683669567108154,-3.523622989654541,A,False
All of the following are characteristic of physiological arousal EXCEPT,(A) dilation of the pupils,(B) increase in salivation,(C) increase in perspiration,(D) increase in secretion of stress hormones,B,-2.8515050411224365,-3.7545254230499268,-3.2938849925994873,-2.682690382003784,D,False
What color are the shortest electromagnetic waves humans can see?,(A) green,(B) violet,(C) red,(D) orange,B,-3.8994948863983154,-2.92276668548584,-4.185369491577148,-4.814400672912598,B,True
One cause of the deinstitutionalization of many psychiatric patients in the mid-1900s was,(A) an increase in government funding.,(B) the movement for the rights of the mentally ill.,(C) the creation of new medications.,(D) an improvement in psychotherapy.,C,-3.7173233032226562,-3.1381378173828125,-4.638934135437012,-3.9900307655334473,B,False
Which of the following would play a role in quickly alerting you to a gas leak in your car?,(A) olfactory receptors,(B) gustatory receptors,(C) feature detectors,(D) basilar membrane,A,-2.6179943084716797,-5.567996978759766,-5.438497066497803,-5.543778419494629,A,True
Garcia and Koelling's research regarding learned aversions established that which of the following UCS and CS pairs are the most powerful and learned most quickly?,(A) performing a task and receiving a food reward,(B) nausea and food or drink,(C) movement and shock,(D) punishments and rewards,B,-2.801722526550293,-3.260504961013794,-3.7620930671691895,-3.8282883167266846,A,False
"A school psychologist is providing feedback to a student's parents regarding the student's performance on a measure of academic achievement. To explain the concept of grade equivalent, the school psychologist should explain that it is",(A) the average score on that measure obtained by students in a given grade,(B) the average score on that measure obtained by students at a given age,(C) the grade in which a student should be placed in school,(D) utilized to determine accountability among peers,A,-2.114238739013672,-3.0738754272460938,-3.5616960525512695,-3.410261392593384,A,True
Which of the following types of data involves counting the number of occurrences of a behavior observed during a specified time period?,(A) Duration recording,(B) Latency recording,(C) Event recording,(D) Whole-interval recording,C,-3.79172420501709,-5.684155464172363,-2.1868605613708496,-4.437880039215088,C,True
Which of the following structures is located at the most central and protected part of the brain?,(A) somato-sensory cortex,(B) cerebellum,(C) cerebral cortex,(D) medulla,D,-3.850456476211548,-3.895219087600708,-3.342442035675049,-4.043783187866211,C,False
Abnormal behavior can be defined as maladaptive behavior according to,(A) biologists,(B) behaviorists,(C) psychoanalysts,(D) humanists,B,-3.9241015911102295,-2.5515854358673096,-4.630615234375,-4.418435096740723,B,True
Which personality theory is criticized for having an unrealistically optimistic view of human nature?,(A) cognitive,(B) biological,(C) humanistic,(D) trait,C,-3.7680399417877197,-4.549644470214844,-2.446430206298828,-4.645081043243408,C,True
"""Get cookie,"" best exemplifies",(A) babbling,(B) cooing,(C) holophrases,(D) telegraphic speech,D,-3.6197762489318848,-3.0770907402038574,-2.901249885559082,-3.136255979537964,C,False
"What area of psychology focuses on the study of subjective well-being, optimism, and happiness?",(A) psychometrics,(B) human factors psychology,(C) social psychology,(D) positive psychology,D,-4.444345951080322,-4.773914813995361,-4.426323890686035,-2.186610698699951,D,True
"A disorder characterized by delusions of persecution, hallucinations, and disordered thinking is",(A) paranoid schizophrenia,(B) anorexia nervosa,(C) conversion disorder,(D) hypochondriasis,A,-1.4877887964248657,-4.781499862670898,-5.706671237945557,-4.4671454429626465,A,True
Which of the following responses was most likely acquired through classical conditioning?,(A) The anxiety reaction of a woman who is driving on the highway for the first time after being involved in a major accident on that highway,(B) The frightened cry of a baby who is disoriented upon waking up from a nap,(C) The uncontrollable blinking of a contact lens wearer who has just gotten something in his eye,(D) The startled cry of a child who has just been awakened in the middle of the night by a loud clap of thunder,A,-2.503267526626587,-4.3756608963012695,-3.4155666828155518,-3.016751289367676,A,True
Which of the following disorders is most likely related to the amount of light to which a susceptible person is exposed?,(A) seasonal affective disorder,(B) claustrophobia,(C) Alzheimer's disease,(D) catatonic schizophrenia,A,-2.114959955215454,-5.16583251953125,-5.841239929199219,-4.55541467666626,A,True
Which of the following clinicians most likely follows Carl Rogers's approach to psychotherapy?,"(A) Dr. Jones, who emphasizes the need for modification of undesirable behaviors in his patients","(B) Terence Springer, who counsels individuals to find their inner spirituality and develop their relationship with a supreme being","(C) Cathy Cooper, who is an empathic counselor who encourages clients through unconditional support to find their own path to better health and growth","(D) Utrese Leed, who creates a framework for her patients that defines ideal psychological growth and development and who supports their efforts toward professional achievement",C,-4.537202835083008,-5.046267032623291,-1.8544386625289917,-5.34116792678833,C,True
Children who suffer brain damage may be able to regain their physical and mental abilities more quickly than older brain damage patients due to which of the following properties of the brain?,(A) contralateral control,(B) Klinefelter's syndrome,(C) effective psychological environment,(D) brain plasticity,D,-3.971992254257202,-4.366833686828613,-5.534241199493408,-1.459834337234497,D,True
"Mr. Thomas, a school psychologist, works with Ms. Riddle, a special education teacher, to meet the needs of Mark, a student with autism spectrum disorder. Mr. Thomas does not work with Mark directly; Ms. Riddle acts as his mediator. This collaboration is an example of which consultation model?",(A) Systems,(B) Resource,(C) Triadic,(D) Adaptive learning environments,C,-3.766944408416748,-4.699374198913574,-1.7917624711990356,-4.492103576660156,C,True
Which of the following approaches emphasizes the importance of people's feelings and views human nature as naturally positive and growth seeking?,(A) biological,(B) behavioral,(C) cognitive,(D) humanistic,D,-4.237988471984863,-4.475487232208252,-4.359678268432617,-3.44878888130188,D,True
A pigeon trained to peck at a green light pecks at a yellow light also. This illustrates,(A) generalization,(B) discrimination,(C) extinction,(D) spontaneous recovery,A,-2.658559799194336,-2.0493621826171875,-4.941590309143066,-3.48801851272583,B,False
The medical model of psychologically disordered behavior is most likely to be criticized for neglecting the importance of,(A) depression,(B) anxiety disorders,(C) neurotransmitters,(D) social circumstances,D,-3.4211483001708984,-3.7701377868652344,-3.6669530868530273,-3.4493179321289062,A,False
"Javier wants to study the effects on achievement of taking a course in chemistry in the afternoon, rather than in the morning. A teacher has chemistry classes with the same number of students at 8:30 A.M. and 1:00 P.M., and volunteers to participate with her classes. A major problem in this study would be",(A) poor replication,(B) lack of a hypothesis,(C) confounding variables,(D) difficulty in obtaining informed consent,C,-3.7841248512268066,-4.874507427215576,-2.0132811069488525,-3.9601917266845703,C,True
Learned helplessness is most likely to be directly related to,(A) the Barnum effect.,(B) self-serving bias.,(C) an external locus of control.,(D) unconditional positive regard.,C,-3.476738691329956,-3.6469130516052246,-3.2597827911376953,-3.784496307373047,C,True
Which of the following is the strongest piece of evidence for the idea that animals are capable of developing and using a sophisticated language?,(A) The discovery of physical structures in animal brains are analogous to the language acquisition device in humans.,(B) Primates quickly learn words that result in food rewards.,(C) Systems of communication have been documented in species from honeybees to dolphins.,(D) Apes have been able to use the words they know to express novel concepts.,D,-3.880870819091797,-4.007436752319336,-2.6720504760742188,-3.3137385845184326,C,False
"The scores of Brian's team on the quiz were: 8, 6, 9, 7, 10, 9, 5, 4, 9. The median of the team's scores is",(A) 9,(B) 8,(C) 7.5,(D) 7,B,-3.211319923400879,-3.2471702098846436,-3.9894461631774902,-3.4669551849365234,A,False
Alpha waves are most closely associated with,(A) the hypnagogic state,(B) Stage 2 sleep,(C) Stage 3 sleep,(D) Stage 4 sleep,A,-1.9889030456542969,-4.056680202484131,-4.50123929977417,-4.396276950836182,A,True
Which of the following scans can image brain function?,(A) I only,(B) II only,(C) III only,(D) II and III only,C,-3.151693344116211,-2.9579594135284424,-3.8221476078033447,-3.559781312942505,B,False
Memory research indicates that memories may be physically stored in the brain through strengthened connections between brain neurons. What is this process called?,(A) proactive interference,(B) long-term potentiation,(C) state-dependent memory,(D) semantic memory,B,-4.868456840515137,-2.0590577125549316,-5.27174711227417,-4.866921424865723,B,True
Human senses can be divided into which two major categories based on what the senses gather from the outside world?,(A) sensation and perception,(B) conduction and transduction,(C) energy and chemical,(D) bichromatic and trichromatic,C,-2.1771035194396973,-4.859118938446045,-5.051924705505371,-5.516169548034668,A,False
"Within a multimethod model of assessment, child interviews are most helpful for which purpose?",(A) Incorporating a strength-based perspective,(B) Meeting legal guidelines for a comprehensive assessment,(C) Providing an accurate timeline of when a problem began and how it changed over time,(D) Establishing rapport to better understand the child's perspective on a problem,D,-2.791867971420288,-3.9233007431030273,-2.932955503463745,-2.528383731842041,D,True
Which of the following samples would be considered most representative of male college students?,(A) A group of thirty fraternity brothers from Penn State,(B) A random sample taken between classes in the business wing of various universities,"(C) Sixty male members of each class from Princeton, Yale, Harvard, Dartmouth, and Columbia",(D) Twenty male members of each class from a cross-section of colleges and universities,D,-2.8410847187042236,-3.2135398387908936,-3.355750799179077,-3.000164031982422,A,False
A person who experiences flashbacks and nightmares after being involved in a serious car accident is likely to be diagnosed with which psychological disorder?,(A) dissociative identity disorder,(B) bipolar disorder,(C) schizophrenia,(D) post-traumatic stress disorder,D,-3.094618082046509,-4.30983829498291,-4.259605407714844,-2.061450958251953,D,True
