question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
" Which tradition is known to promote ""gradual enlightenment""?",(A) Bushido,(B) Shinto,(C) Nichiren,(D) Soto Zen,D,-1.3178174495697021,-1.3178174495697021,-1.3178174495697021,-1.8183687925338745,A,False
What is the communal meal offered at the place of worship called in Sikhism?,(A) Sangat,(B) Langar,(C) Gurdwara,(D) Panth,B,-1.4740674495697021,-0.9785174131393433,-1.4740674495697021,-1.9746785163879395,B,True
To which tradition do the anti-Han rebel group known as the Celestial Masters belong?,(A) Buddhism,(B) Daoism,(C) Confucianism,(D) Shamanism,B,-1.2957229614257812,-1.294916033744812,-1.29534912109375,-1.7953959703445435,B,True
"What does the word ""Islam"" mean in Arabic?",(A) Worship,(B) Submission,(C) Obedience,(D) Faith,B,-1.343017578125,-1.09317946434021,-1.343017578125,-2.09317946434021,B,True
What does the term anatman mean?,(A) Suffering,(B) Soul,(C) Impermanence,(D) No-self,D,-1.6859976053237915,-1.1863298416137695,-1.1859976053237915,-1.6863298416137695,C,False
 What genre of Sikh literature is denoted by the term janam-sakhis?,(A) Spiritual narratives,(B) Redemption narratives,(C) Birth narratives,(D) Theological narratives,C,-1.316202163696289,-1.315037727355957,-1.315037727355957,-1.816202163696289,B,False
Pure Land Buddhism belongs to which school?,(A) Vajrayana,(B) Theravada,(C) Mahayana,(D) Mahavira,C,-1.4043214321136475,-1.4050426483154297,-1.4047476053237915,-1.4050426483154297,A,False
 Which Jaina group only allows women to lead a life of semi-renunciation?,(A) Svetambara,(B) Jina,(C) Agama,(D) Digambara,D,-1.4881407022476196,-1.2390345335006714,-1.4869942665100098,-1.4890345335006714,B,False
What is the most important prayer in Judaism?,(A) The Shema,(B) The Sefirot,(C) Deuteronomy,(D) The Decalogue,A,-0.9719654321670532,-1.475419282913208,-1.475419282913208,-1.975419282913208,A,True
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,(A) Brahminic orthodoxy,(B) Legalistic asceticism,(C) Bhakti devotionals,(D) Unorthodox practices,A,-1.563544750213623,-1.315037727355957,-1.313544750213623,-1.566202163696289,C,False
 Which early battle led to the conversion of Mecca?,(A) The Battle of Uhud,(B) The Battle of Camel,(C) The Battle of the Trench,(D) The Battle of Badr,C,-1.0219467878341675,-1.5209810733795166,-1.5209810733795166,-1.77146315574646,A,False
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,(A) Remembering the Divine Name,(B) Meditating on the sacred hymns,(C) Remembering that death is inevitable,(D) Meditating on the goodness of the created world,A,-1.7068907022476196,-1.2068907022476196,-1.2068907022476196,-1.7077845335006714,B,False
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",(A) Confucianism,(B) Buddhism,(C) Christianity,(D) Daoism,A,-1.3652738332748413,-1.3647310733795166,-1.3647310733795166,-1.6156967878341675,B,False
"What is the meaning of the Punjabi word ""Sikh""?",(A) Disciple,(B) Faithful,(C) Devotee,(D) Enlightened,A,-1.6781967878341675,-1.1789830923080444,-1.1787830591201782,-1.6787830591201782,C,False
 Which of the following shuns politics?,(A) The sages of the Zhuangzi,(B) The Songs of the South,(C) The Duke of Zhou,"(D) The Confucian ""sage kings""",A,-1.278774380683899,-1.5271716117858887,-1.5271716117858887,-1.5280722379684448,A,True
What does the Hebrew word mashiach mean?,(A) Anointed one,(B) God,(C) Prophet,(D) The line of David,A,-1.3039830923080444,-1.3037830591201782,-1.3039830923080444,-1.8039830923080444,B,False
"According to Jaina traditions, what does the term ajiva mean?",(A) Soul,(B) Sound,(C) Non-matter,(D) Non-soul,D,-1.4047476053237915,-1.4047476053237915,-1.4047476053237915,-1.4053665399551392,A,False
" In the Japanese Zen tradition, what is zazen?",(A) A collection of statues,(B) Veneration of ancestors,(C) Seated meditation,(D) Funeral rituals,C,-1.690037727355957,-1.191202163696289,-1.190037727355957,-1.691202163696289,C,True
 What is a central component of tantric Buddhism?,(A) Asceticism,(B) Bodily pleasure,(C) Music,(D) Sexual union,D,-1.6921098232269287,-1.1928174495697021,-1.1921098232269287,-1.6928174495697021,C,False
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",(A) Loving and forgiving,(B) Wrathful and merciful,(C) Judging and vengeful,(D) Transcendent and immanent,B,-1.3171098232269287,-1.3171098232269287,-1.3171098232269287,-1.8171098232269287,A,False
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",(A) Palestine and Babylonia,(B) Babylonia and Europe,(C) Palestine and Spain,(D) Spain and France,A,-1.409952163696289,-1.159952163696289,-1.409952163696289,-1.909952163696289,B,False
" In addition to Jainism, which other tradition began as a world-renouncing movement?",(A) Buddhism,(B) Hinduism,(C) Judaism,(D) Islam,A,-1.6303174495697021,-1.1303174495697021,-1.3796098232269287,-1.6303174495697021,B,False
"According to Hindu tradition, which age are we in currently?",(A) Kali yuga,(B) Maha yuga,(C) Krita yuga,(D) Satya yuga,A,-1.2484976053237915,-1.2490885257720947,-1.4984976053237915,-1.7488298416137695,A,True
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",(A) Hymns,(B) Laws,(C) Ethics,(D) Myths,A,-1.1933687925338745,-1.6921098232269287,-1.1933687925338745,-1.6933687925338745,A,True
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,(A) Pure Land,(B) Tendai,(C) Shingon,(D) Soto Zen,A,-1.1863298416137695,-1.1859976053237915,-1.6855714321136475,-1.6859976053237915,B,False
" According to Hindu tradition, who is considered to be the ideal wife?",(A) Sita,(B) Rama,(C) Kali,(D) Durga,A,-1.310024380683899,-1.310024380683899,-1.3093222379684448,-1.810024380683899,C,False
Who is the woman mystic who exemplified the all-consuming love of the divine?,(A) Rumi,(B) Rabi'a,(C) Fatimah,(D) Khadija,B,-1.2797476053237915,-1.2797476053237915,-1.2797476053237915,-2.2792601585388184,A,False
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,(A) Andal,(B) Devi,(C) Ganga,(D) Kali,A,-1.4277738332748413,-1.1777738332748413,-1.4272310733795166,-1.6777738332748413,B,False
 Who is associated with the stigmata and preaching to birds?,(A) Paul of Tarsus,(B) Clare of Assisi,(C) Francis of Assisi,(D) John of the Cross,C,-1.6209216117858887,-1.1218222379684448,-1.122524380683899,-2.1209216117858887,B,False
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",(A) Epistemology,(B) Morality,(C) Religion,(D) Aesthetics,B,-1.262397289276123,-1.262397289276123,-1.5114824771881104,-1.7631103992462158,A,False
 Which Christian denomination promotes a stripped-down Christianity?,(A) Greek Orthodox,(B) Roman Catholic,(C) Puritans,(D) Quakers,D,-1.3640345335006714,-1.3640345335006714,-1.3640345335006714,-1.6147310733795166,A,False
 Rome claimed that their bishop (pope) was the director successor of which leader?,(A) Peter,(B) Paul,(C) Jesus,(D) Matthew,A,-1.3959810733795166,-1.1459810733795166,-1.3965238332748413,-1.89646315574646,B,False
When was the current Dalai Lama born?,(A) 1935,(B) 2000,(C) 1965,(D) 1975,A,-1.2650632858276367,-1.0149039030075073,-1.5150632858276367,-2.514904022216797,B,False
" According to Jaina traditions, who were the caityavasis?",(A) Householders who supported renouncers,(B) Orthodox interpreters of the scriptures,(C) Women ascetics who lived in communities,(D) Temple-dwelling renouncers,D,-1.5729721784591675,-1.3229721784591675,-1.3215134143829346,-1.5729721784591675,C,False
"Zhuangzi describes a state as ziran, which means which of the following?",(A) Thoughtfulness,(B) Non-action,(C) Spontaneity,(D) Meditation,C,-1.4740674495697021,-0.9711480736732483,-1.4733598232269287,-1.9746785163879395,B,False
" The mudras, which are an important feature of Buddhist art, are also known as what?",(A) hand gestures,(B) saints,(C) religious clothing,(D) temples,A,-1.4428174495697021,-1.1921098232269287,-1.4421098232269287,-1.6933687925338745,B,False
 The Maccabean Revolt is associated with which ruler?,(A) Julius Caesar,(B) Alexander the Great,(C) Cyrus of Persia,(D) Antiochus IV Epiphanes,D,-1.3178174495697021,-1.316202163696289,-1.3171098232269287,-1.8171098232269287,B,False
 How old was Guru Nanak when he started to preach the message of the divine Name?,(A) 30,(B) 40,(C) 33,(D) 52,A,-1.2553174495697021,-1.2553174495697021,-1.2558687925338745,-2.2480714321136475,A,True
The widely adored Egyptian goddess Hathor was depicted as which of the following?,(A) Serpent,(B) Eagle,(C) Cheetah,(D) Cow,D,-1.2328959703445435,-1.2334775924682617,-1.2332229614257812,-2.2332229614257812,A,False
What does the phrase Guru-Panth mean within the Sikh traditions?,(A) Community,(B) Scripture,(C) Worship,(D) Apprenticeship,A,-1.5531967878341675,-1.0531967878341675,-1.0531967878341675,-2.560997724533081,B,False
 After what event did the Rabbinical period begin within Judaism?,(A) Construction of the Second Temple,(B) Destruction of the Second Temple,(C) The Christianization of the Roman Empire,(D) The emergence of Islam,B,-1.310024380683899,-1.3084216117858887,-1.3084216117858887,-1.8084216117858887,B,True
Which monk developed Pure Land Buddhism as we know it today?,(A) Genshin,(B) Dogen,(C) Honen,(D) Shinran,C,-1.6863298416137695,-1.1865885257720947,-1.1865885257720947,-1.6863298416137695,B,False
Which is the largest Muslim country in the world with more than 200 million adherents?,(A) Pakistan,(B) Iraq,(C) Indonesia,(D) Turkey,C,-1.4203959703445435,-0.9207229018211365,-1.4203959703445435,-2.419976234436035,B,False
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,(A) Gregory,(B) Augustine,(C) Athanasius,(D) Francis,A,-1.3035264015197754,-1.3035264015197754,-1.3037830591201782,-1.8035264015197754,A,True
"Which of the following does the term ""Arhats"" refer to?",(A) Enlightened being,(B) Worthy ones,(C) Saintly ones,(D) Sages,A,-1.3035264015197754,-1.3035264015197754,-1.3035264015197754,-1.8035264015197754,A,True
Which Guru was martyred when he refused to embrace Islam?,(A) Guru Ram Das,(B) Guru Tegh Bahadur,(C) Guru Gobind Singh,(D) Guru Har Rai,B,-1.3031967878341675,-1.3027738332748413,-1.3031967878341675,-1.8027738332748413,B,True
 Which Guru donned the two swords symbolling temporal and spiritual authority?,(A) Guru Nanak,(B) Guru Arjan,(C) Guru Hargobind,(D) Guru Ram Das,C,-1.3084216117858887,-1.3084216117858887,-1.3084216117858887,-1.8084216117858887,A,False
 Where is the key to liberation found within Sikhism?,(A) In the community,(B) In faith in God,(C) In ascetic renunciation,(D) In the life of the householder,D,-1.722452163696289,-0.9694660305976868,-1.471287727355957,-1.722452163696289,B,False
Which is one of the most fundamental themes of Japanese culture and civilization?,(A) God is eternal and merciful to those who offer worship,(B) Humans can align themselves with life energy through worship of kami,(C) Justice will be the final outcome in the next world,(D) Power and force are the most divine attributes,A,-1.4746187925338745,-0.9711480736732483,-1.4740674495697021,-1.9740674495697021,B,False
 Which goddess is worshipped during the festival of Divali?,(A) Durga,(B) Sri Lakshmi,(C) Kali,(D) Mahavira,B,-1.347452163696289,-1.3483598232269287,-1.3483598232269287,-1.5983598232269287,A,False
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,(A) China,(B) Silla,(C) Goguryeo,(D) Joseon,B,-1.3640345335006714,-1.3640345335006714,-1.3631407022476196,-1.6147310733795166,C,False
 To whom is the Yoga Sutras attributed?,(A) Madhva,(B) Patanjali,(C) Ramanuja,(D) Aryabhatta,B,-1.1772310733795166,-1.4265345335006714,-1.4265345335006714,-1.6765345335006714,A,False
 Which of the following does NOT describe the Ka'ba?,(A) It was visited by Moses.,(B) It is a haram.,(C) It was built by Abraham.,(D) It is a square building.,A,-1.5605714321136475,-1.810024380683899,-1.560024380683899,-1.060024380683899,D,False
Which elephant-headed Hindu deity is often described as the most beloved?,(A) Parvati,(B) Ganesha,(C) Vishnu,(D) Sita,B,-1.3031967878341675,-1.3035264015197754,-1.3035264015197754,-1.8037830591201782,A,False
Sacred literature originated with which of the following jina?,(A) Sri Lakshmi,(B) Mahavira,(C) Rsabha,(D) Nanak,C,-1.4746187925338745,-1.2250484228134155,-1.4746187925338745,-1.4750484228134155,B,False
 Who is the author of Admonitions for Women?,(A) Ban Zhao,(B) Laozi,(C) Menicus,(D) Liu Xiang,A,-1.5515345335006714,-1.3022310733795166,-1.3022310733795166,-1.5527738332748413,B,False
How many female renouncers were under the tutelage of Chandanbala?,"(A) 36,000","(B) 12,000","(C) 24,000","(D) 7,000",A,-1.4443939924240112,-1.4443939924240112,-1.1943939924240112,-1.6945970058441162,C,False
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",(A) Ultimate Reality,(B) The gurus,(C) The community,(D) Sikh worship,A,-1.3027738332748413,-1.3027738332748413,-1.3027738332748413,-1.8027738332748413,A,True
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,(A) Sansar,(B) Hukam,(C) Mantar,(D) Karam,B,-1.191202163696289,-1.190037727355957,-1.688544750213623,-1.691202163696289,B,True
 How many books are in the New Testament?,(A) 30,(B) 29,(C) 27,(D) 47,C,-1.3115885257720947,-1.5613298416137695,-1.3113298416137695,-1.5613298416137695,C,True
Which form of Buddhism focuses on social engagement that attracts lay participation?,(A) Zen Buddhism,(B) Chan Buddhism,(C) Humanistic Buddhism,(D) Pure Land Buddhism,C,-1.3035264015197754,-1.3027738332748413,-1.3027738332748413,-1.8031967878341675,B,False
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,(A) They worshipped exclusively outside of the temple,(B) They believed that nakedness was an elemental expression of non-attachment,(C) They included women within the ranks of the leadership,(D) They believed that the omniscient Jina must eat and sleep,B,-1.6443907022476196,-1.1452845335006714,-1.3932442665100098,-1.6443907022476196,B,True
The central prayer in Jainism is known by which of the following names?,(A) Namokar Mantra,(B) The Liberation Mantra,(C) Ahimsa,(D) Archaryas,A,-1.4740674495697021,-0.9711480736732483,-1.4733598232269287,-1.9740674495697021,B,False
When did the first Jaina temples appear?,(A) Second century CE,(B) Fifth century CE,(C) Fifth century BCE,(D) Eighteenth century CE,B,-1.2727106809616089,-1.2727106809616089,-1.2727106809616089,-2.030517578125,A,False
How many Jinas have appeared during our age?,(A) 7,(B) 42,(C) 24,(D) 13,C,-1.3275632858276367,-1.5775632858276367,-1.3275632858276367,-1.5776876211166382,A,False
The title Dalai Lama means which of the following?,(A) Ocean of Love,(B) Lover of Wisdom,(C) Ocean of Wisdom,(D) Stillness of Love,C,-1.1855714321136475,-1.1855714321136475,-1.6843222379684448,-1.6855714321136475,A,False
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",(A) Parvati,(B) Sita,(C) Sri (Lakshmi),(D) Sarasvati,C,-1.435024380683899,-0.9398980736732483,-1.435024380683899,-2.1850242614746094,B,False
What is bhakti often translated as?,(A) Gods,(B) Yoga,(C) Devotion,(D) Religion,C,-1.7093995809555054,-1.2097764015197754,-1.2097764015197754,-1.7093995809555054,B,False
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",(A) Vishnu,(B) Ganesha,(C) Sarasvati,(D) Indra,C,-1.3093222379684448,-1.310024380683899,-1.3093222379684448,-1.810024380683899,A,False
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,(A) The Shema,(B) The Kaddish,(C) The K'nesset,(D) The Kippah,B,-1.4343222379684448,-1.1843222379684448,-1.4343222379684448,-1.9334216117858887,B,True
Krishna and Rama are incarnations of which Hindu god?,(A) Shiva,(B) Vishnu,(C) Brahma,(D) Ganesha,B,-1.1865885257720947,-1.1865885257720947,-1.6863298416137695,-1.686790108680725,A,False
 The kshatriyas is the caste name assigned to which group?,(A) Priests,(B) Servants,"(C) Rulers, warriors",(D) Merchants,C,-1.7023897171020508,-1.204274296760559,-1.2023897171020508,-1.7023897171020508,C,True
When was the Old Babylonian version of Gilgamesh modified into the standard version?,(A) Toward the end of the first millennium BCE,(B) Towards the middle of the first millennium BCE,(C) Toward the end of the second millennium BCE,(D) Toward the middle of the second millennium BCE,C,-1.4577845335006714,-1.2077845335006714,-1.2077845335006714,-1.9577845335006714,B,False
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,(A) Correct knowledge,(B) Correct practice,(C) Correct intiution,(D) Correct belief,C,-1.516774296760559,-1.266774296760559,-1.2648897171020508,-1.766774296760559,C,True
 What type of Buddhist organization is the Bodu Bala Sena?,(A) Activist and militant organization in Sri Lanka,(B) Ecumenical organization in India,(C) Modern organization in the United States,(D) Peacekeeping organization in Japan,A,-1.3015345335006714,-1.3015345335006714,-1.3015345335006714,-1.8006407022476196,A,True
Which mystic believed that evil was a distortion that reveals divine love more clearly?,(A) Julian of Norwich,(B) Catherine of Siena,(C) Teresa of Avila,(D) John of the Cross,A,-1.3105714321136475,-1.3105714321136475,-1.310024380683899,-1.8109976053237915,C,False
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",(A) Paap,(B) Punya,(C) Pudgala,(D) Akash,A,-1.1855714321136475,-1.1859976053237915,-1.685024380683899,-1.6859976053237915,A,True
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,(A) Obon,(B) Mikoshi,(C) Omizutori,(D) Tanabata,A,-0.8920843601226807,-1.3943907022476196,-1.6443907022476196,-2.1374964714050293,A,True
"What does ""Mahavira"" mean?","(A) ""Great Hero""","(B) ""Master""","(C) ""The Lesser One""","(D) ""Mendicant""",A,-1.1394363641738892,-1.1399039030075073,-1.63909912109375,-2.1394362449645996,A,True
 What does the Tripitaka mean?,(A) Three gems,(B) Three baskets,(C) Three bodhisattvas,(D) Three buddhas,B,-1.4272310733795166,-1.1772310733795166,-1.4265345335006714,-1.6777738332748413,B,True
Where is the largest network of Confucian shrines in the world?,(A) Indonesia,(B) China,(C) Korea,(D) Singapore,C,-1.4521992206573486,-1.2021992206573486,-1.2019729614257812,-1.9519363641738892,C,True
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",(A) Female princesses,(B) Female warriors,(C) Female goddesses,(D) Female poets,D,-1.4968222379684448,-1.247524380683899,-1.2468222379684448,-1.7468222379684448,C,False
 What is the title for the religious and administrative leaders who succeeded the Prophet?,(A) Rasul,(B) Nabi,(C) Caliph,(D) Mahdi,C,-1.6381876468658447,-1.1381876468658447,-1.1387262344360352,-2.138110399246216,B,False
Which of the following is NOT included in the Islamic understanding of jurisprudence?,(A) Consensus,(B) Personal reasoning,(C) Interpretation,(D) Divine inspiration,D,-1.4359976053237915,-1.6859976053237915,-1.4355714321136475,-1.1855714321136475,D,True
Why is Mahavira a significant person in the Jaina traditions?,(A) He is the last of the ascetic prophets.,(B) He is the first of the ascetic prophets,(C) He is the most learned of the ascetic prophets,(D) He is the most holy of the ascetic prophets,A,-1.3640345335006714,-1.3640345335006714,-1.3631407022476196,-1.6147310733795166,C,False
 The Tibetan Book of the Dead is also known as which of the following?,(A) Bardo Thodol,(B) Bardo Ngawang,(C) Bardo Gyaltsen,(D) Bardo Chogye,A,-1.658787727355957,-1.159952163696289,-1.159952163696289,-1.909952163696289,B,False
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",(A) Deepavali,(B) Holi,(C) Diwali,(D) Navaratri,A,-1.1772310733795166,-1.4265345335006714,-1.4265345335006714,-1.6765345335006714,A,True
What hours are set aside as the ambrosial hours for the Sikhs?,(A) 5–7 a.m.,(B) 9–11 p.m.,(C) 3–6 p.m.,(D) 3–6 a.m.,D,-1.3195970058441162,-1.31975519657135,-1.3195970058441162,-1.81975519657135,A,False
 Self-sacrifice is an important theme for which Buddhist thinker?,(A) Thich Nhat Hanh,(B) The Dalai Lama,(C) Daisetsu T. Suzuki,(D) Shaku Soyen,A,-1.1933687925338745,-1.1933687925338745,-1.6921098232269287,-1.6928174495697021,A,True
 How many times a day is the Fatihah recited?,(A) Exactly 17,(B) At least 17,(C) At least 13,(D) Exactly 24,B,-1.45159912109375,-1.20159912109375,-1.45159912109375,-1.70159912109375,B,True
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",(A) Conservative,(B) Reformed,(C) Reconstructionism,(D) Orthodox,A,-1.2957229614257812,-1.2957229614257812,-1.294916033744812,-1.7957229614257812,C,False
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",(A) Khalsa,(B) Rahit,(C) Panj Kakke,(D) Shabad,A,-1.1999964714050293,-1.2006876468658447,-1.699109673500061,-1.7006876468658447,A,True
Who is the founder of Sikhism?,(A) Guru Gobind Singh,(B) Guru Nanak,(C) Guru Kabir,(D) Guru Hargobind,B,-1.1234976053237915,-1.1234976053237915,-1.6234976053237915,-2.123497724533081,A,False
Which term is usually associated with women in Hindu traditions?,(A) Polluted,(B) Ideal,(C) Auspiciousness,(D) Kind,C,-1.1787830591201782,-1.1787830591201782,-1.6781967878341675,-1.6785264015197754,A,False
What is another name for Enuma Elish?,(A) Epic of Creation,(B) Epic of Destruction,(C) Epic of Egypt,(D) Epic of Origins,A,-1.6156967878341675,-1.1160264015197754,-1.1160264015197754,-2.107896089553833,B,False
 What was the most important female-centered festival in cities throughout Greece?,(A) Thesmophoria,(B) Oracle Days,(C) Isthmian Games,(D) Feast of Athrodite,A,-1.316202163696289,-1.316202163696289,-1.315037727355957,-1.816202163696289,C,False
Speaking in tongues is a feature of which Christian denomination?,(A) Evangelicalism,(B) Pietism,(C) Pentecostalism,(D) Fundamentalism,C,-1.2959775924682617,-1.2957229614257812,-1.2957229614257812,-1.7957229614257812,B,False
 Charism can be defined as which of the following?,(A) An oil,(B) Prophecy,(C) A spiritual gift,(D) Authority,C,-1.3171098232269287,-1.3171098232269287,-1.316202163696289,-1.8171098232269287,C,True
" In Islam, what is the qiblah?",(A) Almsgiving,(B) Pilgrimage,(C) Direction of prayer,(D) Revelation,C,-1.4746187925338745,-0.9746187925338745,-1.4733598232269287,-1.9740674495697021,B,False
"In Tendai Buddhism, what does the term honji mean?",(A) Trace,(B) Original ground,(C) Manifestation,(D) True sign,B,-1.2953959703445435,-1.2953959703445435,-1.2953959703445435,-1.7957229614257812,A,False
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,(A) Hizmet,(B) Nation of Islam,(C) Muslim Brotherhood,(D) Sufism,A,-1.7865674495697021,-1.0365674495697021,-1.2865674495697021,-1.7871785163879395,B,False
For whom are the Hindu Vedas most significant?,(A) Brahmins,(B) Kshatriyas,(C) Shiva,(D) Yogis,A,-1.4047476053237915,-1.4047476053237915,-1.4047476053237915,-1.405561923980713,A,True
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",(A) Hwanin,(B) Hwanung,(C) Joseon,(D) Yi,B,-1.0756103992462158,-1.3256103992462158,-1.574897289276123,-1.8256103992462158,A,False
" In Buddhism, what are ordained women known as?",(A) Bhikshus,(B) Bhikshunis,(C) The Sangha,(D) Arhats,B,-1.3887262344360352,-1.1387262344360352,-1.3887262344360352,-1.88909912109375,B,True
 What is the name of the most authoritative Kabbalah text?,(A) Gemarah,(B) Midrash,(C) Zohar,(D) Septuagint,C,-1.3959810733795166,-1.1459810733795166,-1.3952845335006714,-1.8952845335006714,B,False
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,(A) Dao,(B) Xunzi,(C) Mencius,(D) Confucius,C,-1.5522310733795166,-1.3027738332748413,-1.3022310733795166,-1.5527738332748413,C,True
 Which of the following does the Qur'an permit?,(A) Honor Killing,(B) Stoning,(C) Adultery,(D) Polygyny,D,-1.4115674495697021,-1.4121187925338745,-1.4115674495697021,-1.6621187925338745,A,False
 Which is the main form of Buddhism in Sri Lanka?,(A) Theravada,(B) Mahayana,(C) Pure Land,(D) Zen,A,-1.185024380683899,-1.435024380683899,-1.435024380683899,-1.685024380683899,A,True
 Which leader is known for spreading the dharma of non-violence?,(A) Ngo Dinh Diem,(B) The Dalai Lama,(C) Siddhartha,(D) Ashoka,D,-1.4740674495697021,-0.9746187925338745,-1.4733598232269287,-1.972452163696289,B,False
What are the two sacraments that all Christians celebrate?,(A) Baptism and Eucharist,(B) Baptism and Ordination,(C) Eucharist and Marriage,(D) Eucharist and Confession,A,-1.1162830591201782,-1.1160264015197754,-1.6156967878341675,-2.6082229614257812,B,False
What is the most important festival for Sikhs?,(A) Holi,(B) Divali,(C) Baisakhi Day,(D) Hola Mahalla,C,-1.2957229614257812,-1.2957229614257812,-1.2957229614257812,-1.7957229614257812,A,False
 Who declared Muhammad a prophet?,(A) Khadijah,(B) Gabriel,(C) Waraqah,(D) Abu Bakr,C,-1.278774380683899,-1.2780722379684448,-1.278774380683899,-2.028695821762085,B,False
The Jataka tales are a collection of which genre of stories?,(A) Life stories,(B) Warrior stories,(C) Birth stories,(D) Hero stories,C,-1.185024380683899,-1.1855714321136475,-1.6843222379684448,-1.6859976053237915,A,False
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,(A) 1749-1945,(B) 1052-1616,(C) 1641-1853,(D) 1517-1870,C,-1.26409912109375,-1.263666033744812,-1.513666033744812,-1.76409912109375,B,False
" In Yiddish, what is the word for covenant?",(A) Haggadah,(B) Halakhah,(C) Brit,(D) Bris,D,-1.4121187925338745,-1.1621187925338745,-1.4115674495697021,-1.9121785163879395,B,False
