property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
can be bald,an owl,'',Can an owl be bald?,No,random,20.0,3,-1.280777096748352,-0.4099455177783966,0.008750434805239848,0.11805372557469773,-1.289527531553592,-0.5279992433530943,No,True,False,True
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,20.0,4,-1.4605485200881958,-0.45881199836730957,-0.17154234060574147,0.06719621204371962,-1.2890061794824543,-0.5260082104110292,No,True,False,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,20.0,1,-1.4840009212493896,-0.359218955039978,-0.19131554567388132,0.16701143038059985,-1.2926853755755083,-0.5262303854205779,No,False,False,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,20.0,3,-0.6127347350120544,-0.9880533218383789,0.6767927965415375,-0.46005407848528457,-1.289527531553592,-0.5279992433530943,Yes,True,True,True
can be bent,an owl,'',Can an owl be bent?,No,random,20.0,1,-1.6635550260543823,-0.29075995087623596,-0.370869650478874,0.2354704345443419,-1.2926853755755083,-0.5262303854205779,No,True,False,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,20.0,2,-0.8588305711746216,-0.7341617345809937,0.4269141042871134,-0.20426524806146817,-1.285744675461735,-0.5298964865195255,No,False,True,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,20.0,4,-0.7027623057365417,-0.8279536962509155,0.5862438737459126,-0.30194548583988634,-1.2890061794824543,-0.5260082104110292,Yes,True,True,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,20.0,4,-1.6793104410171509,-0.30254510045051575,-0.39030426153469655,0.22346310996051344,-1.2890061794824543,-0.5260082104110292,No,True,False,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,20.0,3,-1.3979966640472412,-0.3982752561569214,-0.10846913249364931,0.12972398719617295,-1.289527531553592,-0.5279992433530943,No,False,False,False
can be broken,a sweater,'',Can a sweater be broken?,No,random,20.0,0,-0.8824294209480286,-0.7576425075531006,0.4030947737750552,-0.22851987358271364,-1.2855241947230838,-0.529122633970387,No,True,True,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,20.0,1,-1.030561923980713,-0.5309039950370789,0.26212345159479544,-0.004673609616500984,-1.2926853755755083,-0.5262303854205779,No,False,True,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,20.0,0,-0.9917032718658447,-0.6169978380203247,0.29382092285723904,-0.08787520404993776,-1.2855241947230838,-0.529122633970387,No,False,True,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,20.0,1,-1.4214510917663574,-0.42362740635871887,-0.1287657161908491,0.102602979061859,-1.2926853755755083,-0.5262303854205779,No,True,False,True
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,20.0,3,-0.7143422365188599,-0.9646346569061279,0.575185295034732,-0.4366354135530336,-1.289527531553592,-0.5279992433530943,Yes,True,True,True
can be cold,a plow,'',Can a plow be cold?,No,random,20.0,2,-1.4917861223220825,-0.3709149658679962,-0.20604144686034753,0.15898152065152926,-1.285744675461735,-0.5298964865195255,No,True,False,True
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,20.0,4,-0.8159164190292358,-0.8162143230438232,0.4730897604532185,-0.29020611263279406,-1.2890061794824543,-0.5260082104110292,Yes,True,True,True
can be covered,butter,'',Can butter be covered?,No,random,20.0,2,-0.9136672616004944,-0.6638977527618408,0.3720774138612406,-0.13400126624231534,-1.285744675461735,-0.5298964865195255,No,True,True,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,20.0,4,-1.5150973796844482,-0.38845232129096985,-0.2260912002019939,0.13755588912005934,-1.2890061794824543,-0.5260082104110292,No,True,False,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,20.0,1,-0.6128281354904175,-0.988092303276062,0.6798572400850909,-0.46186191785548414,-1.2926853755755083,-0.5262303854205779,Yes,True,True,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,20.0,2,-1.4917032718658447,-0.4880533516407013,-0.20595859640410974,0.041843134878824184,-1.285744675461735,-0.5298964865195255,No,True,False,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,20.0,3,-1.6792327165603638,-0.30836406350135803,-0.38970518500677187,0.2196351798517363,-1.289527531553592,-0.5279992433530943,No,True,False,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,20.0,3,-0.7690920829772949,-0.7693592309951782,0.520435448576297,-0.24135998764208388,-1.289527531553592,-0.5279992433530943,Yes,True,True,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,20.0,1,-0.9681795239448547,-0.7185121774673462,0.3245058516306536,-0.19228179204676832,-1.2926853755755083,-0.5262303854205779,No,True,True,False
can be curly,hair,'',Can hair be curly?,Yes,random,20.0,4,-0.49954164028167725,-1.12480890750885,0.7894645392007771,-0.5988006970978209,-1.2890061794824543,-0.5260082104110292,Yes,True,True,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,20.0,3,-0.7025633454322815,-0.8279049396514893,0.5869641861213104,-0.2999056962983949,-1.289527531553592,-0.5279992433530943,Yes,True,True,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,20.0,1,-1.2729681730270386,-0.39824190735816956,0.01971720254846976,0.12798847806240832,-1.2926853755755083,-0.5262303854205779,No,True,False,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,20.0,4,-0.7964510917663574,-0.9216747283935547,0.4925550877160969,-0.3956665179825255,-1.2890061794824543,-0.5260082104110292,Yes,False,True,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,20.0,2,-1.6323504447937012,-0.37868884205818176,-0.3466057693319662,0.15120764446134372,-1.285744675461735,-0.5298964865195255,No,True,False,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,20.0,1,-0.9213635921478271,-0.6716747283935547,0.3713217834276812,-0.14544434297297681,-1.2926853755755083,-0.5262303854205779,No,True,True,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,20.0,1,-0.710548460483551,-0.8357752561569214,0.5821369150919573,-0.3095448707363435,-1.2926853755755083,-0.5262303854205779,Yes,True,True,True
can be deflated,flour,'',Can flour be deflated?,No,random,20.0,4,-1.6792861223220825,-0.3084149658679962,-0.3902799428396282,0.21759324454303297,-1.2890061794824543,-0.5260082104110292,No,True,False,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,20.0,3,-1.1010550260543823,-0.6013758182525635,0.18847250549920957,-0.07337657489946914,-1.289527531553592,-0.5279992433530943,No,False,True,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,20.0,2,-0.6129055619239807,-0.9881246089935303,0.6728391135377543,-0.4582281224740048,-1.285744675461735,-0.5298964865195255,Yes,True,True,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,20.0,2,-0.6948784589767456,-0.9451315402984619,0.5908662164849894,-0.41523505377893644,-1.285744675461735,-0.5298964865195255,Yes,True,True,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,20.0,4,-1.3980720043182373,-0.40218091011047363,-0.10906582483578298,0.12382730030055555,-1.2890061794824543,-0.5260082104110292,No,True,False,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,20.0,4,-0.9371199011802673,-0.6873313188552856,0.351886278302187,-0.16132310844425646,-1.2890061794824543,-0.5260082104110292,No,False,True,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,20.0,0,-0.7104966640472412,-0.8357418775558472,0.5750275306758426,-0.3066192435854602,-1.2855241947230838,-0.529122633970387,Yes,True,True,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,20.0,1,-0.8353349566459656,-0.7106862664222717,0.45735041892954276,-0.18445588100169386,-1.2926853755755083,-0.5262303854205779,No,False,True,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,20.0,1,-1.5933326482772827,-0.3455055058002472,-0.3006472727017744,0.18072487962033068,-1.2926853755755083,-0.5262303854205779,No,True,False,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,20.0,3,-1.2885550260543823,-0.5388637781143188,0.000972505499209575,-0.010864534761224509,-1.289527531553592,-0.5279992433530943,No,True,True,False
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,20.0,0,-1.0464767217636108,-0.5467089414596558,0.23904747295947293,-0.017586307489268815,-1.2855241947230838,-0.529122633970387,No,True,True,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,20.0,2,-0.8550464510917664,-0.7303133010864258,0.43069822436996863,-0.2004168145669003,-1.285744675461735,-0.5298964865195255,No,False,True,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,20.0,0,-0.9409164190292358,-0.8161888122558594,0.34460777569384793,-0.28706617828547243,-1.2855241947230838,-0.529122633970387,No,False,True,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,20.0,3,-1.4603713750839233,-0.46068623661994934,-0.17084384353033144,0.067313006733145,-1.289527531553592,-0.5279992433530943,No,True,False,True
can be fair,a piano,'',Can a piano be fair?,No,random,20.0,4,-1.8511912822723389,-0.34943440556526184,-0.5621851027898845,0.17657380484576735,-1.2890061794824543,-0.5260082104110292,No,True,False,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,20.0,2,-1.0543333292007446,-0.5584454536437988,0.23141134626099036,-0.02854896712427335,-1.285744675461735,-0.5298964865195255,No,True,True,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,20.0,0,-0.6480719447135925,-1.023285150527954,0.6374522500094912,-0.49416251655756716,-1.2855241947230838,-0.529122633970387,Yes,True,True,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,20.0,1,-1.436946988105774,-0.44117477536201477,-0.1442616125302656,0.0850556100585631,-1.2926853755755083,-0.5262303854205779,No,True,False,True
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,20.0,3,-1.30426025390625,-0.42950931191444397,-0.0147327223526581,0.09848993143865037,-1.289527531553592,-0.5279992433530943,No,True,False,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,20.0,2,-0.7104966640472412,-0.9607536792755127,0.5752480114144938,-0.4308571927559872,-1.285744675461735,-0.5298964865195255,Yes,True,True,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,20.0,2,-1.5777140855789185,-0.3279426395893097,-0.29196941011718347,0.20195384693021579,-1.285744675461735,-0.5298964865195255,No,True,False,True
can be fished,a herring,'',Can a herring be fished?,Yes,random,20.0,4,-0.7848088145256042,-0.7849920988082886,0.5041973649568501,-0.2589838883972594,-1.2890061794824543,-0.5260082104110292,Yes,True,True,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,20.0,4,-0.9175464510917664,-0.667769193649292,0.37145972839068797,-0.1417609832382628,-1.2890061794824543,-0.5260082104110292,No,False,True,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,20.0,1,-1.4292327165603638,-0.42948558926582336,-0.13654734098485544,0.09674479615475451,-1.2926853755755083,-0.5262303854205779,No,True,False,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,20.0,3,-0.7377989292144775,-0.8630801439285278,0.5517286023391144,-0.3350809005754335,-1.289527531553592,-0.5279992433530943,Yes,False,True,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,20.0,0,-1.6089510917663574,-0.3591747581958771,-0.32342689704327365,0.16994787577450987,-1.2855241947230838,-0.529122633970387,No,True,False,True
can be folded,a finger,'',Can a finger be folded?,No,random,20.0,4,-0.8433325886726379,-0.718552827835083,0.4456735908098164,-0.19254461742405382,-1.2890061794824543,-0.5260082104110292,No,True,True,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,20.0,0,-0.8316187262535095,-0.70684814453125,0.45390546846957425,-0.17772551056086305,-1.2855241947230838,-0.529122633970387,No,False,True,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,20.0,1,-1.0542861223220825,-0.5544978380203247,0.2383992532534258,-0.028267452599746834,-1.2926853755755083,-0.5262303854205779,No,True,True,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,20.0,2,-0.67926025390625,-0.9295201301574707,0.606484421555485,-0.3996236436379452,-1.285744675461735,-0.5298964865195255,Yes,True,True,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,20.0,2,-0.8354681730270386,-0.7107752561569214,0.4502765024346964,-0.1808787696373959,-1.285744675461735,-0.5298964865195255,No,False,True,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,20.0,2,-1.4058057069778442,-0.4060647785663605,-0.12006103151610925,0.123831707953165,-1.285744675461735,-0.5298964865195255,No,True,False,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,20.0,2,-1.3041720390319824,-0.42944398522377014,-0.018427363570247435,0.10045250129575534,-1.285744675461735,-0.5298964865195255,No,False,False,False
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,20.0,4,-1.3745120763778687,-0.37674930691719055,-0.08550589689541432,0.14925890349383863,-1.2890061794824543,-0.5260082104110292,No,True,False,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,20.0,0,-1.062119960784912,-0.5623204708099365,0.22340423393817166,-0.03319783683954958,-1.2855241947230838,-0.529122633970387,No,False,True,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,20.0,0,-1.7730485200881958,-0.27717044949531555,-0.48752432536511203,0.2519521844750714,-1.2855241947230838,-0.529122633970387,No,True,False,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,20.0,1,-1.3354681730270386,-0.46265414357185364,-0.04278279745153024,0.06357624184872424,-1.2926853755755083,-0.5262303854205779,No,True,False,True
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,20.0,2,-0.773048460483551,-0.7732536792755127,0.512696214978184,-0.24335719275598722,-1.285744675461735,-0.5298964865195255,Yes,True,True,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,20.0,3,-1.0777140855789185,-0.5779308080673218,0.21181344597467344,-0.04993156471422744,-1.289527531553592,-0.5279992433530943,No,True,True,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,20.0,3,-1.4604966640472412,-0.3357292711734772,-0.1709691324936493,0.19226997217961717,-1.289527531553592,-0.5279992433530943,No,False,False,False
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,20.0,0,-1.9683057069778442,-0.21951641142368317,-0.6827815122547605,0.3096062225467038,-1.2855241947230838,-0.529122633970387,No,True,False,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,20.0,0,-1.1246429681777954,-0.5037368535995483,0.16088122654528836,0.025385780370838607,-1.2855241947230838,-0.529122633970387,No,True,True,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,20.0,3,-0.718277096748352,-0.8435264825820923,0.5712504348052398,-0.31552723922899795,-1.289527531553592,-0.5279992433530943,Yes,True,True,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,20.0,2,-1.0698504447937012,-0.5700942277908325,0.21589423066803382,-0.04019774127130704,-1.285744675461735,-0.5298964865195255,No,True,True,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,20.0,0,-0.8433815836906433,-0.7185865640640259,0.44214261103244046,-0.18946393009363893,-1.2855241947230838,-0.529122633970387,No,False,True,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,20.0,4,-1.3120955228805542,-0.4392615854740143,-0.02308934339809987,0.0867466249370149,-1.2890061794824543,-0.5260082104110292,No,True,False,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,20.0,3,-0.7651876211166382,-0.7654426097869873,0.5243399104369537,-0.23744336643389297,-1.289527531553592,-0.5279992433530943,Yes,True,True,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,20.0,1,-1.2261418104171753,-0.4743845760822296,0.06654356515833304,0.05184580933834826,-1.2926853755755083,-0.5262303854205779,No,True,True,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,20.0,3,-0.6871199011802673,-0.9373511075973511,0.6024076303733246,-0.40935186424425674,-1.289527531553592,-0.5279992433530943,Yes,True,True,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,20.0,4,-1.0699294805526733,-0.5701425075531006,0.219076698929781,-0.0441342971420714,-1.2890061794824543,-0.5260082104110292,No,True,True,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,20.0,2,-0.8628813624382019,-0.7380801439285278,0.4228633130235331,-0.20818365740900235,-1.285744675461735,-0.5298964865195255,No,False,True,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,20.0,2,-1.030881643295288,-0.5311057567596436,0.2548630321664469,-0.0012092702401180766,-1.285744675461735,-0.5298964865195255,No,False,True,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,20.0,0,-1.6558326482772827,-0.27910009026527405,-0.37030845355419895,0.2500225437051129,-1.2855241947230838,-0.529122633970387,No,True,False,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,20.0,2,-1.155881643295288,-0.5310759544372559,0.1298630321664469,-0.0011794679177303813,-1.285744675461735,-0.5298964865195255,No,True,True,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,20.0,0,-1.6636418104171753,-0.2927692234516144,-0.3781176156940915,0.23635341051877257,-1.2855241947230838,-0.529122633970387,No,True,False,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,20.0,4,-0.7690920829772949,-0.7693363428115845,0.5199140965051594,-0.24332813240055529,-1.2890061794824543,-0.5260082104110292,Yes,True,True,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,20.0,3,-1.3041387796401978,-0.5505533218383789,-0.014611248086605855,-0.022554078485284568,-1.289527531553592,-0.5279992433530943,No,True,True,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,20.0,4,-1.0386418104171753,-0.5427926778793335,0.25036436906527904,-0.01678446746830431,-1.2890061794824543,-0.5260082104110292,No,True,True,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,20.0,2,-1.8745955228805542,-0.249796524643898,-0.5888508474188192,0.28009996187562747,-1.285744675461735,-0.5298964865195255,No,True,False,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,20.0,1,-0.7925960421562195,-0.7928133010864258,0.5000893334192889,-0.2665829156658479,-1.2926853755755083,-0.5262303854205779,Yes,True,True,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,20.0,1,-1.1011912822723389,-0.5974920988082886,0.19149409330316947,-0.0712617133877107,-1.2926853755755083,-0.5262303854205779,No,False,True,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,20.0,0,-0.8668103814125061,-0.7420201301574707,0.41871381331057766,-0.21289749618708376,-1.2855241947230838,-0.529122633970387,No,False,True,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,20.0,0,-1.4136673212051392,-0.41387584805488586,-0.1281431264820554,0.11524678591550108,-1.2855241947230838,-0.529122633970387,No,True,False,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,20.0,2,-2.0776875019073486,-0.20973947644233704,-0.7919428264456136,0.32015701007718844,-1.285744675461735,-0.5298964865195255,No,True,False,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,20.0,1,-0.6792327165603638,-0.8044725656509399,0.6134526590151446,-0.27824218023036207,-1.2926853755755083,-0.5262303854205779,Yes,False,True,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,20.0,3,-1.3276293277740479,-0.454857736825943,-0.03810179622045595,0.07314150652715135,-1.289527531553592,-0.5279992433530943,No,True,False,True
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,20.0,4,-1.0620694160461426,-0.5622965097427368,0.22693676343631175,-0.03628829933170763,-1.2890061794824543,-0.5260082104110292,No,False,True,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,20.0,0,-1.05426025390625,-0.5545302629470825,0.23126394081683377,-0.025407628976695573,-1.2855241947230838,-0.529122633970387,No,False,True,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,20.0,4,-0.855019211769104,-0.7302926778793335,0.4339869677133503,-0.2042844674683043,-1.2890061794824543,-0.5260082104110292,No,False,True,True
