Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
14.0,4.0,social-relations,4.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan strangers?,No,-10.49882984161377,-4.437425136566162,-12.992401123046875,-11.482041358947754,2.4935712814331055,7.044616222381592,No,True
16.0,4.0,social-relations,4.0,antonym,2.0,Chao is indifferent about spending time with Yan.,Are Chao and Yan strangers?,Yes,-12.436911582946777,-6.656144618988037,-12.992401123046875,-11.482041358947754,0.5554895401000977,4.825896739959717,No,False
17.0,5.0,social-relations,5.0,antonym,1.0,Chao likes Yan.,Is Chao Yan's friend?,Yes,-10.74882984161377,-5.9998087882995605,-12.992401123046875,-11.482041358947754,2.2435712814331055,5.482232570648193,No,False
18.0,5.0,social-relations,5.0,antonym,1.0,Chao likes Yan.,Is Chao Yan's enemy?,No,-12.24752426147461,-5.15571403503418,-12.992401123046875,-11.482041358947754,0.7448768615722656,6.326327323913574,No,True
19.0,5.0,social-relations,5.0,antonym,2.0,Chao hates Yan.,Is Chao Yan's friend?,No,-10.249373435974121,-1.3437111377716064,-12.992401123046875,-11.482041358947754,2.743027687072754,10.138330221176147,No,True
20.0,5.0,social-relations,5.0,antonym,2.0,Chao hates Yan.,Is Chao Yan's enemy?,Yes,-6.374373435974121,-10.81235122680664,-12.992401123046875,-11.482041358947754,6.618027687072754,0.6696901321411133,Yes,True
21.0,6.0,social-relations,6.0,antonym,1.0,Chao enjoys spending time with Yan.,Is Chao Yan's friend?,Yes,-7.124754428863525,-13.99992561340332,-12.992401123046875,-11.482041358947754,5.86764669418335,-2.5178842544555664,Yes,True
22.0,6.0,social-relations,6.0,antonym,1.0,Chao enjoys spending time with Yan.,Is Chao Yan's enemy?,No,-12.186980247497559,-5.24992036819458,-12.992401123046875,-11.482041358947754,0.8054208755493164,6.232120990753174,No,True
23.0,6.0,social-relations,6.0,antonym,2.0,Chao dislikes spending time with Yan.,Is Chao Yan's friend?,No,-10.124195098876953,-2.874929666519165,-12.992401123046875,-11.482041358947754,2.868206024169922,8.607111692428589,No,True
24.0,6.0,social-relations,6.0,antonym,2.0,Chao dislikes spending time with Yan.,Is Chao Yan's enemy?,Yes,-12.686980247497559,-4.687425136566162,-12.992401123046875,-11.482041358947754,0.3054208755493164,6.794616222381592,No,False
25.0,7.0,social-relations,7.0,antonym,1.0,Chao wants to work together with Yan.,Is Chao Yan's friend?,Yes,-11.374290466308594,-12.62476921081543,-12.992401123046875,-11.482041358947754,1.6181106567382812,-1.1427278518676758,Yes,True
26.0,7.0,social-relations,7.0,antonym,1.0,Chao wants to work together with Yan.,Is Chao Yan's enemy?,No,-13.935446739196777,-7.749244213104248,-12.992401123046875,-11.482041358947754,-0.9430456161499023,3.732797145843506,No,True
27.0,7.0,social-relations,7.0,antonym,2.0,Chao wants to work against Yan.,Is Chao Yan's friend?,No,-10.497815132141113,-4.281026363372803,-12.992401123046875,-11.482041358947754,2.4945859909057617,7.201014995574951,No,True
28.0,7.0,social-relations,7.0,antonym,2.0,Chao wants to work against Yan.,Is Chao Yan's enemy?,Yes,-6.998673915863037,-13.499664306640625,-12.992401123046875,-11.482041358947754,5.993727207183838,-2.017622947692871,Yes,True
30.0,8.0,social-relations,8.0,antonym,1.0,Chao likes Yan.,Are Chao and Yan enemies?,No,-12.998967170715332,-2.9685964584350586,-12.992401123046875,-11.482041358947754,-0.006566047668457031,8.513444900512695,No,True
31.0,8.0,social-relations,8.0,antonym,2.0,Chao hates Yan.,Are Chao and Yan friends?,No,-11.874195098876953,-0.7577790021896362,-12.992401123046875,-11.482041358947754,1.1182060241699219,10.724262356758118,No,True
32.0,8.0,social-relations,8.0,antonym,2.0,Chao hates Yan.,Are Chao and Yan enemies?,Yes,-6.499769687652588,-9.8749418258667,-12.992401123046875,-11.482041358947754,6.492631435394287,1.6070995330810547,Yes,True
34.0,9.0,social-relations,9.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan enemies?,No,-11.749088287353516,-3.6717965602874756,-12.992401123046875,-11.482041358947754,1.2433128356933594,7.810244798660278,No,True
35.0,9.0,social-relations,9.0,antonym,2.0,Chao dislikes spending time with Yan.,Are Chao and Yan friends?,No,-10.624373435974121,-0.7577909231185913,-12.992401123046875,-11.482041358947754,2.368027687072754,10.724250435829163,No,True
36.0,9.0,social-relations,9.0,antonym,2.0,Chao dislikes spending time with Yan.,Are Chao and Yan enemies?,Yes,-13.74976921081543,-4.781208515167236,-12.992401123046875,-11.482041358947754,-0.7573680877685547,6.700832843780518,No,False
37.0,10.0,social-relations,10.0,antonym,1.0,Chao wants to work together with Yan.,Are Chao and Yan friends?,Yes,-12.248674392700195,-10.999738693237305,-12.992401123046875,-11.482041358947754,0.7437267303466797,0.4823026657104492,Yes,True
38.0,10.0,social-relations,10.0,antonym,1.0,Chao wants to work together with Yan.,Are Chao and Yan enemies?,No,-13.935688018798828,-6.749595642089844,-12.992401123046875,-11.482041358947754,-0.9432868957519531,4.73244571685791,No,True
39.0,10.0,social-relations,10.0,antonym,2.0,Chao wants to work against Yan.,Are Chao and Yan friends?,No,-11.87219524383545,-1.5077093839645386,-12.992401123046875,-11.482041358947754,1.1202058792114258,9.974331974983215,No,True
40.0,10.0,social-relations,10.0,antonym,2.0,Chao wants to work against Yan.,Are Chao and Yan enemies?,Yes,-6.374195575714111,-12.374820709228516,-12.992401123046875,-11.482041358947754,6.618205547332764,-0.8927793502807617,Yes,True
41.0,11.0,social-relations,11.0,antonym,1.0,Chao gives orders to Yan.,Is Chao Yan's boss?,Yes,-6.624541759490967,-11.562368392944336,-12.992401123046875,-11.482041358947754,6.367859363555908,-0.08032703399658203,Yes,True
42.0,11.0,social-relations,11.0,antonym,1.0,Chao gives orders to Yan.,Is Chao Yan's subordinate?,No,-8.623297691345215,-8.124619483947754,-12.992401123046875,-11.482041358947754,4.36910343170166,3.357421875,Yes,False
43.0,11.0,social-relations,11.0,antonym,2.0,Chao gets orders from Yan.,Is Chao Yan's boss?,No,-5.781026363372803,-5.281215667724609,-12.992401123046875,-11.482041358947754,7.211374759674072,6.2008256912231445,Yes,False
44.0,11.0,social-relations,11.0,antonym,2.0,Chao gets orders from Yan.,Is Chao Yan's subordinate?,Yes,-6.405603408813477,-5.031167984008789,-12.992401123046875,-11.482041358947754,6.586797714233398,6.450873374938965,Yes,True
47.0,11.0,social-relations,12.0,variable swap,2.0,Yan gives orders to Chao.,Is Chao Yan's boss?,No,-9.062041282653809,-7.24991512298584,-12.992401123046875,-11.482041358947754,3.9303598403930664,4.232126235961914,No,True
48.0,11.0,social-relations,12.0,variable swap,2.0,Yan gives orders to Chao.,Is Chao Yan's subordinate?,Yes,-7.622673988342285,-12.749619483947754,-12.992401123046875,-11.482041358947754,5.36972713470459,-1.267578125,Yes,True
49.0,11.0,social-relations,13.0,variable swap,1.0,Yan gets orders from Chao.,Is Chao Yan's boss?,Yes,-4.781075954437256,-11.374964714050293,-12.992401123046875,-11.482041358947754,8.21132516860962,0.10707664489746094,Yes,True
50.0,11.0,social-relations,13.0,variable swap,1.0,Yan gets orders from Chao.,Is Chao Yan's subordinate?,No,-10.060688018798828,-1.5467742681503296,-12.992401123046875,-11.482041358947754,2.931713104248047,9.935267090797424,No,True
54.0,11.0,social-relations,14.0,antonym,1.0,Chao gives orders to Yan.,Is Yan Chao's boss?,No,-10.311980247497559,-5.906144618988037,-12.992401123046875,-11.482041358947754,2.6804208755493164,5.575896739959717,No,True
56.0,11.0,social-relations,14.0,antonym,2.0,Chao gets orders from Yan.,Is Yan Chao's boss?,Yes,-4.531053066253662,-10.312470436096191,-12.992401123046875,-11.482041358947754,8.461348056793213,1.1695709228515625,Yes,True
60.0,11.0,social-relations,15.0,variable swap,2.0,Yan gives orders to Chao.,Is Yan Chao's boss?,Yes,-5.499411582946777,-11.874859809875488,-12.992401123046875,-11.482041358947754,7.492989540100098,-0.3928184509277344,Yes,True
62.0,11.0,social-relations,16.0,variable swap,1.0,Yan gets orders from Chao.,Is Yan Chao's boss?,No,-8.873754501342773,-1.4295978546142578,-12.992401123046875,-11.482041358947754,4.118646621704102,10.052443504333496,No,True
65.0,11.0,social-relations,17.0,antonym,1.0,Chao gives orders to Yan.,Is Yan Chao's subordinate?,Yes,-7.748188018798828,-9.312143325805664,-12.992401123046875,-11.482041358947754,5.244213104248047,2.16989803314209,Yes,True
67.0,11.0,social-relations,17.0,antonym,2.0,Chao gets orders from Yan.,Is Yan Chao's subordinate?,No,-9.561088562011719,-3.1092536449432373,-12.992401123046875,-11.482041358947754,3.4313125610351562,8.372787714004517,No,True
71.0,11.0,social-relations,18.0,variable swap,2.0,Yan gives orders to Chao.,Is Yan Chao's subordinate?,No,-8.743690490722656,-3.452629327774048,-12.992401123046875,-11.482041358947754,4.248710632324219,8.029412031173706,No,True
73.0,11.0,social-relations,19.0,variable swap,1.0,Yan gets orders from Chao.,Is Yan Chao's subordinate?,Yes,-4.310571193695068,-6.812320709228516,-12.992401123046875,-11.482041358947754,8.681829929351807,4.669720649719238,Yes,True
77.0,12.0,social-relations,20.0,antonym,1.0,Chao is Yan's employer.,Is Chao Yan's boss?,Yes,-3.7800426483154297,-11.062368392944336,-12.992401123046875,-11.482041358947754,9.212358474731445,0.41967296600341797,Yes,True
78.0,12.0,social-relations,20.0,antonym,1.0,Chao is Yan's employer.,Is Chao Yan's subordinate?,No,-5.467381954193115,-1.3983030319213867,-12.992401123046875,-11.482041358947754,7.52501916885376,10.083738327026367,No,True
79.0,12.0,social-relations,20.0,antonym,2.0,Chao is Yan's employee.,Is Chao Yan's boss?,No,-3.796564817428589,-1.5546602010726929,-12.992401123046875,-11.482041358947754,9.195836305618286,9.927381157875061,No,True
80.0,12.0,social-relations,20.0,antonym,2.0,Chao is Yan's employee.,Is Chao Yan's subordinate?,Yes,-1.5616437196731567,-6.81242036819458,-12.992401123046875,-11.482041358947754,11.430757403373718,4.669620990753174,Yes,True
83.0,12.0,social-relations,21.0,variable swap,2.0,Yan is Chao's employer.,Is Chao Yan's boss?,No,-4.155470371246338,-10.937429428100586,-12.992401123046875,-11.482041358947754,8.836930751800537,0.544611930847168,Yes,False
84.0,12.0,social-relations,21.0,variable swap,2.0,Yan is Chao's employer.,Is Chao Yan's subordinate?,Yes,-4.624332904815674,-11.12492561340332,-12.992401123046875,-11.482041358947754,8.368068218231201,0.3571157455444336,Yes,True
85.0,12.0,social-relations,22.0,variable swap,1.0,Yan is Chao's employee.,Is Chao Yan's boss?,Yes,-2.7184040546417236,-6.906203269958496,-12.992401123046875,-11.482041358947754,10.273997068405151,4.575838088989258,Yes,True
86.0,12.0,social-relations,22.0,variable swap,1.0,Yan is Chao's employee.,Is Chao Yan's subordinate?,No,-4.968017578125,-0.9765055179595947,-12.992401123046875,-11.482041358947754,8.024383544921875,10.50553584098816,No,True
90.0,12.0,social-relations,23.0,antonym,1.0,Chao is Yan's employer.,Is Yan Chao's boss?,No,-5.2488298416137695,-11.937331199645996,-12.992401123046875,-11.482041358947754,7.7435712814331055,-0.4552898406982422,Yes,False
92.0,12.0,social-relations,23.0,antonym,2.0,Chao is Yan's employee.,Is Yan Chao's boss?,Yes,-3.4525632858276367,-4.468662738800049,-12.992401123046875,-11.482041358947754,9.539837837219238,7.013378620147705,Yes,True
96.0,12.0,social-relations,24.0,variable swap,2.0,Yan is Chao's employer.,Is Yan Chao's boss?,Yes,-3.7802491188049316,-12.124820709228516,-12.992401123046875,-11.482041358947754,9.212152004241943,-0.6427793502807617,Yes,True
98.0,12.0,social-relations,25.0,variable swap,1.0,Yan is Chao's employee.,Is Yan Chao's boss?,No,-9.686530113220215,-0.5233814716339111,-12.992401123046875,-11.482041358947754,3.30587100982666,10.958659887313843,No,True
101.0,12.0,social-relations,26.0,antonym,1.0,Chao is Yan's employer.,Is Yan Chao's subordinate?,Yes,-4.873967170715332,-8.374796867370605,-12.992401123046875,-11.482041358947754,8.118433952331543,3.1072444915771484,Yes,True
103.0,12.0,social-relations,26.0,antonym,2.0,Chao is Yan's employee.,Is Yan Chao's subordinate?,No,-2.7177491188049316,-2.8436057567596436,-12.992401123046875,-11.482041358947754,10.274652004241943,8.63843560218811,Yes,False
107.0,12.0,social-relations,27.0,variable swap,2.0,Yan is Chao's employer.,Is Yan Chao's subordinate?,No,-10.622815132141113,-0.605347752571106,-12.992401123046875,-11.482041358947754,2.3695859909057617,10.876693606376648,No,True
109.0,12.0,social-relations,28.0,variable swap,1.0,Yan is Chao's employee.,Is Yan Chao's subordinate?,Yes,-2.9667601585388184,-6.718605995178223,-12.992401123046875,-11.482041358947754,10.025640964508057,4.763435363769531,Yes,True
113.0,13.0,social-relations,29.0,antonym,1.0,Chao pays salary to Yan.,Is Chao Yan's boss?,Yes,-8.311467170715332,-9.99989128112793,-12.992401123046875,-11.482041358947754,4.680933952331543,1.4821500778198242,Yes,True
114.0,13.0,social-relations,29.0,antonym,1.0,Chao pays salary to Yan.,Is Chao Yan's subordinate?,No,-10.87092113494873,-9.937143325805664,-12.992401123046875,-11.482041358947754,2.1214799880981445,1.5448980331420898,Yes,False
115.0,13.0,social-relations,29.0,antonym,2.0,Chao receives salary from Yan.,Is Chao Yan's boss?,No,-7.905679702758789,-5.6561970710754395,-12.992401123046875,-11.482041358947754,5.086721420288086,5.8258442878723145,No,True
116.0,13.0,social-relations,29.0,antonym,2.0,Chao receives salary from Yan.,Is Chao Yan's subordinate?,Yes,-9.185900688171387,-8.812383651733398,-12.992401123046875,-11.482041358947754,3.8065004348754883,2.6696577072143555,Yes,True
119.0,13.0,social-relations,30.0,variable swap,2.0,Yan pays salary to Chao.,Is Chao Yan's boss?,No,-10.749195098876953,-7.46861457824707,-12.992401123046875,-11.482041358947754,2.243206024169922,4.013426780700684,No,True
120.0,13.0,social-relations,30.0,variable swap,2.0,Yan pays salary to Chao.,Is Chao Yan's subordinate?,Yes,-9.873297691345215,-9.62476921081543,-12.992401123046875,-11.482041358947754,3.11910343170166,1.8572721481323242,Yes,True
121.0,13.0,social-relations,31.0,variable swap,1.0,Yan receives salary from Chao.,Is Chao Yan's boss?,Yes,-6.499446868896484,-12.37489128112793,-12.992401123046875,-11.482041358947754,6.492954254150391,-0.8928499221801758,Yes,True
122.0,13.0,social-relations,31.0,variable swap,1.0,Yan receives salary from Chao.,Is Chao Yan's subordinate?,No,-11.12252426147461,-9.499704360961914,-12.992401123046875,-11.482041358947754,1.8698768615722656,1.9823369979858398,No,True
128.0,13.0,social-relations,32.0,antonym,2.0,Chao receives salary from Yan.,Is Yan Chao's boss?,Yes,-6.499446868896484,-11.312438011169434,-12.992401123046875,-11.482041358947754,6.492954254150391,0.1696033477783203,Yes,True
132.0,13.0,social-relations,33.0,variable swap,2.0,Yan pays salary to Chao.,Is Yan Chao's boss?,Yes,-6.030603408813477,-9.999903678894043,-12.992401123046875,-11.482041358947754,6.961797714233398,1.482137680053711,Yes,True
134.0,13.0,social-relations,34.0,variable swap,1.0,Yan receives salary from Chao.,Is Yan Chao's boss?,No,-10.686088562011719,-7.031086444854736,-12.992401123046875,-11.482041358947754,2.3063125610351562,4.450954914093018,No,True
137.0,13.0,social-relations,35.0,antonym,1.0,Chao pays salary to Yan.,Is Yan Chao's subordinate?,Yes,-11.62219524383545,-7.687254428863525,-12.992401123046875,-11.482041358947754,1.3702058792114258,3.7947869300842285,No,False
139.0,13.0,social-relations,35.0,antonym,2.0,Chao receives salary from Yan.,Is Yan Chao's subordinate?,No,-9.560446739196777,-7.249841690063477,-12.992401123046875,-11.482041358947754,3.4319543838500977,4.232199668884277,No,True
143.0,13.0,social-relations,36.0,variable swap,2.0,Yan pays salary to Chao.,Is Yan Chao's subordinate?,No,-9.49592113494873,-5.53094482421875,-12.992401123046875,-11.482041358947754,3.4964799880981445,5.951096534729004,No,True
145.0,13.0,social-relations,37.0,variable swap,1.0,Yan receives salary from Chao.,Is Yan Chao's subordinate?,Yes,-8.371617317199707,-9.749738693237305,-12.992401123046875,-11.482041358947754,4.620783805847168,1.7323026657104492,Yes,True
149.0,14.0,social-relations,38.0,antonym,1.0,Chao has a lot of power over Yan.,Is Chao Yan's boss?,Yes,-5.716760158538818,-3.1717803478240967,-12.992401123046875,-11.482041358947754,7.275640964508057,8.310261011123657,No,False
151.0,14.0,social-relations,38.0,antonym,2.0,Chao has little power over Yan.,Is Chao Yan's boss?,No,-8.18469524383545,-3.093526601791382,-12.992401123046875,-11.482041358947754,4.807705879211426,8.388514757156372,No,True
152.0,14.0,social-relations,38.0,antonym,2.0,Chao has little power over Yan.,Is Chao Yan's subordinate?,Yes,-6.4626336097717285,-2.905184507369995,-12.992401123046875,-11.482041358947754,6.5297675132751465,8.576856851577759,No,False
155.0,14.0,social-relations,39.0,variable swap,2.0,Yan has a lot of power over Chao.,Is Chao Yan's boss?,No,-7.498900890350342,-2.437448501586914,-12.992401123046875,-11.482041358947754,5.493500232696533,9.04459285736084,No,True
156.0,14.0,social-relations,39.0,variable swap,2.0,Yan has a lot of power over Chao.,Is Chao Yan's subordinate?,Yes,-8.743690490722656,-6.405679702758789,-12.992401123046875,-11.482041358947754,4.248710632324219,5.076361656188965,No,False
157.0,14.0,social-relations,40.0,variable swap,1.0,Yan has little power over Chao.,Is Chao Yan's boss?,Yes,-10.37219524383545,-3.9527390003204346,-12.992401123046875,-11.482041358947754,2.620205879211426,7.529302358627319,No,False
158.0,14.0,social-relations,40.0,variable swap,1.0,Yan has little power over Chao.,Is Chao Yan's subordinate?,No,-8.993690490722656,-4.342293739318848,-12.992401123046875,-11.482041358947754,3.9987106323242188,7.139747619628906,No,True
162.0,14.0,social-relations,41.0,antonym,1.0,Chao has a lot of power over Yan.,Is Yan Chao's boss?,No,-6.6848649978637695,-3.1248416900634766,-12.992401123046875,-11.482041358947754,6.3075361251831055,8.357199668884277,No,True
164.0,14.0,social-relations,41.0,antonym,2.0,Chao has little power over Yan.,Is Yan Chao's boss?,Yes,-8.059514999389648,-4.187142848968506,-12.992401123046875,-11.482041358947754,4.932886123657227,7.294898509979248,No,False
168.0,14.0,social-relations,42.0,variable swap,2.0,Yan has a lot of power over Chao.,Is Yan Chao's boss?,Yes,-4.217684268951416,-4.718644618988037,-12.992401123046875,-11.482041358947754,8.774716854095459,6.763396739959717,Yes,True
170.0,14.0,social-relations,43.0,variable swap,1.0,Yan has little power over Chao.,Is Yan Chao's boss?,No,-8.808899879455566,-1.5230233669281006,-12.992401123046875,-11.482041358947754,4.183501243591309,9.959017992019653,No,True
173.0,14.0,social-relations,44.0,antonym,1.0,Chao has a lot of power over Yan.,Is Yan Chao's subordinate?,Yes,-7.151176929473877,-4.530419826507568,-12.992401123046875,-11.482041358947754,5.841224193572998,6.9516215324401855,No,False
175.0,14.0,social-relations,44.0,antonym,2.0,Chao has little power over Yan.,Is Yan Chao's subordinate?,No,-6.963676929473877,-2.9678096771240234,-12.992401123046875,-11.482041358947754,6.028724193572998,8.51423168182373,No,True
179.0,14.0,social-relations,45.0,variable swap,2.0,Yan has a lot of power over Chao.,Is Yan Chao's subordinate?,No,-7.120921611785889,-2.8278050422668457,-12.992401123046875,-11.482041358947754,5.871479511260986,8.654236316680908,No,True
181.0,14.0,social-relations,46.0,variable swap,1.0,Yan has little power over Chao.,Is Yan Chao's subordinate?,Yes,-8.059322357177734,-1.6166034936904907,-12.992401123046875,-11.482041358947754,4.933078765869141,9.865437865257263,No,False
185.0,15.0,social-relations,47.0,antonym,1.0,Chao is at a later career stage than Yan.,Is Chao Yan's boss?,Yes,-7.46754264831543,-3.109321117401123,-12.992401123046875,-11.482041358947754,5.524858474731445,8.37272024154663,No,False
186.0,15.0,social-relations,47.0,antonym,1.0,Chao is at a later career stage than Yan.,Is Chao Yan's subordinate?,No,-8.743690490722656,-6.312222003936768,-12.992401123046875,-11.482041358947754,4.248710632324219,5.169819355010986,No,True
187.0,15.0,social-relations,47.0,antonym,2.0,Chao is at an earlier career stage than Yan.,Is Chao Yan's boss?,No,-7.811088562011719,-3.0623977184295654,-12.992401123046875,-11.482041358947754,5.181312561035156,8.419643640518188,No,True
188.0,15.0,social-relations,47.0,antonym,2.0,Chao is at an earlier career stage than Yan.,Is Chao Yan's subordinate?,Yes,-9.369071006774902,-8.249664306640625,-12.992401123046875,-11.482041358947754,3.6233301162719727,3.232377052307129,Yes,True
192.0,15.0,social-relations,48.0,antonym,2.0,Chao is at an earlier career stage than Yan.,Is Yan Chao's boss?,Yes,-6.717464923858643,-5.281130313873291,-12.992401123046875,-11.482041358947754,6.274936199188232,6.200911045074463,Yes,True
193.0,15.0,social-relations,49.0,antonym,1.0,Chao is at a later career stage than Yan.,Is Yan Chao's subordinate?,Yes,-9.618690490722656,-7.03094482421875,-12.992401123046875,-11.482041358947754,3.3737106323242188,4.451096534729004,No,False
195.0,15.0,social-relations,49.0,antonym,2.0,Chao is at an earlier career stage than Yan.,Is Yan Chao's subordinate?,No,-10.431190490722656,-7.624480724334717,-12.992401123046875,-11.482041358947754,2.5612106323242188,3.857560634613037,No,True
197.0,16.0,social-relations,50.0,other,1.0,Chao has the same duties as Yan.,Is Chao Yan's colleague?,Yes,-6.874244213104248,-7.499904155731201,-12.992401123046875,-11.482041358947754,6.118156909942627,3.9821372032165527,Yes,True
198.0,16.0,social-relations,50.0,other,1.0,Chao has the same duties as Yan.,Is Chao Yan's boss?,No,-10.123967170715332,-5.062376499176025,-12.992401123046875,-11.482041358947754,2.868433952331543,6.4196648597717285,No,True
199.0,16.0,social-relations,50.0,other,2.0,Chao gives orders to Yan.,Is Chao Yan's colleague?,No,-10.374446868896484,-6.374884128570557,-12.992401123046875,-11.482041358947754,2.6179542541503906,5.107157230377197,No,True
203.0,17.0,social-relations,51.0,antonym,2.0,Chao has different duties than Yan.,Is Chao Yan's colleague?,No,-13.499195098876953,-10.499859809875488,-12.992401123046875,-11.482041358947754,-0.5067939758300781,0.9821815490722656,No,True
204.0,17.0,social-relations,51.0,antonym,2.0,Chao has different duties than Yan.,Is Chao Yan's boss?,Yes,-11.936911582946777,-8.999859809875488,-12.992401123046875,-11.482041358947754,1.0554895401000977,2.4821815490722656,No,False
205.0,18.0,social-relations,52.0,antonym,1.0,Chao has little power over Yan.,Is Chao Yan's colleague?,Yes,-7.210903167724609,-5.65536642074585,-12.992401123046875,-11.482041358947754,5.781497955322266,5.826674938201904,No,False
207.0,18.0,social-relations,52.0,antonym,2.0,Chao has a lot of power over Yan.,Is Chao Yan's colleague?,No,-6.4322662353515625,-5.687012195587158,-12.992401123046875,-11.482041358947754,6.5601348876953125,5.795029163360596,Yes,False
209.0,19.0,social-relations,53.0,antonym,1.0,Chao is at the same career stage as Yan.,Is Chao Yan's colleague?,Yes,-11.619071006774902,-11.186980247497559,-12.992401123046875,-11.482041358947754,1.3733301162719727,0.2950611114501953,Yes,True
210.0,19.0,social-relations,53.0,antonym,1.0,Chao is at the same career stage as Yan.,Is Chao Yan's boss?,No,-11.181929588317871,-8.311946868896484,-12.992401123046875,-11.482041358947754,1.810471534729004,3.1700944900512695,No,True
211.0,19.0,social-relations,53.0,antonym,2.0,Chao is at a later career stage than Yan.,Is Chao Yan's colleague?,No,-8.623674392700195,-5.531200408935547,-12.992401123046875,-11.482041358947754,4.36872673034668,5.950840950012207,No,True
213.0,20.0,social-relations,54.0,other,1.0,Chao works alongside Yan.,Is Chao Yan's colleague?,Yes,-2.827875852584839,-12.124934196472168,-12.992401123046875,-11.482041358947754,10.164525270462036,-0.6428928375244141,Yes,True
214.0,20.0,social-relations,54.0,other,1.0,Chao works alongside Yan.,Is Chao Yan's subordinate?,No,-11.687041282653809,-10.687397956848145,-12.992401123046875,-11.482041358947754,1.3053598403930664,0.7946434020996094,Yes,False
215.0,20.0,social-relations,54.0,other,2.0,Chao works for Yan.,Is Chao Yan's colleague?,No,-4.281075954437256,-1.406235694885254,-12.992401123046875,-11.482041358947754,8.71132516860962,10.0758056640625,No,True
216.0,20.0,social-relations,54.0,other,2.0,Chao works for Yan.,Is Chao Yan's subordinate?,Yes,-2.718381643295288,-8.499948501586914,-12.992401123046875,-11.482041358947754,10.274019479751587,2.98209285736084,Yes,True
217.0,21.0,social-relations,55.0,antonym,1.0,Yan has little power over Chao.,Is Chao Yan's colleague?,Yes,-9.242853164672852,-6.529493808746338,-12.992401123046875,-11.482041358947754,3.7495479583740234,4.952547550201416,No,False
219.0,21.0,social-relations,55.0,antonym,2.0,Yan has a lot of power over Chao.,Is Chao Yan's colleague?,No,-8.306190490722656,-5.093332767486572,-12.992401123046875,-11.482041358947754,4.686210632324219,6.388708591461182,No,True
222.0,22.0,social-relations,56.0,antonym,1.0,Chao is at the same career stage as Yan.,Is Chao Yan's subordinate?,No,-10.80758285522461,-11.249088287353516,-12.992401123046875,-11.482041358947754,2.1848182678222656,0.23295307159423828,Yes,False
223.0,22.0,social-relations,56.0,antonym,2.0,Chao is at an earlier career stage than Yan.,Is Chao Yan's colleague?,No,-8.31132984161377,-6.249938011169434,-12.992401123046875,-11.482041358947754,4.6810712814331055,5.23210334777832,No,True
