Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
25.0,7.0,social-properties,7.0,antonym,1.0,"Yan told Chao a secret. Today, no one else knows the secret.",Is Chao trustworthy?,Yes,-0.5897668600082397,-1.085877776145935,-9.739618301391602,-7.455845832824707,9.149851441383362,6.369968056678772,Yes,True
26.0,7.0,social-properties,7.0,antonym,1.0,"Yan told Chao a secret. Today, no one else knows the secret.",Is Chao untrustworthy?,No,-1.3827155828475952,-0.38665974140167236,-9.739618301391602,-7.455845832824707,8.356902718544006,7.069186091423035,Yes,False
27.0,7.0,social-properties,7.0,antonym,2.0,"Yan told Chao a secret. Today, everyone knows the secret.",Is Chao trustworthy?,No,-1.164018154144287,-0.41597115993499756,-9.739618301391602,-7.455845832824707,8.575600147247314,7.0398746728897095,Yes,False
28.0,7.0,social-properties,7.0,antonym,2.0,"Yan told Chao a secret. Today, everyone knows the secret.",Is Chao untrustworthy?,Yes,-1.335877776145935,-0.33587777614593506,-9.739618301391602,-7.455845832824707,8.403740525245667,7.119968056678772,Yes,True
29.0,8.0,social-properties,8.0,antonym,1.0,Chao is good at completing important tasks.,Is Chao trustworthy?,Yes,-0.7226120233535767,-0.9726217985153198,-9.739618301391602,-7.455845832824707,9.017006278038025,6.483224034309387,Yes,True
30.0,8.0,social-properties,8.0,antonym,1.0,Chao is good at completing important tasks.,Is Chao untrustworthy?,No,-3.078065872192383,-0.07906556129455566,-9.739618301391602,-7.455845832824707,6.661552429199219,7.376780271530151,No,True
31.0,8.0,social-properties,8.0,antonym,2.0,Chao is bad at completing important tasks.,Is Chao trustworthy?,No,-1.9687031507492065,-0.216760516166687,-9.739618301391602,-7.455845832824707,7.770915150642395,7.23908531665802,Yes,False
32.0,8.0,social-properties,8.0,antonym,2.0,Chao is bad at completing important tasks.,Is Chao untrustworthy?,Yes,-1.5780657529830933,-0.3261439800262451,-9.739618301391602,-7.455845832824707,8.161552548408508,7.129701852798462,Yes,True
33.0,9.0,social-properties,9.0,antonym,1.0,Chao usually keeps promises.,Is Chao trustworthy?,Yes,-0.13373029232025146,-2.3905789852142334,-9.739618301391602,-7.455845832824707,9.60588800907135,5.065266847610474,Yes,True
34.0,9.0,social-properties,9.0,antonym,1.0,Chao usually keeps promises.,Is Chao untrustworthy?,No,-3.062464714050293,-0.05832219123840332,-9.739618301391602,-7.455845832824707,6.677153587341309,7.397523641586304,No,True
35.0,9.0,social-properties,9.0,antonym,2.0,Chao usually breaks promises.,Is Chao trustworthy?,No,-3.2968177795410156,-0.04561948776245117,-9.739618301391602,-7.455845832824707,6.442800521850586,7.410226345062256,No,True
36.0,9.0,social-properties,9.0,antonym,2.0,Chao usually breaks promises.,Is Chao untrustworthy?,Yes,-0.17183029651641846,-1.9218401908874512,-9.739618301391602,-7.455845832824707,9.567788004875183,5.534005641937256,Yes,True
37.0,10.0,social-properties,10.0,antonym,1.0,Chao is respectful towards differences in background and belief.,Is Chao tolerant?,Yes,-0.2812157869338989,-1.531215786933899,-9.739618301391602,-7.455845832824707,9.458402514457703,5.924630045890808,Yes,True
38.0,10.0,social-properties,10.0,antonym,1.0,Chao is respectful towards differences in background and belief.,Is Chao bigoted?,No,-3.296840190887451,-0.050768375396728516,-9.739618301391602,-7.455845832824707,6.44277811050415,7.4050774574279785,No,True
39.0,10.0,social-properties,10.0,antonym,2.0,Chao is disrespectful towards differences in background and belief.,Is Chao tolerant?,No,-2.3593177795410156,-0.11226975917816162,-9.739618301391602,-7.455845832824707,7.380300521850586,7.343576073646545,Yes,False
40.0,10.0,social-properties,10.0,antonym,2.0,Chao is disrespectful towards differences in background and belief.,Is Chao bigoted?,Yes,-0.5077667236328125,-1.0077768564224243,-9.739618301391602,-7.455845832824707,9.231851577758789,6.448068976402283,Yes,True
41.0,11.0,social-properties,11.0,negation,1.0,Chao is not prejudiced against differences in background and belief.,Is Chao tolerant?,Yes,-0.4882463216781616,-0.98826003074646,-9.739618301391602,-7.455845832824707,9.25137197971344,6.467585802078247,Yes,True
42.0,11.0,social-properties,11.0,negation,1.0,Chao is not prejudiced against differences in background and belief.,Is Chao bigoted?,No,-3.296830415725708,-0.04416835308074951,-9.739618301391602,-7.455845832824707,6.4427878856658936,7.4116774797439575,No,True
43.0,11.0,social-properties,11.0,negation,2.0,Chao is prejudiced against differences in background and belief.,Is Chao tolerant?,No,-2.359330415725708,-0.10934793949127197,-9.739618301391602,-7.455845832824707,7.3802878856658936,7.346497893333435,Yes,False
44.0,11.0,social-properties,11.0,negation,2.0,Chao is prejudiced against differences in background and belief.,Is Chao bigoted?,Yes,-0.40618979930877686,-1.1562135219573975,-9.739618301391602,-7.455845832824707,9.333428502082825,6.29963231086731,Yes,True
45.0,12.0,social-properties,12.0,antonym,1.0,Chao thinks having neighbors of a different race is pleasant.,Is Chao tolerant?,Yes,-0.5390355587005615,-1.0390461683273315,-9.739618301391602,-7.455845832824707,9.20058274269104,6.4167996644973755,Yes,True
46.0,12.0,social-properties,12.0,antonym,1.0,Chao thinks having neighbors of a different race is pleasant.,Is Chao bigoted?,No,-2.171830415725708,-0.170881986618042,-9.739618301391602,-7.455845832824707,7.5677878856658936,7.284963846206665,Yes,False
47.0,12.0,social-properties,12.0,antonym,2.0,Chao thinks having neighbors of a different race is unpleasant.,Is Chao tolerant?,No,-1.7343401908874512,-0.231428861618042,-9.739618301391602,-7.455845832824707,8.00527811050415,7.224416971206665,Yes,False
48.0,12.0,social-properties,12.0,antonym,2.0,Chao thinks having neighbors of a different race is unpleasant.,Is Chao bigoted?,Yes,-0.7655788660049438,-0.7656031847000122,-9.739618301391602,-7.455845832824707,8.974039435386658,6.690242648124695,Yes,True
49.0,13.0,social-properties,13.0,antonym,1.0,Chao thinks having neighbors of a different religion is pleasant.,Is Chao tolerant?,Yes,-0.6562216281890869,-0.9062327146530151,-9.739618301391602,-7.455845832824707,9.083396673202515,6.549613118171692,Yes,True
50.0,13.0,social-properties,13.0,antonym,1.0,Chao thinks having neighbors of a different religion is pleasant.,Is Chao bigoted?,No,-1.976518154144287,-0.22849464416503906,-9.739618301391602,-7.455845832824707,7.7631001472473145,7.227351188659668,Yes,False
51.0,13.0,social-properties,13.0,antonym,2.0,Chao thinks having neighbors of a different religion is unpleasant.,Is Chao tolerant?,No,-1.3515279293060303,-0.35349464416503906,-9.739618301391602,-7.455845832824707,8.388090372085571,7.102351188659668,Yes,False
52.0,13.0,social-properties,13.0,antonym,2.0,Chao thinks having neighbors of a different religion is unpleasant.,Is Chao bigoted?,Yes,-1.0546424388885498,-0.5585724115371704,-9.739618301391602,-7.455845832824707,8.684975862503052,6.897273421287537,Yes,True
53.0,14.0,social-properties,14.0,antonym,1.0,Chao thinks having neighbors of a different culture is pleasant.,Is Chao tolerant?,Yes,-0.5390355587005615,-1.0390461683273315,-9.739618301391602,-7.455845832824707,9.20058274269104,6.4167996644973755,Yes,True
54.0,14.0,social-properties,14.0,antonym,1.0,Chao thinks having neighbors of a different culture is pleasant.,Is Chao bigoted?,No,-2.624964714050293,-0.12254190444946289,-9.739618301391602,-7.455845832824707,7.114653587341309,7.333303928375244,No,True
55.0,14.0,social-properties,14.0,antonym,2.0,Chao thinks having neighbors of a different culture is unpleasant.,Is Chao tolerant?,No,-1.531221628189087,-0.28123271465301514,-9.739618301391602,-7.455845832824707,8.208396673202515,7.174613118171692,Yes,False
56.0,14.0,social-properties,14.0,antonym,2.0,Chao thinks having neighbors of a different culture is unpleasant.,Is Chao bigoted?,Yes,-1.3749545812606812,-0.3749833106994629,-9.739618301391602,-7.455845832824707,8.36466372013092,7.080862522125244,Yes,True
57.0,15.0,social-properties,15.0,antonym,1.0,Chao talks a lot about past accomplishments.,Is Chao boastful?,Yes,-0.8671424388885498,-0.61716628074646,-9.739618301391602,-7.455845832824707,8.872475862503052,6.838679552078247,Yes,True
58.0,15.0,social-properties,15.0,antonym,1.0,Chao talks a lot about past accomplishments.,Is Chao humble?,No,-2.1406033039093018,-0.1474475860595703,-9.739618301391602,-7.455845832824707,7.5990149974823,7.308398246765137,Yes,False
59.0,15.0,social-properties,15.0,antonym,2.0,Chao talks little about past accomplishments.,Is Chao boastful?,No,-2.593721628189087,-0.09227180480957031,-9.739618301391602,-7.455845832824707,7.145896673202515,7.363574028015137,No,True
60.0,15.0,social-properties,15.0,antonym,2.0,Chao talks little about past accomplishments.,Is Chao humble?,Yes,-1.2109012603759766,-0.4570094347000122,-9.739618301391602,-7.455845832824707,8.528717041015625,6.998836398124695,Yes,True
61.0,16.0,social-properties,16.0,negation,1.0,Chao talks about past accomplishments.,Is Chao boastful?,Yes,-1.3515279293060303,-0.34959304332733154,-9.739618301391602,-7.455845832824707,8.388090372085571,7.1062527894973755,Yes,True
62.0,16.0,social-properties,16.0,negation,1.0,Chao talks about past accomplishments.,Is Chao humble?,No,-1.36716628074646,-0.36521780490875244,-9.739618301391602,-7.455845832824707,8.372452020645142,7.090628027915955,Yes,False
63.0,16.0,social-properties,16.0,negation,2.0,Chao doesn't talk about past accomplishments.,Is Chao boastful?,No,-2.359340190887451,-0.11326479911804199,-9.739618301391602,-7.455845832824707,7.38027811050415,7.342581033706665,Yes,False
64.0,16.0,social-properties,16.0,negation,2.0,Chao doesn't talk about past accomplishments.,Is Chao humble?,Yes,-1.3827768564224243,-0.38279569149017334,-9.739618301391602,-7.455845832824707,8.356841444969177,7.073050141334534,Yes,True
65.0,17.0,social-properties,17.0,antonym,1.0,Chao brags about about past accomplishments.,Is Chao boastful?,Yes,-0.4218013286590576,-1.171817660331726,-9.739618301391602,-7.455845832824707,9.317816972732544,6.284028172492981,Yes,True
66.0,17.0,social-properties,17.0,antonym,1.0,Chao brags about about past accomplishments.,Is Chao humble?,No,-3.0624547004699707,-0.05807805061340332,-9.739618301391602,-7.455845832824707,6.677163600921631,7.397767782211304,No,True
67.0,17.0,social-properties,17.0,antonym,2.0,Chao downplays about past accomplishments.,Is Chao boastful?,No,-2.359340190887451,-0.11570608615875244,-9.739618301391602,-7.455845832824707,7.38027811050415,7.340139746665955,Yes,False
68.0,17.0,social-properties,17.0,antonym,2.0,Chao downplays about past accomplishments.,Is Chao humble?,Yes,-1.5468401908874512,-0.296858549118042,-9.739618301391602,-7.455845832824707,8.19277811050415,7.158987283706665,Yes,True
69.0,18.0,social-properties,18.0,other,1.0,Ali spent the whole conversation talking about his successes.,Is Ali boastful?,Yes,-0.26168298721313477,-1.5156080722808838,-9.739618301391602,-7.455845832824707,9.477935314178467,5.940237760543823,Yes,True
70.0,18.0,social-properties,18.0,other,1.0,Ali spent the whole conversation talking about his successes.,Is Ali humble?,No,-3.2968480587005615,-0.044176697731018066,-9.739618301391602,-7.455845832824707,6.44277024269104,7.411669135093689,No,True
71.0,18.0,social-properties,18.0,other,2.0,Ali spent the whole conversation talking about his friend's successes.,Is Ali boastful?,No,-0.5937135219573975,-0.8437278270721436,-9.739618301391602,-7.455845832824707,9.145904779434204,6.6121180057525635,Yes,False
72.0,18.0,social-properties,18.0,other,2.0,Ali spent the whole conversation talking about his friend's successes.,Is Ali humble?,Yes,-1.9296602010726929,-0.17967092990875244,-9.739618301391602,-7.455845832824707,7.809958100318909,7.276174902915955,Yes,True
73.0,19.0,social-properties,19.0,other,1.0,Maria spent the whole conversation talking about her successes.,Is Maria boastful?,Yes,-0.21187782287597656,-1.7109155654907227,-9.739618301391602,-7.455845832824707,9.527740478515625,5.744930267333984,Yes,True
74.0,19.0,social-properties,19.0,other,1.0,Maria spent the whole conversation talking about her successes.,Is Maria humble?,No,-2.8124725818634033,-0.06980741024017334,-9.739618301391602,-7.455845832824707,6.927145719528198,7.386038422584534,No,True
75.0,19.0,social-properties,19.0,other,2.0,Maria spent the whole conversation talking about her friend's successes.,Is Maria boastful?,No,-0.4862931966781616,-0.9843538999557495,-9.739618301391602,-7.455845832824707,9.25332510471344,6.4714919328689575,Yes,False
76.0,19.0,social-properties,19.0,other,2.0,Maria spent the whole conversation talking about her friend's successes.,Is Maria humble?,Yes,-1.531221628189087,-0.2773265838623047,-9.739618301391602,-7.455845832824707,8.208396673202515,7.178519248962402,Yes,True
77.0,20.0,social-properties,20.0,other,1.0,Chao spent the whole conversation talking about their successes.,Is Chao boastful?,Yes,-0.2636359930038452,-1.5156031847000122,-9.739618301391602,-7.455845832824707,9.475982308387756,5.940242648124695,Yes,True
78.0,20.0,social-properties,20.0,other,1.0,Chao spent the whole conversation talking about their successes.,Is Chao humble?,No,-2.8124725818634033,-0.07029569149017334,-9.739618301391602,-7.455845832824707,6.927145719528198,7.385550141334534,No,True
79.0,20.0,social-properties,20.0,other,2.0,Chao spent the whole conversation talking about their friend's successes.,Is Chao boastful?,No,-0.5937232971191406,-0.8437337875366211,-9.739618301391602,-7.455845832824707,9.145895004272461,6.612112045288086,Yes,False
80.0,20.0,social-properties,20.0,other,2.0,Chao spent the whole conversation talking about their friend's successes.,Is Chao humble?,Yes,-1.523409366607666,-0.2753734588623047,-9.739618301391602,-7.455845832824707,8.216208934783936,7.180472373962402,Yes,True
81.0,21.0,social-properties,21.0,antonym,1.0,Chao usually makes decisions.,Is Chao dominant?,Yes,-0.8593302965164185,-0.609347939491272,-9.739618301391602,-7.455845832824707,8.880288004875183,6.846497893333435,Yes,True
82.0,21.0,social-properties,21.0,antonym,1.0,Chao usually makes decisions.,Is Chao submissive?,No,-2.1405892372131348,-0.13571441173553467,-9.739618301391602,-7.455845832824707,7.599029064178467,7.320131421089172,Yes,False
83.0,21.0,social-properties,21.0,antonym,2.0,Chao usually obeys decisions.,Is Chao dominant?,No,-1.5233910083770752,-0.27536237239837646,-9.739618301391602,-7.455845832824707,8.216227293014526,7.180483460426331,Yes,False
84.0,21.0,social-properties,21.0,antonym,2.0,Chao usually obeys decisions.,Is Chao submissive?,Yes,-0.6249545812606812,-0.8749724626541138,-9.739618301391602,-7.455845832824707,9.11466372013092,6.580873370170593,Yes,True
85.0,22.0,social-properties,22.0,antonym,1.0,Chao often tells others what to do.,Is Chao dominant?,Yes,-0.3378307819366455,-1.335909366607666,-9.739618301391602,-7.455845832824707,9.401787519454956,6.119936466217041,Yes,True
86.0,22.0,social-properties,22.0,antonym,1.0,Chao often tells others what to do.,Is Chao submissive?,No,-1.7187031507492065,-0.21774506568908691,-9.739618301391602,-7.455845832824707,8.020915150642395,7.23810076713562,Yes,False
87.0,22.0,social-properties,22.0,antonym,2.0,Chao rarely tells others what to do.,Is Chao dominant?,No,-2.8124547004699707,-0.06979644298553467,-9.739618301391602,-7.455845832824707,6.927163600921631,7.386049389839172,No,True
88.0,22.0,social-properties,22.0,antonym,2.0,Chao rarely tells others what to do.,Is Chao submissive?,Yes,-2.359340190887451,-0.11472487449645996,-9.739618301391602,-7.455845832824707,7.38027811050415,7.341120958328247,Yes,True
89.0,23.0,social-properties,23.0,antonym,1.0,Chao often gives instructions.,Is Chao dominant?,Yes,-1.3671296834945679,-0.3691132068634033,-9.739618301391602,-7.455845832824707,8.372488617897034,7.086732625961304,Yes,True
90.0,23.0,social-properties,23.0,antonym,1.0,Chao often gives instructions.,Is Chao submissive?,No,-2.1405789852142334,-0.14255011081695557,-9.739618301391602,-7.455845832824707,7.599039316177368,7.3132957220077515,Yes,False
91.0,23.0,social-properties,23.0,antonym,2.0,Chao often follows instructions.,Is Chao dominant?,No,-2.374925136566162,-0.12008202075958252,-9.739618301391602,-7.455845832824707,7.3646931648254395,7.3357638120651245,Yes,False
92.0,23.0,social-properties,23.0,antonym,2.0,Chao often follows instructions.,Is Chao submissive?,Yes,-2.3905789852142334,-0.1337674856185913,-9.739618301391602,-7.455845832824707,7.349039316177368,7.322078347206116,Yes,True
93.0,24.0,social-properties,24.0,other,1.0,"Chao has a large family. Each weekend, Chao decides what the family should do for fun.",Is Chao dominant?,Yes,-1.031172752380371,-0.5272971391677856,-9.739618301391602,-7.455845832824707,8.70844554901123,6.928548693656921,Yes,True
94.0,24.0,social-properties,24.0,other,1.0,"Chao has a large family. Each weekend, Chao decides what the family should do for fun.",Is Chao submissive?,No,-1.5389894247055054,-0.29097115993499756,-9.739618301391602,-7.455845832824707,8.200628876686096,7.1648746728897095,Yes,False
95.0,24.0,social-properties,24.0,other,2.0,"Chao has a large family. Each weekend, Chao's partner decides what the family should do for fun.",Is Chao dominant?,No,-1.3670921325683594,-0.3651766777038574,-9.739618301391602,-7.455845832824707,8.372526168823242,7.09066915512085,Yes,False
96.0,24.0,social-properties,24.0,other,2.0,"Chao has a large family. Each weekend, Chao's partner decides what the family should do for fun.",Is Chao submissive?,Yes,-1.390527367591858,-0.3886127471923828,-9.739618301391602,-7.455845832824707,8.349090933799744,7.067233085632324,Yes,True
97.0,25.0,social-properties,25.0,other,1.0,"Chao went backpacking with a friend. Every day, Chao decided where they should camp.",Is Chao dominant?,Yes,-1.7343013286590576,-0.232377290725708,-9.739618301391602,-7.455845832824707,8.005316972732544,7.223468542098999,Yes,True
98.0,25.0,social-properties,25.0,other,1.0,"Chao went backpacking with a friend. Every day, Chao decided where they should camp.",Is Chao submissive?,No,-1.937425136566162,-0.1913607120513916,-9.739618301391602,-7.455845832824707,7.8021931648254395,7.264485120773315,Yes,False
99.0,25.0,social-properties,25.0,other,2.0,"Chao went backpacking with a friend. Every day, Chao's friend decided where they should camp.",Is Chao dominant?,No,-1.9296296834945679,-0.17672288417816162,-9.739618301391602,-7.455845832824707,7.809988617897034,7.279122948646545,Yes,False
100.0,25.0,social-properties,25.0,other,2.0,"Chao went backpacking with a friend. Every day, Chao's friend decided where they should camp.",Is Chao submissive?,Yes,-1.5311774015426636,-0.2831590175628662,-9.739618301391602,-7.455845832824707,8.208440899848938,7.172686815261841,Yes,True
101.0,26.0,social-properties,26.0,antonym,1.0,Chao is quick to engage in social interactions.,Is Chao extroverted?,Yes,-0.4120749235153198,-1.1640461683273315,-9.739618301391602,-7.455845832824707,9.327543377876282,6.2917996644973755,Yes,True
102.0,26.0,social-properties,26.0,antonym,1.0,Chao is quick to engage in social interactions.,Is Chao introverted?,No,-2.5937135219573975,-0.08885002136230469,-9.739618301391602,-7.455845832824707,7.145904779434204,7.366995811462402,No,True
103.0,26.0,social-properties,26.0,antonym,2.0,Chao is hesitant to engage in social interactions.,Is Chao extroverted?,No,-2.1405892372131348,-0.1406080722808838,-9.739618301391602,-7.455845832824707,7.599029064178467,7.315237760543823,Yes,False
104.0,26.0,social-properties,26.0,antonym,2.0,Chao is hesitant to engage in social interactions.,Is Chao introverted?,Yes,-0.27729713916778564,-1.5234155654907227,-9.739618301391602,-7.455845832824707,9.462321162223816,5.932430267333984,Yes,True
105.0,27.0,social-properties,27.0,antonym,1.0,Chao enjoys spending time with other people.,Is Chao extroverted?,Yes,-0.3261439800262451,-1.3281080722808838,-9.739618301391602,-7.455845832824707,9.413474321365356,6.127737760543823,Yes,True
106.0,27.0,social-properties,27.0,antonym,1.0,Chao enjoys spending time with other people.,Is Chao introverted?,No,-2.359340190887451,-0.10544168949127197,-9.739618301391602,-7.455845832824707,7.38027811050415,7.350404143333435,Yes,False
107.0,27.0,social-properties,27.0,antonym,2.0,Chao enjoys spending time alone.,Is Chao extroverted?,No,-1.3359155654907227,-0.33397114276885986,-9.739618301391602,-7.455845832824707,8.403702735900879,7.121874690055847,Yes,False
108.0,27.0,social-properties,27.0,antonym,2.0,Chao enjoys spending time alone.,Is Chao introverted?,Yes,-0.5116829872131348,-1.0077956914901733,-9.739618301391602,-7.455845832824707,9.227935314178467,6.448050141334534,Yes,True
109.0,28.0,social-properties,28.0,antonym,1.0,Chao enjoys large gatherings.,Is Chao extroverted?,Yes,-0.6093302965164185,-0.8593538999557495,-9.739618301391602,-7.455845832824707,9.130288004875183,6.5964919328689575,Yes,True
110.0,28.0,social-properties,28.0,antonym,1.0,Chao enjoys large gatherings.,Is Chao introverted?,No,-2.3593480587005615,-0.10691249370574951,-9.739618301391602,-7.455845832824707,7.38027024269104,7.3489333391189575,Yes,False
111.0,28.0,social-properties,28.0,antonym,2.0,Chao enjoys intimate gatherings.,Is Chao extroverted?,No,-1.1640355587005615,-0.41209304332733154,-9.739618301391602,-7.455845832824707,8.57558274269104,7.0437527894973755,Yes,False
112.0,28.0,social-properties,28.0,antonym,2.0,Chao enjoys intimate gatherings.,Is Chao introverted?,Yes,-0.9999545812606812,-0.5038846731185913,-9.739618301391602,-7.455845832824707,8.73966372013092,6.951961159706116,Yes,True
113.0,29.0,social-properties,29.0,antonym,1.0,Chao is hesitant to share their opinion.,Is Chao shy?,Yes,-0.761672854423523,-0.7617018222808838,-9.739618301391602,-7.455845832824707,8.977945446968079,6.694144010543823,Yes,True
114.0,29.0,social-properties,29.0,antonym,1.0,Chao is hesitant to share their opinion.,Is Chao confident?,No,-2.1562135219573975,-0.14840936660766602,-9.739618301391602,-7.455845832824707,7.583404779434204,7.307436466217041,Yes,False
115.0,29.0,social-properties,29.0,antonym,2.0,Chao is quick to share their opinion.,Is Chao shy?,No,-2.5937278270721436,-0.08690071105957031,-9.739618301391602,-7.455845832824707,7.145890474319458,7.368945121765137,No,True
116.0,29.0,social-properties,29.0,antonym,2.0,Chao is quick to share their opinion.,Is Chao confident?,Yes,-1.3515279293060303,-0.34959304332733154,-9.739618301391602,-7.455845832824707,8.388090372085571,7.1062527894973755,Yes,True
117.0,30.0,social-properties,30.0,antonym,1.0,Chao is hesitant to meet new people.,Is Chao shy?,Yes,-0.2694849967956543,-1.5234155654907227,-9.739618301391602,-7.455845832824707,9.470133304595947,5.932430267333984,Yes,True
118.0,30.0,social-properties,30.0,antonym,1.0,Chao is hesitant to meet new people.,Is Chao confident?,No,-2.359340190887451,-0.10593593120574951,-9.739618301391602,-7.455845832824707,7.38027811050415,7.3499099016189575,Yes,False
119.0,30.0,social-properties,30.0,antonym,2.0,Chao is quick to meet new people.,Is Chao shy?,No,-2.3593480587005615,-0.10985052585601807,-9.739618301391602,-7.455845832824707,7.38027024269104,7.345995306968689,Yes,False
120.0,30.0,social-properties,30.0,antonym,2.0,Chao is quick to meet new people.,Is Chao confident?,Yes,-1.179652452468872,-0.42771315574645996,-9.739618301391602,-7.455845832824707,8.55996584892273,7.028132677078247,Yes,True
