Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
24.0,6.0,social-properties,6.0,negation,2.0,Chao cannot be depended upon.,Is Chao untrustworthy?,Yes,-0.9914830923080444,-0.49163880944252014,-8.30986499786377,-6.029493808746338,7.318381905555725,5.537854999303818,Yes,True
25.0,7.0,social-properties,7.0,antonym,1.0,"Yan told Chao a secret. Today, no one else knows the secret.",Is Chao trustworthy?,Yes,-0.7492901086807251,-0.7492901086807251,-8.30986499786377,-6.029493808746338,7.560574889183044,5.280203700065613,Yes,True
26.0,7.0,social-properties,7.0,antonym,1.0,"Yan told Chao a secret. Today, no one else knows the secret.",Is Chao untrustworthy?,No,-1.0227106809616089,-0.5227330923080444,-8.30986499786377,-6.029493808746338,7.287154316902161,5.5067607164382935,Yes,False
27.0,7.0,social-properties,7.0,antonym,2.0,"Yan told Chao a secret. Today, everyone knows the secret.",Is Chao trustworthy?,No,-0.8822552561759949,-0.6320970058441162,-8.30986499786377,-6.029493808746338,7.427609741687775,5.397396802902222,Yes,False
28.0,7.0,social-properties,7.0,antonym,2.0,"Yan told Chao a secret. Today, everyone knows the secret.",Is Chao untrustworthy?,Yes,-1.0149039030075073,-0.5149260759353638,-8.30986499786377,-6.029493808746338,7.294961094856262,5.514567732810974,Yes,True
29.0,8.0,social-properties,8.0,antonym,1.0,Chao is good at completing important tasks.,Is Chao trustworthy?,Yes,-1.0144363641738892,-0.511000394821167,-8.30986499786377,-6.029493808746338,7.29542863368988,5.518493413925171,Yes,True
30.0,8.0,social-properties,8.0,antonym,1.0,Chao is good at completing important tasks.,Is Chao untrustworthy?,No,-2.1553096771240234,-0.14968480169773102,-8.30986499786377,-6.029493808746338,6.154555320739746,5.879809007048607,Yes,False
31.0,8.0,social-properties,8.0,antonym,2.0,Chao is bad at completing important tasks.,Is Chao trustworthy?,No,-1.7336760759353638,-0.22975040972232819,-8.30986499786377,-6.029493808746338,6.576188921928406,5.79974339902401,Yes,False
32.0,8.0,social-properties,8.0,antonym,2.0,Chao is bad at completing important tasks.,Is Chao untrustworthy?,Yes,-1.1709775924682617,-0.4192022383213043,-8.30986499786377,-6.029493808746338,7.138887405395508,5.610291570425034,Yes,True
33.0,9.0,social-properties,9.0,antonym,1.0,Chao usually keeps promises.,Is Chao trustworthy?,Yes,-0.8664830923080444,-0.6166388392448425,-8.30986499786377,-6.029493808746338,7.443381905555725,5.412854969501495,Yes,True
34.0,9.0,social-properties,9.0,antonym,1.0,Chao usually keeps promises.,Is Chao untrustworthy?,No,-2.593061923980713,-0.09905318170785904,-8.30986499786377,-6.029493808746338,5.716803073883057,5.930440627038479,No,True
35.0,9.0,social-properties,9.0,antonym,2.0,Chao usually breaks promises.,Is Chao trustworthy?,No,-2.155517578125,-0.15374496579170227,-8.30986499786377,-6.029493808746338,6.1543474197387695,5.875748842954636,Yes,False
36.0,9.0,social-properties,9.0,antonym,2.0,Chao usually breaks promises.,Is Chao untrustworthy?,Yes,-0.9992901086807251,-0.5033511519432068,-8.30986499786377,-6.029493808746338,7.310574889183044,5.526142656803131,Yes,True
37.0,10.0,social-properties,10.0,antonym,1.0,Chao is respectful towards differences in background and belief.,Is Chao tolerant?,Yes,-0.6006439328193665,-0.8506439328193665,-8.30986499786377,-6.029493808746338,7.709221065044403,5.178849875926971,Yes,True
38.0,10.0,social-properties,10.0,antonym,1.0,Chao is respectful towards differences in background and belief.,Is Chao bigoted?,No,-2.827404022216797,-0.08002069592475891,-8.30986499786377,-6.029493808746338,5.482460975646973,5.949473112821579,No,True
39.0,10.0,social-properties,10.0,antonym,2.0,Chao is disrespectful towards differences in background and belief.,Is Chao tolerant?,No,-1.9365885257720947,-0.18288661539554596,-8.30986499786377,-6.029493808746338,6.373276472091675,5.846607193350792,Yes,False
40.0,10.0,social-properties,10.0,antonym,2.0,Chao is disrespectful towards differences in background and belief.,Is Chao bigoted?,Yes,-0.8469654321670532,-0.5971182584762573,-8.30986499786377,-6.029493808746338,7.462899565696716,5.432375550270081,Yes,True
41.0,11.0,social-properties,11.0,negation,1.0,Chao is not prejudiced against differences in background and belief.,Is Chao tolerant?,Yes,-0.7139357924461365,-0.7141366004943848,-8.30986499786377,-6.029493808746338,7.595929205417633,5.315357208251953,Yes,True
42.0,11.0,social-properties,11.0,negation,1.0,Chao is not prejudiced against differences in background and belief.,Is Chao bigoted?,No,-2.1553096771240234,-0.14870895445346832,-8.30986499786377,-6.029493808746338,6.154555320739746,5.88078485429287,Yes,False
43.0,11.0,social-properties,11.0,negation,2.0,Chao is prejudiced against differences in background and belief.,Is Chao tolerant?,No,-1.9287830591201782,-0.17995895445346832,-8.30986499786377,-6.029493808746338,6.381081938743591,5.84953485429287,Yes,False
44.0,11.0,social-properties,11.0,negation,2.0,Chao is prejudiced against differences in background and belief.,Is Chao bigoted?,Yes,-0.8428385853767395,-0.5932140350341797,-8.30986499786377,-6.029493808746338,7.46702641248703,5.436279773712158,Yes,True
45.0,12.0,social-properties,12.0,antonym,1.0,Chao thinks having neighbors of a different race is pleasant.,Is Chao tolerant?,Yes,-0.8506439328193665,-0.6006439328193665,-8.30986499786377,-6.029493808746338,7.459221065044403,5.428849875926971,Yes,True
46.0,12.0,social-properties,12.0,antonym,1.0,Chao thinks having neighbors of a different race is pleasant.,Is Chao bigoted?,No,-1.530517578125,-0.27858829498291016,-8.30986499786377,-6.029493808746338,6.7793474197387695,5.750905513763428,Yes,False
47.0,12.0,social-properties,12.0,antonym,2.0,Chao thinks having neighbors of a different race is unpleasant.,Is Chao tolerant?,No,-1.5222395658493042,-0.27273309230804443,-8.30986499786377,-6.029493808746338,6.787625432014465,5.7567607164382935,Yes,False
48.0,12.0,social-properties,12.0,antonym,2.0,Chao thinks having neighbors of a different race is unpleasant.,Is Chao bigoted?,Yes,-1.163369059562683,-0.41155317425727844,-8.30986499786377,-6.029493808746338,7.146495938301086,5.6179406344890594,Yes,True
49.0,13.0,social-properties,13.0,antonym,1.0,Chao thinks having neighbors of a different religion is pleasant.,Is Chao tolerant?,Yes,-0.9988297820091248,-0.4990885853767395,-8.30986499786377,-6.029493808746338,7.311035215854645,5.530405223369598,Yes,True
50.0,13.0,social-properties,13.0,antonym,1.0,Chao thinks having neighbors of a different religion is pleasant.,Is Chao bigoted?,No,-1.7256721258163452,-0.22405317425727844,-8.30986499786377,-6.029493808746338,6.584192872047424,5.8054406344890594,Yes,False
51.0,13.0,social-properties,13.0,antonym,2.0,Chao thinks having neighbors of a different religion is unpleasant.,Is Chao tolerant?,No,-1.1628831624984741,-0.4111925959587097,-8.30986499786377,-6.029493808746338,7.146981835365295,5.618301212787628,Yes,False
52.0,13.0,social-properties,13.0,antonym,2.0,Chao thinks having neighbors of a different religion is unpleasant.,Is Chao bigoted?,Yes,-1.335004448890686,-0.3392929136753082,-8.30986499786377,-6.029493808746338,6.9748605489730835,5.69020089507103,Yes,True
53.0,14.0,social-properties,14.0,antonym,1.0,Chao thinks having neighbors of a different culture is pleasant.,Is Chao tolerant?,Yes,-0.846741259098053,-0.5969434976577759,-8.30986499786377,-6.029493808746338,7.4631237387657166,5.432550311088562,Yes,True
54.0,14.0,social-properties,14.0,antonym,1.0,Chao thinks having neighbors of a different culture is pleasant.,Is Chao bigoted?,No,-1.725869059562683,-0.22405317425727844,-8.30986499786377,-6.029493808746338,6.583995938301086,5.8054406344890594,Yes,False
55.0,14.0,social-properties,14.0,antonym,2.0,Chao thinks having neighbors of a different culture is unpleasant.,Is Chao tolerant?,No,-1.335004448890686,-0.33328139781951904,-8.30986499786377,-6.029493808746338,6.9748605489730835,5.696212410926819,Yes,False
56.0,14.0,social-properties,14.0,antonym,2.0,Chao thinks having neighbors of a different culture is unpleasant.,Is Chao bigoted?,Yes,-1.3428096771240234,-0.3392929136753082,-8.30986499786377,-6.029493808746338,6.967055320739746,5.69020089507103,Yes,True
57.0,15.0,social-properties,15.0,antonym,1.0,Chao talks a lot about past accomplishments.,Is Chao boastful?,Yes,-1.163369059562683,-0.4097371995449066,-8.30986499786377,-6.029493808746338,7.146495938301086,5.619756609201431,Yes,True
58.0,15.0,social-properties,15.0,antonym,1.0,Chao talks a lot about past accomplishments.,Is Chao humble?,No,-1.9289830923080444,-0.18109086155891418,-8.30986499786377,-6.029493808746338,6.380881905555725,5.848402947187424,Yes,False
59.0,15.0,social-properties,15.0,antonym,2.0,Chao talks little about past accomplishments.,Is Chao boastful?,No,-2.139904022216797,-0.14788880944252014,-8.30986499786377,-6.029493808746338,6.169960975646973,5.881604999303818,Yes,False
60.0,15.0,social-properties,15.0,antonym,2.0,Chao talks little about past accomplishments.,Is Chao humble?,Yes,-1.163369059562683,-0.4096011221408844,-8.30986499786377,-6.029493808746338,7.146495938301086,5.6198926866054535,Yes,True
61.0,16.0,social-properties,16.0,negation,1.0,Chao talks about past accomplishments.,Is Chao boastful?,Yes,-1.5227106809616089,-0.2729966342449188,-8.30986499786377,-6.029493808746338,6.787154316902161,5.756497174501419,Yes,True
62.0,16.0,social-properties,16.0,negation,1.0,Chao talks about past accomplishments.,Is Chao humble?,No,-1.5227106809616089,-0.27288880944252014,-8.30986499786377,-6.029493808746338,6.787154316902161,5.756604999303818,Yes,False
63.0,16.0,social-properties,16.0,negation,2.0,Chao doesn't talk about past accomplishments.,Is Chao boastful?,No,-2.139904022216797,-0.1459367573261261,-8.30986499786377,-6.029493808746338,6.169960975646973,5.883557051420212,Yes,False
64.0,16.0,social-properties,16.0,negation,2.0,Chao doesn't talk about past accomplishments.,Is Chao humble?,Yes,-1.5228713750839233,-0.27494892477989197,-8.30986499786377,-6.029493808746338,6.786993622779846,5.754544883966446,Yes,True
65.0,17.0,social-properties,17.0,antonym,1.0,Chao brags about about past accomplishments.,Is Chao boastful?,Yes,-0.9984976649284363,-0.4968789517879486,-8.30986499786377,-6.029493808746338,7.311367332935333,5.532614856958389,Yes,True
66.0,17.0,social-properties,17.0,antonym,1.0,Chao brags about about past accomplishments.,Is Chao humble?,No,-2.1396992206573486,-0.144805446267128,-8.30986499786377,-6.029493808746338,6.170165777206421,5.88468836247921,Yes,False
67.0,17.0,social-properties,17.0,antonym,2.0,Chao downplays about past accomplishments.,Is Chao boastful?,No,-1.9291387796401978,-0.17621079087257385,-8.30986499786377,-6.029493808746338,6.380726218223572,5.853283017873764,Yes,False
68.0,17.0,social-properties,17.0,antonym,2.0,Chao downplays about past accomplishments.,Is Chao humble?,Yes,-1.155517578125,-0.4056970179080963,-8.30986499786377,-6.029493808746338,7.1543474197387695,5.623796790838242,Yes,True
69.0,18.0,social-properties,18.0,other,1.0,Ali spent the whole conversation talking about his successes.,Is Ali boastful?,Yes,-0.7102330923080444,-0.7103714346885681,-8.30986499786377,-6.029493808746338,7.599631905555725,5.31912237405777,Yes,True
70.0,18.0,social-properties,18.0,other,1.0,Ali spent the whole conversation talking about his successes.,Is Ali humble?,No,-1.718061923980713,-0.22112515568733215,-8.30986499786377,-6.029493808746338,6.591803073883057,5.808368653059006,Yes,False
71.0,18.0,social-properties,18.0,other,2.0,Ali spent the whole conversation talking about his friend's successes.,Is Ali boastful?,No,-0.8469654321670532,-0.5971182584762573,-8.30986499786377,-6.029493808746338,7.462899565696716,5.432375550270081,Yes,False
72.0,18.0,social-properties,18.0,other,2.0,Ali spent the whole conversation talking about his friend's successes.,Is Ali humble?,Yes,-1.3352106809616089,-0.3373408615589142,-8.30986499786377,-6.029493808746338,6.974654316902161,5.692152947187424,Yes,True
73.0,19.0,social-properties,19.0,other,1.0,Maria spent the whole conversation talking about her successes.,Is Maria boastful?,Yes,-0.7139357924461365,-0.7141366004943848,-8.30986499786377,-6.029493808746338,7.595929205417633,5.315357208251953,Yes,True
74.0,19.0,social-properties,19.0,other,1.0,Maria spent the whole conversation talking about her successes.,Is Maria humble?,No,-1.718061923980713,-0.22112515568733215,-8.30986499786377,-6.029493808746338,6.591803073883057,5.808368653059006,Yes,False
75.0,19.0,social-properties,19.0,other,2.0,Maria spent the whole conversation talking about her friend's successes.,Is Maria boastful?,No,-0.8508690595626831,-0.6008470058441162,-8.30986499786377,-6.029493808746338,7.458995938301086,5.428646802902222,Yes,False
76.0,19.0,social-properties,19.0,other,2.0,Maria spent the whole conversation talking about her friend's successes.,Is Maria humble?,Yes,-1.3352106809616089,-0.33538880944252014,-8.30986499786377,-6.029493808746338,6.974654316902161,5.694104999303818,Yes,True
77.0,20.0,social-properties,20.0,other,1.0,Chao spent the whole conversation talking about their successes.,Is Chao boastful?,Yes,-1.1631721258163452,-0.4113953411579132,-8.30986499786377,-6.029493808746338,7.146692872047424,5.618098467588425,Yes,True
78.0,20.0,social-properties,20.0,other,1.0,Chao spent the whole conversation talking about their successes.,Is Chao humble?,No,-1.5227106809616089,-0.27663660049438477,-8.30986499786377,-6.029493808746338,6.787154316902161,5.752857208251953,Yes,False
79.0,20.0,social-properties,20.0,other,2.0,Chao spent the whole conversation talking about their friend's successes.,Is Chao boastful?,No,-1.3425426483154297,-0.3431970179080963,-8.30986499786377,-6.029493808746338,6.96732234954834,5.686296790838242,Yes,False
80.0,20.0,social-properties,20.0,other,2.0,Chao spent the whole conversation talking about their friend's successes.,Is Chao humble?,Yes,-1.5303096771240234,-0.27874496579170227,-8.30986499786377,-6.029493808746338,6.779555320739746,5.750748842954636,Yes,True
81.0,21.0,social-properties,21.0,antonym,1.0,Chao usually makes decisions.,Is Chao dominant?,Yes,-1.1553665399551392,-0.40944352746009827,-8.30986499786377,-6.029493808746338,7.15449845790863,5.62005028128624,Yes,True
82.0,21.0,social-properties,21.0,antonym,1.0,Chao usually makes decisions.,Is Chao submissive?,No,-1.5227106809616089,-0.26898470520973206,-8.30986499786377,-6.029493808746338,6.787154316902161,5.760509103536606,Yes,False
83.0,21.0,social-properties,21.0,antonym,2.0,Chao usually obeys decisions.,Is Chao dominant?,No,-1.3347395658493042,-0.335033118724823,-8.30986499786377,-6.029493808746338,6.975125432014465,5.694460690021515,Yes,False
84.0,21.0,social-properties,21.0,antonym,2.0,Chao usually obeys decisions.,Is Chao submissive?,Yes,-0.8547725677490234,-0.604750394821167,-8.30986499786377,-6.029493808746338,7.455092430114746,5.424743413925171,Yes,True
85.0,22.0,social-properties,22.0,antonym,1.0,Chao often tells others what to do.,Is Chao dominant?,Yes,-1.1628831624984741,-0.4113953411579132,-8.30986499786377,-6.029493808746338,7.146981835365295,5.618098467588425,Yes,True
86.0,22.0,social-properties,22.0,antonym,1.0,Chao often tells others what to do.,Is Chao submissive?,No,-1.335004448890686,-0.3373408615589142,-8.30986499786377,-6.029493808746338,6.9748605489730835,5.692152947187424,Yes,False
87.0,22.0,social-properties,22.0,antonym,2.0,Chao rarely tells others what to do.,Is Chao dominant?,No,-2.1396992206573486,-0.14675725996494293,-8.30986499786377,-6.029493808746338,6.170165777206421,5.882736548781395,Yes,False
88.0,22.0,social-properties,22.0,antonym,2.0,Chao rarely tells others what to do.,Is Chao submissive?,Yes,-1.7256721258163452,-0.2268228679895401,-8.30986499786377,-6.029493808746338,6.584192872047424,5.802670940756798,Yes,True
89.0,23.0,social-properties,23.0,antonym,1.0,Chao often gives instructions.,Is Chao dominant?,Yes,-1.1553665399551392,-0.40944352746009827,-8.30986499786377,-6.029493808746338,7.15449845790863,5.62005028128624,Yes,True
90.0,23.0,social-properties,23.0,antonym,1.0,Chao often gives instructions.,Is Chao submissive?,No,-1.522504448890686,-0.27288880944252014,-8.30986499786377,-6.029493808746338,6.7873605489730835,5.756604999303818,Yes,False
91.0,23.0,social-properties,23.0,antonym,2.0,Chao often follows instructions.,Is Chao dominant?,No,-1.5300426483154297,-0.2803385853767395,-8.30986499786377,-6.029493808746338,6.77982234954834,5.749155223369598,Yes,False
92.0,23.0,social-properties,23.0,antonym,2.0,Chao often follows instructions.,Is Chao submissive?,Yes,-1.163369059562683,-0.4135052263736725,-8.30986499786377,-6.029493808746338,7.146495938301086,5.615988582372665,Yes,True
93.0,24.0,social-properties,24.0,other,1.0,"Chao has a large family. Each weekend, Chao decides what the family should do for fun.",Is Chao dominant?,Yes,-1.17034912109375,-0.41678476333618164,-8.30986499786377,-6.029493808746338,7.1395158767700195,5.612709045410156,Yes,True
94.0,24.0,social-properties,24.0,other,1.0,"Chao has a large family. Each weekend, Chao decides what the family should do for fun.",Is Chao submissive?,No,-1.335004448890686,-0.33913660049438477,-8.30986499786377,-6.029493808746338,6.9748605489730835,5.690357208251953,Yes,False
95.0,24.0,social-properties,24.0,other,2.0,"Chao has a large family. Each weekend, Chao's partner decides what the family should do for fun.",Is Chao dominant?,No,-1.5375949144363403,-0.2839815318584442,-8.30986499786377,-6.029493808746338,6.772270083427429,5.745512276887894,Yes,False
96.0,24.0,social-properties,24.0,other,2.0,"Chao has a large family. Each weekend, Chao's partner decides what the family should do for fun.",Is Chao submissive?,Yes,-1.3425426483154297,-0.3430401086807251,-8.30986499786377,-6.029493808746338,6.96732234954834,5.686453700065613,Yes,True
97.0,25.0,social-properties,25.0,other,1.0,"Chao went backpacking with a friend. Every day, Chao decided where they should camp.",Is Chao dominant?,Yes,-1.3422476053237915,-0.3386780917644501,-8.30986499786377,-6.029493808746338,6.967617392539978,5.690815716981888,Yes,True
98.0,25.0,social-properties,25.0,other,1.0,"Chao went backpacking with a friend. Every day, Chao decided where they should camp.",Is Chao submissive?,No,-1.1628831624984741,-0.4111925959587097,-8.30986499786377,-6.029493808746338,7.146981835365295,5.618301212787628,Yes,False
99.0,25.0,social-properties,25.0,other,2.0,"Chao went backpacking with a friend. Every day, Chao's friend decided where they should camp.",Is Chao dominant?,No,-1.5293214321136475,-0.2820306718349457,-8.30986499786377,-6.029493808746338,6.780543565750122,5.747463136911392,Yes,False
100.0,25.0,social-properties,25.0,other,2.0,"Chao went backpacking with a friend. Every day, Chao's friend decided where they should camp.",Is Chao submissive?,Yes,-1.1628831624984741,-0.4113953411579132,-8.30986499786377,-6.029493808746338,7.146981835365295,5.618098467588425,Yes,True
101.0,26.0,social-properties,26.0,antonym,1.0,Chao is quick to engage in social interactions.,Is Chao extroverted?,Yes,-0.7178385853767395,-0.7180401086807251,-8.30986499786377,-6.029493808746338,7.59202641248703,5.311453700065613,Yes,True
102.0,26.0,social-properties,26.0,antonym,1.0,Chao is quick to engage in social interactions.,Is Chao introverted?,No,-2.3742902278900146,-0.11941076815128326,-8.30986499786377,-6.029493808746338,5.935574769973755,5.910083040595055,Yes,False
103.0,26.0,social-properties,26.0,antonym,2.0,Chao is hesitant to engage in social interactions.,Is Chao extroverted?,No,-2.3738298416137695,-0.11921017616987228,-8.30986499786377,-6.029493808746338,5.93603515625,5.910283632576466,Yes,False
104.0,26.0,social-properties,26.0,antonym,2.0,Chao is hesitant to engage in social interactions.,Is Chao introverted?,Yes,-0.8506439328193665,-0.6008470058441162,-8.30986499786377,-6.029493808746338,7.459221065044403,5.428646802902222,Yes,True
105.0,27.0,social-properties,27.0,antonym,1.0,Chao enjoys spending time with other people.,Is Chao extroverted?,Yes,-0.7136780619621277,-0.7141366004943848,-8.30986499786377,-6.029493808746338,7.596186935901642,5.315357208251953,Yes,True
106.0,27.0,social-properties,27.0,antonym,1.0,Chao enjoys spending time with other people.,Is Chao introverted?,No,-2.1394362449645996,-0.14675725996494293,-8.30986499786377,-6.029493808746338,6.17042875289917,5.882736548781395,Yes,False
107.0,27.0,social-properties,27.0,antonym,2.0,Chao enjoys spending time alone.,Is Chao extroverted?,No,-0.991283118724823,-0.4934347867965698,-8.30986499786377,-6.029493808746338,7.3185818791389465,5.536059021949768,Yes,False
108.0,27.0,social-properties,27.0,antonym,2.0,Chao enjoys spending time alone.,Is Chao introverted?,Yes,-0.7141366004943848,-0.7141366004943848,-8.30986499786377,-6.029493808746338,7.595728397369385,5.315357208251953,Yes,True
109.0,28.0,social-properties,28.0,antonym,1.0,Chao enjoys large gatherings.,Is Chao extroverted?,Yes,-0.846741259098053,-0.5969434976577759,-8.30986499786377,-6.029493808746338,7.4631237387657166,5.432550311088562,Yes,True
110.0,28.0,social-properties,28.0,antonym,1.0,Chao enjoys large gatherings.,Is Chao introverted?,No,-1.9287830591201782,-0.17703141272068024,-8.30986499786377,-6.029493808746338,6.381081938743591,5.852462396025658,Yes,False
111.0,28.0,social-properties,28.0,antonym,2.0,Chao enjoys intimate gatherings.,Is Chao extroverted?,No,-0.9951857924461365,-0.4955429136753082,-8.30986499786377,-6.029493808746338,7.314679205417633,5.53395089507103,Yes,False
112.0,28.0,social-properties,28.0,antonym,2.0,Chao enjoys intimate gatherings.,Is Chao introverted?,Yes,-1.522504448890686,-0.27288880944252014,-8.30986499786377,-6.029493808746338,6.7873605489730835,5.756604999303818,Yes,True
113.0,29.0,social-properties,29.0,antonym,1.0,Chao is hesitant to share their opinion.,Is Chao shy?,Yes,-0.8506439328193665,-0.6008470058441162,-8.30986499786377,-6.029493808746338,7.459221065044403,5.428646802902222,Yes,True
114.0,29.0,social-properties,29.0,antonym,1.0,Chao is hesitant to share their opinion.,Is Chao confident?,No,-1.9287830591201782,-0.18171018362045288,-8.30986499786377,-6.029493808746338,6.381081938743591,5.847783625125885,Yes,False
115.0,29.0,social-properties,29.0,antonym,2.0,Chao is quick to share their opinion.,Is Chao shy?,No,-2.593061923980713,-0.0946611538529396,-8.30986499786377,-6.029493808746338,5.716803073883057,5.934832654893398,No,True
116.0,29.0,social-properties,29.0,antonym,2.0,Chao is quick to share their opinion.,Is Chao confident?,Yes,-0.8547725677490234,-0.604750394821167,-8.30986499786377,-6.029493808746338,7.455092430114746,5.424743413925171,Yes,True
117.0,30.0,social-properties,30.0,antonym,1.0,Chao is hesitant to meet new people.,Is Chao shy?,Yes,-0.7139357924461365,-0.7141366004943848,-8.30986499786377,-6.029493808746338,7.595929205417633,5.315357208251953,Yes,True
118.0,30.0,social-properties,30.0,antonym,1.0,Chao is hesitant to meet new people.,Is Chao confident?,No,-1.9287830591201782,-0.17950184643268585,-8.30986499786377,-6.029493808746338,6.381081938743591,5.849991962313652,Yes,False
119.0,30.0,social-properties,30.0,antonym,2.0,Chao is quick to meet new people.,Is Chao shy?,No,-2.139904022216797,-0.14578141272068024,-8.30986499786377,-6.029493808746338,6.169960975646973,5.883712396025658,Yes,False
