property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,0,-2.849466323852539,-3.600893497467041,-3.042643696282591,-3.407716125036989,0.19317737243005206,Yes,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,0,-3.0106301307678223,-3.4027605056762695,-3.2038075031978743,-3.2095831332462175,0.19317737243005206,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,0,-2.395202159881592,-6.272363185882568,-2.588379532311644,-6.079185813452517,0.19317737243005206,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,0,-2.7405428886413574,-4.461822032928467,-2.9337202610714095,-4.268644660498415,0.19317737243005206,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,0,-4.086822032928467,-4.30787992477417,-4.279999405358518,-4.114702552344118,0.19317737243005206,No,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,0,-2.7405428886413574,-4.741905212402344,-2.9337202610714095,-4.548727839972292,0.19317737243005206,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,0,-2.6313138008117676,-3.851405382156372,-2.8244911732418196,-3.65822800972632,0.19317737243005206,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,0,-2.5491890907287598,-4.144853591918945,-2.742366463158812,-3.9516762194888932,0.19317737243005206,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,0,-3.4091696739196777,-4.928332328796387,-3.60234704634973,-4.735154956366335,0.19317737243005206,Yes,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,0,-2.3646180629730225,-4.053332328796387,-2.5577954354030745,-3.8601549563663347,0.19317737243005206,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,0,-3.2829296588897705,-4.146792888641357,-3.4761070313198226,-3.9536155162113054,0.19317737243005206,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,0,-2.8988771438598633,-3.9173262119293213,-3.0920545162899153,-3.7241488394992692,0.19317737243005206,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,0,-3.658768892288208,-4.022363185882568,-3.85194626471826,-3.8291858134525163,0.19317737243005206,No,False
can be flavored,a camel,'',Can a camel be flavored?,No,random,0,-2.7411134243011475,-4.650503158569336,-2.9342907967311995,-4.457325786139284,0.19317737243005206,Yes,False
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,0,-2.3568501472473145,-4.263653755187988,-2.5500275196773665,-4.070476382757937,0.19317737243005206,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,0,-3.1402158737182617,-3.3161849975585938,-3.333393246148314,-3.1230076251285417,0.19317737243005206,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,0,-2.4536800384521484,-3.551452159881592,-2.6468574108822005,-3.3582747874515397,0.19317737243005206,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,0,-2.600273609161377,-4.505748748779297,-2.793450981591429,-4.312571376349245,0.19317737243005206,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,0,-2.7411134243011475,-2.0699033737182617,-2.9342907967311995,-1.8767260012882097,0.19317737243005206,No,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,0,-2.719069480895996,-3.3608365058898926,-2.912246853326048,-3.1676591334598405,0.19317737243005206,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,0,-2.5179390907287598,-3.769123077392578,-2.711116463158812,-3.575945704962526,0.19317737243005206,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,0,-2.4988276958465576,-3.0459609031677246,-2.6920050682766097,-2.8527835307376725,0.19317737243005206,Yes,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,0,-3.0300776958465576,-3.0925776958465576,-3.2232550682766097,-2.8994003234165056,0.19317737243005206,No,False
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,0,-2.9592928886413574,-2.196716070175171,-3.1524702610714095,-2.003538697745119,0.19317737243005206,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,0,-2.6994407176971436,-4.666958332061768,-2.8926180901271956,-4.473780959631716,0.19317737243005206,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,0,-2.660654306411743,-3.0047476291656494,-2.8538316788417952,-2.8115702567355974,0.19317737243005206,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,0,-2.344536781311035,-4.082353591918945,-2.537714153741087,-3.8891762194888932,0.19317737243005206,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,0,-2.0732080936431885,-4.383711814880371,-2.2663854660732405,-4.1905344424503195,0.19317737243005206,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,0,-2.388653516769409,-3.0777158737182617,-2.5818308891994612,-2.8845385012882097,0.19317737243005206,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,0,-2.465941905975342,-3.9818501472473145,-2.659119278405394,-3.7886727748172624,0.19317737243005206,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,0,-3.0483365058898926,-4.392519474029541,-3.2415138783199446,-4.199342101599489,0.19317737243005206,Yes,False
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,0,-2.488243818283081,-4.583040237426758,-2.681421190713133,-4.389862864996706,0.19317737243005206,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,0,-2.1656625270843506,-4.9038543701171875,-2.3588398995144026,-4.710676997687136,0.19317737243005206,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,0,-3.6170177459716797,-4.916958332061768,-3.8101951184017318,-4.723780959631716,0.19317737243005206,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,0,-2.644493818283081,-4.145540237426758,-2.837671190713133,-3.9523628649967057,0.19317737243005206,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,0,-2.410654306411743,-3.099466323852539,-2.6038316788417952,-2.906288951422487,0.19317737243005206,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,0,-2.6795177459716797,-3.838512897491455,-2.8726951184017318,-3.645335525061403,0.19317737243005206,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,0,-2.971268892288208,-3.9573535919189453,-3.16444626471826,-3.7641762194888932,0.19317737243005206,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,0,-1.902214765548706,-4.457353591918945,-2.095392137978758,-4.264176219488894,0.19317737243005206,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,0,-2.780590295791626,-3.7036800384521484,-2.973767668221678,-3.5105026660220964,0.19317737243005206,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,0,-2.5912911891937256,-4.857662677764893,-2.7844685616237776,-4.664485305334841,0.19317737243005206,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,0,-2.7675790786743164,-4.4038543701171875,-2.9607564511043685,-4.210676997687136,0.19317737243005206,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,0,-2.675373077392578,-2.864935874938965,-2.86855044982263,-2.671758502508913,0.19317737243005206,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,0,-3.0984976291656494,-4.398877143859863,-3.2916750015957015,-4.205699771429812,0.19317737243005206,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,0,-2.8732991218566895,-3.9794580936431885,-3.0664764942867415,-3.7862807212131364,0.19317737243005206,Yes,False
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,0,-2.4445438385009766,-4.323358535766602,-2.6377212109310286,-4.13018116333655,0.19317737243005206,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,0,-2.823833703994751,-3.578205108642578,-3.017011076424803,-3.385027736212526,0.19317737243005206,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,0,-2.4536800384521484,-2.684691905975342,-2.6468574108822005,-2.4915145335452897,0.19317737243005206,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,0,-3.5791401863098145,-2.565808057785034,-3.7723175587398665,-2.372630685354982,0.19317737243005206,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,0,-2.3738276958465576,-4.513653755187988,-2.5670050682766097,-4.320476382757937,0.19317737243005206,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,0,-2.244107723236084,-4.071897506713867,-2.437285095666136,-3.878720134283815,0.19317737243005206,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,0,-2.3420491218566895,-4.6350626945495605,-2.5352264942867415,-4.441885322119509,0.19317737243005206,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,0,-2.395202159881592,-4.303332328796387,-2.588379532311644,-4.110154956366335,0.19317737243005206,Yes,False
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,0,-2.786330461502075,-2.1922476291656494,-2.9795078339321273,-1.9990702567355974,0.19317737243005206,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,0,-3.36249041557312,-2.426790237426758,-3.555667788003172,-2.2336128649967057,0.19317737243005206,No,True
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,0,-2.377401828765869,-3.5406477451324463,-2.570579201195921,-3.3474703727023942,0.19317737243005206,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,0,-2.265705108642578,-4.394123077392578,-2.45888248107263,-4.2009457049625265,0.19317737243005206,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,0,-2.857940435409546,-3.892519235610962,-3.051117807839598,-3.69934186318091,0.19317737243005206,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,0,-3.0040502548217773,-3.722058057785034,-3.1972276272518294,-3.528880685354982,0.19317737243005206,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,0,-2.7964658737182617,-2.299595832824707,-2.989643246148314,-2.106418460394655,0.19317737243005206,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,0,-2.375786781311035,-3.67499041557312,-2.568964153741087,-3.481813043143068,0.19317737243005206,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,0,-2.0152158737182617,-4.9193501472473145,-2.208393246148314,-4.726172774817263,0.19317737243005206,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,0,-2.244107723236084,-4.577210903167725,-2.437285095666136,-4.384033530737673,0.19317737243005206,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,0,-2.124340295791626,-4.4818501472473145,-2.317517668221678,-4.288672774817263,0.19317737243005206,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,0,-2.2536849975585938,-3.988952159881592,-2.446862369988646,-3.7957747874515397,0.19317737243005206,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,0,-2.344536781311035,-4.389710903167725,-2.537714153741087,-4.196533530737673,0.19317737243005206,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,0,-2.982403516769409,-3.1891796588897705,-3.1755808891994612,-2.9960022864597184,0.19317737243005206,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,0,-2.326153516769409,-4.828205108642578,-2.5193308891994612,-4.6350277362125265,0.19317737243005206,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,0,-2.1146180629730225,-3.942580461502075,-2.3077954354030745,-3.749403089072023,0.19317737243005206,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,0,-2.7358365058898926,-3.1591696739196777,-2.9290138783199446,-2.9659923014896257,0.19317737243005206,Yes,False
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,0,-2.894123077392578,-3.1609976291656494,-3.08730044982263,-2.9678202567355974,0.19317737243005206,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,0,-2.6560873985290527,-3.4536800384521484,-2.849264770959105,-3.2605026660220964,0.19317737243005206,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,0,-2.7083680629730225,-2.819643497467041,-2.9015454354030745,-2.626466125036989,0.19317737243005206,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,0,-2.7366890907287598,-4.269123077392578,-2.929866463158812,-4.0759457049625265,0.19317737243005206,Yes,False
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,0,-3.3085145950317383,-3.7661800384521484,-3.5016919674617903,-3.5730026660220964,0.19317737243005206,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,0,-2.905590295791626,-3.5353002548217773,-3.098767668221678,-3.3421228823917253,0.19317737243005206,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,0,-2.5672476291656494,-5.36324405670166,-2.7604250015957015,-5.1700666842716085,0.19317737243005206,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,0,-2.5478901863098145,-4.139710903167725,-2.7410675587398665,-3.9465335307376725,0.19317737243005206,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,0,-3.2529196739196777,-3.5538854598999023,-3.44609704634973,-3.3607080874698503,0.19317737243005206,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,0,-2.395977258682251,-5.5725626945495605,-2.589154631112303,-5.379385322119509,0.19317737243005206,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,0,-1.7610247135162354,-4.956623077392578,-1.9542020859462874,-4.7634457049625265,0.19317737243005206,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,0,-2.420440435409546,-5.575029373168945,-2.613617807839598,-5.381852000738894,0.19317737243005206,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,0,-2.9934322834014893,-4.5431904792785645,-3.1866096558315413,-4.350013106848513,0.19317737243005206,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,0,-2.9169580936431885,-2.965941905975342,-3.1101354660732405,-2.7727645335452897,0.19317737243005206,No,True
can be high definition,a television,'',Can a television be high definition?,Yes,random,0,-3.5105443000793457,-4.850273609161377,-3.7037216725093978,-4.657096236731325,0.19317737243005206,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,0,-3.1764161586761475,-3.9806907176971436,-3.3695935311061995,-3.7875133452670915,0.19317737243005206,Yes,False
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,0,-1.8908904790878296,-3.3353993892669678,-2.0840678515178817,-3.1422220168369157,0.19317737243005206,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,0,-2.345249652862549,-5.196211814880371,-2.538427025292601,-5.0030344424503195,0.19317737243005206,Yes,True
