property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,0,-0.9920921325683594,-0.49018943309783936,-0.19214215580944982,-1.290139409856749,-0.7999499767589096,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,0,-3.0624547004699707,-0.061266303062438965,-2.262504723711061,-0.8612162798213485,-0.7999499767589096,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,0,-3.3124547004699707,-0.05784475803375244,-2.512504723711061,-0.857794734792662,-0.7999499767589096,No,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,0,-2.1405789852142334,-0.1406031847000122,-1.3406290084553238,-0.9405531614589218,-0.7999499767589096,No,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,0,-1.156193494796753,-0.4081764221191406,-0.3562435180378434,-1.2081263988780502,-0.7999499767589096,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,0,-0.675723671913147,-0.9257540702819824,0.12422630484576258,-1.725704047040892,-0.7999499767589096,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,0,-2.843677520751953,-0.09518814086914062,-2.0437275439930436,-0.8951381176280502,-0.7999499767589096,No,True
can be fair,a piano,'',Can a piano be fair?,No,random,0,-2.859330415725708,-0.11716628074645996,-2.0593804389667985,-0.9171162575053695,-0.7999499767589096,No,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,0,-0.8671424388885498,-0.6171709299087524,-0.06719246212964025,-1.417120906667662,-0.7999499767589096,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,0,-0.5937157869338989,-0.8437337875366211,0.20623418982501063,-1.6436837642955306,-0.7999499767589096,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,0,-1.9452537298202515,-0.19235515594482422,-1.145303753061342,-0.9923051327037338,-0.7999499767589096,No,True
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,0,-2.1405789852142334,-0.1337674856185913,-1.3406290084553238,-0.9337174623775009,-0.7999499767589096,No,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,0,-1.1640055179595947,-0.4159886837005615,-0.3640555412006852,-1.215938660459471,-0.7999499767589096,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,0,-1.9296296834945679,-0.18063676357269287,-1.1296797067356583,-0.9805867403316024,-0.7999499767589096,No,True
can be fished,a herring,'',Can a herring be fished?,Yes,random,0,-0.863207221031189,-0.6132463216781616,-0.06325724427227941,-1.4131962984370712,-0.7999499767589096,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,0,-1.3592535257339478,-0.35933029651641846,-0.5593035489750382,-1.159280273275328,-0.7999499767589096,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,0,-3.5468177795410156,-0.04514491558074951,-2.746867802782106,-0.8450948923396591,-0.7999499767589096,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,0,-2.1405789852142334,-0.1435328722000122,-1.3406290084553238,-0.9434828489589218,-0.7999499767589096,No,True
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,0,-3.7811899185180664,-0.027199625968933105,-2.981239941759157,-0.8271496027278427,-0.7999499767589096,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,0,-1.531172752380371,-0.2812216281890869,-0.7312227756214615,-1.0811716049479965,-0.7999499767589096,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,0,-1.7108111381530762,-0.21086084842681885,-0.9108611613941666,-1.0108108251857284,-0.7999499767589096,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,0,-3.0623767375946045,-0.0597691535949707,-2.262426760835695,-0.8597191303538803,-0.7999499767589096,No,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,0,-0.7147668600082397,-0.7147971391677856,0.08518311675066981,-1.5147471159266952,-0.7999499767589096,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,0,-0.49601924419403076,-0.9960585832595825,0.3039307325648788,-1.796008560018492,-0.7999499767589096,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,0,-2.593693494796753,-0.09615707397460938,-1.7937435180378434,-0.8961070507335189,-0.7999499767589096,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,0,-1.3202537298202515,-0.32418298721313477,-0.5203037530613419,-1.1241329639720443,-0.7999499767589096,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,0,-2.359330415725708,-0.10592997074127197,-1.5593804389667985,-0.9058799475001815,-0.7999499767589096,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,0,-2.5780789852142334,-0.08298587799072266,-1.7781290084553238,-0.8829358547496322,-0.7999499767589096,No,False
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,0,-3.7812135219573975,-0.026109695434570312,-2.981263545198488,-0.8260596721934799,-0.7999499767589096,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,0,-2.140565872192383,-0.13863599300384521,-1.3406158954334733,-0.9385859697627548,-0.7999499767589096,No,True
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,0,-0.9843302965164185,-0.4863009452819824,-0.1843803197575089,-1.286250922040892,-0.7999499767589096,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,0,-1.5155489444732666,-0.2655891180038452,-0.715598967714357,-1.0655390947627548,-0.7999499767589096,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,0,-2.812441825866699,-0.06539428234100342,-2.0124918491077897,-0.865344259099913,-0.7999499767589096,No,False
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,0,-3.531193494796753,-0.031961679458618164,-2.7312435180378434,-0.8319116562175277,-0.7999499767589096,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,0,-2.140565872192383,-0.13570642471313477,-1.3406158954334733,-0.9356564014720443,-0.7999499767589096,No,True
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,0,-0.6991430521011353,-0.6991430521011353,0.1008069246577743,-1.4990930288600448,-0.7999499767589096,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,0,-1.921817660331726,-0.17086362838745117,-1.1218676835728165,-0.9708136051463607,-0.7999499767589096,No,True
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,0,-1.3358608484268188,-0.3358910083770752,-0.5359108716679093,-1.1358409851359847,-0.7999499767589096,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,0,-2.3593177795410156,-0.11129319667816162,-1.559367802782106,-0.9112431734370712,-0.7999499767589096,No,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,0,-0.32415974140167236,-1.3280657529830933,0.4757902353572372,-2.128015729742003,-0.7999499767589096,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,0,-1.7108608484268188,-0.21382057666778564,-0.9109108716679093,-1.0137705534266952,-0.7999499767589096,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,0,-0.9921296834945679,-0.49019932746887207,-0.19217970673565832,-1.2901493042277816,-0.7999499767589096,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,0,-3.0468177795410156,-0.05148649215698242,-2.246867802782106,-0.851436468915892,-0.7999499767589096,No,True
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,0,-0.7069952487945557,-0.707003116607666,0.09295472796435389,-1.5069530933665756,-0.7999499767589096,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,0,-1.7030657529830933,-0.2060084342956543,-0.9031157762241837,-1.0059584110545639,-0.7999499767589096,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,0,-4.031172752380371,-0.020723819732666016,-3.2312227756214615,-0.8206737964915756,-0.7999499767589096,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,0,-1.7186897993087769,-0.21773695945739746,-0.9187398225498673,-1.017686936216307,-0.7999499767589096,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,0,-3.5312061309814453,-0.032210350036621094,-2.7312561542225358,-0.8321603267955306,-0.7999499767589096,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,0,-0.48042428493499756,-0.980441689491272,0.319525691823912,-1.7803916662501815,-0.7999499767589096,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,0,-2.1561899185180664,-0.15329194068908691,-1.3562399417591569,-0.9532419174479965,-0.7999499767589096,No,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,0,-2.359330415725708,-0.11472952365875244,-1.5593804389667985,-0.914679500417662,-0.7999499767589096,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,0,-4.031172752380371,-0.020235538482666016,-3.2312227756214615,-0.8201855152415756,-0.7999499767589096,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,0,-0.2597067356109619,-1.5077847242355347,0.5402432411479476,-2.307734700994444,-0.7999499767589096,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,0,-1.7186897993087769,-0.215783953666687,-0.9187398225498673,-1.0157339304255966,-0.7999499767589096,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,0,-1.1639894247055054,-0.4140055179595947,-0.3640394479465958,-1.2139554947185043,-0.7999499767589096,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,0,-3.0468013286590576,-0.05367588996887207,-2.246851351900148,-0.8536258667277816,-0.7999499767589096,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,0,-3.5312061309814453,-0.03244984149932861,-2.7312561542225358,-0.8323998182582382,-0.7999499767589096,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,0,-0.8319549560546875,-0.5819717645645142,-0.03200497929577795,-1.3819217413234237,-0.7999499767589096,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,0,-1.7265055179595947,-0.22652792930603027,-0.9265555412006852,-1.0264779060649398,-0.7999499767589096,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,0,-0.5819549560546875,-0.8319849967956543,0.21799502070422205,-1.6319349735545639,-0.7999499767589096,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,0,-1.9140055179595947,-0.16598105430603027,-1.1140555412006852,-0.9659310310649398,-0.7999499767589096,No,False
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,0,-1.921817660331726,-0.17379319667816162,-1.1218676835728165,-0.9737431734370712,-0.7999499767589096,No,False
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,0,-3.2968177795410156,-0.04513895511627197,-2.496867802782106,-0.8450889318751815,-0.7999499767589096,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,0,-2.812441825866699,-0.06979644298553467,-2.0124918491077897,-0.8697464197444442,-0.7999499767589096,No,False
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,0,-0.3944549560546875,-1.1405788660049438,0.40549502070422205,-1.9405288427638534,-0.7999499767589096,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,0,-1.9139894247055054,-0.16498208045959473,-1.1140394479465958,-0.9649320572185043,-0.7999499767589096,No,True
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,0,-0.3202667236328125,-1.3202768564224243,0.47968325312609705,-2.120226833181334,-0.7999499767589096,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,0,-3.062403917312622,-0.05880260467529297,-2.2624539405537125,-0.8587525814342025,-0.7999499767589096,No,True
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,0,-0.7030657529830933,-0.7030891180038452,0.09688422377581629,-1.5030390947627548,-0.7999499767589096,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,0,-2.593672752380371,-0.09224867820739746,-1.7937227756214615,-0.892198654966307,-0.7999499767589096,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,0,-1.9140055179595947,-0.16500449180603027,-1.1140555412006852,-0.9649544685649398,-0.7999499767589096,No,False
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,0,-0.488223671913147,-0.9882364273071289,0.3117263048457626,-1.7881864040660385,-0.7999499767589096,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,0,-2.593672752380371,-0.08590126037597656,-1.7937227756214615,-0.8858512371348861,-0.7999499767589096,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,0,-4.031203269958496,-0.02085697650909424,-3.2312532931995865,-0.8208069532680038,-0.7999499767589096,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,0,-1.3514894247055054,-0.3476294279098511,-0.5515394479465958,-1.1475794046687606,-0.7999499767589096,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,0,-3.5312159061431885,-0.03660476207733154,-2.731265929384279,-0.8365547388362411,-0.7999499767589096,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,0,-4.031213760375977,-0.02012455463409424,-3.231263783617067,-0.8200745313930038,-0.7999499767589096,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,0,-3.046840190887451,-0.05100417137145996,-2.2468902141285416,-0.8509541481303695,-0.7999499767589096,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,0,-3.546830415725708,-0.044420838356018066,-2.7468804389667985,-0.8443708151149276,-0.7999499767589096,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,0,-1.218672752380371,-0.4648216962814331,-0.41872277562146154,-1.2647716730403427,-0.7999499767589096,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,0,-1.531215786933899,-0.2831869125366211,-0.7312658101749894,-1.0831368892955306,-0.7999499767589096,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,0,-3.062441825866699,-0.06784343719482422,-2.2624918491077897,-0.8677934139537338,-0.7999499767589096,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,0,-1.1795921325683594,-0.43353569507598877,-0.3796421558094498,-1.2334856718348983,-0.7999499767589096,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,0,-1.0233910083770752,-0.523409366607666,-0.22344103161816564,-1.3233593433665756,-0.7999499767589096,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,0,-0.18257200717926025,-1.9296709299087524,0.6173779695796493,-2.729620906667662,-0.7999499767589096,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,0,-1.734317660331726,-0.2363070249557495,-0.9343676835728165,-1.036257001714659,-0.7999499767589096,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,0,-1.9296132326126099,-0.17769932746887207,-1.1296632558537003,-0.9776493042277816,-0.7999499767589096,No,True
can be high definition,a television,'',Can a television be high definition?,Yes,random,0,-0.6053953170776367,-0.8554242849349976,0.19455465968127283,-1.6553742616939071,-0.7999499767589096,Yes,True
