property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,0,-0.44914305210113525,-1.2030657529830933,0.3771199501415097,-2.0293287552257384,-0.8262630022426449,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,0,-2.3592803478240967,-0.11371183395385742,-1.5330173455814518,-0.9399748361965024,-0.8262630022426449,No,True
can be fair,a piano,'',Can a piano be fair?,No,random,0,-2.374925136566162,-0.12978625297546387,-1.5486621343235172,-0.9560492552181088,-0.8262630022426449,No,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,0,-0.8358777761459351,-0.5858777761459351,-0.00961477390329013,-1.41214077838858,-0.8262630022426449,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,0,-0.7029995918273926,-0.7029995918273926,0.12326341041525235,-1.5292625940700375,-0.8262630022426449,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,0,-2.3593013286590576,-0.10248208045959473,-1.5330383264164127,-0.9287450827022397,-0.8262630022426449,No,True
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,0,-1.9140279293060303,-0.1620885133743286,-1.0877649270633853,-0.9883515156169735,-0.8262630022426449,No,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,0,-0.48234832286834717,-0.9804115295410156,0.34391467937429776,-1.8066745317836606,-0.8262630022426449,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,0,-1.5077155828475952,-0.25773704051971436,-0.6814525806049503,-1.0840000427623593,-0.8262630022426449,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,0,-0.3924802541732788,-1.1405489444732666,0.4337827480693661,-1.9668119467159115,-0.8262630022426449,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,0,-1.7108391523361206,-0.21087777614593506,-0.8845761500934757,-1.03714077838858,-0.8262630022426449,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,0,-4.030980587005615,-0.02504790388047695,-3.20471758476297,-0.8513109061231219,-0.8262630022426449,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,0,-1.1405489444732666,-0.39056575298309326,-0.3142859422306217,-1.2168287552257382,-0.8262630022426449,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,0,-4.031040191650391,-0.022972946986556053,-3.2047771894077455,-0.849235949229201,-0.8262630022426449,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,0,-0.9803744554519653,-0.47844231128692627,-0.1541114532093204,-1.3047053135295712,-0.8262630022426449,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,0,-0.695152759552002,-0.695152759552002,0.13111024269064298,-1.5214157617946469,-0.8262630022426449,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,0,-1.320152759552002,-0.32206013798713684,-0.493889757309357,-1.1483231402297818,-0.8262630022426449,Yes,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,0,-0.7147449254989624,-0.7147449254989624,0.11151807674368253,-1.5410079277416073,-0.8262630022426449,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,0,-0.08247315883636475,-2.578065872192383,0.7437898434062802,-3.404328874435028,-0.8262630022426449,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,0,-2.8123767375946045,-0.06582153588533401,-1.9861137353519596,-0.8920845381279789,-0.8262630022426449,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,0,-1.140527367591858,-0.3905273675918579,-0.314264365349213,-1.2167903698345028,-0.8262630022426449,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,0,-0.9765055179595947,-0.4765055179595947,-0.1502425157169498,-1.3027685202022397,-0.8262630022426449,Yes,False
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,0,-1.312403917312622,-0.3163098096847534,-0.48614091506997714,-1.1425728119273983,-0.8262630022426449,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,0,-4.499841690063477,-0.012436392717063427,-3.6735786878208314,-0.8386993949597084,-0.8262630022426449,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,0,-1.3202370405197144,-0.3163098096847534,-0.4939740382770694,-1.1425728119273983,-0.8262630022426449,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,0,-0.4765181541442871,-0.9765279293060303,0.3497448480983578,-1.8027909315486752,-0.8262630022426449,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,0,-1.9139419794082642,-0.16396856307983398,-1.0876789771656192,-0.9902315653224789,-0.8262630022426449,No,True
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,0,-0.8280657529830933,-0.5780489444732666,-0.0018027507404483334,-1.4043119467159115,-0.8262630022426449,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,0,-2.3592803478240967,-0.10293329507112503,-1.5330173455814518,-0.92919629731377,-0.8262630022426449,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,0,-1.140527367591858,-0.39443325996398926,-0.314264365349213,-1.2206962622066342,-0.8262630022426449,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,0,-0.20400381088256836,-1.7029640674591064,0.6222591913600766,-2.5292270697017516,-0.8262630022426449,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,0,-1.9217803478240967,-0.16982746124267578,-1.0955173455814518,-0.9960904634853207,-0.8262630022426449,No,True
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,0,-0.9998766183853149,-0.49987661838531494,-0.17361361614267,-1.3261396206279599,-0.8262630022426449,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,0,-2.5935401916503906,-0.08670558780431747,-1.7672771894077457,-0.9129685900469624,-0.8262630022426449,No,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,0,-0.31624722480773926,-1.3201074600219727,0.5100157774349057,-2.146370462264618,-0.8262630022426449,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,0,-0.6990939378738403,-0.6990584135055542,0.1271690643688046,-1.5253214157481991,-0.8262630022426449,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,0,-0.5819332599639893,-0.8319332599639893,0.24432974227865567,-1.6581962622066342,-0.8262630022426449,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,0,-1.7030657529830933,-0.2020893096923828,-0.8768027507404483,-1.0283523119350277,-0.8262630022426449,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,0,-0.47456514835357666,-0.9765279293060303,0.35169785388906827,-1.8027909315486752,-0.8262630022426449,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,0,-0.9765055179595947,-0.4765055179595947,-0.1502425157169498,-1.3027685202022397,-0.8262630022426449,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,0,-3.781172752380371,-0.024123432114720345,-2.954909750137726,-0.8503864343573653,-0.8262630022426449,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,0,-2.1248767375946045,-0.12980759143829346,-1.2986137353519596,-0.9560705936809384,-0.8262630022426449,No,True
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,0,-3.2968013286590576,-0.03900551795959473,-2.4705383264164125,-0.8652685202022397,-0.8262630022426449,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,0,-0.4765055179595947,-0.9764894247055054,0.3497574842830502,-1.8027524269481503,-0.8262630022426449,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,0,-1.92926025390625,-0.18138089776039124,-1.102997251663605,-1.0076439000030362,-0.8262630022426449,No,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,0,-1.7107752561569214,-0.20885826647281647,-0.8845122539142765,-1.0351212687154614,-0.8262630022426449,Yes,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,0,-5.499841690063477,-0.004746559076011181,-4.673578687820831,-0.8310095613186561,-0.8262630022426449,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,0,-0.20500195026397705,-1.7030657529830933,0.6212610519786679,-2.5293287552257384,-0.8262630022426449,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,0,-1.1483608484268188,-0.39443325996398926,-0.3220978461841739,-1.2206962622066342,-0.8262630022426449,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,0,-1.3201881647109985,-0.3240584135055542,-0.4939251624683536,-1.1503214157481991,-0.8262630022426449,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,0,-2.3592536449432373,-0.1038830354809761,-1.5329906427005924,-0.930146037723621,-0.8262630022426449,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,0,-3.531172752380371,-0.031050685793161392,-2.704909750137726,-0.8573136880358063,-0.8262630022426449,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,0,-0.4765055179595947,-0.976468563079834,0.3497574842830502,-1.802731565322479,-0.8262630022426449,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,0,-1.5077155828475952,-0.25773704051971436,-0.6814525806049503,-1.0840000427623593,-0.8262630022426449,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,0,-0.3163098096847534,-1.3202155828475952,0.5099531925578915,-2.1464785850902404,-0.8262630022426449,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,0,-0.8319549560546875,-0.5819332599639893,-0.005691953812042572,-1.4081962622066342,-0.8262630022426449,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,0,-1.1483111381530762,-0.39443325996398926,-0.32204813591043124,-1.2206962622066342,-0.8262630022426449,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,0,-3.2967536449432373,-0.04067743197083473,-2.470490642700592,-0.8669404342134797,-0.8262630022426449,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,0,-2.124903917312622,-0.13271558284759521,-1.2986409150699771,-0.9589785850902401,-0.8262630022426449,No,False
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,0,-0.20500195026397705,-1.7029995918273926,0.6212610519786679,-2.5292625940700377,-0.8262630022426449,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,0,-2.1248767375946045,-0.12878240644931793,-1.2986137353519596,-0.9550454086919629,-0.8262630022426449,No,True
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,0,-0.3181999921798706,-1.3201881647109985,0.5080630100627743,-2.1464511669536437,-0.8262630022426449,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,0,-1.5077155828475952,-0.2596900463104248,-0.6814525806049503,-1.0859530485530697,-0.8262630022426449,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,0,-0.476468563079834,-0.9764894247055054,0.34979443916281094,-1.8027524269481503,-0.8262630022426449,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,0,-1.913907766342163,-0.16589486598968506,-1.0876447640995182,-0.99215786823233,-0.8262630022426449,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,0,-0.6951881647109985,-0.6952155828475952,0.1310748375316464,-1.5214785850902401,-0.8262630022426449,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,0,-0.13076269626617432,-2.1248416900634766,0.6955003059764706,-2.9511046923061217,-0.8262630022426449,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,0,-1.507652759552002,-0.25768816471099854,-0.681389757309357,-1.0839511669536435,-0.8262630022426449,Yes,False
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,0,-4.281040191650391,-0.016503816470503807,-3.4547771894077455,-0.8427668187131487,-0.8262630022426449,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,0,-0.48815929889678955,-0.9881592988967896,0.3381037033458554,-1.8144223011394345,-0.8262630022426449,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,0,-4.749876499176025,-0.012497427873313427,-3.9236134969333802,-0.8387604301159584,-0.8262630022426449,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,0,-4.249925136566162,-0.014894487336277962,-3.423662134323517,-0.8411574895789229,-0.8262630022426449,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,0,-3.7811508178710938,-0.024354340508580208,-2.9548878156284486,-0.8506173427512251,-0.8262630022426449,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,0,-2.59363055229187,-0.09369349479675293,-1.7673675500492252,-0.9199564970393979,-0.8262630022426449,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,0,-0.7030489444732666,-0.7030657529830933,0.12321405776937833,-1.5293287552257382,-0.8262630022426449,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,0,-0.8319332599639893,-0.5819549560546875,-0.0056702577213443295,-1.4082179582973324,-0.8262630022426449,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,0,-3.7811226844787598,-0.025924209505319595,-2.9548596822361146,-0.8521872117479645,-0.8262630022426449,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,0,-1.5077155828475952,-0.2557840347290039,-0.6814525806049503,-1.0820470369716488,-0.8262630022426449,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,0,-0.7030657529830933,-0.7030657529830933,0.12319724925955167,-1.5293287552257382,-0.8262630022426449,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,0,-0.8475021123886108,-0.5975021123886108,-0.02123911014596591,-1.4237651146312558,-0.8262630022426449,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,0,-1.7108391523361206,-0.2128138542175293,-0.8845761500934757,-1.0390768564601742,-0.8262630022426449,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,0,-0.8357292413711548,-0.5857292413711548,-0.009466239128509857,-1.4119922436137997,-0.8262630022426449,Yes,False
