Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
30.0,8.0,social-relations,8.0,antonym,1.0,Chao likes Yan.,Are Chao and Yan enemies?,No,-5.527042388916016,-4.777042388916016,-7.68366813659668,-6.55787992477417,2.156625747680664,1.7808375358581543,Yes,False
31.0,8.0,social-relations,8.0,antonym,2.0,Chao hates Yan.,Are Chao and Yan friends?,No,-5.025850296020508,-4.525850296020508,-7.68366813659668,-6.55787992477417,2.657817840576172,2.032029628753662,Yes,False
32.0,8.0,social-relations,8.0,antonym,2.0,Chao hates Yan.,Are Chao and Yan enemies?,Yes,-4.275503158569336,-4.274740695953369,-7.68366813659668,-6.55787992477417,3.4081649780273438,2.283139228820801,Yes,True
34.0,9.0,social-relations,9.0,antonym,1.0,Chao enjoys spending time with Yan.,Are Chao and Yan enemies?,No,-6.214542388916016,-4.7154717445373535,-7.68366813659668,-6.55787992477417,1.469125747680664,1.8424081802368164,No,True
35.0,9.0,social-relations,9.0,antonym,2.0,Chao dislikes spending time with Yan.,Are Chao and Yan friends?,No,-4.743284702301025,-4.743284702301025,-7.68366813659668,-6.55787992477417,2.9403834342956543,1.8145952224731445,Yes,False
36.0,9.0,social-relations,9.0,antonym,2.0,Chao dislikes spending time with Yan.,Are Chao and Yan enemies?,Yes,-5.3697662353515625,-3.8709216117858887,-7.68366813659668,-6.55787992477417,2.313901901245117,2.6869583129882812,No,False
37.0,10.0,social-relations,10.0,antonym,1.0,Chao wants to work together with Yan.,Are Chao and Yan friends?,Yes,-4.495921611785889,-4.246822357177734,-7.68366813659668,-6.55787992477417,3.187746524810791,2.3110575675964355,Yes,True
38.0,10.0,social-relations,10.0,antonym,1.0,Chao wants to work together with Yan.,Are Chao and Yan enemies?,No,-5.6529717445373535,-4.6529717445373535,-7.68366813659668,-6.55787992477417,2.030696392059326,1.9049081802368164,Yes,False
39.0,10.0,social-relations,10.0,antonym,2.0,Chao wants to work against Yan.,Are Chao and Yan friends?,No,-4.684322357177734,-4.184322357177734,-7.68366813659668,-6.55787992477417,2.9993457794189453,2.3735575675964355,Yes,False
40.0,10.0,social-relations,10.0,antonym,2.0,Chao wants to work against Yan.,Are Chao and Yan enemies?,Yes,-4.7779717445373535,-3.7779715061187744,-7.68366813659668,-6.55787992477417,2.905696392059326,2.7799084186553955,Yes,True
41.0,11.0,social-relations,11.0,antonym,1.0,Chao gives orders to Yan.,Is Chao Yan's boss?,Yes,-6.837240695953369,-6.341880798339844,-7.68366813659668,-6.55787992477417,0.8464274406433105,0.21599912643432617,Yes,True
42.0,11.0,social-relations,11.0,antonym,1.0,Chao gives orders to Yan.,Is Chao Yan's subordinate?,No,-6.363952159881592,-6.1197662353515625,-7.68366813659668,-6.55787992477417,1.319715976715088,0.4381136894226074,Yes,False
43.0,11.0,social-relations,11.0,antonym,2.0,Chao gets orders from Yan.,Is Chao Yan's boss?,No,-7.149322032928467,-6.1529717445373535,-7.68366813659668,-6.55787992477417,0.5343461036682129,0.4049081802368164,Yes,False
44.0,11.0,social-relations,11.0,antonym,2.0,Chao gets orders from Yan.,Is Chao Yan's subordinate?,Yes,-6.832353591918945,-6.089542388916016,-7.68366813659668,-6.55787992477417,0.8513145446777344,0.4683375358581543,Yes,True
47.0,11.0,social-relations,12.0,variable swap,2.0,Yan gives orders to Chao.,Is Chao Yan's boss?,No,-6.868284702301025,-6.121822357177734,-7.68366813659668,-6.55787992477417,0.8153834342956543,0.43605756759643555,Yes,False
48.0,11.0,social-relations,12.0,variable swap,2.0,Yan gives orders to Chao.,Is Chao Yan's subordinate?,Yes,-6.613952159881592,-6.3697662353515625,-7.68366813659668,-6.55787992477417,1.069715976715088,0.18811368942260742,Yes,True
49.0,11.0,social-relations,13.0,variable swap,1.0,Yan gets orders from Chao.,Is Chao Yan's boss?,Yes,-6.866385459899902,-6.371822357177734,-7.68366813659668,-6.55787992477417,0.8172826766967773,0.18605756759643555,Yes,True
50.0,11.0,social-relations,13.0,variable swap,1.0,Yan gets orders from Chao.,Is Chao Yan's subordinate?,No,-6.676452159881592,-6.4322662353515625,-7.68366813659668,-6.55787992477417,1.007215976715088,0.12561368942260742,Yes,False
54.0,11.0,social-relations,14.0,antonym,1.0,Chao gives orders to Yan.,Is Yan Chao's boss?,No,-6.243284702301025,-5.246822357177734,-7.68366813659668,-6.55787992477417,1.4403834342956543,1.3110575675964355,Yes,False
56.0,11.0,social-relations,14.0,antonym,2.0,Chao gets orders from Yan.,Is Yan Chao's boss?,Yes,-7.209863185882568,-5.7154717445373535,-7.68366813659668,-6.55787992477417,0.47380495071411133,0.8424081802368164,No,False
60.0,11.0,social-relations,15.0,variable swap,2.0,Yan gives orders to Chao.,Is Yan Chao's boss?,Yes,-6.680784702301025,-5.935024261474609,-7.68366813659668,-6.55787992477417,1.0028834342956543,0.6228556632995605,Yes,True
62.0,11.0,social-relations,16.0,variable swap,1.0,Yan gets orders from Chao.,Is Yan Chao's boss?,No,-6.399322032928467,-5.6529717445373535,-7.68366813659668,-6.55787992477417,1.284346103668213,0.9049081802368164,Yes,False
65.0,11.0,social-relations,17.0,antonym,1.0,Chao gives orders to Yan.,Is Yan Chao's subordinate?,Yes,-5.459863185882568,-4.963350296020508,-7.68366813659668,-6.55787992477417,2.2238049507141113,1.594529628753662,Yes,True
67.0,11.0,social-relations,17.0,antonym,2.0,Chao gets orders from Yan.,Is Yan Chao's subordinate?,No,-7.145540237426758,-5.901176929473877,-7.68366813659668,-6.55787992477417,0.5381278991699219,0.656702995300293,No,True
71.0,11.0,social-relations,18.0,variable swap,2.0,Yan gives orders to Chao.,Is Yan Chao's subordinate?,No,-6.707353591918945,-5.964542388916016,-7.68366813659668,-6.55787992477417,0.9763145446777344,0.5933375358581543,Yes,False
73.0,11.0,social-relations,19.0,variable swap,1.0,Yan gets orders from Chao.,Is Yan Chao's subordinate?,Yes,-5.957353591918945,-5.463350296020508,-7.68366813659668,-6.55787992477417,1.7263145446777344,1.094529628753662,Yes,True
77.0,12.0,social-relations,20.0,antonym,1.0,Chao is Yan's employer.,Is Chao Yan's boss?,Yes,-5.1197662353515625,-4.872524261474609,-7.68366813659668,-6.55787992477417,2.563901901245117,1.6853556632995605,Yes,True
78.0,12.0,social-relations,20.0,antonym,1.0,Chao is Yan's employer.,Is Chao Yan's subordinate?,No,-6.678885459899902,-6.183421611785889,-7.68366813659668,-6.55787992477417,1.0047826766967773,0.37445831298828125,Yes,False
79.0,12.0,social-relations,20.0,antonym,2.0,Chao is Yan's employee.,Is Chao Yan's boss?,No,-6.211822032928467,-4.9654717445373535,-7.68366813659668,-6.55787992477417,1.471846103668213,1.5924081802368164,No,True
80.0,12.0,social-relations,20.0,antonym,2.0,Chao is Yan's employee.,Is Chao Yan's subordinate?,Yes,-5.825029373168945,-5.584863185882568,-7.68366813659668,-6.55787992477417,1.8586387634277344,0.9730167388916016,Yes,True
83.0,12.0,social-relations,21.0,variable swap,2.0,Yan is Chao's employer.,Is Chao Yan's boss?,No,-5.305784702301025,-4.560024261474609,-7.68366813659668,-6.55787992477417,2.3778834342956543,1.9978556632995605,Yes,False
84.0,12.0,social-relations,21.0,variable swap,2.0,Yan is Chao's employer.,Is Chao Yan's subordinate?,Yes,-6.642519474029541,-5.899740695953369,-7.68366813659668,-6.55787992477417,1.0411486625671387,0.6581392288208008,Yes,True
85.0,12.0,social-relations,22.0,variable swap,1.0,Yan is Chao's employee.,Is Chao Yan's boss?,Yes,-5.647363185882568,-4.902042388916016,-7.68366813659668,-6.55787992477417,2.0363049507141113,1.6558375358581543,Yes,True
86.0,12.0,social-relations,22.0,variable swap,1.0,Yan is Chao's employee.,Is Chao Yan's subordinate?,No,-6.004126071929932,-5.518345832824707,-7.68366813659668,-6.55787992477417,1.679542064666748,1.039534091949463,Yes,False
90.0,12.0,social-relations,23.0,antonym,1.0,Chao is Yan's employer.,Is Yan Chao's boss?,No,-5.433421611785889,-4.185024261474609,-7.68366813659668,-6.55787992477417,2.250246524810791,2.3728556632995605,No,True
92.0,12.0,social-relations,23.0,antonym,2.0,Chao is Yan's employee.,Is Yan Chao's boss?,Yes,-5.8697662353515625,-4.871822357177734,-7.68366813659668,-6.55787992477417,1.8139019012451172,1.6860575675964355,Yes,True
96.0,12.0,social-relations,24.0,variable swap,2.0,Yan is Chao's employer.,Is Yan Chao's boss?,Yes,-4.522363185882568,-4.027042388916016,-7.68366813659668,-6.55787992477417,3.1613049507141113,2.5308375358581543,Yes,True
98.0,12.0,social-relations,25.0,variable swap,1.0,Yan is Chao's employee.,Is Yan Chao's boss?,No,-5.144853591918945,-4.1501336097717285,-7.68366813659668,-6.55787992477417,2.5388145446777344,2.4077463150024414,Yes,False
101.0,12.0,social-relations,26.0,antonym,1.0,Chao is Yan's employer.,Is Yan Chao's subordinate?,Yes,-6.678885459899902,-5.683421611785889,-7.68366813659668,-6.55787992477417,1.0047826766967773,0.8744583129882812,Yes,True
103.0,12.0,social-relations,26.0,antonym,2.0,Chao is Yan's employee.,Is Yan Chao's subordinate?,No,-6.389710903167725,-5.772363185882568,-7.68366813659668,-6.55787992477417,1.293957233428955,0.7855167388916016,Yes,False
107.0,12.0,social-relations,27.0,variable swap,2.0,Yan is Chao's employer.,Is Yan Chao's subordinate?,No,-6.171465873718262,-5.678885459899902,-7.68366813659668,-6.55787992477417,1.512202262878418,0.8789944648742676,Yes,False
109.0,12.0,social-relations,28.0,variable swap,1.0,Yan is Chao's employee.,Is Yan Chao's subordinate?,Yes,-4.880748748779297,-4.517519474029541,-7.68366813659668,-6.55787992477417,2.802919387817383,2.040360450744629,Yes,True
113.0,13.0,social-relations,29.0,antonym,1.0,Chao pays salary to Yan.,Is Chao Yan's boss?,Yes,-4.956623077392578,-5.087240695953369,-7.68366813659668,-6.55787992477417,2.7270450592041016,1.4706392288208008,Yes,True
114.0,13.0,social-relations,29.0,antonym,1.0,Chao pays salary to Yan.,Is Chao Yan's subordinate?,No,-5.6068501472473145,-5.616385459899902,-7.68366813659668,-6.55787992477417,2.0768179893493652,0.9414944648742676,Yes,False
115.0,13.0,social-relations,29.0,antonym,2.0,Chao receives salary from Yan.,Is Chao Yan's boss?,No,-6.368284702301025,-6.1197662353515625,-7.68366813659668,-6.55787992477417,1.3153834342956543,0.4381136894226074,Yes,False
116.0,13.0,social-relations,29.0,antonym,2.0,Chao receives salary from Yan.,Is Chao Yan's subordinate?,Yes,-6.428885459899902,-6.430784702301025,-7.68366813659668,-6.55787992477417,1.2547826766967773,0.12709522247314453,Yes,True
119.0,13.0,social-relations,30.0,variable swap,2.0,Yan pays salary to Chao.,Is Chao Yan's boss?,No,-5.860836505889893,-5.367393970489502,-7.68366813659668,-6.55787992477417,1.822831630706787,1.190485954284668,Yes,False
120.0,13.0,social-relations,30.0,variable swap,2.0,Yan pays salary to Chao.,Is Chao Yan's subordinate?,Yes,-6.1693501472473145,-6.174990653991699,-7.68366813659668,-6.55787992477417,1.5143179893493652,0.3828892707824707,Yes,True
121.0,13.0,social-relations,31.0,variable swap,1.0,Yan receives salary from Chao.,Is Chao Yan's boss?,Yes,-6.238952159881592,-6.2447662353515625,-7.68366813659668,-6.55787992477417,1.444715976715088,0.3131136894226074,Yes,True
122.0,13.0,social-relations,31.0,variable swap,1.0,Yan receives salary from Chao.,Is Chao Yan's subordinate?,No,-6.799990653991699,-6.803885459899902,-7.68366813659668,-6.55787992477417,0.8836774826049805,-0.24600553512573242,Yes,False
128.0,13.0,social-relations,32.0,antonym,2.0,Chao receives salary from Yan.,Is Yan Chao's boss?,Yes,-6.4322662353515625,-6.183421611785889,-7.68366813659668,-6.55787992477417,1.2514019012451172,0.37445831298828125,Yes,True
132.0,13.0,social-relations,33.0,variable swap,2.0,Yan pays salary to Chao.,Is Yan Chao's boss?,Yes,-4.826153755187988,-4.960399627685547,-7.68366813659668,-6.55787992477417,2.8575143814086914,1.597480297088623,Yes,True
134.0,13.0,social-relations,34.0,variable swap,1.0,Yan receives salary from Chao.,Is Yan Chao's boss?,No,-5.427743911743164,-5.1815714836120605,-7.68366813659668,-6.55787992477417,2.2559242248535156,1.3763084411621094,Yes,False
137.0,13.0,social-relations,35.0,antonym,1.0,Chao pays salary to Yan.,Is Yan Chao's subordinate?,Yes,-5.4193501472473145,-5.177743911743164,-7.68366813659668,-6.55787992477417,2.2643179893493652,1.3801360130310059,Yes,True
139.0,13.0,social-relations,35.0,antonym,2.0,Chao receives salary from Yan.,Is Yan Chao's subordinate?,No,-7.178885459899902,-6.4322662353515625,-7.68366813659668,-6.55787992477417,0.5047826766967773,0.12561368942260742,Yes,False
143.0,13.0,social-relations,36.0,variable swap,2.0,Yan pays salary to Chao.,Is Yan Chao's subordinate?,No,-5.569775581359863,-5.827210903167725,-7.68366813659668,-6.55787992477417,2.1138925552368164,0.7306690216064453,Yes,False
145.0,13.0,social-relations,37.0,variable swap,1.0,Yan receives salary from Chao.,Is Yan Chao's subordinate?,Yes,-5.673336505889893,-5.927743911743164,-7.68366813659668,-6.55787992477417,2.010331630706787,0.6301360130310059,Yes,True
149.0,14.0,social-relations,38.0,antonym,1.0,Chao has a lot of power over Yan.,Is Chao Yan's boss?,Yes,-8.11395263671875,-6.872524261474609,-7.68366813659668,-6.55787992477417,-0.4302845001220703,-0.31464433670043945,No,False
151.0,14.0,social-relations,38.0,antonym,2.0,Chao has little power over Yan.,Is Chao Yan's boss?,No,-7.118284702301025,-5.622524261474609,-7.68366813659668,-6.55787992477417,0.5653834342956543,0.9353556632995605,No,True
152.0,14.0,social-relations,38.0,antonym,2.0,Chao has little power over Yan.,Is Chao Yan's subordinate?,Yes,-7.298336505889893,-6.3072662353515625,-7.68366813659668,-6.55787992477417,0.3853316307067871,0.2506136894226074,Yes,True
155.0,14.0,social-relations,39.0,variable swap,2.0,Yan has a lot of power over Chao.,Is Chao Yan's boss?,No,-8.116385459899902,-7.121822357177734,-7.68366813659668,-6.55787992477417,-0.43271732330322266,-0.5639424324035645,Yes,False
156.0,14.0,social-relations,39.0,variable swap,2.0,Yan has a lot of power over Chao.,Is Chao Yan's subordinate?,Yes,-7.363952159881592,-6.620921611785889,-7.68366813659668,-6.55787992477417,0.3197159767150879,-0.06304168701171875,Yes,True
157.0,14.0,social-relations,40.0,variable swap,1.0,Yan has little power over Chao.,Is Chao Yan's boss?,Yes,-7.866385459899902,-6.122524261474609,-7.68366813659668,-6.55787992477417,-0.18271732330322266,0.43535566329956055,No,False
158.0,14.0,social-relations,40.0,variable swap,1.0,Yan has little power over Chao.,Is Chao Yan's subordinate?,No,-7.332353591918945,-6.338350296020508,-7.68366813659668,-6.55787992477417,0.3513145446777344,0.2195296287536621,Yes,False
162.0,14.0,social-relations,41.0,antonym,1.0,Chao has a lot of power over Yan.,Is Yan Chao's boss?,No,-6.926452159881592,-6.1822662353515625,-7.68366813659668,-6.55787992477417,0.7572159767150879,0.3756136894226074,Yes,False
164.0,14.0,social-relations,41.0,antonym,2.0,Chao has little power over Yan.,Is Yan Chao's boss?,Yes,-7.363952159881592,-5.870921611785889,-7.68366813659668,-6.55787992477417,0.3197159767150879,0.6869583129882812,No,False
168.0,14.0,social-relations,42.0,variable swap,2.0,Yan has a lot of power over Chao.,Is Yan Chao's boss?,Yes,-7.928885459899902,-6.935024261474609,-7.68366813659668,-6.55787992477417,-0.24521732330322266,-0.37714433670043945,Yes,True
170.0,14.0,social-relations,43.0,variable swap,1.0,Yan has little power over Chao.,Is Yan Chao's boss?,No,-6.930784702301025,-5.185024261474609,-7.68366813659668,-6.55787992477417,0.7528834342956543,1.3728556632995605,No,True
173.0,14.0,social-relations,44.0,antonym,1.0,Chao has a lot of power over Yan.,Is Yan Chao's subordinate?,Yes,-6.6068501472473145,-6.116385459899902,-7.68366813659668,-6.55787992477417,1.0768179893493652,0.4414944648742676,Yes,True
175.0,14.0,social-relations,44.0,antonym,2.0,Chao has little power over Yan.,Is Yan Chao's subordinate?,No,-6.832353591918945,-5.836822032928467,-7.68366813659668,-6.55787992477417,0.8513145446777344,0.7210578918457031,Yes,False
179.0,14.0,social-relations,45.0,variable swap,2.0,Yan has a lot of power over Chao.,Is Yan Chao's subordinate?,No,-6.584863185882568,-5.8404717445373535,-7.68366813659668,-6.55787992477417,1.0988049507141113,0.7174081802368164,Yes,False
181.0,14.0,social-relations,46.0,variable swap,1.0,Yan has little power over Chao.,Is Yan Chao's subordinate?,Yes,-6.647899627685547,-5.153169631958008,-7.68366813659668,-6.55787992477417,1.0357685089111328,1.404710292816162,No,False
185.0,15.0,social-relations,47.0,antonym,1.0,Chao is at a later career stage than Yan.,Is Chao Yan's boss?,Yes,-9.368284225463867,-8.12252426147461,-7.68366813659668,-6.55787992477417,-1.6846160888671875,-1.5646443367004395,No,False
186.0,15.0,social-relations,47.0,antonym,1.0,Chao is at a later career stage than Yan.,Is Chao Yan's subordinate?,No,-8.866385459899902,-7.871822357177734,-7.68366813659668,-6.55787992477417,-1.1827173233032227,-1.3139424324035645,Yes,False
187.0,15.0,social-relations,47.0,antonym,2.0,Chao is at an earlier career stage than Yan.,Is Chao Yan's boss?,No,-8.993284225463867,-7.997524261474609,-7.68366813659668,-6.55787992477417,-1.3096160888671875,-1.4396443367004395,Yes,False
188.0,15.0,social-relations,47.0,antonym,2.0,Chao is at an earlier career stage than Yan.,Is Chao Yan's subordinate?,Yes,-8.303885459899902,-8.05842113494873,-7.68366813659668,-6.55787992477417,-0.6202173233032227,-1.5005412101745605,Yes,True
192.0,15.0,social-relations,48.0,antonym,2.0,Chao is at an earlier career stage than Yan.,Is Yan Chao's boss?,Yes,-8.740243911743164,-8.24592113494873,-7.68366813659668,-6.55787992477417,-1.0565757751464844,-1.6880412101745605,Yes,True
193.0,15.0,social-relations,49.0,antonym,1.0,Chao is at a later career stage than Yan.,Is Yan Chao's subordinate?,Yes,-8.42645263671875,-7.9322662353515625,-7.68366813659668,-6.55787992477417,-0.7427845001220703,-1.3743863105773926,Yes,True
195.0,15.0,social-relations,49.0,antonym,2.0,Chao is at an earlier career stage than Yan.,Is Yan Chao's subordinate?,No,-8.296465873718262,-7.9315714836120605,-7.68366813659668,-6.55787992477417,-0.612797737121582,-1.3736915588378906,Yes,False
197.0,16.0,social-relations,50.0,other,1.0,Chao has the same duties as Yan.,Is Chao Yan's colleague?,Yes,-6.827210903167725,-6.832353591918945,-7.68366813659668,-6.55787992477417,0.8564572334289551,-0.2744736671447754,Yes,True
198.0,16.0,social-relations,50.0,other,1.0,Chao has the same duties as Yan.,Is Chao Yan's boss?,No,-6.801452159881592,-6.5572662353515625,-7.68366813659668,-6.55787992477417,0.8822159767150879,0.0006136894226074219,Yes,False
199.0,16.0,social-relations,50.0,other,2.0,Chao gives orders to Yan.,Is Chao Yan's colleague?,No,-7.241385459899902,-6.246822357177734,-7.68366813659668,-6.55787992477417,0.44228267669677734,0.31105756759643555,Yes,False
203.0,17.0,social-relations,51.0,antonym,2.0,Chao has different duties than Yan.,Is Chao Yan's colleague?,No,-8.29833698272705,-7.058899879455566,-7.68366813659668,-6.55787992477417,-0.6146688461303711,-0.5010199546813965,No,True
204.0,17.0,social-relations,51.0,antonym,2.0,Chao has different duties than Yan.,Is Chao Yan's boss?,Yes,-7.926452159881592,-7.183421611785889,-7.68366813659668,-6.55787992477417,-0.2427840232849121,-0.6255416870117188,Yes,True
205.0,18.0,social-relations,52.0,antonym,1.0,Chao has little power over Yan.,Is Chao Yan's colleague?,Yes,-7.955019474029541,-6.463676929473877,-7.68366813659668,-6.55787992477417,-0.27135133743286133,0.09420299530029297,No,False
207.0,18.0,social-relations,52.0,antonym,2.0,Chao has a lot of power over Yan.,Is Chao Yan's colleague?,No,-7.892519474029541,-6.402296543121338,-7.68366813659668,-6.55787992477417,-0.20885133743286133,0.15558338165283203,No,True
209.0,19.0,social-relations,53.0,antonym,1.0,Chao is at the same career stage as Yan.,Is Chao Yan's colleague?,Yes,-8.547430038452148,-7.8065714836120605,-7.68366813659668,-6.55787992477417,-0.8637619018554688,-1.2486915588378906,Yes,True
210.0,19.0,social-relations,53.0,antonym,1.0,Chao is at the same career stage as Yan.,Is Chao Yan's boss?,No,-8.17645263671875,-7.401176929473877,-7.68366813659668,-6.55787992477417,-0.4927845001220703,-0.843297004699707,Yes,False
211.0,19.0,social-relations,53.0,antonym,2.0,Chao is at a later career stage than Yan.,Is Chao Yan's colleague?,No,-9.617393493652344,-7.903995513916016,-7.68366813659668,-6.55787992477417,-1.933725357055664,-1.3461155891418457,No,True
213.0,20.0,social-relations,54.0,other,1.0,Chao works alongside Yan.,Is Chao Yan's colleague?,Yes,-6.583685874938965,-6.338983535766602,-7.68366813659668,-6.55787992477417,1.0999822616577148,0.21889638900756836,Yes,True
214.0,20.0,social-relations,54.0,other,1.0,Chao works alongside Yan.,Is Chao Yan's subordinate?,No,-6.991385459899902,-6.747524261474609,-7.68366813659668,-6.55787992477417,0.6922826766967773,-0.18964433670043945,Yes,False
215.0,20.0,social-relations,54.0,other,2.0,Chao works for Yan.,Is Chao Yan's colleague?,No,-6.083040237426758,-6.089271545410156,-7.68366813659668,-6.55787992477417,1.6006278991699219,0.46860837936401367,Yes,False
216.0,20.0,social-relations,54.0,other,2.0,Chao works for Yan.,Is Chao Yan's subordinate?,Yes,-6.2041401863098145,-6.464542388916016,-7.68366813659668,-6.55787992477417,1.4795279502868652,0.0933375358581543,Yes,True
217.0,21.0,social-relations,55.0,antonym,1.0,Yan has little power over Chao.,Is Chao Yan's colleague?,Yes,-7.988952159881592,-6.525850296020508,-7.68366813659668,-6.55787992477417,-0.3052840232849121,0.03202962875366211,No,False
219.0,21.0,social-relations,55.0,antonym,2.0,Yan has a lot of power over Chao.,Is Chao Yan's colleague?,No,-7.923336505889893,-6.6822662353515625,-7.68366813659668,-6.55787992477417,-0.2396683692932129,-0.12438631057739258,No,True
