property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,0,-2.169976234436035,-0.16839894652366638,-2.2110230915957976,-0.1273520893639042,0.041046857159762196,No,True
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,0,-1.95896315574646,-0.20847180485725403,-2.0000100129062224,-0.16742494769749183,0.041046857159762196,No,True
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,0,-1.0293214321136475,-0.5261780619621277,-1.0703682892734097,-0.4851312048023655,0.041046857159762196,No,False
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,0,-1.1855714321136475,-0.4359976649284363,-1.2266182892734097,-0.3949508077686741,0.041046857159762196,No,False
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,0,-1.951166033744812,-0.20359614491462708,-1.9922128909045742,-0.16254928775486488,0.041046857159762196,No,True
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,0,-1.3738298416137695,-0.3740885853767395,-1.4148766987735317,-0.3330417282169773,0.041046857159762196,No,False
can be baked,a bean,'',Can a bean be baked?,Yes,random,0,-1.3660264015197754,-0.36433178186416626,-1.4070732586795376,-0.32328492470440406,0.041046857159762196,No,False
can be baked,broccoli,'',Can broccoli be baked?,No,random,0,-1.7488298416137695,-0.2512418031692505,-1.7898766987735317,-0.2101949460094883,0.041046857159762196,No,True
can be bald,an owl,'',Can an owl be bald?,No,random,0,-2.8418805599212646,-0.09625333547592163,-2.882927417081027,-0.055206478316159435,0.041046857159762196,No,True
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,0,-1.5605714321136475,-0.3093789517879486,-1.6016182892734097,-0.2683320946281864,0.041046857159762196,No,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,0,-2.6386661529541016,-0.13748560845851898,-2.679713010113864,-0.09643875129875679,0.041046857159762196,No,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,0,-1.028774380683899,-0.5261780619621277,-1.0698212378436611,-0.4851312048023655,0.041046857159762196,No,False
can be bent,an owl,'',Can an owl be bent?,No,random,0,-2.38909912109375,-0.14363043010234833,-2.4301459782535124,-0.10258357294258613,0.041046857159762196,No,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,0,-1.350419282913208,-0.35064393281936646,-1.3914661400729702,-0.30959707565960426,0.041046857159762196,No,False
can be blonde,hair,'',Can hair be blonde?,Yes,random,0,-1.5375949144363403,-0.28814393281936646,-1.5786417715961025,-0.24709707565960426,0.041046857159762196,No,False
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,0,-2.6230714321136475,-0.1287069022655487,-2.66411828927341,-0.08766004510578651,0.041046857159762196,No,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,0,-1.169916033744812,-0.4187356233596802,-1.2109628909045742,-0.377688766199918,0.041046857159762196,No,False
can be broken,a sweater,'',Can a sweater be broken?,No,random,0,-1.95159912109375,-0.2029484063386917,-1.9926459782535122,-0.16190154917892952,0.041046857159762196,No,True
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,0,-1.3562464714050293,-0.3569376468658447,-1.3972933285647915,-0.31589078970608253,0.041046857159762196,No,False
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,0,-1.7406967878341675,-0.24005098640918732,-1.7817436449939297,-0.19900412924942512,0.041046857159762196,No,False
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,0,-2.170396089553833,-0.16411954164505005,-2.2114429467135954,-0.12307268448528785,0.041046857159762196,No,True
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,0,-1.1928174495697021,-0.44769880175590515,-1.2338643067294643,-0.40665194459614296,0.041046857159762196,No,False
can be cold,a plow,'',Can a plow be cold?,No,random,0,-1.7328959703445435,-0.23712463676929474,-1.7739428275043057,-0.19607777960953254,0.041046857159762196,No,True
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,0,-1.7488298416137695,-0.2512418031692505,-1.7898766987735317,-0.2101949460094883,0.041046857159762196,No,False
can be covered,butter,'',Can butter be covered?,No,random,0,-1.0531967878341675,-0.5496246218681335,-1.0942436449939297,-0.5085777647083713,0.041046857159762196,No,True
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,0,-2.3886661529541016,-0.14558176696300507,-2.429713010113864,-0.10453490980324287,0.041046857159762196,No,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,0,-1.1859976053237915,-0.43853992223739624,-1.2270444624835537,-0.39749306507763404,0.041046857159762196,No,False
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,0,-1.9668806791305542,-0.22050604224205017,-2.0079275362903166,-0.17945918508228798,0.041046857159762196,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,0,-2.6082229614257812,-0.11286824196577072,-2.6492698185855437,-0.07182138480600853,0.041046857159762196,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,0,-0.8738297820091248,-0.6242901086807251,-0.914876639168887,-0.5832432515209629,0.041046857159762196,No,False
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,0,-1.7484976053237915,-0.24492809176445007,-1.7895444624835537,-0.20388123460468788,0.041046857159762196,No,True
can be curly,hair,'',Can hair be curly?,Yes,random,0,-1.1781967878341675,-0.42657551169395447,-1.2192436449939297,-0.38552865453419227,0.041046857159762196,No,False
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,0,-0.7514208555221558,-0.7523980736732483,-0.792467712681918,-0.7113512165134861,0.041046857159762196,No,False
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,0,-2.38909912109375,-0.14265470206737518,-2.4301459782535124,-0.10160784490761299,0.041046857159762196,No,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,0,-1.1937984228134155,-0.44803476333618164,-1.2348452799731777,-0.40698790617641945,0.041046857159762196,No,True
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,0,-2.623497724533081,-0.1250641942024231,-2.6645445816928435,-0.0840173370426609,0.041046857159762196,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,0,-1.1699762344360352,-0.42462462186813354,-1.2110230915957974,-0.38357776470837135,0.041046857159762196,No,True
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,0,-1.3418214321136475,-0.34257981181144714,-1.3828682892734097,-0.30153295465168495,0.041046857159762196,No,False
can be deflated,flour,'',Can flour be deflated?,No,random,0,-1.95159912109375,-0.19927223026752472,-1.9926459782535122,-0.15822537310776252,0.041046857159762196,No,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,0,-1.537919282913208,-0.290298730134964,-1.5789661400729702,-0.2492518729752018,0.041046857159762196,No,False
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,0,-1.0209810733795166,-0.5219468474388123,-1.0620279305392788,-0.48089999027905006,0.041046857159762196,No,False
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,0,-1.2006876468658447,-0.453923761844635,-1.241734504025607,-0.4128769046848728,0.041046857159762196,No,False
can be driven,satsuma,'',Can satsuma be driven?,No,random,0,-1.966760277748108,-0.21660444140434265,-2.0078071349078703,-0.17555758424458046,0.041046857159762196,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,0,-1.1937984228134155,-0.44413313269615173,-1.2348452799731777,-0.40308627553638954,0.041046857159762196,No,False
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,0,-1.3652738332748413,-0.36797723174095154,-1.4063206904346035,-0.32693037458118934,0.041046857159762196,No,False
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,0,-1.1928174495697021,-0.4453181028366089,-1.2338643067294643,-0.4042712456768467,0.041046857159762196,No,False
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,0,-2.4047000408172607,-0.15143579244613647,-2.445746897977023,-0.11038893528637428,0.041046857159762196,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,0,-1.5687984228134155,-0.31913313269615173,-1.6098452799731777,-0.27808627553638954,0.041046857159762196,No,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,0,-1.5375949144363403,-0.2920464873313904,-1.5786417715961025,-0.2509996301716282,0.041046857159762196,No,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,0,-1.3574762344360352,-0.3582229018211365,-1.3985230915957974,-0.3171760446613743,0.041046857159762196,No,False
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,0,-1.201166033744812,-0.44803476333618164,-1.2422128909045742,-0.40698790617641945,0.041046857159762196,No,False
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,0,-1.76409912109375,-0.2627478241920471,-1.8051459782535122,-0.22170096703228492,0.041046857159762196,No,True
can be fair,a piano,'',Can a piano be fair?,No,random,0,-2.2019362449645996,-0.1965487152338028,-2.242983102124362,-0.1555018580740406,0.041046857159762196,No,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,0,-1.7480714321136475,-0.2507806718349457,-1.7891182892734097,-0.20973381467518348,0.041046857159762196,No,True
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,0,-1.201166033744812,-0.4499856233596802,-1.2422128909045742,-0.408938766199918,0.041046857159762196,No,False
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,0,-1.7480714321136475,-0.24590358138084412,-1.7891182892734097,-0.20485672422108192,0.041046857159762196,No,True
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,0,-1.5371187925338745,-0.28754836320877075,-1.5781656496936367,-0.24650150604900856,0.041046857159762196,No,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,0,-1.3730714321136475,-0.3718789517879486,-1.4141182892734097,-0.3308320946281864,0.041046857159762196,No,False
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,0,-1.95896315574646,-0.20847180485725403,-2.0000100129062224,-0.16742494769749183,0.041046857159762196,No,True
can be fished,a herring,'',Can a herring be fished?,Yes,random,0,-1.013666033744812,-0.5105347633361816,-1.0547128909045742,-0.46948790617641945,0.041046857159762196,No,False
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,0,-1.5449762344360352,-0.2973461449146271,-1.5860230915957974,-0.2562992877548649,0.041046857159762196,No,False
can be flavored,a camel,'',Can a camel be flavored?,No,random,0,-2.185997724533081,-0.18925604224205017,-2.2270445816928435,-0.14820918508228798,0.041046857159762196,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,0,-1.1785264015197754,-0.428783118724823,-1.2195732586795376,-0.3877362615650608,0.041046857159762196,No,True
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,0,-2.6238298416137695,-0.1167709156870842,-2.664876698773532,-0.075724058527322,0.041046857159762196,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,0,-1.544916033744812,-0.29568636417388916,-1.5859628909045742,-0.25463950701412696,0.041046857159762196,No,True
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,0,-1.7402738332748413,-0.24124853312969208,-1.7813206904346035,-0.20020167596992988,0.041046857159762196,No,False
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,0,-1.3652738332748413,-0.36374667286872864,-1.4063206904346035,-0.32269981570896644,0.041046857159762196,No,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,0,-1.1772310733795166,-0.42429640889167786,-1.2182779305392788,-0.38324955173191566,0.041046857159762196,No,False
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,0,-0.8730713725090027,-0.6238297820091248,-0.9141182296687649,-0.5827829248493626,0.041046857159762196,No,False
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,0,-2.170396089553833,-0.16483400762081146,-2.2114429467135954,-0.12378715046104927,0.041046857159762196,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,0,-1.3730714321136475,-0.37382981181144714,-1.4141182892734097,-0.33278295465168495,0.041046857159762196,No,False
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,0,-1.7332229614257812,-0.23344917595386505,-1.7742698185855434,-0.19240231879410286,0.041046857159762196,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,0,-1.7319376468658447,-0.23679640889167786,-1.772984504025607,-0.19574955173191566,0.041046857159762196,No,False
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,0,-2.3886661529541016,-0.13914598524570465,-2.429713010113864,-0.09809912808594246,0.041046857159762196,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,0,-1.747524380683899,-0.250020831823349,-1.7885712378436611,-0.2089739746635868,0.041046857159762196,No,True
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,0,-1.3496187925338745,-0.3484322726726532,-1.3906656496936367,-0.307385415512891,0.041046857159762196,No,False
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,0,-1.747524380683899,-0.24417263269424438,-1.7885712378436611,-0.2031257755344822,0.041046857159762196,No,True
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,0,-2.1550426483154297,-0.15507981181144714,-2.196089505475192,-0.11403295465168495,0.041046857159762196,No,False
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,0,-2.1543805599212646,-0.15962322056293488,-2.195427417081027,-0.11857636340317268,0.041046857159762196,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,0,-1.5443603992462158,-0.2933989465236664,-1.585407256405978,-0.2523520893639042,0.041046857159762196,No,True
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,0,-1.3490674495697021,-0.34906747937202454,-1.3901143067294643,-0.30802062221226234,0.041046857159762196,No,False
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,0,-1.3574762344360352,-0.3598461449146271,-1.3985230915957974,-0.3187992877548649,0.041046857159762196,No,True
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,0,-1.5527738332748413,-0.29929640889167786,-1.5938206904346035,-0.25824955173191566,0.041046857159762196,No,False
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,0,-1.7484976053237915,-0.24557237327098846,-1.7895444624835537,-0.20452551611122627,0.041046857159762196,No,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,0,-1.0219467878341675,-0.522533118724823,-1.0629936449939297,-0.4814862615650608,0.041046857159762196,No,False
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,0,-1.5449762344360352,-0.29539600014686584,-1.5860230915957974,-0.25434914298710365,0.041046857159762196,No,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,0,-1.3500484228134155,-0.35004836320877075,-1.3910952799731777,-0.30900150604900856,0.041046857159762196,No,False
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,0,-2.607476234436035,-0.10838355869054794,-2.6485230915957976,-0.06733670153078575,0.041046857159762196,No,True
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,0,-1.3496187925338745,-0.3480982184410095,-1.3906656496936367,-0.3070513612812473,0.041046857159762196,No,False
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,0,-1.5297938585281372,-0.28169792890548706,-1.5708407156878994,-0.24065107174572486,0.041046857159762196,No,False
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,0,-2.6230714321136475,-0.1220967248082161,-2.66411828927341,-0.0810498676484539,0.041046857159762196,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,0,-1.3569376468658447,-0.36179640889167786,-1.397984504025607,-0.32074955173191566,0.041046857159762196,No,True
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,0,-2.3730714321136475,-0.1303233653306961,-2.41411828927341,-0.08927650817093391,0.041046857159762196,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,0,-1.0131876468658447,-0.5180464386940002,-1.054234504025607,-0.47699958153423805,0.041046857159762196,No,False
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,0,-1.5683687925338745,-0.31879836320877075,-1.6094156496936367,-0.27775150604900856,0.041046857159762196,No,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,0,-1.3965238332748413,-0.397533118724823,-1.4375706904346035,-0.3564862615650608,0.041046857159762196,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,0,-1.9506876468658447,-0.2026360034942627,-1.991734504025607,-0.1615891463345005,0.041046857159762196,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,0,-1.1703959703445435,-0.4207229018211365,-1.2114428275043057,-0.3796760446613743,0.041046857159762196,No,False
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,0,-1.5371187925338745,-0.2855982184410095,-1.5781656496936367,-0.24455136128124733,0.041046857159762196,No,False
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,0,-1.185024380683899,-0.437520831823349,-1.2260712378436611,-0.3964739746635868,0.041046857159762196,No,False
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,0,-1.7480714321136475,-0.24654750525951385,-1.7891182892734097,-0.20550064809975166,0.041046857159762196,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,0,-2.607896089553833,-0.11212463676929474,-2.6489429467135954,-0.07107777960953254,0.041046857159762196,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,0,-1.544916033744812,-0.2933989465236664,-1.5859628909045742,-0.2523520893639042,0.041046857159762196,No,True
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,0,-1.7558687925338745,-0.26053476333618164,-1.7969156496936367,-0.21948790617641945,0.041046857159762196,No,True
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,0,-1.1777738332748413,-0.42819681763648987,-1.2188206904346035,-0.3871499604767277,0.041046857159762196,No,False
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,0,-1.7324762344360352,-0.23582127690315247,-1.7735230915957974,-0.19477441974339027,0.041046857159762196,No,False
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,0,-1.3574762344360352,-0.36179640889167786,-1.3985230915957974,-0.32074955173191566,0.041046857159762196,No,False
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,0,-2.1547937393188477,-0.15962322056293488,-2.19584059647861,-0.11857636340317268,0.041046857159762196,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,0,-2.170396089553833,-0.16580937802791595,-2.2114429467135954,-0.12476252086815376,0.041046857159762196,No,False
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,0,-1.3496187925338745,-0.3484322726726532,-1.3906656496936367,-0.307385415512891,0.041046857159762196,No,False
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,0,-2.1543805599212646,-0.15572279691696167,-2.195427417081027,-0.11467593975719947,0.041046857159762196,No,True
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,0,-1.544916033744812,-0.2937356233596802,-1.5859628909045742,-0.252688766199918,0.041046857159762196,No,False
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,0,-1.9506103992462158,-0.20062395930290222,-1.991657256405978,-0.15957710214314003,0.041046857159762196,No,True
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,0,-1.3500484228134155,-0.35038313269615173,-1.3910952799731777,-0.30933627553638954,0.041046857159762196,No,False
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,0,-2.388110399246216,-0.14012113213539124,-2.4291572564059782,-0.09907427497562904,0.041046857159762196,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,0,-2.38909912109375,-0.13163314759731293,-2.4301459782535124,-0.09058629043755073,0.041046857159762196,No,False
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,0,-1.1777738332748413,-0.43047723174095154,-1.2188206904346035,-0.38943037458118934,0.041046857159762196,No,False
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,0,-1.7402738332748413,-0.24417263269424438,-1.7813206904346035,-0.2031257755344822,0.041046857159762196,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,0,-2.623497724533081,-0.1277315318584442,-2.6645445816928435,-0.08668467469868202,0.041046857159762196,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,0,-1.2012262344360352,-0.4535961449146271,-1.2422730915957974,-0.4125492877548649,0.041046857159762196,No,False
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,0,-2.607896089553833,-0.11530750244855881,-2.6489429467135954,-0.07426064528879661,0.041046857159762196,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,0,-2.842615842819214,-0.0933263897895813,-2.8836626999789763,-0.0522795326298191,0.041046857159762196,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,0,-2.1547937393188477,-0.1589815318584442,-2.19584059647861,-0.11793467469868202,0.041046857159762196,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,0,-2.38909912109375,-0.1465574949979782,-2.4301459782535124,-0.10551063783821601,0.041046857159762196,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,0,-1.5609976053237915,-0.3076857924461365,-1.6020444624835537,-0.2666389352863743,0.041046857159762196,No,False
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,0,-1.7480714321136475,-0.24882981181144714,-1.7891182892734097,-0.20778295465168495,0.041046857159762196,No,True
can be grated,a drill,'',Can a drill be grated?,No,random,0,-1.9672000408172607,-0.21588724851608276,-2.008246897977023,-0.17484039135632057,0.041046857159762196,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,0,-1.0443603992462158,-0.5410174131393433,-1.085407256405978,-0.49997055597958107,0.041046857159762196,No,False
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,0,-1.1781967878341675,-0.42657551169395447,-1.2192436449939297,-0.38552865453419227,0.041046857159762196,No,True
can be healed,a bone,'',Can a bone be healed?,Yes,random,0,-0.8695972561836243,-0.6199280619621277,-0.9106441133433865,-0.5788812048023655,0.041046857159762196,No,False
can be healed,a scallop,'',Can a scallop be healed?,No,random,0,-1.5449762344360352,-0.297673761844635,-1.5860230915957974,-0.2566269046848728,0.041046857159762196,No,True
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,0,-1.5457229614257812,-0.29594916105270386,-1.5867698185855434,-0.25490230389294166,0.041046857159762196,No,True
can be high definition,a television,'',Can a television be high definition?,Yes,random,0,-1.3500484228134155,-0.3480982184410095,-1.3910952799731777,-0.3070513612812473,0.041046857159762196,No,False
can be high definition,peach,'',Can peach be high definition?,No,random,0,-2.169976234436035,-0.17332127690315247,-2.2110230915957976,-0.13227441974339027,0.041046857159762196,No,True
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,0,-0.8656968474388123,-0.6160263419151306,-0.9067437045985745,-0.5749794847553684,0.041046857159762196,No,False
can be infected,an ear,'',Can an ear be infected?,Yes,random,0,-1.1703959703445435,-0.422673761844635,-1.2114428275043057,-0.3816269046848728,0.041046857159762196,No,False
