property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
can attract insects,a lobster,'',Can a lobster attract insects?,No,random,20.0,1,-0.613186240196228,-0.8632463216781616,-0.003964136584684086,0.5878663180307264,-0.6092221036115439,-1.451112639708888,Yes,False,False,True
can bark,an arrow,'',Can an arrow bark?,No,random,20.0,4,-1.328027367591858,-0.3280891180038452,-0.7260995846402477,1.1263064501363607,-0.6019277829516102,-1.4543955681402059,No,True,False,True
can be a distraction,a television,'',Can a television be a distraction?,Yes,random,20.0,0,-0.043789755553007126,-5.531130313873291,0.5632020487987791,-4.076710213738538,-0.6069918043517862,-1.454420100134753,Yes,True,True,True
can be a distraction,cider,'',Can cider be a distraction?,No,random,20.0,3,-0.4021346867084503,-1.9060865640640259,0.20561069032964518,-0.4536203478950829,-0.6077453770380955,-1.452466216168943,Yes,False,True,False
can be a source of entertainment,a guitar,'',Can a guitar be a source of entertainment?,Yes,random,20.0,3,-0.024193530902266502,-5.531172752380371,0.583551846135829,-4.078706536211428,-0.6077453770380955,-1.452466216168943,Yes,True,True,True
can be a source of entertainment,an armor,'',Can an armor be a source of entertainment?,No,random,20.0,0,-0.3415873348712921,-1.5936508178710938,0.2654044694804941,-0.13923071773634077,-0.6069918043517862,-1.454420100134753,Yes,False,True,False
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,20.0,1,-0.7459708452224731,-0.7460485696792603,-0.1367487416109292,0.7050640700296278,-0.6092221036115439,-1.451112639708888,Yes,False,False,True
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,20.0,0,-0.6990584135055542,-1.1952370405197144,-0.09206660915376796,0.2591830596150386,-0.6069918043517862,-1.454420100134753,Yes,False,False,True
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,20.0,3,-1.0701074600219727,-0.5741430521011353,-0.46236208298387715,0.8783231640678077,-0.6077453770380955,-1.452466216168943,No,True,False,True
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,20.0,3,-0.38466858863830566,-1.3827667236328125,0.22307678839978984,0.0696994925361305,-0.6077453770380955,-1.452466216168943,Yes,False,True,False
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,20.0,2,-0.24990391731262207,-1.7499645948410034,0.35343267991917116,-0.28931019536796065,-0.6033365972317932,-1.4606543994730428,Yes,False,True,False
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,20.0,2,-0.34750211238861084,-1.5936568975448608,0.2558344848431824,-0.13300249807181808,-0.6033365972317932,-1.4606543994730428,Yes,False,True,False
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,20.0,2,-1.3747386932373047,-0.37682950496673584,-0.7714020960055115,1.083824894506307,-0.6033365972317932,-1.4606543994730428,No,True,False,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,20.0,3,-0.32796406745910645,-1.5780489444732666,0.27978130957898906,-0.1255827283043236,-0.6077453770380955,-1.452466216168943,Yes,False,True,False
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,20.0,3,-0.23135101795196533,-1.984317660331726,0.37639435908613017,-0.5318514441627831,-0.6077453770380955,-1.452466216168943,Yes,False,True,False
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,20.0,4,-0.16394197940826416,-2.9218177795410156,0.43798580354334604,-1.4674222114008098,-0.6019277829516102,-1.4543955681402059,Yes,True,True,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,20.0,1,-0.14733470976352692,-2.6405489444732666,0.461887393848017,-1.1894363047643786,-0.6092221036115439,-1.451112639708888,Yes,True,True,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,20.0,0,-0.6599582433700562,-0.9100627899169922,-0.05296643901826992,0.5443573102177608,-0.6069918043517862,-1.454420100134753,Yes,False,False,True
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,20.0,1,-0.5232752561569214,-2.7654640674591064,0.08594684745462255,-1.3143514277502184,-0.6092221036115439,-1.451112639708888,Yes,True,True,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,20.0,2,-0.15910696983337402,-2.156229257583618,0.4442296273984192,-0.6955748581105754,-0.6033365972317932,-1.4606543994730428,Yes,True,True,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,20.0,2,-0.11761796474456787,-2.374978542327881,0.48571863248722535,-0.9143241428548381,-0.6033365972317932,-1.4606543994730428,Yes,False,True,False
can be bald,an owl,'',Can an owl be bald?,No,random,20.0,3,-0.5623766183853149,-1.0624417066574097,0.04536875865278056,0.39002450951153333,-0.6077453770380955,-1.452466216168943,Yes,False,False,True
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,20.0,4,-0.890418291091919,-0.6405273675918579,-0.28849050814030874,0.813868200548348,-0.6019277829516102,-1.4543955681402059,No,True,False,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,20.0,1,-1.7186897993087769,-0.214807391166687,-1.109467695697233,1.236305248542201,-0.6092221036115439,-1.451112639708888,No,False,False,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,20.0,3,-0.16581644117832184,-2.4218177795410156,0.44192893585977366,-0.9693515633720726,-0.6077453770380955,-1.452466216168943,Yes,True,True,True
can be bent,an owl,'',Can an owl be bent?,No,random,20.0,1,-1.577918291091919,-0.3261258602142334,-0.968696187480375,1.1249867794946546,-0.6092221036115439,-1.451112639708888,No,True,False,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,20.0,2,-0.24491466581821442,-2.2498767375946045,0.3584219314135788,-0.7892223381215617,-0.6033365972317932,-1.4606543994730428,Yes,True,True,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,20.0,4,-0.03939593955874443,-3.5468177795410156,0.5625318433928658,-2.0924222114008098,-0.6019277829516102,-1.4543955681402059,Yes,True,True,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,20.0,4,-1.5309967994689941,-0.283130407333374,-0.9290690165173839,1.1712651608068319,-0.6019277829516102,-1.4543955681402059,No,True,False,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,20.0,3,-0.2176743745803833,-1.7186897993087769,0.3900710024577122,-0.26622358313983385,-0.6077453770380955,-1.452466216168943,Yes,True,True,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,20.0,0,-0.6171132326126099,-0.8671424388885498,-0.010121428260823628,0.5872776612462032,-0.6069918043517862,-1.454420100134753,Yes,False,False,True
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,20.0,1,-0.1873415857553482,-1.9374417066574097,0.42188051785619574,-0.4863290669485216,-0.6092221036115439,-1.451112639708888,Yes,True,True,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,20.0,0,-0.5194053649902344,-1.0155657529830933,0.08758643936155186,0.4388543471516597,-0.6069918043517862,-1.454420100134753,Yes,True,False,False
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,20.0,1,-0.7694053649902344,-0.7694717645645142,-0.16018326137869043,0.6816408751443739,-0.6092221036115439,-1.451112639708888,Yes,False,False,True
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,20.0,3,-0.3630801737308502,-1.6170921325683594,0.24466520330724528,-0.16462591639941637,-0.6077453770380955,-1.452466216168943,Yes,True,True,True
can be cold,a plow,'',Can a plow be cold?,No,random,20.0,2,-0.4744110405445099,-1.226468563079834,0.12892555668728334,0.23418583639320878,-0.6033365972317932,-1.4606543994730428,Yes,False,False,True
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,20.0,4,-0.19130980968475342,-1.9452370405197144,0.4106179732668568,-0.4908414723795085,-0.6019277829516102,-1.4543955681402059,Yes,True,True,True
can be covered,butter,'',Can butter be covered?,No,random,20.0,2,-0.28698909282684326,-1.538968563079834,0.31634750440494996,-0.07831416360679122,-0.6033365972317932,-1.4606543994730428,Yes,False,True,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,20.0,4,-0.8045302629470825,-0.8045921325683594,-0.20260247999547232,0.6498034355718465,-0.6019277829516102,-1.4543955681402059,Yes,False,False,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,20.0,1,-0.13366462290287018,-2.3905274868011475,0.47555748070867376,-0.9394148470922594,-0.6092221036115439,-1.451112639708888,Yes,True,True,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,20.0,2,-1.9764419794082642,-0.22261202335357666,-1.373105382176471,1.238042376119466,-0.6033365972317932,-1.4606543994730428,No,True,False,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,20.0,3,-1.3982292413711548,-0.39638614654541016,-0.7904838643330593,1.0560800696235328,-0.6077453770380955,-1.452466216168943,No,True,False,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,20.0,3,-0.11562741547822952,-2.609330415725708,0.492117961559866,-1.156864199556765,-0.6077453770380955,-1.452466216168943,Yes,True,True,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,20.0,1,-0.6872965097427368,-0.9374251365661621,-0.07807440613119287,0.5136875031427259,-0.6092221036115439,-1.451112639708888,Yes,False,False,True
can be curly,hair,'',Can hair be curly?,Yes,random,20.0,4,-0.03164506331086159,-4.281206130981445,0.5702827196407486,-2.8268105628412394,-0.6019277829516102,-1.4543955681402059,Yes,True,True,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,20.0,3,-0.09460688382387161,-2.5937159061431885,0.5131384932142239,-1.1412496899742455,-0.6077453770380955,-1.452466216168943,Yes,True,True,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,20.0,1,-1.0545302629470825,-0.5546132326126099,-0.4453081593355386,0.8964994070962782,-0.6092221036115439,-1.451112639708888,No,True,False,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,20.0,4,-0.38840702176094055,-3.3904995918273926,0.21352076119066965,-1.9361040236871867,-0.6019277829516102,-1.4543955681402059,Yes,False,True,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,20.0,2,-0.7420650720596313,-0.7421296834945679,-0.13872847482783812,0.7185247159784749,-0.6033365972317932,-1.4606543994730428,Yes,False,False,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,20.0,1,-0.12044776976108551,-3.124903917312622,0.48877433385045843,-1.673791277603734,-0.6092221036115439,-1.451112639708888,Yes,False,True,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,20.0,1,-0.12292373925447464,-2.374925136566162,0.4862983643570693,-0.9238124968572741,-0.6092221036115439,-1.451112639708888,Yes,True,True,True
can be deflated,flour,'',Can flour be deflated?,No,random,20.0,4,-0.35730063915252686,-1.359317660331726,0.24462714379908335,0.0950779078084798,-0.6019277829516102,-1.4543955681402059,Yes,False,True,False
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,20.0,3,-0.1921783834695816,-3.1873416900634766,0.4155669935685139,-1.7348754738945336,-0.6077453770380955,-1.452466216168943,Yes,True,True,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,20.0,2,-0.21262267231941223,-2.2186508178710938,0.390713924912381,-0.757996418398051,-0.6033365972317932,-1.4606543994730428,Yes,True,True,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,20.0,2,-0.12588036060333252,-2.374964714050293,0.4774562366284607,-0.9143103145772502,-0.6033365972317932,-1.4606543994730428,Yes,True,True,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,20.0,4,-0.3728438913822174,-1.374925136566162,0.2290838915693928,0.07947043157404377,-0.6019277829516102,-1.4543955681402059,Yes,False,True,False
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,20.0,4,-0.46268191933631897,-1.2108111381530762,0.13924586361529123,0.2435844299871297,-0.6019277829516102,-1.4543955681402059,Yes,True,False,False
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,20.0,0,-0.29873335361480713,-1.5468302965164185,0.3082584507369791,-0.09241019638166548,-0.6069918043517862,-1.454420100134753,Yes,True,True,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,20.0,1,-0.15519630908966064,-2.156203269958496,0.4540257945218833,-0.705090630249608,-0.6092221036115439,-1.451112639708888,Yes,True,True,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,20.0,1,-2.0311226844787598,-0.27728378772735596,-1.4219005808672158,1.173828851981532,-0.6092221036115439,-1.451112639708888,No,True,False,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,20.0,3,-0.9490128755569458,-0.6991430521011353,-0.3412674985188503,0.7533231640678077,-0.6077453770380955,-1.452466216168943,No,True,False,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,20.0,0,-0.5271809101104736,-1.0311897993087769,0.0798108942413126,0.4232303008259761,-0.6069918043517862,-1.454420100134753,Yes,False,False,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,20.0,2,-0.1873415857553482,-1.9374417066574097,0.415995011476445,-0.4767873071843669,-0.6033365972317932,-1.4606543994730428,Yes,True,True,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,20.0,0,-0.16878975927829742,-3.6718177795410156,0.4382020450734888,-2.217397679406263,-0.6069918043517862,-1.454420100134753,Yes,True,True,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,20.0,3,-0.3983391523361206,-2.390565872192383,0.2094062247019749,-0.9380996560234398,-0.6077453770380955,-1.452466216168943,Yes,False,True,False
can be fair,a piano,'',Can a piano be fair?,No,random,20.0,4,-0.6639419794082642,-1.663968563079834,-0.06201419645665396,-0.2095729949396281,-0.6019277829516102,-1.4543955681402059,Yes,False,True,False
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,20.0,2,-0.2674524784088135,-1.7655891180038452,0.33588411882297975,-0.30493471853080245,-0.6033365972317932,-1.4606543994730428,Yes,False,True,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,20.0,0,-0.31809666752815247,-1.5701881647109985,0.28889513682363377,-0.11576806457624556,-0.6069918043517862,-1.454420100134753,Yes,True,True,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,20.0,1,-0.4901602268218994,-0.9921602010726929,0.11906187678964453,0.45895243863619517,-0.6092221036115439,-1.451112639708888,Yes,False,False,True
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,20.0,3,-0.5272449254989624,-1.0312135219573975,0.0805004515391331,0.42125269421154554,-0.6077453770380955,-1.452466216168943,Yes,False,False,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,20.0,2,-0.28500211238861084,-1.7811774015426636,0.3183344848431824,-0.3205230020696208,-0.6033365972317932,-1.4606543994730428,Yes,True,True,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,20.0,2,-0.2870525121688843,-1.5390355587005615,0.31628408506290895,-0.07838115922751876,-0.6033365972317932,-1.4606543994730428,Yes,False,True,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,20.0,4,-0.2966747581958771,-1.5467803478240967,0.3052530247557331,-0.0923847796838908,-0.6019277829516102,-1.4543955681402059,Yes,True,True,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,20.0,4,-0.1413947492837906,-2.3905489444732666,0.4605330336678196,-0.9361533763330607,-0.6019277829516102,-1.4543955681402059,Yes,True,True,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,20.0,1,-0.9021809101104736,-0.652283787727356,-0.2929588064989297,0.7988288519815321,-0.6092221036115439,-1.451112639708888,No,True,False,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,20.0,3,-0.17956508696079254,-2.1718177795410156,0.42818029007730296,-0.7193515633720726,-0.6077453770380955,-1.452466216168943,Yes,False,True,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,20.0,0,-0.960594117641449,-0.7108111381530762,-0.35360231328966274,0.7436089619816768,-0.6069918043517862,-1.454420100134753,No,True,False,True
can be folded,a finger,'',Can a finger be folded?,No,random,20.0,4,-0.4490129053592682,-1.1952537298202515,0.152914877592342,0.2591418383199544,-0.6019277829516102,-1.4543955681402059,Yes,False,False,True
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,20.0,0,-0.27317002415657043,-1.7733391523361206,0.3338217801952158,-0.3189190522013676,-0.6069918043517862,-1.454420100134753,Yes,True,True,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,20.0,1,-0.7458335757255554,-0.9958910942077637,-0.13661147211401148,0.45522154550112437,-0.6092221036115439,-1.451112639708888,Yes,False,False,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,20.0,2,-0.23021259903907776,-1.976468563079834,0.37312399819271547,-0.5158141636067912,-0.6033365972317932,-1.4606543994730428,Yes,True,True,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,20.0,2,-0.10374811291694641,-3.1092803478240967,0.4995884843148468,-1.648625948351054,-0.6033365972317932,-1.4606543994730428,Yes,True,True,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,20.0,2,-0.7537020444869995,-0.753831148147583,-0.15036544725520629,0.7068232513254598,-0.6033365972317932,-1.4606543994730428,Yes,False,False,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,20.0,2,-0.47836053371429443,-1.226518154144287,0.12497606351749879,0.23413624532875565,-0.6033365972317932,-1.4606543994730428,Yes,True,False,False
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,20.0,4,-0.8631246089935303,-0.613223671913147,-0.26119682604192007,0.8411718962270589,-0.6019277829516102,-1.4543955681402059,No,True,False,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,20.0,0,-0.2692648470401764,-2.0155274868011475,0.33772695731160984,-0.5611073866663945,-0.6069918043517862,-1.454420100134753,Yes,True,True,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,20.0,0,-0.8943238258361816,-0.6444549560546875,-0.2873320214843954,0.8099651440800655,-0.6069918043517862,-1.454420100134753,No,True,False,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,20.0,1,-0.4841747581958771,-1.2342535257339478,0.12504734541566687,0.2168591139749403,-0.6092221036115439,-1.451112639708888,Yes,False,False,True
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,20.0,2,-0.28308331966400146,-1.5312060117721558,0.32025327756779176,-0.070551612299113,-0.6033365972317932,-1.4606543994730428,Yes,True,True,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,20.0,3,-0.48209232091903687,-1.2342535257339478,0.12565305611905864,0.21821269043499525,-0.6077453770380955,-1.452466216168943,Yes,False,False,True
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,20.0,3,-0.5975362062454224,-0.8476120233535767,0.010209170792673139,0.6048541928153663,-0.6077453770380955,-1.452466216168943,Yes,True,False,False
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,20.0,0,-0.45291832089424133,-1.203027367591858,0.1540734834575449,0.25139273254289507,-0.6069918043517862,-1.454420100134753,Yes,False,False,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,20.0,0,-0.28880730271339417,-1.788968563079834,0.31818450163839207,-0.334548462945081,-0.6069918043517862,-1.454420100134753,Yes,False,True,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,20.0,3,-0.279133677482605,-1.5311508178710938,0.3286116995554905,-0.07868460170215075,-0.6077453770380955,-1.452466216168943,Yes,True,True,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,20.0,2,-0.6559039950370789,-1.1561226844787598,-0.05256739780528563,0.304531714994283,-0.6033365972317932,-1.4606543994730428,Yes,False,False,True
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,20.0,0,-0.2711417078971863,-2.0154640674591064,0.33585009645459996,-0.5610439673243535,-0.6069918043517862,-1.454420100134753,Yes,True,True,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,20.0,4,-0.648094117641449,-1.1483111381530762,-0.04616633468983877,0.3060844299871297,-0.6019277829516102,-1.4543955681402059,Yes,False,False,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,20.0,3,-0.37075966596603394,-1.6170650720596313,0.23698571107206157,-0.16459885589068834,-0.6077453770380955,-1.452466216168943,Yes,True,True,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,20.0,1,-0.4996646046638489,-1.499876618385315,0.10955749894769506,-0.0487639786764269,-0.6092221036115439,-1.451112639708888,Yes,False,True,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,20.0,3,-0.179354727268219,-2.437403917312622,0.4283906497698765,-0.9849377011436791,-0.6077453770380955,-1.452466216168943,Yes,True,True,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,20.0,4,-0.515418291091919,-1.015527367591858,0.08650949185969126,0.43886820054834796,-0.6019277829516102,-1.4543955681402059,Yes,False,False,True
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,20.0,2,-0.4197661876678467,-1.171817660331726,0.18357040956394655,0.2888367391413167,-0.6033365972317932,-1.4606543994730428,Yes,True,False,False
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,20.0,2,-0.1824594885110855,-1.9296132326126099,0.4208771087207077,-0.4689588331395671,-0.6033365972317932,-1.4606543994730428,Yes,True,True,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,20.0,0,-0.7421132326126099,-0.7421524524688721,-0.13512142826082363,0.7122676476658809,-0.6069918043517862,-1.454420100134753,Yes,False,False,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,20.0,2,-0.7615128755569458,-0.7616597414016724,-0.15817627832515258,0.6989946580713704,-0.6033365972317932,-1.4606543994730428,Yes,False,False,True
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,20.0,0,-0.6287020444869995,-0.8788477182388306,-0.021710240135213277,0.5755723818959224,-0.6069918043517862,-1.454420100134753,Yes,False,False,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,20.0,4,-0.609218955039978,-0.8593302965164185,-0.0072911720883678255,0.5950652716237874,-0.6019277829516102,-1.4543955681402059,Yes,True,False,False
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,20.0,3,-0.7692648768424988,-0.7694053649902344,-0.16151949980440328,0.6830608511787086,-0.6077453770380955,-1.452466216168943,Yes,False,False,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,20.0,4,-0.42942824959754944,-1.1796296834945679,0.17249953335406076,0.274765884645638,-0.6019277829516102,-1.4543955681402059,Yes,False,False,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,20.0,2,-0.49792373180389404,-0.9960356950759888,0.10541286542789918,0.464618704397054,-0.6033365972317932,-1.4606543994730428,Yes,False,False,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,20.0,1,-0.2947219908237457,-1.5468013286590576,0.3145001127877982,-0.09568868895016958,-0.6092221036115439,-1.451112639708888,Yes,True,True,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,20.0,1,-0.32590702176094055,-1.5779995918273926,0.2833150818506034,-0.12688695211850454,-0.6092221036115439,-1.451112639708888,Yes,True,True,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,20.0,0,-0.3630230724811554,-1.6170921325683594,0.24396873187063084,-0.1626720324336064,-0.6069918043517862,-1.454420100134753,Yes,True,True,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,20.0,0,-0.550449788570404,-1.3045921325683594,0.05654201578138218,0.1498279675663936,-0.6069918043517862,-1.454420100134753,Yes,False,False,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,20.0,2,-1.031040072441101,-0.5272449254989624,-0.42770347520930785,0.9334094739740804,-0.6033365972317932,-1.4606543994730428,No,True,False,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,20.0,1,-0.6092535257339478,-0.8593013286590576,-3.142212240381248e-05,0.5918113110498304,-0.6092221036115439,-1.451112639708888,Yes,False,False,True
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,20.0,3,-0.44128239154815674,-1.1952667236328125,0.16646298548993876,0.2571994925361305,-0.6077453770380955,-1.452466216168943,Yes,False,False,True
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,20.0,4,-0.26932385563850403,-1.7733608484268188,0.3326039273131062,-0.318965280286613,-0.6019277829516102,-1.4543955681402059,Yes,True,True,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,20.0,0,-0.44124722480773926,-1.187425136566162,0.16574457954404698,0.26699496356859087,-0.6069918043517862,-1.454420100134753,Yes,True,False,False
