property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,20.0,2,-1.0885162353515625,-1.591274380683899,0.15504176389603397,-0.08722838234333774,-1.2435579992475965,-1.5040459983405612,Yes,True,True,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,20.0,4,-1.1978089809417725,-1.4506103992462158,0.042149548800218595,0.05010983188237472,-1.239958529741991,-1.5007202311285905,Yes,False,False,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,20.0,4,-1.074109673500061,-1.5756876468658447,0.16584885624193002,-0.07496741573725418,-1.239958529741991,-1.5007202311285905,Yes,True,True,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,20.0,0,-0.9530001878738403,-1.7084810733795166,0.29025779401972174,-0.21173391583419976,-1.243257981893562,-1.4967471575453168,Yes,True,True,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,20.0,1,-0.9126734733581543,-1.668647289276123,0.333596816481579,-0.16534808366781184,-1.2462702898397333,-1.5032992056083112,Yes,True,True,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,20.0,1,-1.199897289276123,-1.201166033744812,0.04637300056361027,0.3021331718634992,-1.2462702898397333,-1.5032992056083112,Yes,False,False,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,20.0,3,-1.252537727355957,-1.5053174495697021,-0.007795258753356515,-0.008427042691480535,-1.2447424686026005,-1.4968904068782216,Yes,False,True,False
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,20.0,0,-1.2057442665100098,-1.4590238332748413,0.037513715383552304,0.03772332427047553,-1.243257981893562,-1.4967471575453168,Yes,False,False,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,20.0,2,-1.011609673500061,-1.5137262344360352,0.23194832574753543,-0.00968023609547397,-1.2435579992475965,-1.5040459983405612,Yes,True,True,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,20.0,0,-1.0616307258605957,-1.816202163696289,0.18162725603296637,-0.3194550061509722,-1.243257981893562,-1.4967471575453168,Yes,True,True,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,20.0,3,-1.0494942665100098,-1.5515345335006714,0.19524820209259075,-0.054644126622449773,-1.2447424686026005,-1.4968904068782216,Yes,False,True,False
can be fair,a piano,'',Can a piano be fair?,No,random,20.0,4,-1.2459216117858887,-1.497524380683899,-0.005963082043897616,0.003195850444691617,-1.239958529741991,-1.5007202311285905,Yes,False,False,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,20.0,2,-1.0807442665100098,-1.5834810733795166,0.1628137327375867,-0.07943507503895542,-1.2435579992475965,-1.5040459983405612,Yes,False,True,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,20.0,0,-0.9947662353515625,-1.7468222379684448,0.24849174654199957,-0.250075080423128,-1.243257981893562,-1.4967471575453168,Yes,True,True,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,20.0,1,-1.0807442665100098,-1.3334810733795166,0.16552602332972355,0.1698181322287946,-1.2462702898397333,-1.5032992056083112,Yes,False,False,True
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,20.0,3,-1.1052324771881104,-1.6068603992462158,0.13950999141449016,-0.10996999236799421,-1.2447424686026005,-1.4968904068782216,Yes,False,True,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,20.0,2,-1.0739824771881104,-1.576166033744812,0.16957552205948612,-0.07212003540425083,-1.2435579992475965,-1.5040459983405612,Yes,True,True,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,20.0,2,-1.315037727355957,-1.5671098232269287,-0.07147972810836056,-0.06306382488636753,-1.2435579992475965,-1.5040459983405612,Yes,False,False,True
can be fished,a herring,'',Can a herring be fished?,Yes,random,20.0,4,-1.1040589809417725,-1.6068603992462158,0.1358995488002186,-0.10614016811762528,-1.239958529741991,-1.5007202311285905,Yes,True,True,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,20.0,4,-1.1182847023010254,-1.6218222379684448,0.12167382744096567,-0.12110200683985428,-1.239958529741991,-1.5007202311285905,Yes,True,True,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,20.0,1,-1.532294750213623,-1.2858598232269287,-0.28602446037388973,0.2174393823813825,-1.2462702898397333,-1.5032992056083112,No,True,False,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,20.0,3,-1.1040589809417725,-1.606147289276123,0.14068348766082805,-0.10925688239790143,-1.2447424686026005,-1.4968904068782216,Yes,False,True,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,20.0,0,-1.2937464714050293,-1.5449762344360352,-0.05048848951146723,-0.048229076890718314,-1.243257981893562,-1.4967471575453168,Yes,False,False,True
can be folded,a finger,'',Can a finger be folded?,No,random,20.0,4,-1.011609673500061,-1.5137262344360352,0.22834885624193002,-0.013006003307444614,-1.239958529741991,-1.5007202311285905,Yes,False,True,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,20.0,0,-1.3307442665100098,-1.8327845335006714,-0.0874862846164477,-0.33603737595535454,-1.243257981893562,-1.4967471575453168,Yes,True,True,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,20.0,1,-1.219794750213623,-1.472452163696289,0.026475539626110267,0.030847041912022144,-1.2462702898397333,-1.5032992056083112,Yes,False,False,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,20.0,2,-1.188544750213623,-1.941202163696289,0.05501324903397342,-0.4371561653557279,-1.2435579992475965,-1.5040459983405612,Yes,True,True,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,20.0,2,-1.3072662353515625,-1.810024380683899,-0.06370823610396603,-0.30597838234333774,-1.2435579992475965,-1.5040459983405612,Yes,True,True,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,20.0,2,-1.532294750213623,-1.2858598232269287,-0.2887367509660266,0.21818617511363247,-1.2435579992475965,-1.5040459983405612,No,True,False,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,20.0,2,-1.4463043212890625,-1.449897289276123,-0.20274632204146603,0.05414870906443814,-1.2435579992475965,-1.5040459983405612,Yes,True,False,False
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,20.0,4,-1.4775543212890625,-1.231147289276123,-0.23759579154707144,0.2695729418524675,-1.239958529741991,-1.5007202311285905,No,True,False,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,20.0,0,-1.190037727355957,-1.6928174495697021,0.05322025453760504,-0.1960702920243853,-1.243257981893562,-1.4967471575453168,Yes,True,True,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,20.0,0,-1.315037727355957,-1.5671098232269287,-0.07177974546239496,-0.07036266568161187,-1.243257981893562,-1.4967471575453168,Yes,False,False,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,20.0,1,-1.0729721784591675,-1.5749964714050293,0.17329811138056583,-0.07169726579671809,-1.2462702898397333,-1.5032992056083112,Yes,False,True,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,20.0,2,-1.0713043212890625,-1.574897289276123,0.17225367795853397,-0.07085129093556186,-1.2435579992475965,-1.5040459983405612,Yes,True,True,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,20.0,3,-1.3228089809417725,-1.574897289276123,-0.07806651233917195,-0.07800688239790143,-1.2447424686026005,-1.4968904068782216,Yes,False,False,True
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,20.0,3,-1.1353089809417725,-1.637397289276123,0.10943348766082805,-0.14050688239790143,-1.2447424686026005,-1.4968904068782216,Yes,True,True,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,20.0,0,-1.1822662353515625,-1.6843222379684448,0.06099174654199957,-0.18757508042312798,-1.243257981893562,-1.4967471575453168,Yes,False,True,False
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,20.0,0,-1.0572662353515625,-1.8093222379684448,0.18599174654199957,-0.312575080423128,-1.243257981893562,-1.4967471575453168,Yes,False,True,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,20.0,3,-1.0226354598999023,-1.7745347023010254,0.22210700870269817,-0.2776442954228038,-1.2447424686026005,-1.4968904068782216,Yes,True,True,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,20.0,2,-1.0557847023010254,-1.5584216117858887,0.18777329694657108,-0.054375613445327486,-1.2435579992475965,-1.5040459983405612,Yes,False,True,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,20.0,0,-1.094794750213623,-1.847452163696289,0.14846323167993902,-0.3507050061509722,-1.243257981893562,-1.4967471575453168,Yes,True,True,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,20.0,4,-1.2292221784591675,-1.4812464714050293,0.010736351282823575,0.019473759723561246,-1.239958529741991,-1.5007202311285905,Yes,False,False,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,20.0,3,-1.0807442665100098,-1.5827845335006714,0.16399820209259075,-0.08589412662244977,-1.2447424686026005,-1.4968904068782216,Yes,True,True,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,20.0,1,-1.158787727355957,-1.6608598232269287,0.08748256248377628,-0.1575606176186175,-1.2462702898397333,-1.5032992056083112,Yes,False,True,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,20.0,3,-1.391774296760559,-1.6459810733795166,-0.14703182815795857,-0.149090666501295,-1.2447424686026005,-1.4968904068782216,Yes,True,True,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,20.0,4,-1.3527634143829346,-1.3569376468658447,-0.11280488464094351,0.14378258426274582,-1.239958529741991,-1.5007202311285905,Yes,False,False,True
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,20.0,2,-1.1209216117858887,-1.622524380683899,0.1226363874617078,-0.11847838234333774,-1.2435579992475965,-1.5040459983405612,Yes,True,True,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,20.0,2,-1.0415589809417725,-1.543647289276123,0.201999018305824,-0.03960129093556186,-1.2435579992475965,-1.5040459983405612,Yes,True,True,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,20.0,0,-1.0494942665100098,-1.5515345335006714,0.1937637153835523,-0.054787375955354545,-1.243257981893562,-1.4967471575453168,Yes,False,True,False
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,20.0,2,-1.4869942665100098,-1.4897310733795166,-0.2434362672624133,0.014314924961044584,-1.2435579992475965,-1.5040459983405612,Yes,False,False,True
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,20.0,0,-1.5182442665100098,-1.2709810733795166,-0.2749862846164477,0.22576608416580024,-1.243257981893562,-1.4967471575453168,No,True,False,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,20.0,4,-1.1822662353515625,-1.6843222379684448,0.057692294390428556,-0.18360200683985428,-1.239958529741991,-1.5007202311285905,Yes,True,True,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,20.0,3,-1.1834216117858887,-1.435024380683899,0.061320856816711844,0.06186602619432269,-1.2447424686026005,-1.4968904068782216,Yes,False,False,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,20.0,4,-1.1510162353515625,-1.9030722379684448,0.08894229439042856,-0.4023520068398543,-1.239958529741991,-1.5007202311285905,Yes,False,True,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,20.0,2,-1.376044750213623,-1.628702163696289,-0.13248675096602658,-0.12465616535572788,-1.2435579992475965,-1.5040459983405612,Yes,False,False,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,20.0,1,-1.0193907022476196,-1.5215238332748413,0.22687958759211369,-0.018224627666530102,-1.2462702898397333,-1.5032992056083112,Yes,True,True,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,20.0,1,-1.344794750213623,-1.5983598232269287,-0.09852446037388973,-0.0950606176186175,-1.2462702898397333,-1.5032992056083112,Yes,True,False,False
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,20.0,0,-1.2693907022476196,-1.5209810733795166,-0.02613272035405756,-0.02423391583419976,-1.243257981893562,-1.4967471575453168,Yes,True,False,False
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,20.0,0,-1.3215134143829346,-1.574109673500061,-0.0782554324893725,-0.0773625159547442,-1.243257981893562,-1.4967471575453168,Yes,False,False,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,20.0,2,-1.408787727355957,-1.4108598232269287,-0.16522972810836056,0.09318617511363247,-1.2435579992475965,-1.5040459983405612,Yes,False,False,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,20.0,1,-1.2290589809417725,-1.481147289276123,0.017211308897960853,0.02215191633218816,-1.2462702898397333,-1.5032992056083112,Yes,False,False,True
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,20.0,3,-1.282294750213623,-1.5358598232269287,-0.03755228161102253,-0.0389694163487071,-1.2447424686026005,-1.4968904068782216,Yes,False,True,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,20.0,4,-1.1040589809417725,-1.856147289276123,0.1358995488002186,-0.3554270581475325,-1.239958529741991,-1.5007202311285905,Yes,True,True,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,20.0,0,-1.324109673500061,-1.5756876468658447,-0.08085169160649897,-0.07894048932052788,-1.243257981893562,-1.4967471575453168,Yes,True,False,False
