property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,20.0,0,-1.5937436819076538,-3.468745708465576,5.264883657334766,6.090841466121908,-6.85862733924242,-9.559587174587485,Yes,False,False,True
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,20.0,1,-0.60541832447052,-15.374980926513672,6.372042383384975,-5.886592271706711,-6.977460707855495,-9.488388654806961,Yes,True,True,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,20.0,2,-0.10203802585601807,-16.749988555908203,6.9757672557989805,-7.123756696350341,-7.077805281654999,-9.626231859557862,Yes,True,True,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,20.0,2,-0.058579087257385254,-16.24999237060547,7.019226194397613,-6.623760511047607,-7.077805281654999,-9.626231859557862,Yes,False,True,False
can be bald,an owl,'',Can an owl be bald?,No,random,20.0,3,-8.18469524383545,-12.558158874511719,-1.1511245942735382,-3.1209466907240095,-7.033570649561911,-9.43721218378771,Yes,False,True,False
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,20.0,4,-17.74896812438965,-7.78004264831543,-10.804324872640965,1.6257552910463087,-6.944643251748684,-9.405797939361738,No,True,False,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,20.0,1,-0.23924016952514648,-7.843733787536621,6.738220538330348,1.64465486727034,-6.977460707855495,-9.488388654806961,Yes,True,True,True
can be bent,a leg,'',Can a leg be bent?,Yes,random,20.0,3,-1.2577956914901733,-12.12498664855957,5.775774958071738,-2.687774464771861,-7.033570649561911,-9.43721218378771,Yes,True,True,True
can be bent,an owl,'',Can an owl be bent?,No,random,20.0,1,-15.935688018798828,-6.748588562011719,-8.958227310943332,2.7398000927952424,-6.977460707855495,-9.488388654806961,No,True,False,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,20.0,2,-1.0468302965164185,-4.218708515167236,6.03097498513858,5.407523344390626,-7.077805281654999,-9.626231859557862,Yes,True,True,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,20.0,4,-0.19137072563171387,-12.562481880187988,6.75327252611697,-3.15668394082625,-6.944643251748684,-9.405797939361738,Yes,True,True,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,20.0,4,-19.247814178466797,-9.748297691345215,-12.303170926718114,-0.3424997519834765,-6.944643251748684,-9.405797939361738,No,True,False,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,20.0,3,-2.2495415210723877,-7.999619960784912,4.784029128489523,1.437592223002797,-7.033570649561911,-9.43721218378771,Yes,True,True,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,20.0,0,-2.9062461853027344,-11.062496185302734,3.952381153939686,-1.5029090107152498,-6.85862733924242,-9.559587174587485,Yes,False,True,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,20.0,1,-0.3398171663284302,-12.812481880187988,6.637643541527065,-3.324093225381027,-6.977460707855495,-9.488388654806961,Yes,True,True,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,20.0,0,-0.014702796936035156,-16.374996185302734,6.843924542306385,-6.81540901071525,-6.85862733924242,-9.559587174587485,Yes,True,True,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,20.0,1,-4.312486171722412,-10.562490463256836,2.6649745361330828,-1.0741018084498748,-6.977460707855495,-9.488388654806961,Yes,False,True,False
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,20.0,3,-0.2910088300704956,-7.499993324279785,6.742561819491415,1.937218859507924,-7.033570649561911,-9.43721218378771,Yes,True,True,True
can be cold,a plow,'',Can a plow be cold?,No,random,20.0,2,-3.4841747283935547,-7.968142509460449,3.593630553261444,1.6580893500974128,-7.077805281654999,-9.626231859557862,Yes,False,True,False
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,20.0,4,-0.11474394798278809,-13.624999046325684,6.829899303765896,-4.219201106963945,-6.944643251748684,-9.405797939361738,Yes,True,True,True
can be covered,butter,'',Can butter be covered?,No,random,20.0,2,-1.0311304330825806,-12.24976921081543,6.046674848572418,-2.6235373512575677,-7.077805281654999,-9.626231859557862,Yes,False,True,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,20.0,4,-0.15719008445739746,-3.7499454021453857,6.787453167291287,5.655852537216353,-6.944643251748684,-9.405797939361738,Yes,False,True,False
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,20.0,1,-0.2060328722000122,-16.99998664855957,6.771427835655483,-7.511597993752609,-6.977460707855495,-9.488388654806961,Yes,True,True,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,20.0,2,-2.3745954036712646,-4.562203884124756,4.703209877983734,5.064027975433106,-7.077805281654999,-9.626231859557862,Yes,False,False,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,20.0,3,-22.872194290161133,-9.185315132141113,-15.838623640599222,0.2518970516465959,-7.033570649561911,-9.43721218378771,No,True,False,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,20.0,3,-0.38862287998199463,-16.374969482421875,6.644947769579916,-6.937757298634166,-7.033570649561911,-9.43721218378771,Yes,True,True,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,20.0,1,-1.5546648502349854,-12.749980926513672,5.4227958576205095,-3.2615922717067107,-6.977460707855495,-9.488388654806961,Yes,False,True,False
can be curly,hair,'',Can hair be curly?,Yes,random,20.0,4,-0.049790143966674805,-18.999996185302734,6.894853107782009,-9.594198245940996,-6.944643251748684,-9.405797939361738,Yes,True,True,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,20.0,3,-0.012078285217285156,-13.312496185302734,7.021492364344626,-3.875284001515025,-7.033570649561911,-9.43721218378771,Yes,True,True,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,20.0,1,-2.234342336654663,-7.187466621398926,4.743118371200832,2.3009220334080354,-6.977460707855495,-9.488388654806961,Yes,False,True,False
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,20.0,4,-0.49989771842956543,-7.437438011169434,6.444745533319119,1.9683599281923048,-6.944643251748684,-9.405797939361738,Yes,False,True,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,20.0,2,-12.623297691345215,-2.0134055614471436,-5.545492409690216,7.612826298110718,-7.077805281654999,-9.626231859557862,No,True,False,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,20.0,1,-0.015257716178894043,-18.75,6.962202991676601,-9.261611345193039,-6.977460707855495,-9.488388654806961,Yes,False,True,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,20.0,1,-0.042714715003967285,-17.749996185302734,6.934745992851528,-8.261607530495773,-6.977460707855495,-9.488388654806961,Yes,True,True,True
can be deflated,flour,'',Can flour be deflated?,No,random,20.0,4,-6.124884128570557,-4.49991512298584,0.8197591231781276,4.9058828163758985,-6.944643251748684,-9.405797939361738,No,True,False,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,20.0,3,-0.10445964336395264,-15.499983787536621,6.929111006197958,-6.062771603748912,-7.033570649561911,-9.43721218378771,Yes,True,True,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,20.0,2,-0.20700490474700928,-13.499988555908203,6.870800376907989,-3.873756696350341,-7.077805281654999,-9.626231859557862,Yes,True,True,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,20.0,2,-0.13573765754699707,-16.749998092651367,6.9420676241080015,-7.123766233093505,-7.077805281654999,-9.626231859557862,Yes,True,True,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,20.0,4,-15.562254905700684,-10.124664306640625,-8.617611653952,-0.7188663672788866,-6.944643251748684,-9.405797939361738,No,True,False,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,20.0,4,-4.187429904937744,-13.749979019165039,2.75721334681094,-4.344181079803301,-6.944643251748684,-9.405797939361738,Yes,True,True,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,20.0,0,-0.026333093643188477,-14.624959945678711,6.832294245599232,-5.065372771091226,-6.85862733924242,-9.559587174587485,Yes,True,True,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,20.0,1,-0.06835603713989258,-14.187498092651367,6.909104670715602,-4.699109437844406,-6.977460707855495,-9.488388654806961,Yes,True,True,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,20.0,1,-14.624738693237305,-7.62489128112793,-7.64727798538181,1.8634973736790315,-6.977460707855495,-9.488388654806961,No,True,False,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,20.0,3,-2.8749098777770996,-10.687397956848145,4.158660771784811,-1.2501857730604353,-7.033570649561911,-9.43721218378771,Yes,False,True,False
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,20.0,0,-14.24592113494873,-9.18366813659668,-7.38729379570631,0.37591903799080484,-6.85862733924242,-9.559587174587485,No,True,False,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,20.0,2,-1.1640279293060303,-10.749983787536621,5.913777352348968,-1.1237519279787591,-7.077805281654999,-9.626231859557862,Yes,True,True,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,20.0,0,-0.4296844005584717,-14.562498092651367,6.4289429386839485,-5.002910918063883,-6.85862733924242,-9.559587174587485,Yes,True,True,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,20.0,3,-5.156177520751953,-9.499841690063477,1.877393128809958,-0.06262950627576735,-7.033570649561911,-9.43721218378771,Yes,False,True,False
can be fair,a piano,'',Can a piano be fair?,No,random,20.0,4,-15.559514999389648,-10.555784225463867,-8.614871747640965,-1.1499862861021288,-6.944643251748684,-9.405797939361738,No,True,False,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,20.0,2,-0.07566559314727783,-5.53123664855957,7.002139688507721,4.094995210998292,-7.077805281654999,-9.626231859557862,Yes,False,True,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,20.0,0,-0.32418906688690186,-15.12498664855957,6.534438272355518,-5.565399473972086,-6.85862733924242,-9.559587174587485,Yes,True,True,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,20.0,1,-0.18256604671478271,-7.874980926513672,6.794894661140712,1.6134077282932893,-6.977460707855495,-9.488388654806961,Yes,False,True,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,20.0,3,-3.1718661785125732,-12.874993324279785,3.861704471049338,-3.437781140492076,-7.033570649561911,-9.43721218378771,Yes,False,True,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,20.0,2,-0.011017680168151855,-14.18748664855957,7.066787601486847,-4.561254789001708,-7.077805281654999,-9.626231859557862,Yes,True,True,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,20.0,2,-7.59344482421875,-7.374738693237305,-0.5156395425637514,2.2514931663205573,-7.077805281654999,-9.626231859557862,No,True,False,True
can be fished,a herring,'',Can a herring be fished?,Yes,random,20.0,4,-0.7148312330245972,-18.249996185302734,6.229812018724087,-8.844198245940996,-6.944643251748684,-9.405797939361738,Yes,True,True,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,20.0,4,-0.00594639778137207,-18.874998092651367,6.938696853967312,-9.469200153289629,-6.944643251748684,-9.405797939361738,Yes,True,True,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,20.0,1,-16.249704360961914,-8.312283515930176,-9.272243653106418,1.1761051388767854,-6.977460707855495,-9.488388654806961,No,True,False,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,20.0,3,-0.06493246555328369,-12.812495231628418,6.968638184008627,-3.3752830478407088,-7.033570649561911,-9.43721218378771,Yes,False,True,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,20.0,0,-13.624619483947754,-6.124446868896484,-6.765992144705334,3.435140305691,-6.85862733924242,-9.559587174587485,No,True,False,True
can be folded,a finger,'',Can a finger be folded?,No,random,20.0,4,-17.74976921081543,-2.781172752380371,-10.805125959066746,6.624625186981367,-6.944643251748684,-9.405797939361738,No,True,False,True
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,20.0,0,-0.04074454307556152,-19.37498664855957,6.817882796166859,-9.815399473972086,-6.85862733924242,-9.559587174587485,Yes,True,True,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,20.0,1,-0.6752347350120544,-11.249738693237305,6.30222597284344,-1.7613500384303435,-6.977460707855495,-9.488388654806961,Yes,False,True,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,20.0,2,-0.11471521854400635,-12.249994277954102,6.963090063110992,-2.6237624183962396,-7.077805281654999,-9.626231859557862,Yes,True,True,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,20.0,2,-1.1796296834945679,-19.62492561340332,5.898175598160431,-9.998693753845458,-7.077805281654999,-9.626231859557862,Yes,True,True,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,20.0,2,-4.562438011169434,-0.1108173131942749,2.515367270485565,9.515414546363587,-7.077805281654999,-9.626231859557862,No,True,False,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,20.0,2,-0.9374687671661377,-13.06248664855957,6.140336514488861,-3.4362547890017083,-7.077805281654999,-9.626231859557862,Yes,True,True,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,20.0,4,-12.562420845031738,-3.7812178134918213,-5.617777593283054,5.624580125869917,-6.944643251748684,-9.405797939361738,No,True,False,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,20.0,0,-0.057823896408081055,-15.562479972839355,6.800803442834339,-6.002892798251871,-6.85862733924242,-9.559587174587485,Yes,True,True,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,20.0,0,-7.155561923980713,-8.12451171875,-0.2969345847382927,1.4350754558374845,-6.85862733924242,-9.559587174587485,Yes,False,False,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,20.0,1,-0.1425483226776123,-10.812490463256836,6.834912385177883,-1.3241018084498748,-6.977460707855495,-9.488388654806961,Yes,False,True,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,20.0,2,-0.9334149360656738,-13.937457084655762,6.144390345589325,-4.3112252250979,-7.077805281654999,-9.626231859557862,Yes,True,True,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,20.0,3,-0.16982746124267578,-9.249959945678711,6.863743188319235,0.18725223810899827,-7.033570649561911,-9.43721218378771,Yes,False,True,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,20.0,3,-0.2614704668521881,-10.499876976013184,6.772100182709723,-1.0626647922254744,-7.033570649561911,-9.43721218378771,Yes,True,True,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,20.0,0,-1.92185640335083,-2.3593645095825195,4.93677093589159,7.200222665004965,-6.85862733924242,-9.559587174587485,Yes,False,False,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,20.0,0,-0.16796576976776123,-3.078115463256836,6.690661569474659,6.481471711330649,-6.85862733924242,-9.559587174587485,Yes,False,True,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,20.0,3,-0.10641825199127197,-11.499991416931152,6.927152397570639,-2.062779233143443,-7.033570649561911,-9.43721218378771,Yes,True,True,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,20.0,2,-0.271456241607666,-14.687491416931152,6.8063490400473325,-5.06125955737329,-7.077805281654999,-9.626231859557862,Yes,False,True,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,20.0,0,-0.20211029052734375,-16.624975204467773,6.656517048715076,-7.065388029880289,-6.85862733924242,-9.559587174587485,Yes,True,True,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,20.0,4,-16.12479591369629,-3.656203269958496,-9.180152661947606,5.749594669403242,-6.944643251748684,-9.405797939361738,No,True,False,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,20.0,3,-0.47652339935302734,-15.437477111816406,6.557047250208884,-6.000264928028697,-7.033570649561911,-9.43721218378771,Yes,True,True,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,20.0,1,-12.936643600463867,-4.843540191650391,-5.959182892608372,4.6448484631565705,-6.977460707855495,-9.488388654806961,No,True,False,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,20.0,3,-0.64832603931427,-16.12492561340332,6.385244610247641,-6.687713429615611,-7.033570649561911,-9.43721218378771,Yes,True,True,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,20.0,4,-1.1406058073043823,-14.062492370605469,5.804037444444302,-4.65669443124373,-6.944643251748684,-9.405797939361738,Yes,False,True,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,20.0,2,-0.45291832089424133,-16.124916076660156,6.624886960760757,-6.498684217102294,-7.077805281654999,-9.626231859557862,Yes,True,True,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,20.0,2,-0.23924577236175537,-13.687492370605469,6.838559509293243,-4.061260511047607,-7.077805281654999,-9.626231859557862,Yes,True,True,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,20.0,0,-11.437481880187988,-0.1367018222808838,-4.578854540945568,9.4228853523066,-6.85862733924242,-9.559587174587485,No,True,False,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,20.0,2,-0.08495235443115234,-3.1406044960021973,6.992852927223846,6.485627363555665,-7.077805281654999,-9.626231859557862,Yes,False,True,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,20.0,0,-13.937383651733398,-2.031181812286377,-7.078756312490978,7.528405362301108,-6.85862733924242,-9.559587174587485,No,True,False,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,20.0,4,-0.1998336911201477,-11.437283515930176,6.7448095606285365,-2.0314855765684374,-6.944643251748684,-9.405797939361738,Yes,True,True,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,20.0,3,-2.1561570167541504,-12.187470436096191,4.877413632807761,-2.750258252308482,-7.033570649561911,-9.43721218378771,Yes,False,True,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,20.0,4,-4.843381404876709,-1.476417064666748,2.1012618468719753,7.92938087469499,-6.944643251748684,-9.405797939361738,No,True,False,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,20.0,2,-14.812041282653809,-0.5819549560546875,-7.73423600099881,9.044276903503174,-7.077805281654999,-9.626231859557862,No,True,False,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,20.0,1,-0.8632657527923584,-12.124991416931152,6.1141949550631365,-2.636602762124191,-6.977460707855495,-9.488388654806961,Yes,True,True,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,20.0,1,-0.39056575298309326,-17.37497329711914,6.586894954872402,-7.8865846423121795,-6.977460707855495,-9.488388654806961,Yes,True,True,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,20.0,0,-0.410109281539917,-16.99997329711914,6.448518057702503,-7.440386122531656,-6.85862733924242,-9.559587174587485,Yes,True,True,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,20.0,0,-6.499541759490967,-6.4059247970581055,0.3590855797514534,3.153662377529379,-6.85862733924242,-9.559587174587485,No,True,False,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,20.0,2,-23.374195098876953,-6.499703884124756,-16.296389817221954,3.126527975433106,-7.077805281654999,-9.626231859557862,No,True,False,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,20.0,1,-0.056836724281311035,-9.749979019165039,6.920623983574184,-0.2615903643580779,-6.977460707855495,-9.488388654806961,Yes,False,True,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,20.0,3,-3.531137704849243,-14.874948501586914,3.502432944712668,-5.437736317799205,-7.033570649561911,-9.43721218378771,Yes,False,True,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,20.0,4,-0.7577909231185913,-18.249990463256836,6.186852328630093,-8.844192523895098,-6.944643251748684,-9.405797939361738,Yes,True,True,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,20.0,0,-0.1386549472808838,-17.499990463256836,6.719972391961536,-7.940403288669351,-6.85862733924242,-9.559587174587485,Yes,True,True,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,20.0,4,-0.9765089750289917,-15.749954223632812,5.9681342767196925,-6.344156284271074,-6.944643251748684,-9.405797939361738,Yes,True,True,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,20.0,2,-15.999738693237305,-1.5311897993087769,-8.921933411582305,8.095042060249085,-7.077805281654999,-9.626231859557862,No,True,False,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,20.0,4,-0.06591320037841797,-10.437498092651367,6.878730051370266,-1.0317001532896288,-6.944643251748684,-9.405797939361738,Yes,True,True,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,20.0,4,-0.15620315074920654,-15.999985694885254,6.788440100999478,-6.5941877555235155,-6.944643251748684,-9.405797939361738,Yes,True,True,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,20.0,0,-0.02819502353668213,-13.499998092651367,6.830432315705738,-3.9404109180638827,-6.85862733924242,-9.559587174587485,Yes,False,True,False
