property,prefix,Context,Question,Correct Answer,negative_sample_type,yes_logprob,no_logprob,predicted_answer,is_correct
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,-3.5136661529541016,-6.7492899894714355,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,-4.275850296020508,-6.278696060180664,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,-4.088676929473877,-5.091350555419922,Yes,False
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,-4.966350555419922,-7.21786642074585,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,-5.4322662353515625,-9.18502426147461,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,-4.930784702301025,-7.433421611785889,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,-5.7779717445373535,-5.280309677124023,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,-5.178885459899902,-6.184322357177734,Yes,False
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,-6.621822357177734,-8.37349796295166,Yes,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,-4.368284702301025,-5.623071193695068,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,-4.123071193695068,-8.874290466308594,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,-4.373071193695068,-7.374088764190674,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,-6.716196060180664,-7.71720027923584,Yes,False
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-5.589796543121338,-8.87252426147461,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-3.950610399246216,-5.936467170715332,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-5.246822357177734,-7.249088764190674,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-7.933421611785889,-9.93502426147461,Yes,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-3.9678666591644287,-6.4684247970581055,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-4.154260158538818,-6.905679702758789,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,-3.5918805599212646,-4.343332767486572,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-3.899322271347046,-6.653696060180664,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-3.9194376468658447,-6.155996799468994,Yes,False
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-4.904380798339844,-9.436980247497559,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-3.4367902278900146,-4.687376499176025,Yes,False
can be folded,a finger,'',Can a finger be folded?,No,random,-5.497524261474609,-6.749088764190674,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-5.522363185882568,-7.9947662353515625,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-4.685024261474609,-4.1867899894714355,No,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-5.120921611785889,-5.374088764190674,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-4.841880798339844,-6.842293739318848,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-4.308421611785889,-5.310571193695068,Yes,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-5.647363185882568,-6.903696060180664,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-5.110836505889893,-4.620921611785889,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-5.309322357177734,-8.060571670532227,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-4.965669631958008,-5.216880798339844,Yes,False
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-4.497524261474609,-6.999088764190674,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-4.8697662353515625,-6.872524261474609,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-4.583040237426758,-5.838676929473877,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-5.338350296020508,-6.091760158538818,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-5.028696060180664,-6.27970027923584,Yes,False
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-4.6529717445373535,-6.155309677124023,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-4.714796543121338,-6.715669631958008,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-6.241385459899902,-6.493284702301025,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-5.2779717445373535,-6.528696060180664,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-4.9947662353515625,-5.247524261474609,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-5.463676929473877,-8.24592113494873,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-5.464542388916016,-6.466196060180664,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-4.339542388916016,-7.091196060180664,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-5.680784702301025,-6.685024261474609,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-6.334863185882568,-8.05842113494873,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-5.5572662353515625,-5.060997486114502,No,False
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-5.435571193695068,-4.186946868896484,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-6.214542388916016,-6.466760158538818,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-5.152042388916016,-7.90470027923584,Yes,False
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-4.650850296020508,-5.904260158538818,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-4.899322032928467,-5.403696060180664,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-4.403850555419922,-5.15536642074585,Yes,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-5.370921611785889,-4.122524261474609,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-4.213350296020508,-5.217809677124023,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-6.303885459899902,-8.055784225463867,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-4.274740695953369,-7.277296543121338,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-3.5863771438598633,-6.588676929473877,Yes,False
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-5.745921611785889,-5.498071193695068,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-5.366385459899902,-5.620921611785889,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-4.495921611785889,-6.997524261474609,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-4.6822662353515625,-6.435024261474609,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-5.277042388916016,-7.528696060180664,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-4.934322357177734,-5.685997486114502,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-5.872524261474609,-4.874088764190674,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-6.024322032928467,-8.744766235351562,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-4.582353591918945,-5.8404717445373535,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-4.959863185882568,-7.2154717445373535,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-4.212240695953369,-6.963676929473877,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-3.8718223571777344,-6.123497486114502,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-4.772363185882568,-5.029260158538818,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-6.332353591918945,-6.838350296020508,Yes,False
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-4.745921611785889,-5.7488298416137695,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-4.4947662353515625,-5.247524261474609,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-4.902296543121338,-6.153850555419922,Yes,False
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-5.341196060180664,-4.34254264831543,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-3.9187464714050293,-5.435571193695068,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-4.809322357177734,-4.310997486114502,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-5.434322357177734,-7.435571193695068,Yes,False
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-5.434322357177734,-6.685997486114502,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,-4.748071193695068,-4.249664783477783,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-6.238952159881592,-9.744766235351562,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-6.588676929473877,-9.121822357177734,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-5.717293739318848,-6.21821403503418,Yes,False
can be grown,lemon,'',Can lemon be grown?,Yes,random,-4.150850296020508,-6.15504264831543,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,-4.1238298416137695,-7.624446868896484,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,-3.5444376468658447,-7.029793739318848,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,-4.559322357177734,-8.061588287353516,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,-4.717293739318848,-7.217615604400635,Yes,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,-5.678885459899902,-8.680784225463867,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,-6.241385459899902,-6.745921611785889,Yes,False
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,-3.2636661529541016,-4.2488298416137695,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,-5.278850555419922,-8.060797691345215,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,-4.9322662353515625,-7.935571193695068,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,-5.493284702301025,-7.245921611785889,Yes,True
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,-6.491385459899902,-6.996822357177734,Yes,False
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,-5.467809677124023,-4.7184038162231445,No,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,-5.090669631958008,-9.123071670532227,Yes,True
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,-5.060997486114502,-8.061588287353516,Yes,True
can be lied on,a piano,'',Can a piano be lied on?,No,random,-5.9029717445373535,-7.40470027923584,Yes,False
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,-6.4988298416137695,-6.4992899894714355,Yes,False
can be locked,a spear,'',Can a spear be locked?,No,random,-5.123071193695068,-6.874088764190674,Yes,False
can be long,a boat,'',Can a boat be long?,Yes,random,-4.685024261474609,-8.93599796295166,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,-4.902296543121338,-7.654380798339844,Yes,False
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,-5.122524261474609,-7.874446868896484,Yes,False
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,-4.653169631958008,-8.685571670532227,Yes,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,-7.401176929473877,-8.18502426147461,Yes,False
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,-4.746822357177734,-7.748497486114502,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,-4.966880798339844,-4.21786642074585,No,True
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,-5.496822357177734,-6.749088764190674,Yes,True
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,-5.248071193695068,-7.7492899894714355,Yes,False
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,-5.4322662353515625,-8.684322357177734,Yes,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,-5.185024261474609,-5.4367899894714355,Yes,False
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,-5.649322032928467,-8.623071670532227,Yes,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,-4.997524261474609,-4.9992899894714355,Yes,False
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,-5.1197662353515625,-9.37092113494873,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,-5.873071193695068,-4.8742899894714355,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,-5.055784702301025,-8.31002426147461,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,-5.435997486114502,-6.437069416046143,Yes,False
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,-4.686946868896484,-4.687296390533447,Yes,False
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,-4.274322032928467,-7.9988298416137695,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,-7.274322032928467,-6.52970027923584,No,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,-5.965669631958008,-6.46786642074585,Yes,False
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,-3.7319376468658447,-7.7488298416137695,Yes,True
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,-5.996822357177734,-4.249088764190674,No,True
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,-7.458040237426758,-7.715669631958008,Yes,True
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,-6.928885459899902,-6.935997486114502,Yes,False
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,-7.6197662353515625,-10.87092113494873,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,-5.310571193695068,-2.7964510917663574,No,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,-4.652296543121338,-8.18599796295166,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,-6.245921611785889,-10.248071670532227,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,-5.748497486114502,-6.249088764190674,Yes,False
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,-4.934322357177734,-7.936588764190674,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,-7.028169631958008,-7.278850555419922,Yes,False
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,-4.433421611785889,-8.18599796295166,Yes,False
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,-5.088350296020508,-8.31099796295166,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,-4.1529717445373535,-6.905517578125,Yes,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,-3.0136661529541016,-6.999446868896484,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,-3.9675426483154297,-3.7185401916503906,No,True
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,-5.120921611785889,-6.373071193695068,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,-4.403696060180664,-8.124290466308594,Yes,True
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,-3.998497724533081,-6.749569416046143,Yes,False
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,-4.902042388916016,-8.373071670532227,Yes,True
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,-5.183421611785889,-8.43502426147461,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,-4.279260158538818,-8.999088287353516,Yes,True
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,-5.27970027923584,-7.030517578125,Yes,False
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,-4.308421611785889,-8.309322357177734,Yes,True
can be matured,cheese,'',Can cheese be matured?,Yes,random,-4.652042388916016,-8.87252426147461,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,-4.683421611785889,-6.685571193695068,Yes,True
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,-4.778850555419922,-5.53036642074585,Yes,False
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,-4.873497486114502,-4.374738693237305,No,True
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,-5.964542388916016,-5.966760158538818,Yes,False
can be oily,a wallet,'',Can a wallet be oily?,No,random,-6.466760158538818,-8.436588287353516,Yes,False
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,-5.2779717445373535,-7.02970027923584,Yes,False
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,-7.711822032928467,-10.435688018798828,Yes,True
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,-9.619071006774902,-10.123071670532227,Yes,False
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,-6.122524261474609,-8.62382984161377,Yes,False
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,-4.620921611785889,-7.123497486114502,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,-3.966195821762085,-5.71754264831543,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,-4.872524261474609,-5.8738298416137695,Yes,False
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,-6.154380798339844,-8.186695098876953,Yes,True
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,-3.763110399246216,-7.52970027923584,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,-6.555784702301025,-8.557266235351562,Yes,False
can be pumped,a football,'',Can a football be pumped?,Yes,random,-6.060024261474609,-8.81099796295166,Yes,True
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,-4.620921611785889,-10.121822357177734,Yes,True
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,-4.185997486114502,-7.4363298416137695,Yes,False
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,-5.216350555419922,-6.96786642074585,Yes,True
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,-5.216350555419922,-5.71821403503418,Yes,False
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,-1.5852106809616089,-5.093540191650391,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,-1.936790108680725,-5.187296390533447,Yes,False
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,-5.805784702301025,-9.31099796295166,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,-3.7488298416137695,-5.999446868896484,Yes,False
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,-5.621822357177734,-9.12349796295166,Yes,True
can be ridden,a drill,'',Can a drill be ridden?,No,random,-5.34220027923584,-6.093305587768555,Yes,False
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,-4.803885459899902,-7.808421611785889,Yes,True
can be rolled,a cape,'',Can a cape be rolled?,No,random,-5.747524261474609,-7.749088764190674,Yes,False
can be rowed,a canoe,'',Can a canoe be rowed?,Yes,random,-4.1529717445373535,-7.405309677124023,Yes,True
can be scary,a scarf,'',Can a scarf be scary?,No,random,-2.921330690383911,-6.656096458435059,Yes,False
