property,prefix,Context,Question,Correct Answer,negative_sample_type,yes_logprob,no_logprob,predicted_answer,is_correct
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,-3.9592928886413574,-4.461377143859863,Yes,False
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,-4.125532150268555,-5.894500732421875,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,-3.451242446899414,-4.101754665374756,Yes,False
can be curly,hair,'',Can hair be curly?,Yes,random,-2.820504665374756,-4.946211814880371,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,-3.5673105716705322,-5.2341227531433105,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,-3.867393970489502,-3.4959216117858887,No,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,-2.672913074493408,-4.291958332061768,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,-4.360836505889893,-3.488952159881592,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,-2.1822662353515625,-4.933421611785889,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,-3.3486998081207275,-4.229458332061768,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,-3.7236998081207275,-5.5913543701171875,Yes,False
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,-3.485839366912842,-6.013912677764893,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,-2.3902158737182617,-4.144123077392578,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,-3.163867712020874,-3.9351043701171875,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,-3.909463405609131,-4.532749652862549,Yes,False
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,-3.838350534439087,-4.088983535766602,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,-3.084902048110962,-4.720249652862549,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,-3.885647773742676,-5.188032150268555,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,-4.303885459899902,-3.432879686355591,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,-3.6644959449768066,-4.524458408355713,Yes,False
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,-3.3185195922851562,-3.5713043212890625,Yes,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,-3.604222059249878,-3.9812464714050293,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,-2.6266796588897705,-5.646185874938965,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,-2.694643497467041,-4.961822032928467,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,-3.820399522781372,-4.1822662353515625,Yes,False
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-3.9468977451324463,-5.200029373168945,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-3.2095541954040527,-4.5913543701171875,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-3.313999652862549,-4.577210903167725,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-4.188032150268555,-5.211958408355713,Yes,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-2.913125514984131,-4.275503158569336,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-3.7092928886413574,-4.836377143859863,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,-3.2142715454101562,-3.465669870376587,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-3.2652158737182617,-4.145540237426758,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-3.175743818283081,-3.5544052124023438,Yes,False
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-2.379404306411743,-4.618284702301025,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-2.8395423889160156,-4.090035915374756,Yes,False
can be folded,a finger,'',Can a finger be folded?,No,random,-3.166722059249878,-3.5437464714050293,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-2.8101043701171875,-4.067449569702148,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-4.553885459899902,-3.5584216117858887,No,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-3.041722059249878,-4.058421611785889,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-3.057262897491455,-4.049990653991699,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-3.4641482830047607,-4.108965873718262,Yes,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-3.214764356613159,-3.609468936920166,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-3.4699902534484863,-3.224466323852539,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-2.107492446899414,-4.2476043701171875,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-2.4913854598999023,-3.7432847023010254,Yes,False
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-2.9156625270843506,-5.059054374694824,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-3.3639161586761475,-3.8670177459716797,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-2.369762897491455,-3.7512402534484863,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-2.999023199081421,-3.879528522491455,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-3.8072662353515625,-3.0588998794555664,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-2.7753214836120605,-4.152535915374756,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-3.6440963745117188,-4.99354362487793,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-4.80604362487793,-5.9546966552734375,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-2.7142715454101562,-3.840669870376587,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-3.35188627243042,-3.4803595542907715,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-3.7113137245178223,-4.844282150268555,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-3.132143497467041,-4.524322032928467,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-2.0131001472473145,-4.265705108642578,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-3.6076626777648926,-4.133004665374756,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-3.204589366912842,-4.5005693435668945,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-3.430708646774292,-4.566626071929932,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-3.725893497467041,-3.1048262119293213,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-3.5423262119293213,-4.058421611785889,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-3.9233365058898926,-3.554893970489502,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-3.3613290786743164,-3.8703982830047607,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-3.051452159881592,-4.054893970489502,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-4.185024261474609,-3.7957229614257812,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-3.7358365058898926,-3.4913854598999023,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-3.368208646774292,-4.38633394241333,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-2.020977258682251,-4.291958332061768,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-1.8452495336532593,-4.220249652862549,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-2.3519959449768066,-4.220249652862549,Yes,False
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-3.0949902534484863,-3.7247695922851562,Yes,False
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-2.749023199081421,-3.638742446899414,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-4.32383394241333,-4.2041401863098145,No,True
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-2.657749652862549,-4.041958332061768,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-2.833477258682251,-4.108965873718262,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-3.1177358627319336,-4.387529373168945,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-4.301452159881592,-3.8038854598999023,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-2.9111998081207275,-4.286199569702148,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-2.276012897491455,-3.655590295791626,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-2.4201626777648926,-4.070504665374756,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-2.624023199081421,-4.013912677764893,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-3.0394959449768066,-4.157749652862549,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-4.5100626945495605,-3.270202159881592,No,False
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-3.614727258682251,-4.133004665374756,Yes,False
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-3.129528522491455,-4.532749652862549,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-3.6693501472473145,-3.54999041557312,No,False
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-3.3295865058898926,-3.958040237426758,Yes,False
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-3.3228089809417725,-3.3244683742523193,Yes,False
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-2.8065714836120605,-3.4343223571777344,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-3.065808057785034,-3.568216323852539,Yes,False
can be found underground,milk,'',Can milk be found underground?,No,random,-2.7726354598999023,-4.0251336097717285,Yes,False
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-3.6108365058898926,-3.990244150161743,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,-3.631875514984131,-3.510932207107544,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-3.170198678970337,-5.627112865447998,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-2.805708646774292,-4.0601043701171875,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-3.180708646774292,-4.1829729080200195,Yes,False
can be grown,lemon,'',Can lemon be grown?,Yes,random,-2.961570978164673,-4.8755693435668945,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,-2.9424498081207275,-4.944775581359863,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,-3.086822271347046,-4.338983535766602,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,-3.9404196739196777,-4.680784702301025,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,-4.289254665374756,-4.546465873718262,Yes,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,-3.6206014156341553,-4.697479724884033,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,-3.4920177459716797,-4.848699569702148,Yes,False
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,-3.3911800384521484,-3.39374041557312,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,-3.5238137245178223,-5.654876708984375,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,-4.531782150268555,-6.0545244216918945,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,-3.063032388687134,-4.3413543701171875,Yes,True
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,-3.664254665374756,-3.5464658737182617,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,-3.2766482830047607,-3.9060873985290527,Yes,False
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,-3.618208646774292,-3.890705108642578,Yes,True
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,-3.436840295791626,-4.173336505889893,Yes,True
can be lied on,a piano,'',Can a piano be lied on?,No,random,-3.5170865058898926,-4.270540237426758,Yes,False
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,-3.666722059249878,-3.918330669403076,Yes,False
can be locked,a spear,'',Can a spear be locked?,No,random,-4.143345832824707,-3.896185874938965,No,True
can be long,a boat,'',Can a boat be long?,Yes,random,-3.1197662353515625,-4.746399879455566,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,-2.785654306411743,-3.7902634143829346,Yes,False
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,-3.868208646774292,-5.244357585906982,Yes,False
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,-2.970249652862549,-4.7318501472473145,Yes,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,-3.209902048110962,-3.7269959449768066,Yes,False
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,-3.0717365741729736,-4.851367950439453,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,-2.47688627243042,-3.7285380363464355,Yes,False
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,-3.6538543701171875,-4.657749652862549,Yes,True
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,-3.702360153198242,-4.981158256530762,Yes,False
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,-4.117563724517822,-5.019500732421875,Yes,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,-4.517519474029541,-3.895540237426758,No,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,-3.433525800704956,-5.004810333251953,Yes,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,-3.2670865058898926,-3.6488771438598633,Yes,False
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,-3.1158041954040527,-4.1350626945495605,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,-3.444375514984131,-3.198432207107544,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,-2.9310433864593506,-4.965414524078369,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,-4.281782150268555,-4.806857585906982,Yes,False
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,-3.2298262119293213,-3.7312464714050293,Yes,False
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,-2.6155056953430176,-4.639860153198242,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,-3.9963998794555664,-3.9975242614746094,Yes,False
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,-3.488250970840454,-4.621554374694824,Yes,False
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,-2.613250970840454,-4.5005693435668945,Yes,True
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,-3.3435873985290527,-3.9734976291656494,Yes,False
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,-3.101754665374756,-3.8608365058898926,Yes,True
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,-3.104222059249878,-3.855830669403076,Yes,False
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,-4.286060333251953,-5.180063724517822,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,-3.5572662353515625,-3.3088998794555664,No,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,-2.875786781311035,-4.022899627685547,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,-3.1879119873046875,-4.351367950439453,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,-3.925750970840454,-4.566626071929932,Yes,False
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,-3.577360153198242,-4.711313724517822,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,-3.889860153198242,-4.639860153198242,Yes,False
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,-3.039254665374756,-3.9214658737182617,Yes,False
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,-3.023643970489502,-3.9017715454101562,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,-2.9889161586761475,-3.7529196739196777,Yes,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,-2.878213405609131,-4.873622894287109,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,-2.988250970840454,-4.379126071929932,Yes,False
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,-2.534558057785034,-3.788393497467041,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,-2.680320978164673,-4.711958408355713,Yes,True
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,-2.8548262119293213,-3.8566136360168457,Yes,False
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,-3.1342365741729736,-4.425750732421875,Yes,True
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,-3.7690963745117188,-4.795162677764893,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,-2.9622933864593506,-5.108610153198242,Yes,True
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,-3.532749652862549,-4.416958332061768,Yes,False
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,-3.2279865741729736,-4.394500732421875,Yes,True
can be matured,cheese,'',Can cheese be matured?,Yes,random,-3.346963405609131,-4.973699569702148,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,-3.586958646774292,-4.845249652862549,Yes,True
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,-3.3213043212890625,-4.338350296020508,Yes,False
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,-4.740243911743164,-4.1197662353515625,No,True
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,-4.309322357177734,-3.8263959884643555,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,-3.641663074493408,-4.380748748779297,Yes,False
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,-2.6108365058898926,-4.112490653991699,Yes,False
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,-4.295162677764893,-5.3130693435668945,Yes,True
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,-4.313999652862549,-4.82383394241333,Yes,False
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,-3.738952159881592,-4.242393970489502,Yes,False
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,-3.4920177459716797,-4.360836505889893,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,-2.7549498081207275,-3.8881001472473145,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,-3.0226354598999023,-3.650503158569336,Yes,False
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,-3.2859976291656494,-4.178885459899902,Yes,True
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,-2.878213405609131,-4.001499652862549,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,-4.110836505889893,-3.725893497467041,No,True
can be pumped,a football,'',Can a football be pumped?,Yes,random,-3.284558057785034,-4.424990653991699,Yes,True
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,-3.649070978164673,-4.4351043701171875,Yes,True
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,-3.847058057785034,-3.9777634143829346,Yes,False
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,-3.272402048110962,-4.274458408355713,Yes,True
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,-2.857476234436035,-3.3582229614257812,Yes,False
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,-1.8404285907745361,-5.336377143859863,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,-2.7303595542907715,-4.465669631958008,Yes,False
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,-2.8685433864593506,-4.639860153198242,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,-2.4463043212890625,-4.933421611785889,Yes,False
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,-3.884216070175171,-3.886215925216675,Yes,True
can be ridden,a drill,'',Can a drill be ridden?,No,random,-3.1048262119293213,-3.980830669403076,Yes,False
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,-3.3685433864593506,-4.670162677764893,Yes,True
can be rolled,a cape,'',Can a cape be rolled?,No,random,-4.004949569702148,-4.263653755187988,Yes,False
