question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
The supply frequency usually employed for high frequency eddy current heating is,(A) 1 KHz.,(B) 5 KHz.,(C) 10 MHz.,(D) 10 KHz to 400 KHz.,D,-2.634216070175171,-2.567580461502075,-2.5708658695220947,-1.5591785907745361,D,True
In the toggle mode a JK flip-flop has,"(A) J = 0, K = 0.","(B) J = 1, K = 1.","(C) J = 0, K = 1.","(D) J = 1, K = 0.",B,-2.370379686355591,-2.490244150161743,-2.368690252304077,-2.5544052124023438,C,False
Electric drive is becoming more and more popular because,(A) all of below.,(B) it provide smooth and easy control.,(C) it is cheaper in cost.,(D) it is simple and reliable.,A,-2.367393970489502,-2.801452159881592,-3.1794052124023438,-3.050743818283081,A,True
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,(A) 0.32.,(B) 0.67.,(C) 0.45.,(D) 0.27.,B,-2.1491031646728516,-2.144493818283081,-2.5226354598999023,-2.709582567214966,B,True
A Binary number system has how many digits.,(A) 0,(B) 1,(C) 2,(D) 10,C,-2.605602502822876,-2.729222059249878,-2.2920336723327637,-3.0402634143829346,C,True
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",(A) LC.,(B) RL.,(C) RC.,(D) Any of the above.,C,-2.91438627243042,-3.35188627243042,-2.4148385524749756,-1.9200071096420288,D,False
Advantages of open loop control system is/are,(A) simple and economical.,(B) accurate.,(C) reliable.,(D) all of the above.,A,-2.759603261947632,-3.190808057785034,-2.44563627243042,-1.6908081769943237,D,False
"The voltage induced in an inductor is represented as,",(A) product of its inductance and current through it.,(B) ratio of its inductance to current through it.,(C) ratio of current through it to its inductance.,(D) product of its inductance and rate of change of current through it.,D,-2.3835885524749756,-2.752518892288208,-3.0063138008117676,-2.065018892288208,D,True
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",(A) 1,(B) 2,(C) 4,(D) 8,C,-3.1517715454101562,-2.588179588317871,-1.9546767473220825,-3.212240695953369,C,True
Induction heating takes place in,(A) conducting but non-magnetic materials.,(B) conducting materials which may be either magnetic or non-magentic materials.,(C) insulating materials.,(D) conducting and magnetic materials.,B,-2.930572271347046,-2.2396180629730225,-2.988243818283081,-2.3616890907287598,B,True
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,(A) 10,(B) 100,(C) 50,(D) 1,A,-2.2902634143829346,-2.663393497467041,-2.0398385524749756,-2.412848949432373,C,False
Magnetic flux has the unit of,(A) Newton,(B) Ampere turn,(C) Weber,(D) Tesla,C,-3.574897289276123,-3.198715925216675,-1.1349672079086304,-3.1989824771881104,C,True
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",(A) Reciprocity theorem,(B) Thevinin's theorem,(C) Norton's theorem,(D) Compensation theorem,A,-2.2440714836120605,-2.427744150161743,-2.306190252304077,-2.863952159881592,A,True
A D-flip-flop is said to be transparent when,(A) the output is LOW,(B) the output is HIGH,(C) the output follows clock,(D) the output follow input,D,-2.637948513031006,-2.7603089809417725,-1.8316303491592407,-2.0732836723327637,C,False
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,(A) 500 Hz.,(B) 250 Hz.,(C) 400 Hz.,(D) 625 Hz.,B,-2.5553531646728516,-2.050743818283081,-2.176452159881592,-2.738243818283081,B,True
Speed control by variation of field flux results in,(A) constant power drive.,(B) constant torque drive.,(C) variable power drive.,(D) none of the above.,A,-2.6574902534484863,-2.090941905975342,-2.3449902534484863,-3.4045491218566895,B,False
Which of the following memories uses one transistor and one capacitor as basic memory unit,(A) SRAM,(B) DRAM,(C) Both SRAM and DRAM,(D) None,B,-2.8057847023010254,-3.179893970489502,-2.370379686355591,-3.056929588317871,C,False
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",(A) 2,(B) 4,(C) 5,(D) 6,A,-2.9801011085510254,-2.3531627655029297,-2.229222059249878,-2.9160380363464355,C,False
"The output of the system has an effect upon the input quantity, then the system is a",(A) open loop control system.,(B) closed loop control system.,(C) either A or B.,(D) none of the above.,B,-2.993690252304077,-1.7452054023742676,-2.8663854598999023,-3.240244150161743,B,True
"A sinusoidal signal is analog signal, because",(A) it can have a number of values between the negative and positive peaks,(B) it is negative for one half cycle,(C) it is positive for one half cycle,(D) it has positive as well as negative values,A,-1.6109267473220825,-2.6609976291656494,-2.850893497467041,-2.4741532802581787,A,True
FM stands for,(A) frequent modulation.,(B) frequency modulation.,(C) frequency moderator.,(D) frequent moderator.,B,-3.384216070175171,-1.5639533996582031,-3.509603261947632,-3.759603261947632,B,True
Stack is also known as,(A) FIFO memory,(B) Flash memory,(C) LIFO memory,(D) LILO memory,C,-3.509216070175171,-3.573432207107544,-1.5653564929962158,-3.447467088699341,C,True
"In Ward-Leonard system, the lower limit of the speed imposed by",(A) Field resistance.,(B) Armature resistance.,(C) Residual magnetism of the generator.,(D) None of above.,C,-2.8813138008117676,-3.0029196739196777,-3.0699033737182617,-2.4387402534484863,D,False
Colpitts oscillator is also called as,(A) Tank circuit oscillator,(B) LC oscillator,(C) Resonant circuit oscillator,(D) All of the above,D,-3.151176929473877,-3.149740695953369,-2.1513326168060303,-1.7106553316116333,D,True
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,(A) 1500 A.,(B) 6000 A.,(C) 2121.32 A.,(D) 4242.64 A.,C,-2.6788854598999023,-2.7366890907287598,-2.490832567214966,-2.6116890907287598,C,True
Both the ALU and control section of CPU employ which special purpose storage location?,(A) Buffers,(B) Decoders,(C) Accumulators,(D) Registers,C,-3.7145423889160156,-3.708685874938965,-2.4013326168060303,-1.2720825672149658,D,False
Systematic errors are,(A) environmental errors.,(B) observational errors.,(C) instrument errors.,(D) all of the above.,D,-3.6981301307678223,-3.384216070175171,-2.009603261947632,-1.8175804615020752,D,True
Which of the following is/are the disadvantages of an open loop control system?,(A) Inaccurate.,(B) Unreliable.,(C) both A and B.,(D) none of the above.,C,-2.524940252304077,-2.6429390907287598,-2.1481552124023438,-2.645202159881592,C,True
A diode (p-n junction) when reverse biased act as,(A) On Switch,(B) Zener diode,(C) Capacitor,(D) Off Switch,D,-1.9256407022476196,-2.2898385524749756,-3.8531627655029297,-3.4152634143829346,A,False
Piezoelectric effect is carried out in,(A) composite filter.,(B) crystal filter.,(C) m derived.,(D) constant k prototype.,B,-2.520202159881592,-2.2045865058898926,-2.8869407176971436,-3.769123077392578,B,True
The resistivity of the conductor depends on,(A) area of the conductor.,(B) length of the conductor.,(C) type of material.,(D) none of these.,C,-2.865244150161743,-2.6089658737182617,-2.17499041557312,-2.3599300384521484,C,True
The smallest change in measured variable to which instrument will respond is,(A) resolution.,(B) accuracy.,(C) precision.,(D) sensitivity.,A,-3.5863771438598633,-3.333685874938965,-1.9042304754257202,-2.51874041557312,C,False
"In electronic communications, ""AM"" stands for",(A) Amp Modification,(B) Amplitude Method,(C) Amplitude Modulation,(D) Ampere Method,C,-2.9968223571777344,-3.5593223571777344,-1.0586682558059692,-3.807879686355591,C,True
Which system is also known as automatic control system?,(A) Open loop control system,(B) Closed loop control system,(C) Either A or B,(D) Nether A nor B,B,-3.0895423889160156,-1.5318597555160522,-2.774940252304077,-3.2751338481903076,B,True
A combinational PLD with a fixed AND array and a programmable OR array is called a,(A) PLD,(B) PROM,(C) PAL,(D) PLA,B,-2.7621893882751465,-3.073432207107544,-1.510932207107544,-3.1356301307678223,C,False
A null type instrument as compared to a deflected type instrument has,(A) a lower sensitivity.,(B) a faster response.,(C) a higher accuracy.,(D) all of the above.,C,-2.4325826168060303,-3.1771180629730225,-2.492393970489502,-1.6757439374923706,D,False
"Length of the cable is doubled, its capacitance C will be",(A) one-fourth.,(B) one-half.,(C) doubled.,(D) unchanged.,C,-2.8779196739196777,-2.564605712890625,-1.8786848783493042,-2.877105712890625,C,True
Electrons in p-type material of a semi-conductor are called as,(A) either minority carriers or majority carriers,(B) minority carriers,(C) majority carriers,(D) valance carriers,B,-3.4261035919189453,-2.6807847023010254,-1.931929588317871,-3.242393970489502,C,False
________ is the most detrimental impurity in the magnetic materials,(A) Carbon.,(B) Sulphur.,(C) Oxygen.,(D) Nitrogen.,A,-3.3663854598999023,-3.3669052124023438,-1.8110734224319458,-3.4913854598999023,C,False
Voltage controlled oscillators are used commonly in,(A) Pulse Modulators Frequency Modulators Phase Clocked loops,(B) Frequency Modulators,(C) Phase Clocked loops,(D) All the above,D,-3.101649522781372,-2.4734976291656494,-2.412848949432373,-1.9087690114974976,D,True
Low frequency supply is necessary for direct core type induction furnaces because,(A) With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,(B) Magnetic coupling between the primary and secondary circuit is poor.,(C) Both A and B.,(D) None of the above.,C,-2.48749041557312,-2.8556907176971436,-1.5431907176971436,-2.4794580936431885,C,True
"The moving coil-meters, damping is provided by",(A) the aluminium frame of the coil.,(B) the coil spring attached to the moving.,(C) eddy current disk.,(D) damping vane in the airtight chamber.,A,-2.5795865058898926,-2.639190435409546,-2.2027158737182617,-2.4527158737182617,C,False
Which of the following is the analogous quantity for mass element in force-voltage analogy?,(A) Resistance.,(B) Inductance.,(C) Capacitance.,(D) All of the above.,B,-3.1353089809417725,-3.1963043212890625,-2.573432207107544,-2.195399522781372,D,False
A latch is ________ sensitive,(A) both level and edge,(B) edge,(C) level,(D) None,C,-2.1994683742523193,-1.8853089809417725,-2.2627761363983154,-3.261733055114746,B,False
What is used to protect the SCR from over current ?,(A) CB and fuse.,(B) Heat sink.,(C) Snubber circuit.,(D) Voltage clamping device.,A,-2.7250638008117676,-2.9699902534484863,-1.7238304615020752,-2.845855712890625,C,False
The errors mainly caused by human mistakes are,(A) gross error.,(B) instrumental error.,(C) observational error.,(D) systematic error.,A,-3.5688138008117676,-2.9435195922851562,-1.7540501356124878,-2.690018892288208,C,False
Electrical analogous quantity for dash-pot in force-current analogy is,(A) resistance.,(B) conductance.,(C) inductance.,(D) capacitance.,B,-2.490244150161743,-2.550743818283081,-2.552744150161743,-3.1136035919189453,A,False
Which lamp has the best Colour Rendering Index (CRI)?,(A) LED,(B) Fluorescent,(C) Incandescent,(D) High pressure sodium vapour,C,-2.4502761363983154,-3.262397289276123,-2.4494683742523193,-3.136733055114746,C,True
Power dissipation in ideal inductor is,(A) Maximum,(B) Minimum,(C) Zero,(D) A finite value,C,-2.4481301307678223,-2.3813138008117676,-2.947467088699341,-3.321716070175171,B,False
For intermittent work which of the following furnace is suitable?,(A) Core less furnace.,(B) Indirect arc furnace.,(C) Either of above.,(D) Nither of above.,B,-3.4449033737182617,-3.6904196739196777,-2.131875514984131,-3.881875514984131,C,False
In electrical resistance welding material of electrode should have,(A) higher electrical conductivities.,(B) higher thermal conductivities.,(C) sufficient strength to sustain high pressure at elevated temperatures.,(D) all of above.,D,-2.677744150161743,-3.2358365058898926,-2.802744150161743,-1.8020215034484863,D,True
Which of the following are the passive elements?,(A) Resistor,(B) Bulb,(C) Both,(D) None of these.,C,-3.35188627243042,-3.160654306411743,-2.417182207107544,-4.151176929473877,C,True
The main advantage of dielectric heating is that,(A) heating occurs in the material itself.,(B) heating occurs due to high frequency.,(C) it can be used for drying the explosives.,(D) None of the above.,A,-2.257143497467041,-2.7547476291656494,-3.0054032802581787,-2.819643497467041,A,True
Materials used in heat sink should have,(A) high thermal conductivity.,(B) large surface area.,(C) high melting point.,(D) All of these.,D,-3.117393970489502,-3.6146180629730225,-2.868072271347046,-1.3608365058898926,D,True
Conductor is static and the field is varying then emf will be induced. This principle is called,(A) virtually induced emf.,(B) dynamically induced emf.,(C) static induced emf.,(D) none of these,C,-2.9781627655029297,-3.287848949432373,-1.9211397171020508,-3.47688627243042,C,True
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",(A) 500 MVA,(B) 400 MVA,(C) 125 MVA,(D) 100 MVA,A,-2.6803531646728516,-2.551452159881592,-2.0538854598999023,-2.865244150161743,C,False
"According to the Bohr model, an electron gains or losses energy only by",(A) moving faster or slower in an allowed orbit.,(B) jumping from one allowed orbit to another.,(C) being completely removed from an atom.,(D) jumping from one atom to another atom.,B,-2.4496893882751465,-1.883588433265686,-3.3824033737182617,-3.507899522781372,B,True
A three-state buffer has the following output states,"(A) 1, 0, float","(B) High, Low, Float",(C) Both A and B,"(D) Set, Reset, Halt",C,-2.388110399246216,-2.1963043212890625,-1.9409375190734863,-2.3856301307678223,C,True
"By using which of the following elements, mechanical translational systems are obtained?",(A) mass element,(B) spring element,(C) dash-pot,(D) all of the above,D,-3.119429588317871,-2.7428531646728516,-2.494429588317871,-1.484155535697937,D,True
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",(A) 160 µF,(B) 10 µF,(C) 40 µF,(D) 5 µF,A,-2.4781627655029297,-2.5353002548217773,-1.8514052629470825,-2.725893497467041,C,False
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",(A) R Ω,(B) 2R Ω,(C) 4R Ω,(D) 8R Ω,C,-3.1197662353515625,-1.8116307258605957,-2.2432847023010254,-3.3053531646728516,B,False
A single phase full bridge inverter can operated in load commutation mode in case load consist of,(A) RL.,(B) RLC underdamped.,(C) RLC overdamped.,(D) RLC critically damped.,B,-2.5833680629730225,-2.8929390907287598,-2.5170865058898926,-2.76874041557312,C,False
A microprocessor is ALU,(A) and control unit on a single chip.,(B) and memory on a single chip.,(C) register unit and I/O device on a single chip.,(D) register unit and control unit on a single chip.,D,-1.7745347023010254,-3.019493818283081,-3.0851354598999023,-2.706993818283081,A,False
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",(A) low,(B) zero,(C) high,(D) unity,C,-3.3663854598999023,-3.177744150161743,-1.1711397171020508,-3.2413854598999023,C,True
Deflection method direct measurements are most widely used as these are,(A) least time consuming.,(B) most simple.,(C) most simple and least time consuming.,(D) most accurate.,C,-2.8333680629730225,-2.951690435409546,-2.209582567214966,-2.89374041557312,C,True
Purely mechanical instrument cannot be used for dynamic measurements because they have,(A) high inertia.,(B) higher response time.,(C) large time constant.,(D) all of the above.,D,-2.7440714836120605,-3.051452159881592,-2.2419052124023438,-1.6757439374923706,D,True
Advantages of higher transmission voltage is/are,(A) Power transfer capability of the transmission line is increased,(B) Transmission line losses are reduced,(C) Area of cross section and volume of the conductor is reduced,(D) all of the above,D,-2.556190252304077,-2.4241890907287598,-2.6788854598999023,-1.9233365058898926,D,True
Under over voltage condition impedance offered by the voltage clamping device is,(A) high.,(B) low.,(C) moderate.,(D) infinity.,B,-2.5685195922851562,-2.1290502548217773,-2.632655382156372,-3.2540502548217773,B,True
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,(A) lower surface of the conductor.,(B) upper surface of the conductor.,(C) the ground surface.,(D) midway between the conductor and ground.,A,-2.493690252304077,-1.739618182182312,-2.865832567214966,-2.5521180629730225,B,False
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,(A) 6,(B) 4,(C) 2,(D) 1,C,-2.725893497467041,-2.2866532802581787,-2.413393497467041,-3.037848949432373,B,False
Which of the following is a digital device,(A) Regulator of a fan,(B) Microphone,(C) Resistance of a material,(D) Light switch,D,-2.1163854598999023,-2.6788854598999023,-2.9932847023010254,-2.7419052124023438,A,False
Instantaneous power in inductor is proportional to the,(A) product of the instantaneous current and rate of change of current.,(B) square of instantaneous current.,(C) square of the rate of change of current.,(D) temperature of the inductor.,A,-1.2803807258605957,-3.14374041557312,-4.022363185882568,-4.523403167724609,A,True
Which of the following is a variable displacement transducer?,(A) tachometer,(B) potentiometer,(C) synchros,(D) none of the above,B,-2.353717088699341,-3.2898385524749756,-2.4790589809417725,-2.5386533737182617,A,False
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",(A) 5 µF,(B) 25 µF,(C) 10 µF,(D) 1 µF,D,-2.7594127655029297,-1.5749752521514893,-2.5715134143829346,-2.945155382156372,B,False
Susceptibility is negative for,(A) non magnetic substances.,(B) diamagnetic substances.,(C) ferromagnetic substances.,(D) none of above.,B,-3.530590295791626,-2.907036781311035,-2.157036781311035,-3.3391482830047607,C,False
One of the following is the primary function of an oscillator,(A) produces sinusoidal oscillations,(B) generates non sinusoidal waveforms,(C) generates sustained oscillations at a constant amplitude and specific frequency,(D) none of the above,C,-3.291722059249878,-3.3523385524749756,-1.048024296760559,-3.6652634143829346,C,True
The metal surfaces for electrical resistance welding must be,(A) rough.,(B) clean.,(C) moistened,(D) coloured,B,-2.9620347023010254,-2.5231552124023438,-2.586143970489502,-3.837240695953369,B,True
The latching current of SCR is 20 mA. Its holding current will be,(A) 23 mA.,(B) 40 mA.,(C) 10 mA.,(D) 60 mA.,C,-2.617393970489502,-2.550743818283081,-1.9294053316116333,-2.8646180629730225,C,True
"In force-current analogy, electrical analogous quantity for displacement (x) is",(A) voltage.,(B) inductance.,(C) capacitance.,(D) flux.,D,-2.989290237426758,-3.113243818283081,-2.302744150161743,-2.675743818283081,C,False
Feedback circuit in an oscillator can be accomplished by,(A) Resistive coupling between input and output,(B) Capacitive coupling between input and output,(C) Inductive coupling between input and output,(D) Any one or combinations of the above methods,D,-2.9481301307678223,-2.8840134143829346,-2.0090134143829346,-2.4460885524749756,C,False
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",(A) LC circuit.,(B) RC circuit.,(C) RLC circuit.,(D) RL Circuit.,D,-3.052744150161743,-3.362095832824707,-2.113952159881592,-3.678332567214966,C,False
What is the value of dielectric constant of air?,(A) Less than 1,(B) 0.,(C) 1.,(D) none of these.,C,-2.476649522781372,-2.6625638008117676,-1.782294750213623,-3.101649522781372,C,True
Temperature variation is a/an,(A) Digital quantity,(B) Analog quantity,(C) Either Digital or Analog quantity,(D) None,B,-3.260932207107544,-2.8208658695220947,-2.3228089809417725,-3.3853089809417725,C,False
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,(A) 30,(B) 140.,(C) 150.,(D) 200.,C,-2.273643970489502,-2.4583680629730225,-2.332702159881592,-2.9583680629730225,A,False
For a dc machine shunt resistance and armature resistance values are,(A) high and high,(B) high and low,(C) low and low,(D) low and high,B,-2.632655382156372,-2.4429032802581787,-2.3810195922851562,-3.0054032802581787,C,False
The change of cross sectional area of conductor in magnetic field will affect,(A) reluctance of conductor.,(B) resistance of conductor.,(C) (A) and (B) both in the same way.,(D) none of above.,C,-2.6163854598999023,-3.1108365058898926,-2.613952159881592,-2.98749041557312,C,True
Which of the following is used in SCR to protect from high dV / dt?,(A) Snubber circuit.,(B) Fuse.,(C) Equalizing circuit.,(D) Circuit breaker.,A,-1.9396984577178955,-2.7588043212890625,-3.5713043212890625,-3.384603261947632,A,True
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",(A) Mnemonics,(B) Directives,(C) Identifiers,(D) Operands,B,-2.338179588317871,-2.023643970489502,-3.275850534439087,-3.274322271347046,B,True
Speed of data transmission in 4-G network of telecom is,(A) 386 kbps - 2 mbps.,(B) 2 mbps.,(C) 2 mbps – 1 gbps.,(D) 100 mbps - 1 gbps.,D,-2.4728002548217773,-2.716503858566284,-2.1579296588897705,-2.6550776958465576,C,False
Which of the followings is/are active element?,(A) Voltage source,(B) Current source,(C) Both,(D) None of these.,C,-3.0565714836120605,-3.302744150161743,-2.5572662353515625,-3.931929588317871,C,True
Electrical analogous quantity for spring element (K) in force-voltage analogy is,(A) L,(B) R,(C) 1/C,(D) C,C,-2.4165589809417725,-2.979222059249878,-2.104682207107544,-2.791217088699341,C,True
A quartz crystal oscillator consists of,(A) only series resonant frequency.,(B) only parallel resonant frequency.,(C) both series and parallel frequencies.,(D) neither series nor parallel frequency.,C,-2.7447662353515625,-2.8646180629730225,-1.6241307258605957,-3.1166493892669678,C,True
Which of the following oscillators are used for low frequency (LF) applications,(A) LC oscillators,(B) RC oscillators,(C) Both LC and RC Oscillators,(D) None,B,-3.3213043212890625,-3.5040502548217773,-2.0719127655029297,-3.821716070175171,C,False
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,(A) 3 / 2.,(B) 1 / 3.,(C) 2 / 3.,(D) 2 / 5.,C,-2.4947662353515625,-2.178332567214966,-1.9919053316116333,-2.8038854598999023,C,True
Relative error is same as,(A) ratio of absolute error and true value.,(B) absolute error.,(C) true error.,(D) none of the above.,A,-2.257655382156372,-2.750786781311035,-2.815018892288208,-2.8123373985290527,A,True
If holding current of a thyristor is 2 mA then latching current should be,(A) 0.01 A.,(B) 0.002 A.,(C) 0.009 A.,(D) 0.004 A.,D,-2.459582567214966,-2.5170865058898926,-2.021494150161743,-2.644493818283081,C,False
"In an intel 8085A, which is the first machine cycle of an instruction?",(A) An op-code fetch cycle,(B) A memory read cycle,(C) A memory write cycle,(D) An I/O read cycle,A,-2.074233055114746,-2.822103261947632,-2.261733055114746,-3.0731301307678223,A,True
Which of the following are the disadvantages of a closed loop control system?,(A) Reduces the overall gain.,(B) Complex and costly.,(C) Oscillatory response.,(D) All of the above.,D,-3.3239824771881104,-3.1949033737182617,-2.4478089809417725,-1.7485734224319458,D,True
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",(A) LC network.,(B) RC network.,(C) RL network.,(D) Both 2 and 3.,D,-3.257899522781372,-2.8137402534484863,-2.134603261947632,-1.9360734224319458,D,True
