Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
449,113,material-dynamics,113,material,1,Chao sees something that is fabric.,Can it wrinkle?,Yes,-2.6237542629241943,-11.437331199645996,Yes,True
451,113,material-dynamics,113,material,2,Chao sees something that is liquid.,Can it wrinkle?,No,-7.124411582946777,-0.9296364784240723,No,True
454,114,material-dynamics,114,material,1,Chao sees something that is rigid.,Can it droop?,No,-7.718017578125,-5.593662738800049,No,True
479,120,material-dynamics,120,material,2,Chao sees something that is gas.,Can it droop?,No,-6.842100143432617,-2.2810866832733154,No,True
492,123,material-dynamics,123,material,2,Chao sees the water.,Can it drip?,Yes,-9.679893493652344,-17.24951171875,Yes,True
501,126,material-dynamics,126,material,1,Chao sees something that is granular.,Can Chao pile it?,Yes,-5.84286642074585,-11.187397956848145,Yes,True
505,127,material-dynamics,127,material,1,Chao sees the sesame.,Can Chao pile it?,Yes,-9.18469524383545,-12.62476921081543,Yes,True
510,128,material-dynamics,128,material,1,Chao sees something that is rigid.,Can it trickle?,No,-11.687143325805664,-6.562474250793457,No,True
514,129,material-dynamics,129,material,1,Chao sees something that is non-rigid.,Can it trickle?,No,-8.187185287475586,-9.499968528747559,Yes,False
518,130,material-dynamics,130,material,1,Chao sees the feather.,Can it trickle?,No,-9.248071670532227,-13.187254905700684,Yes,False
520,130,material-dynamics,130,material,2,Chao sees the water.,Can it trickle?,Yes,-9.80969524383545,-16.74976921081543,Yes,True
522,131,material-dynamics,131,material,1,Chao sees something that is granular.,Can it rip?,No,-6.968358039855957,-6.906162738800049,No,True
543,136,material-dynamics,136,material,2,Chao sees something that is gas.,Can it break?,No,-7.405309677124023,-7.906086444854736,Yes,False
546,137,material-dynamics,137,material,1,Chao sees something that is non-rigid.,Can it disperse?,No,-4.437238693237305,-11.937383651733398,Yes,False
552,138,material-dynamics,138,material,2,Chao sees the water.,Can it disperse?,Yes,-9.996399879455566,-12.49951171875,Yes,True
560,140,material-dynamics,140,material,2,Chao sees the oxygen.,Can it disperse?,Yes,-9.744429588317871,-14.187041282653809,Yes,True
579,145,material-dynamics,145,material,2,Chao sees something that is gas.,Can it rip?,No,-8.249244689941406,-6.1249098777771,No,True
583,146,material-dynamics,146,material,2,Chao sees something that is gas.,Can it wrinkle?,No,-7.311832904815674,-0.8163156509399414,No,True
586,147,material-dynamics,147,material,1,Chao sees something that is rigid.,Can Chao compresse it?,No,-7.937069416046143,-7.124964714050293,No,True
590,148,material-dynamics,148,material,1,Chao sees the cup.,Can Chao compresse it?,No,-10.123071670532227,-11.062283515930176,Yes,False
601,151,material-dynamics,151,material,1,Chao sees something that is granular.,Can Chao squeeze it?,Yes,-7.966350555419922,-9.37476921081543,Yes,True
605,152,material-dynamics,152,material,1,Chao sees the sesame.,Can Chao squeeze it?,Yes,-10.809117317199707,-12.18722152709961,Yes,True
614,154,material-dynamics,154,material,1,Chao sees something that is rigid.,Can it wrinkle?,No,-7.874569416046143,-2.0780580043792725,No,True
618,155,material-dynamics,155,material,1,Chao sees something that is non-rigid.,Can it wrinkle?,No,-3.1401593685150146,-11.937254905700684,Yes,False
622,156,material-dynamics,156,material,1,Chao sees the feather.,Can it wrinkle?,No,-9.49752426147461,-11.374841690063477,Yes,False
624,156,material-dynamics,156,material,2,Chao sees the denim.,Can it wrinkle?,Yes,-7.745659351348877,-14.874373435974121,Yes,True
