property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
can be covered,butter,'',Can butter be covered?,No,random,20.0,2,-0.08982658386230469,-2.5937328338623047,3.6910007119476567,-0.7911059667436002,-3.7808272958099614,-1.8026268671187045,Yes,False,True,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,20.0,4,-4.749954700469971,-0.2636439800262451,-0.9395027926721276,1.4345452654453505,-3.810451907797843,-1.6981892454715957,No,True,False,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,20.0,1,-0.032454490661621094,-4.031240463256836,3.790542661388238,-2.279442744357844,-3.822997152049859,-1.751797718898992,Yes,True,True,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,20.0,2,-5.24989128112793,-0.49995458126068115,-1.4690639853179683,1.3026722858580233,-3.7808272958099614,-1.8026268671187045,No,True,False,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,20.0,3,-6.031181812286377,-0.02024662494659424,-2.2374996019758586,1.6970025315394326,-3.7936822103105183,-1.7172491564860268,No,True,False,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,20.0,3,-0.007771730422973633,-5.499996185302734,3.7859104798875447,-3.7827470288167078,-3.7936822103105183,-1.7172491564860268,Yes,True,True,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,20.0,1,-1.3671709299087524,-0.3671814203262329,2.4558262221411065,1.384616298572759,-3.822997152049859,-1.751797718898992,No,True,True,False
can be curly,hair,'',Can hair be curly?,Yes,random,20.0,4,-0.005757689476013184,-5.499989986419678,3.80469421832183,-3.801800740948082,-3.810451907797843,-1.6981892454715957,Yes,True,True,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,20.0,3,-0.04538309574127197,-3.546858549118042,3.7482991145692464,-1.8296093926320152,-3.7936822103105183,-1.7172491564860268,Yes,True,True,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,20.0,1,-1.3359204530715942,-0.3339740037918091,2.4870766989782647,1.4178237151071829,-3.822997152049859,-1.751797718898992,No,True,True,False
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,20.0,4,-0.00803983211517334,-5.499972343444824,3.80241207568267,-3.8017830979732286,-3.810451907797843,-1.6981892454715957,Yes,False,True,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,20.0,2,-4.843677520751953,-0.10154616832733154,-1.0628502249419918,1.701080698791373,-3.7808272958099614,-1.8026268671187045,No,True,False,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,20.0,1,-0.013356447219848633,-4.499989986419678,3.8096407048300103,-2.748192267520686,-3.822997152049859,-1.751797718898992,Yes,False,True,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,20.0,1,-0.0007147789001464844,-7.999989986419678,3.8222823731497124,-6.248192267520686,-3.822997152049859,-1.751797718898992,Yes,True,True,True
can be deflated,flour,'',Can flour be deflated?,No,random,20.0,4,-5.031203269958496,-0.021593213081359863,-1.220751362160653,1.6765960323902358,-3.810451907797843,-1.6981892454715957,No,True,False,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,20.0,3,-0.01482534408569336,-4.499993801116943,3.778856866224825,-2.7827446446309168,-3.7936822103105183,-1.7172491564860268,Yes,True,True,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,20.0,2,-0.050771236419677734,-3.0468690395355225,3.7300560593902836,-1.244242172416818,-3.7808272958099614,-1.8026268671187045,Yes,True,True,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,20.0,2,-0.03608858585357666,-3.5312232971191406,3.7447387099563847,-1.7285964300004362,-3.7808272958099614,-1.8026268671187045,Yes,True,True,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,20.0,4,-6.031213760375977,-0.016103029251098633,-2.2207618525781334,1.682086216220497,-3.810451907797843,-1.6981892454715957,No,True,False,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,20.0,4,-0.054921627044677734,-3.0624938011169434,3.7555302807531654,-1.3643045556453477,-3.810451907797843,-1.6981892454715957,Yes,True,True,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,20.0,0,-0.014143228530883789,-4.499993801116943,3.7593035742246554,-2.7561560480211136,-3.7734468027555392,-1.7438377530958298,Yes,True,True,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,20.0,1,-0.12888944149017334,-2.1249899864196777,3.6941077105596856,-0.3731922675206858,-3.822997152049859,-1.751797718898992,Yes,True,True,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,20.0,1,-5.812441825866699,-0.04976975917816162,-1.9894446738168403,1.7020279597208303,-3.822997152049859,-1.751797718898992,No,True,False,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,20.0,3,-6.781203269958496,-0.04051101207733154,-2.9875210596479778,1.6767381444086953,-3.7936822103105183,-1.7172491564860268,No,True,False,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,20.0,0,-3.531233787536621,-0.033925652503967285,0.24221301521891814,1.7099121005918625,-3.7734468027555392,-1.7438377530958298,No,True,False,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,20.0,2,-0.009676814079284668,-4.999972343444824,3.7711504817306767,-3.1973454763261198,-3.7808272958099614,-1.8026268671187045,Yes,True,True,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,20.0,0,-0.5038785934448242,-1.499987006187439,3.269568209310715,0.24385074690839081,-3.7734468027555392,-1.7438377530958298,Yes,True,True,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,20.0,3,-4.781223297119141,-0.041979432106018066,-0.9875410868086223,1.6752697243800088,-3.7936822103105183,-1.7172491564860268,No,True,False,True
can be fair,a piano,'',Can a piano be fair?,No,random,20.0,4,-8.499972343444824,-0.0021910667419433594,-4.6895204356469815,1.6959981787296523,-3.810451907797843,-1.6981892454715957,No,True,False,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,20.0,2,-1.421858549118042,-0.42381811141967773,2.3589687466919194,1.3788087556990267,-3.7808272958099614,-1.8026268671187045,No,True,True,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,20.0,0,-0.029035568237304688,-4.031232833862305,3.7444112345182345,-2.287395080766475,-3.7734468027555392,-1.7438377530958298,Yes,True,True,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,20.0,1,-6.531213760375977,-0.023424148559570312,-2.7082166083261177,1.7283735703394216,-3.822997152049859,-1.751797718898992,No,True,False,True
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,20.0,3,-5.562425136566162,-0.05270707607269287,-1.7687429262556438,1.664542080413334,-3.7936822103105183,-1.7172491564860268,No,True,False,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,20.0,2,-0.08982658386230469,-2.5937395095825195,3.6910007119476567,-0.7911126424638151,-3.7808272958099614,-1.8026268671187045,Yes,True,True,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,20.0,2,-3.187448501586914,-0.1913818120956421,0.5933787942230473,1.6112450550230624,-3.7808272958099614,-1.8026268671187045,No,True,False,True
can be fished,a herring,'',Can a herring be fished?,Yes,random,20.0,4,-0.22850573062896729,-1.7265565395355225,3.581946177168876,-0.028367294063926796,-3.810451907797843,-1.6981892454715957,Yes,True,True,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,20.0,4,-0.5702847242355347,-1.0702956914901733,3.2401671835623085,0.6278935539814223,-3.810451907797843,-1.6981892454715957,Yes,True,True,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,20.0,1,-6.531221866607666,-0.042958855628967285,-2.708224714557807,1.7088388632700247,-3.822997152049859,-1.751797718898992,No,True,False,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,20.0,3,-0.49021780490875244,-0.9882712364196777,3.303464405401766,0.7289779200663491,-3.7936822103105183,-1.7172491564860268,Yes,False,True,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,20.0,0,-6.749941825866699,-0.00956571102142334,-2.97649502311116,1.7342720420744064,-3.7734468027555392,-1.7438377530958298,No,True,False,True
can be folded,a finger,'',Can a finger be folded?,No,random,20.0,4,-5.499989986419678,-0.006341457366943359,-1.6895380786218346,1.6918477881046523,-3.810451907797843,-1.6981892454715957,No,True,False,True
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,20.0,0,-0.0029348134994506836,-6.499989986419678,3.7705119892560885,-4.7561522333238475,-3.7734468027555392,-1.7438377530958298,Yes,True,True,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,20.0,1,-6.999964714050293,-0.009022951126098633,-3.176967562000434,1.7427747677728933,-3.822997152049859,-1.751797718898992,No,True,False,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,20.0,2,-0.014455080032348633,-4.999992370605469,3.7663722157776127,-3.1973655034867643,-3.7808272958099614,-1.8026268671187045,Yes,True,True,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,20.0,2,-0.0034270286560058594,-8.499996185302734,3.7774002671539555,-6.69736931818403,-3.7808272958099614,-1.8026268671187045,Yes,True,True,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,20.0,2,-7.999954700469971,-0.011335611343383789,-4.219127404660009,1.7912912557753207,-3.7808272958099614,-1.8026268671187045,No,True,False,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,20.0,2,-6.999954700469971,-0.0021348001901060343,-3.2191274046600094,1.8004920669285984,-3.7808272958099614,-1.8026268671187045,No,False,False,False
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,20.0,4,-8.999983787536621,-0.0011254549026489258,-5.189531879738778,1.6970637905689467,-3.810451907797843,-1.6981892454715957,No,True,False,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,20.0,0,-0.23924779891967773,-1.742181420326233,3.5341990038358615,0.0016563327695968688,-3.7734468027555392,-1.7438377530958298,Yes,True,True,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,20.0,0,-9.499979019165039,-0.0008139610290527344,-5.7265322164095,1.743023792066777,-3.7734468027555392,-1.7438377530958298,No,True,False,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,20.0,1,-4.562441825866699,-0.05393385887145996,-0.7394446738168403,1.697863860027532,-3.822997152049859,-1.751797718898992,No,True,False,True
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,20.0,2,-0.38670849800109863,-1.3828022480010986,3.3941187978088627,0.4198246191176058,-3.7808272958099614,-1.8026268671187045,Yes,True,True,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,20.0,3,-0.236311674118042,-1.7343649864196777,3.5573705361924763,-0.017115829933650906,-3.7936822103105183,-1.7172491564860268,Yes,False,True,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,20.0,3,-1.7421774864196777,-0.2392517328262329,2.0515047238908406,1.477997423659794,-3.7936822103105183,-1.7172491564860268,No,False,True,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,20.0,0,-6.749978542327881,-0.007104396820068359,-2.9765317395723416,1.7367333562757614,-3.7734468027555392,-1.7438377530958298,No,True,False,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,20.0,0,-6.999954700469971,-0.0024857523385435343,-3.2265078977144315,1.7413520007572862,-3.7734468027555392,-1.7438377530958298,No,True,False,True
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,20.0,3,-0.024752020835876465,-4.031203269958496,3.768930189474642,-2.3139541134724695,-3.7936822103105183,-1.7172491564860268,Yes,True,True,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,20.0,2,-3.5937061309814453,-0.09714114665985107,0.18712116482851604,1.7054857204588534,-3.7808272958099614,-1.8026268671187045,No,True,False,True
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,20.0,0,-0.23338842391967773,-1.734358549118042,3.5400583788358615,0.009479203977787787,-3.7734468027555392,-1.7438377530958298,Yes,True,True,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,20.0,4,-2.609354019165039,-0.10448622703552246,1.201097888632804,1.5937030184360732,-3.810451907797843,-1.6981892454715957,No,True,False,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,20.0,3,-0.2109311819076538,-1.710927128791809,3.5827510284028645,0.006322027694217747,-3.7936822103105183,-1.7172491564860268,Yes,True,True,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,20.0,1,-8.499972343444824,-0.0025838613510131836,-4.676975191394965,1.7492138575479788,-3.822997152049859,-1.751797718898992,No,True,False,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,20.0,3,-0.018648743629455566,-8.999979019165039,3.7750334666810628,-7.2827298626790125,-3.7936822103105183,-1.7172491564860268,Yes,True,True,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,20.0,4,-3.078097105026245,-0.07321441173553467,0.732354802771598,1.624974833736061,-3.810451907797843,-1.6981892454715957,No,True,False,True
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,20.0,2,-0.4394429922103882,-1.4374898672103882,3.341384303599573,0.3651369999083163,-3.7808272958099614,-1.8026268671187045,Yes,True,True,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,20.0,2,-0.00709378719329834,-6.4999871253967285,3.773733508616663,-4.6973602582780245,-3.7808272958099614,-1.8026268671187045,Yes,True,True,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,20.0,0,-7.499964714050293,-0.0027211904525756836,-3.7265179112947537,1.741116562643254,-3.7734468027555392,-1.7438377530958298,No,True,False,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,20.0,2,-4.624954700469971,-0.1337674856185913,-0.8441274046600094,1.6688593815001131,-3.7808272958099614,-1.8026268671187045,No,True,False,True
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,20.0,0,-7.499876499176025,-0.002762080170214176,-3.726429696420486,1.7410756729256156,-3.7734468027555392,-1.7438377530958298,No,True,False,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,20.0,4,-0.00428617000579834,-6.999989986419678,3.806165737792045,-5.301800740948082,-3.810451907797843,-1.6981892454715957,Yes,True,True,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,20.0,3,-6.0624518394470215,-0.04856753349304199,-2.268769629136503,1.6686816229929848,-3.7936822103105183,-1.7172491564860268,No,True,False,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,20.0,4,-6.499972343444824,-0.006917238235473633,-2.689520435646981,1.691272007236122,-3.810451907797843,-1.6981892454715957,No,True,False,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,20.0,2,-9.999954223632812,-0.0004972220049239695,-6.219126927822851,1.8021296451137805,-3.7808272958099614,-1.8026268671187045,No,True,False,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,20.0,1,-0.0019392967224121094,-7.499989986419678,3.821057855327447,-5.748192267520686,-3.822997152049859,-1.751797718898992,Yes,True,True,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,20.0,1,-0.11618971824645996,-3.6093623638153076,3.706807433803399,-1.8575646449163157,-3.822997152049859,-1.751797718898992,Yes,True,True,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,20.0,0,-0.17673659324645996,-2.1718649864196777,3.5967102095090793,-0.42802723332384796,-3.7734468027555392,-1.7438377530958298,Yes,True,True,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,20.0,0,-7.031189918518066,-0.03464710712432861,-3.257743115762527,1.7091906459715012,-3.7734468027555392,-1.7438377530958298,No,True,False,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,20.0,2,-7.499954700469971,-0.0010961294174194336,-3.7191274046600094,1.801530737701285,-3.7808272958099614,-1.8026268671187045,No,True,False,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,20.0,1,-0.04928922653198242,-3.0468480587005615,3.7737079255178765,-1.2950503398015696,-3.822997152049859,-1.751797718898992,Yes,False,True,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,20.0,3,-4.406237602233887,-0.4160078763961792,-0.6125553919233684,1.3012412800898476,-3.7936822103105183,-1.7172491564860268,No,True,False,True
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,20.0,4,-1.7421774864196777,-0.2451111078262329,2.0682744213781654,1.4530781376453628,-3.810451907797843,-1.6981892454715957,No,False,True,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,20.0,0,-0.00575101375579834,-6.9999871253967285,3.767695788999741,-5.256149372300898,-3.7734468027555392,-1.7438377530958298,Yes,True,True,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,20.0,4,-0.03062915802001953,-4.031243801116943,3.7798227497778236,-2.3330545556453477,-3.810451907797843,-1.6981892454715957,Yes,True,True,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,20.0,2,-7.999978542327881,-0.004144191741943359,-4.219151246517919,1.798482675376761,-3.7808272958099614,-1.8026268671187045,No,True,False,True
