property,prefix,Context,Question,Correct Answer,negative_sample_type,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,-0.35103896260261536,-10.874841690063477,-11.466354370117188,-12.55506420135498,11.115315407514572,1.680222511291504,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,-3.2495954036712646,-0.7459543943405151,-11.466354370117188,-12.55506420135498,8.216758966445923,11.809109807014465,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,-7.812254428863525,-0.9882334470748901,-11.466354370117188,-12.55506420135498,3.654099941253662,11.56683075428009,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,-0.5777389407157898,-9.374876976013184,-11.466354370117188,-12.55506420135498,10.888615429401398,3.180187225341797,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,-0.333516001701355,-4.093564987182617,-11.466354370117188,-12.55506420135498,11.132838368415833,8.461499214172363,Yes,False
can be curly,hair,'',Can hair be curly?,Yes,random,-0.38807517290115356,-11.124903678894043,-11.466354370117188,-12.55506420135498,11.078279197216034,1.4301605224609375,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,-0.2533511221408844,-9.624841690063477,-11.466354370117188,-12.55506420135498,11.213003247976303,2.930222511291504,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,-1.1636673212051392,-1.7889796495437622,-11.466354370117188,-12.55506420135498,10.302687048912048,10.766084551811218,No,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,-0.2548205256462097,-10.312254905700684,-11.466354370117188,-12.55506420135498,11.211533844470978,2.242809295654297,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,-5.999703884124756,-0.4530489444732666,-11.466354370117188,-12.55506420135498,5.466650485992432,12.102015256881714,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,-0.42933326959609985,-11.06235122680664,-11.466354370117188,-12.55506420135498,11.037021100521088,1.4927129745483398,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,-0.28271424770355225,-10.18735122680664,-11.466354370117188,-12.55506420135498,11.183640122413635,2.36771297454834,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,-6.406075954437256,-0.6444973945617676,-11.466354370117188,-12.55506420135498,5.060278415679932,11.910566806793213,No,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,-0.16161847114562988,-9.499876976013184,-11.466354370117188,-12.55506420135498,11.304735898971558,3.055187225341797,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,-0.1442648470401764,-12.374876976013184,-11.466354370117188,-12.55506420135498,11.322089523077011,0.18018722534179688,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,-0.22698119282722473,-11.124876976013184,-11.466354370117188,-12.55506420135498,11.239373177289963,1.4301872253417969,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,-3.7966177463531494,-0.9257303476333618,-11.466354370117188,-12.55506420135498,7.669736623764038,11.629333853721619,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,-0.5267574191093445,-7.468575954437256,-11.466354370117188,-12.55506420135498,10.939596951007843,5.086488246917725,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,-0.5265910029411316,-7.531064987182617,-11.466354370117188,-12.55506420135498,10.939763367176056,5.023999214172363,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,-0.18268579244613647,-8.249738693237305,-11.466354370117188,-12.55506420135498,11.283668577671051,4.305325508117676,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,-5.655996799468994,-0.8475627899169922,-11.466354370117188,-12.55506420135498,5.810357570648193,11.707501411437988,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,-2.7339236736297607,-1.2342803478240967,-11.466354370117188,-12.55506420135498,8.732430696487427,11.320783853530884,No,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,-0.19569534063339233,-4.3124098777771,-11.466354370117188,-12.55506420135498,11.270659029483795,8.24265432357788,Yes,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,-0.18223901093006134,-8.312383651733398,-11.466354370117188,-12.55506420135498,11.284115359187126,4.242680549621582,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,-0.3511912226676941,-12.249876976013184,-11.466354370117188,-12.55506420135498,11.115163147449493,0.3051872253417969,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,-3.5778050422668457,-0.9569754600524902,-11.466354370117188,-12.55506420135498,7.888549327850342,11.59808874130249,No,True
can be fair,a piano,'',Can a piano be fair?,No,random,-2.7341012954711914,-0.7303906679153442,-11.466354370117188,-12.55506420135498,8.732253074645996,11.824673533439636,No,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-0.31804245710372925,-6.187445163726807,-11.466354370117188,-12.55506420135498,11.148311913013458,6.367619037628174,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-0.20449750125408173,-10.187368392944336,-11.466354370117188,-12.55506420135498,11.261856868863106,2.3676958084106445,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-1.7418937683105469,-1.6171331405639648,-11.466354370117188,-12.55506420135498,9.72446060180664,10.937931060791016,No,True
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-4.374738693237305,-0.9999452829360962,-11.466354370117188,-12.55506420135498,7.091615676879883,11.555118918418884,No,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-0.47596925497055054,-11.437368392944336,-11.466354370117188,-12.55506420135498,10.990385115146637,1.1176958084106445,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-0.29634740948677063,-3.296774387359619,-11.466354370117188,-12.55506420135498,11.170006960630417,9.258289813995361,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,-0.6361931562423706,-8.999876976013184,-11.466354370117188,-12.55506420135498,10.830161213874817,3.555187225341797,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-0.3158511221408844,-8.999876976013184,-11.466354370117188,-12.55506420135498,11.150503247976303,3.555187225341797,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-0.3215025067329407,-5.937341690063477,-11.466354370117188,-12.55506420135498,11.144851863384247,6.617722511291504,Yes,False
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-0.31399381160736084,-10.937383651733398,-11.466354370117188,-12.55506420135498,11.152360558509827,1.617680549621582,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-7.437269687652588,-0.49407076835632324,-11.466354370117188,-12.55506420135498,4.0290846824646,12.060993432998657,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,-0.4468027353286743,-4.437376499176025,-11.466354370117188,-12.55506420135498,11.019551634788513,8.117687702178955,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-2.6869113445281982,-1.0545302629470825,-11.466354370117188,-12.55506420135498,8.77944302558899,11.500533938407898,No,False
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-2.343357801437378,-2.343637704849243,-11.466354370117188,-12.55506420135498,9.12299656867981,10.211426496505737,No,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-0.22716744244098663,-11.31235122680664,-11.466354370117188,-12.55506420135498,11.2391869276762,1.2427129745483398,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-0.22694534063339233,-12.312254905700684,-11.466354370117188,-12.55506420135498,11.239409029483795,0.24280929565429688,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-0.7133472561836243,-4.40594482421875,-11.466354370117188,-12.55506420135498,10.753007113933563,8.14911937713623,Yes,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-0.1283511221408844,-9.874704360961914,-11.466354370117188,-12.55506420135498,11.338003247976303,2.6803598403930664,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-0.5539377331733704,-3.796583652496338,-11.466354370117188,-12.55506420135498,10.912416636943817,8.758480548858643,Yes,False
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-0.6477757692337036,-2.265533447265625,-11.466354370117188,-12.55506420135498,10.818578600883484,10.289530754089355,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-0.37831538915634155,-3.99991512298584,-11.466354370117188,-12.55506420135498,11.088038980960846,8.55514907836914,Yes,False
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-0.31806161999702454,-6.374904155731201,-11.466354370117188,-12.55506420135498,11.148292750120163,6.180160045623779,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-0.2554261386394501,-8.999859809875488,-11.466354370117188,-12.55506420135498,11.210928231477737,3.555204391479492,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-0.2535247206687927,-8.499903678894043,-11.466354370117188,-12.55506420135498,11.212829649448395,4.0551605224609375,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-0.4309347867965698,-9.312254905700684,-11.466354370117188,-12.55506420135498,11.035419583320618,3.242809295654297,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-1.592970371246338,-1.4686375856399536,-11.466354370117188,-12.55506420135498,9.87338399887085,11.086426615715027,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-0.16932517290115356,-5.78111457824707,-11.466354370117188,-12.55506420135498,11.297029197216034,6.77394962310791,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-0.38823530077934265,-11.124876976013184,-11.466354370117188,-12.55506420135498,11.078119069337845,1.4301872253417969,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-0.4820711016654968,-6.093564987182617,-11.466354370117188,-12.55506420135498,10.98428326845169,6.461499214172363,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-0.3160000741481781,-8.937409400939941,-11.466354370117188,-12.55506420135498,11.15035429596901,3.617654800415039,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-1.6481528282165527,-1.2733699083328247,-11.466354370117188,-12.55506420135498,9.818201541900635,11.281694293022156,No,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-0.3509310185909271,-10.062331199645996,-11.466354370117188,-12.55506420135498,11.11542335152626,2.4927330017089844,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-1.6087183952331543,-1.7342803478240967,-11.466354370117188,-12.55506420135498,9.857635974884033,10.820783853530884,No,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-0.5229681730270386,-11.749841690063477,-11.466354370117188,-12.55506420135498,10.943386197090149,0.8052225112915039,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-0.6982370615005493,-2.4529829025268555,-11.466354370117188,-12.55506420135498,10.768117308616638,10.102081298828125,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-0.2533847391605377,-11.374841690063477,-11.466354370117188,-12.55506420135498,11.21296963095665,1.180222511291504,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-0.3898574709892273,-7.187269687652588,-11.466354370117188,-12.55506420135498,11.07649689912796,5.367794513702393,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-3.7339510917663574,-0.6092678308486938,-11.466354370117188,-12.55506420135498,7.73240327835083,11.945796370506287,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-0.5461310744285583,-4.437368869781494,-11.466354370117188,-12.55506420135498,10.92022329568863,8.117695331573486,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-7.499754428863525,-1.3202416896820068,-11.466354370117188,-12.55506420135498,3.966599941253662,11.234822511672974,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-0.34921500086784363,-11.187309265136719,-11.466354370117188,-12.55506420135498,11.117139369249344,1.3677549362182617,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-1.6168748140335083,-1.3670650720596313,-11.466354370117188,-12.55506420135498,9.84947955608368,11.18799912929535,No,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-6.468596458435059,-0.35543179512023926,-11.466354370117188,-12.55506420135498,4.997757911682129,12.199632406234741,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-7.843526363372803,-0.8280657529830933,-11.466354370117188,-12.55506420135498,3.6228280067443848,11.726998448371887,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-0.38823530077934265,-11.562309265136719,-11.466354370117188,-12.55506420135498,11.078119069337845,0.9927549362182617,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-0.4057305157184601,-6.34361457824707,-11.466354370117188,-12.55506420135498,11.060623854398727,6.21144962310791,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-0.4313274025917053,-8.687383651733398,-11.466354370117188,-12.55506420135498,11.035026967525482,3.867680549621582,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-6.718553066253662,-0.9804040193557739,-11.466354370117188,-12.55506420135498,4.747801303863525,11.574660181999207,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-4.937184810638428,-1.06242036819458,-11.466354370117188,-12.55506420135498,6.52916955947876,11.4926438331604,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-0.10155868530273438,-9.87476921081543,-11.466354370117188,-12.55506420135498,11.364795684814453,2.680294990539551,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-0.4031996726989746,-7.030962944030762,-11.466354370117188,-12.55506420135498,11.063154697418213,5.524101257324219,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-0.6509379744529724,-4.2809038162231445,-11.466354370117188,-12.55506420135498,10.815416395664215,8.274160385131836,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-0.23076985776424408,-6.343605995178223,-11.466354370117188,-12.55506420135498,11.235584512352943,6.211458206176758,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-0.31995266675949097,-6.562429904937744,-11.466354370117188,-12.55506420135498,11.146401703357697,5.992634296417236,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-7.999738693237305,-1.1405619382858276,-11.466354370117188,-12.55506420135498,3.466615676879883,11.414502263069153,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-1.0304200649261475,-3.031052827835083,-11.466354370117188,-12.55506420135498,10.43593430519104,9.524011373519897,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-0.14518623054027557,-11.749903678894043,-11.466354370117188,-12.55506420135498,11.321168139576912,0.8051605224609375,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-0.16622835397720337,-6.281130313873291,-11.466354370117188,-12.55506420135498,11.300126016139984,6.2739338874816895,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-0.34893858432769775,-10.437309265136719,-11.466354370117188,-12.55506420135498,11.11741578578949,2.1177549362182617,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-0.41163361072540283,-3.1561145782470703,-11.466354370117188,-12.55506420135498,11.054720759391785,9.39894962310791,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-0.2277987152338028,-9.874664306640625,-11.466354370117188,-12.55506420135498,11.238555654883385,2.6803998947143555,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-4.906012058258057,-1.1483880281448364,-11.466354370117188,-12.55506420135498,6.560342311859131,11.406676173210144,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-0.22701503336429596,-8.24989128112793,-11.466354370117188,-12.55506420135498,11.239339336752892,4.305172920227051,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-0.28264907002449036,-11.374738693237305,-11.466354370117188,-12.55506420135498,11.183705300092697,1.1803255081176758,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-3.124511957168579,-0.753831148147583,-11.466354370117188,-12.55506420135498,8.341842412948608,11.801233053207397,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-0.6908511519432068,-2.43741512298584,-11.466354370117188,-12.55506420135498,10.77550321817398,10.11764907836914,Yes,False
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-0.28264907002449036,-11.43735122680664,-11.466354370117188,-12.55506420135498,11.183705300092697,1.1177129745483398,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-4.405470371246338,-1.1561057567596436,-11.466354370117188,-12.55506420135498,7.06088399887085,11.398958444595337,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-0.8001620173454285,-1.9217915534973145,-11.466354370117188,-12.55506420135498,10.666192352771759,10.633272647857666,Yes,False
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-1.2418104410171509,-1.4920978546142578,-11.466354370117188,-12.55506420135498,10.224543929100037,11.062966346740723,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,-1.4521992206573486,-1.4529308080673218,-11.466354370117188,-12.55506420135498,10.014155149459839,11.102133393287659,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-0.2828971743583679,-9.624859809875488,-11.466354370117188,-12.55506420135498,11.18345719575882,2.930204391479492,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-0.12106432020664215,-5.249851226806641,-11.466354370117188,-12.55506420135498,11.345290049910545,7.30521297454834,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-3.3122386932373047,-1.1796132326126099,-11.466354370117188,-12.55506420135498,8.154115676879883,11.37545096874237,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,-0.39021405577659607,-9.187429428100586,-11.466354370117188,-12.55506420135498,11.076140314340591,3.3676347732543945,Yes,True
