Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
45.0,2.0,physical-interactions,,variable swap,1.0,The nail and the wheel are touching. The nail is much colder than the wheel.,Is the nail cooling the wheel?,Yes,-5.147363185882568,-3.6338043212890625,-7.5904717445373535,-6.7152605056762695,2.443108558654785,3.081456184387207,No,False
49.0,3.0,physical-interactions,,antonym,1.0,The wheel is moving down.,Is Chao dropping the wheel?,Yes,-5.1529717445373535,-3.888110399246216,-7.5904717445373535,-6.7152605056762695,2.4375,2.8271501064300537,No,False
50.0,3.0,physical-interactions,,antonym,1.0,The wheel is moving down.,Is Chao lifting the wheel?,No,-4.871822357177734,-3.6225242614746094,-7.5904717445373535,-6.7152605056762695,2.718649387359619,3.09273624420166,No,True
51.0,3.0,physical-interactions,,antonym,2.0,The wheel is moving up.,Is Chao dropping the wheel?,No,-6.433421611785889,-5.185024261474609,-7.5904717445373535,-6.7152605056762695,1.1570501327514648,1.5302362442016602,No,True
52.0,3.0,physical-interactions,,antonym,2.0,The wheel is moving up.,Is Chao lifting the wheel?,Yes,-4.559322357177734,-3.7937464714050293,-7.5904717445373535,-6.7152605056762695,3.031149387359619,2.9215140342712402,Yes,True
53.0,4.0,physical-interactions,,antonym,1.0,The wheel is moving toward the ground.,Is Chao dropping the wheel?,Yes,-4.995921611785889,-2.982476234436035,-7.5904717445373535,-6.7152605056762695,2.594550132751465,3.7327842712402344,No,False
54.0,4.0,physical-interactions,,antonym,1.0,The wheel is moving toward the ground.,Is Chao lifting the wheel?,No,-5.339542388916016,-3.341195821762085,-7.5904717445373535,-6.7152605056762695,2.250929355621338,3.3740646839141846,No,True
55.0,4.0,physical-interactions,,antonym,2.0,The wheel is moving away from the ground.,Is Chao dropping the wheel?,No,-5.433421611785889,-3.6850242614746094,-7.5904717445373535,-6.7152605056762695,2.157050132751465,3.03023624420166,No,True
56.0,4.0,physical-interactions,,antonym,2.0,The wheel is moving away from the ground.,Is Chao lifting the wheel?,Yes,-5.464796543121338,-3.4663503170013428,-7.5904717445373535,-6.7152605056762695,2.1256752014160156,3.2489101886749268,No,False
57.0,5.0,physical-interactions,,antonym,1.0,The nail is moving closer to the magnet.,Is the magnet attracting the nail?,Yes,-4.434322357177734,-2.1850242614746094,-7.5904717445373535,-6.7152605056762695,3.156149387359619,4.53023624420166,No,False
58.0,5.0,physical-interactions,,antonym,1.0,The nail is moving closer to the magnet.,Is the magnet repelling the nail?,No,-4.183421611785889,-2.450610399246216,-7.5904717445373535,-6.7152605056762695,3.407050132751465,4.264650106430054,No,True
59.0,5.0,physical-interactions,,antonym,2.0,The nail is moving away from the magnet.,Is the magnet attracting the nail?,No,-3.949897289276123,-2.200610399246216,-7.5904717445373535,-6.7152605056762695,3.6405744552612305,4.514650106430054,No,True
60.0,5.0,physical-interactions,,antonym,2.0,The nail is moving away from the magnet.,Is the magnet repelling the nail?,Yes,-4.120921611785889,-2.388110399246216,-7.5904717445373535,-6.7152605056762695,3.469550132751465,4.327150106430054,No,False
61.0,6.0,physical-interactions,,antonym,1.0,The magnet is moving closer to the screwdriver.,Is the screwdriver attracting the magnet?,Yes,-4.402042388916016,-2.1374964714050293,-7.5904717445373535,-6.7152605056762695,3.188429355621338,4.57776403427124,No,False
62.0,6.0,physical-interactions,,antonym,1.0,The magnet is moving closer to the screwdriver.,Is the screwdriver repelling the magnet?,No,-4.525850296020508,-2.762397289276123,-7.5904717445373535,-6.7152605056762695,3.0646214485168457,3.9528632164001465,No,True
63.0,6.0,physical-interactions,,antonym,2.0,The magnet is moving away from the screwdriver.,Is the screwdriver attracting the magnet?,No,-4.5572662353515625,-2.3093223571777344,-7.5904717445373535,-6.7152605056762695,3.033205509185791,4.405938148498535,No,True
64.0,6.0,physical-interactions,,antonym,2.0,The magnet is moving away from the screwdriver.,Is the screwdriver repelling the magnet?,Yes,-4.277042388916016,-2.762397289276123,-7.5904717445373535,-6.7152605056762695,3.313429355621338,3.9528632164001465,No,False
65.0,7.0,physical-interactions,,antonym,1.0,The nail will collide with the magnet.,Is the magnet attracting the nail?,Yes,-4.152042388916016,-2.1530723571777344,-7.5904717445373535,-6.7152605056762695,3.438429355621338,4.562188148498535,No,False
66.0,7.0,physical-interactions,,antonym,1.0,The nail will collide with the magnet.,Is the magnet repelling the nail?,No,-3.9959216117858887,-2.4975242614746094,-7.5904717445373535,-6.7152605056762695,3.594550132751465,4.21773624420166,No,True
67.0,7.0,physical-interactions,,antonym,2.0,The nail will move further from the magnet.,Is the magnet attracting the nail?,No,-3.0713043212890625,-2.3239824771881104,-7.5904717445373535,-6.7152605056762695,4.519167423248291,4.391278028488159,Yes,False
68.0,7.0,physical-interactions,,antonym,2.0,The nail will move further from the magnet.,Is the magnet repelling the nail?,Yes,-3.4603993892669678,-2.7135162353515625,-7.5904717445373535,-6.7152605056762695,4.130072355270386,4.001744270324707,Yes,True
69.0,8.0,physical-interactions,,antonym,1.0,The truck is moving forward but Chao is not.,Is Chao throwing the truck?,Yes,-4.747524261474609,-2.5136661529541016,-7.5904717445373535,-6.7152605056762695,2.842947483062744,4.201594352722168,No,False
70.0,8.0,physical-interactions,,antonym,1.0,The truck is moving forward but Chao is not.,Is Chao climbing on the truck?,No,-4.059322357177734,-2.325610399246216,-7.5904717445373535,-6.7152605056762695,3.531149387359619,4.389650106430054,No,True
71.0,8.0,physical-interactions,,antonym,2.0,The truck is staying in the same spot but Chao is not.,Is Chao throwing the truck?,No,-5.339796543121338,-3.0918805599212646,-7.5904717445373535,-6.7152605056762695,2.2506752014160156,3.623379945755005,No,True
72.0,8.0,physical-interactions,,antonym,2.0,The truck is staying in the same spot but Chao is not.,Is Chao climbing on the truck?,Yes,-4.559322357177734,-2.8261661529541016,-7.5904717445373535,-6.7152605056762695,3.031149387359619,3.889094352722168,No,False
73.0,9.0,physical-interactions,,antonym,1.0,Chao is staying in the same spot but the truck is not.,Is Chao throwing the truck?,Yes,-5.589796543121338,-3.357476234436035,-7.5904717445373535,-6.7152605056762695,2.0006752014160156,3.3577842712402344,No,False
74.0,9.0,physical-interactions,,antonym,1.0,Chao is staying in the same spot but the truck is not.,Is Chao climbing on the truck?,No,-4.996822357177734,-2.9980714321136475,-7.5904717445373535,-6.7152605056762695,2.593649387359619,3.717189073562622,No,True
75.0,9.0,physical-interactions,,antonym,2.0,Chao is moving but the truck is not.,Is Chao throwing the truck?,No,-5.120921611785889,-2.8886661529541016,-7.5904717445373535,-6.7152605056762695,2.469550132751465,3.826594352722168,No,True
76.0,9.0,physical-interactions,,antonym,2.0,Chao is moving but the truck is not.,Is Chao climbing on the truck?,Yes,-4.683421611785889,-2.6850242614746094,-7.5904717445373535,-6.7152605056762695,2.907050132751465,4.03023624420166,No,False
77.0,10.0,physical-interactions,,antonym,1.0,The truck is in the air.,Is Chao throwing the truck?,Yes,-4.466760158538818,-3.2172000408172607,-7.5904717445373535,-6.7152605056762695,3.123711585998535,3.498060464859009,No,False
78.0,10.0,physical-interactions,,antonym,1.0,The truck is in the air.,Is Chao climbing on the truck?,No,-3.9343223571777344,-2.9350242614746094,-7.5904717445373535,-6.7152605056762695,3.656149387359619,3.78023624420166,No,True
79.0,10.0,physical-interactions,,antonym,2.0,The truck is on the ground.,Is Chao throwing the truck?,No,-4.778696060180664,-3.513110399246216,-7.5904717445373535,-6.7152605056762695,2.8117756843566895,3.2021501064300537,No,True
80.0,10.0,physical-interactions,,antonym,2.0,The truck is on the ground.,Is Chao climbing on the truck?,Yes,-4.340035915374756,-3.3252761363983154,-7.5904717445373535,-6.7152605056762695,3.2504358291625977,3.389984369277954,No,False
81.0,11.0,physical-interactions,,antonym,1.0,Chao is on the ground but the truck is not.,Is Chao throwing the truck?,Yes,-5.4654717445373535,-3.4667601585388184,-7.5904717445373535,-6.7152605056762695,2.125,3.248500347137451,No,False
82.0,11.0,physical-interactions,,antonym,1.0,Chao is on the ground but the truck is not.,Is Chao climbing on the truck?,No,-4.839796543121338,-3.357476234436035,-7.5904717445373535,-6.7152605056762695,2.7506752014160156,3.3577842712402344,No,True
83.0,11.0,physical-interactions,,antonym,2.0,Chao is above the ground but the truck is not.,Is Chao throwing the truck?,No,-6.1822662353515625,-4.434322357177734,-7.5904717445373535,-6.7152605056762695,1.408205509185791,2.280938148498535,No,True
84.0,11.0,physical-interactions,,antonym,2.0,Chao is above the ground but the truck is not.,Is Chao climbing on the truck?,Yes,-5.150850296020508,-3.637397289276123,-7.5904717445373535,-6.7152605056762695,2.4396214485168457,3.0778632164001465,No,False
85.0,12.0,physical-interactions,,antonym,1.0,The truck is smaller than Chao.,Is Chao throwing the truck?,Yes,-6.150850296020508,-4.6529717445373535,-7.5904717445373535,-6.7152605056762695,1.4396214485168457,2.062288761138916,No,False
86.0,12.0,physical-interactions,,antonym,1.0,The truck is smaller than Chao.,Is Chao climbing on the truck?,No,-5.337240695953369,-4.090669631958008,-7.5904717445373535,-6.7152605056762695,2.2532310485839844,2.6245908737182617,No,True
87.0,12.0,physical-interactions,,antonym,2.0,The truck is larger than Chao.,Is Chao throwing the truck?,No,-6.213350296020508,-4.7154717445373535,-7.5904717445373535,-6.7152605056762695,1.3771214485168457,1.999788761138916,No,True
88.0,12.0,physical-interactions,,antonym,2.0,The truck is larger than Chao.,Is Chao climbing on the truck?,Yes,-5.368284702301025,-4.120921611785889,-7.5904717445373535,-6.7152605056762695,2.222187042236328,2.594338893890381,No,False
89.0,13.0,physical-interactions,,antonym,1.0,The truck is lighter than Chao.,Is Chao throwing the truck?,Yes,-6.027042388916016,-4.5279717445373535,-7.5904717445373535,-6.7152605056762695,1.563429355621338,2.187288761138916,No,False
90.0,13.0,physical-interactions,,antonym,1.0,The truck is lighter than Chao.,Is Chao climbing on the truck?,No,-5.524740695953369,-4.027296543121338,-7.5904717445373535,-6.7152605056762695,2.0657310485839844,2.6879639625549316,No,True
91.0,13.0,physical-interactions,,antonym,2.0,The truck is heavier than Chao.,Is Chao throwing the truck?,No,-5.776176929473877,-4.277296543121338,-7.5904717445373535,-6.7152605056762695,1.8142948150634766,2.4379639625549316,No,True
92.0,13.0,physical-interactions,,antonym,2.0,The truck is heavier than Chao.,Is Chao climbing on the truck?,Yes,-5.024322032928467,-3.5114824771881104,-7.5904717445373535,-6.7152605056762695,2.5661497116088867,3.203778028488159,No,False
93.0,14.0,physical-interactions,,antonym,1.0,The wheel is moving towards Chao.,Is Chao catching the wheel?,Yes,-5.464796543121338,-3.965669870376587,-7.5904717445373535,-6.7152605056762695,2.1256752014160156,2.7495906352996826,No,False
94.0,14.0,physical-interactions,,antonym,1.0,The wheel is moving towards Chao.,Is Chao throwing the wheel?,No,-6.028850555419922,-4.029793739318848,-7.5904717445373535,-6.7152605056762695,1.5616211891174316,2.685466766357422,No,True
95.0,14.0,physical-interactions,,antonym,2.0,The wheel is moving away from Chao.,Is Chao catching the wheel?,No,-5.808421611785889,-4.309322357177734,-7.5904717445373535,-6.7152605056762695,1.7820501327514648,2.405938148498535,No,True
96.0,14.0,physical-interactions,,antonym,2.0,The wheel is moving away from Chao.,Is Chao throwing the wheel?,Yes,-6.0279717445373535,-4.528696060180664,-7.5904717445373535,-6.7152605056762695,1.5625,2.1865644454956055,No,False
97.0,15.0,physical-interactions,,antonym,1.0,Chao is making the wheel stop.,Is Chao catching the wheel?,Yes,-4.586822032928467,-3.838350534439087,-7.5904717445373535,-6.7152605056762695,3.0036497116088867,2.8769099712371826,Yes,True
98.0,15.0,physical-interactions,,antonym,1.0,Chao is making the wheel stop.,Is Chao throwing the wheel?,No,-4.745921611785889,-3.4975242614746094,-7.5904717445373535,-6.7152605056762695,2.844550132751465,3.21773624420166,No,True
99.0,15.0,physical-interactions,,antonym,2.0,Chao is making the wheel move.,Is Chao catching the wheel?,No,-4.118284702301025,-3.8853089809417725,-7.5904717445373535,-6.7152605056762695,3.472187042236328,2.829951524734497,Yes,False
100.0,15.0,physical-interactions,,antonym,2.0,Chao is making the wheel move.,Is Chao throwing the wheel?,Yes,-4.808421611785889,-3.5600242614746094,-7.5904717445373535,-6.7152605056762695,2.782050132751465,3.15523624420166,No,False
101.0,16.0,physical-interactions,,antonym,1.0,The wheel is now within Chao's reach.,Is Chao catching the wheel?,Yes,-4.527296543121338,-3.778169870376587,-7.5904717445373535,-6.7152605056762695,3.0631752014160156,2.9370906352996826,Yes,True
102.0,16.0,physical-interactions,,antonym,1.0,The wheel is now within Chao's reach.,Is Chao throwing the wheel?,No,-4.622524261474609,-3.357896089553833,-7.5904717445373535,-6.7152605056762695,2.967947483062744,3.3573644161224365,No,True
103.0,16.0,physical-interactions,,antonym,2.0,The wheel is now out of Chao's reach.,Is Chao catching the wheel?,No,-4.495921611785889,-2.9968223571777344,-7.5904717445373535,-6.7152605056762695,3.094550132751465,3.718438148498535,No,True
104.0,16.0,physical-interactions,,antonym,2.0,The wheel is now out of Chao's reach.,Is Chao throwing the wheel?,Yes,-5.060024261474609,-3.310997724533081,-7.5904717445373535,-6.7152605056762695,2.530447483062744,3.4042627811431885,No,False
105.0,17.0,physical-interactions,,antonym,1.0,The wheel is moving away from Chao.,Is Chao pushing the wheel?,Yes,-6.2154717445373535,-4.9654717445373535,-7.5904717445373535,-6.7152605056762695,1.375,1.749788761138916,No,False
106.0,17.0,physical-interactions,,antonym,1.0,The wheel is moving away from Chao.,Is Chao pulling the wheel?,No,-6.215669631958008,-4.965669631958008,-7.5904717445373535,-6.7152605056762695,1.3748021125793457,1.7495908737182617,No,True
107.0,17.0,physical-interactions,,antonym,2.0,The wheel is moving towards Chao.,Is Chao pushing the wheel?,No,-6.184322357177734,-3.919976234436035,-7.5904717445373535,-6.7152605056762695,1.4061493873596191,2.7952842712402344,No,True
108.0,17.0,physical-interactions,,antonym,2.0,The wheel is moving towards Chao.,Is Chao pulling the wheel?,Yes,-6.341196060180664,-4.341760158538818,-7.5904717445373535,-6.7152605056762695,1.2492756843566895,2.373500347137451,No,False
109.0,18.0,physical-interactions,,antonym,1.0,The distance between Chao and the wheel is increasing.,Is Chao pushing the wheel?,Yes,-4.088350296020508,-3.324897289276123,-7.5904717445373535,-6.7152605056762695,3.5021214485168457,3.3903632164001465,Yes,True
110.0,18.0,physical-interactions,,antonym,1.0,The distance between Chao and the wheel is increasing.,Is Chao pulling the wheel?,No,-4.4947662353515625,-3.012397289276123,-7.5904717445373535,-6.7152605056762695,3.095705509185791,3.7028632164001465,No,True
111.0,18.0,physical-interactions,,antonym,2.0,The distance between Chao and the wheel is decreasing.,Is Chao pushing the wheel?,No,-3.975893497467041,-3.729222059249878,-7.5904717445373535,-6.7152605056762695,3.6145782470703125,2.9860384464263916,Yes,False
112.0,18.0,physical-interactions,,antonym,2.0,The distance between Chao and the wheel is decreasing.,Is Chao pulling the wheel?,Yes,-4.305784702301025,-3.291722059249878,-7.5904717445373535,-6.7152605056762695,3.284687042236328,3.4235384464263916,No,False
113.0,19.0,physical-interactions,,antonym,1.0,"When the action is complete, Chao will no longer be touching the wheel.",Is Chao pushing the wheel?,Yes,-3.9478089809417725,-2.699897289276123,-7.5904717445373535,-6.7152605056762695,3.642662763595581,4.0153632164001465,No,False
114.0,19.0,physical-interactions,,antonym,1.0,"When the action is complete, Chao will no longer be touching the wheel.",Is Chao pulling the wheel?,No,-4.0572662353515625,-3.0593223571777344,-7.5904717445373535,-6.7152605056762695,3.533205509185791,3.655938148498535,No,True
115.0,19.0,physical-interactions,,antonym,2.0,"When the action is complete, Chao will still be touching the wheel.",Is Chao pushing the wheel?,No,-5.245921611785889,-3.4980714321136475,-7.5904717445373535,-6.7152605056762695,2.344550132751465,3.217189073562622,No,True
116.0,19.0,physical-interactions,,antonym,2.0,"When the action is complete, Chao will still be touching the wheel.",Is Chao pulling the wheel?,Yes,-5.059322357177734,-3.3261661529541016,-7.5904717445373535,-6.7152605056762695,2.531149387359619,3.389094352722168,No,False
117.0,20.0,physical-interactions,,other,1.0,The wheel is exerting force upon the nail.,Is the wheel pushing the nail?,Yes,-4.1822662353515625,-3.1850242614746094,-7.5904717445373535,-6.7152605056762695,3.408205509185791,3.53023624420166,No,False
118.0,20.0,physical-interactions,,other,1.0,The wheel is exerting force upon the nail.,Is the nail pushing the wheel?,No,-5.121822357177734,-2.857476234436035,-7.5904717445373535,-6.7152605056762695,2.468649387359619,3.8577842712402344,No,True
119.0,20.0,physical-interactions,,other,2.0,The wheel is moving away from the nail.,Is the wheel pushing the nail?,No,-5.372524261474609,-2.873497724533081,-7.5904717445373535,-6.7152605056762695,2.217947483062744,3.8417627811431885,No,True
120.0,20.0,physical-interactions,,other,2.0,The wheel is moving away from the nail.,Is the nail pushing the wheel?,Yes,-5.6529717445373535,-3.13909912109375,-7.5904717445373535,-6.7152605056762695,1.9375,3.5761613845825195,No,False
123.0,20.0,physical-interactions,,variable swap,2.0,The nail is exerting force upon the wheel.,Is the wheel pushing the nail?,No,-4.2779717445373535,-2.7636661529541016,-7.5904717445373535,-6.7152605056762695,3.3125,3.951594352722168,No,True
124.0,20.0,physical-interactions,,variable swap,2.0,The nail is exerting force upon the wheel.,Is the nail pushing the wheel?,Yes,-4.277296543121338,-3.0444376468658447,-7.5904717445373535,-6.7152605056762695,3.3131752014160156,3.670822858810425,No,False
125.0,20.0,physical-interactions,,variable swap,1.0,The nail is moving away from the wheel.,Is the wheel pushing the nail?,Yes,-5.028169631958008,-2.5297937393188477,-7.5904717445373535,-6.7152605056762695,2.5623021125793457,4.185466766357422,No,False
126.0,20.0,physical-interactions,,variable swap,1.0,The nail is moving away from the wheel.,Is the nail pushing the wheel?,No,-4.9654717445373535,-2.7167601585388184,-7.5904717445373535,-6.7152605056762695,2.625,3.998500347137451,No,True
129.0,22.0,physical-interactions,,other,1.0,The wheel is moving because of Chao.,Is Chao throwing the wheel?,Yes,-4.591350555419922,-3.107896089553833,-7.5904717445373535,-6.7152605056762695,2.9991211891174316,3.6073644161224365,No,False
130.0,22.0,physical-interactions,,other,1.0,The wheel is moving because of Chao.,Is Chao dropping the wheel?,No,-4.903696060180664,-3.6386661529541016,-7.5904717445373535,-6.7152605056762695,2.6867756843566895,3.076594352722168,No,True
131.0,22.0,physical-interactions,,other,2.0,The wheel is moving because of gravity.,Is Chao throwing the wheel?,No,-5.3072662353515625,-3.5739824771881104,-7.5904717445373535,-6.7152605056762695,2.283205509185791,3.141278028488159,No,True
132.0,22.0,physical-interactions,,other,2.0,The wheel is moving because of gravity.,Is Chao dropping the wheel?,Yes,-5.1197662353515625,-3.6209216117858887,-7.5904717445373535,-6.7152605056762695,2.470705509185791,3.094338893890381,No,False
133.0,23.0,physical-interactions,,antonym,1.0,The wheel will soon be in pieces.,Is Chao breaking the wheel?,Yes,-4.466350555419922,-3.7319376468658447,-7.5904717445373535,-6.7152605056762695,3.1241211891174316,2.983322858810425,Yes,True
134.0,23.0,physical-interactions,,antonym,1.0,The wheel will soon be in pieces.,Is Chao fixing the wheel?,No,-3.402535915374756,-3.4014835357666016,-7.5904717445373535,-6.7152605056762695,4.187935829162598,3.313776969909668,Yes,False
135.0,23.0,physical-interactions,,antonym,2.0,The wheel will soon be in one piece.,Is Chao breaking the wheel?,No,-4.6529717445373535,-3.8886661529541016,-7.5904717445373535,-6.7152605056762695,2.9375,2.826594352722168,Yes,False
136.0,23.0,physical-interactions,,antonym,2.0,The wheel will soon be in one piece.,Is Chao fixing the wheel?,Yes,-3.3084216117858887,-3.5584216117858887,-7.5904717445373535,-6.7152605056762695,4.282050132751465,3.156838893890381,Yes,True
137.0,24.0,physical-interactions,,antonym,1.0,The wheel is being damaged.,Is Chao breaking the wheel?,Yes,-4.525850296020508,-3.2614824771881104,-7.5904717445373535,-6.7152605056762695,3.0646214485168457,3.453778028488159,No,False
138.0,24.0,physical-interactions,,antonym,1.0,The wheel is being damaged.,Is Chao fixing the wheel?,No,-4.085903167724609,-3.7109034061431885,-7.5904717445373535,-6.7152605056762695,3.504568576812744,3.004357099533081,Yes,False
139.0,24.0,physical-interactions,,antonym,2.0,The wheel is being repaired.,Is Chao breaking the wheel?,No,-4.120921611785889,-3.1053595542907715,-7.5904717445373535,-6.7152605056762695,3.469550132751465,3.609900951385498,No,True
140.0,24.0,physical-interactions,,antonym,2.0,The wheel is being repaired.,Is Chao fixing the wheel?,Yes,-3.8252761363983154,-3.5744683742523193,-7.5904717445373535,-6.7152605056762695,3.765195608139038,3.14079213142395,Yes,True
141.0,26.0,physical-interactions,,antonym,1.0,Chao is repeatedly throwing the wheel.,Is Chao breaking the wheel?,Yes,-4.620921611785889,-3.888110399246216,-7.5904717445373535,-6.7152605056762695,2.969550132751465,2.8271501064300537,Yes,True
142.0,26.0,physical-interactions,,antonym,1.0,Chao is repeatedly throwing the wheel.,Is Chao fixing the wheel?,No,-4.808421611785889,-3.575610399246216,-7.5904717445373535,-6.7152605056762695,2.782050132751465,3.1396501064300537,No,True
143.0,26.0,physical-interactions,,antonym,2.0,Chao is putting together the wheel.,Is Chao breaking the wheel?,No,-4.528169631958008,-3.2944376468658447,-7.5904717445373535,-6.7152605056762695,3.0623021125793457,3.420822858810425,No,True
144.0,26.0,physical-interactions,,antonym,2.0,Chao is putting together the wheel.,Is Chao fixing the wheel?,Yes,-3.4959216117858887,-2.7447662353515625,-7.5904717445373535,-6.7152605056762695,4.094550132751465,3.970494270324707,Yes,True
